"Status","Year","Age","Profession_of_post","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","20-29","Policy","Outside London","420","[c]","30190","30420"
"New entrant CS","2023","20-29","Policy","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Policy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Project Delivery","London","210","[c]","32170","29660"
"New entrant CS","2023","20-29","Project Delivery","Outside London","360","[c]","29240","28080"
"New entrant CS","2023","20-29","Property","London","45","[c]","31970","29000"
"New entrant CS","2023","20-29","Property","Outside London","175","[c]","25650","22520"
"New entrant CS","2023","20-29","Property","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Psychology","London","10","[c]","29490","31310"
"New entrant CS","2023","20-29","Psychology","Outside London","85","[c]","28420","28480"
"New entrant CS","2023","20-29","Science and Engineering","London","80","[c]","32860","28840"
"New entrant CS","2023","20-29","Science and Engineering","Outside London","650","[c]","27710","27330"
"New entrant CS","2023","20-29","Science and Engineering","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Security","London","35","[c]","33140","32150"
"New entrant CS","2023","20-29","Security","Outside London","235","[c]","26710","26350"
"New entrant CS","2023","20-29","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Social Research","London","55","[c]","34340","36020"
"New entrant CS","2023","20-29","Social Research","Outside London","85","[c]","31530","31560"
"New entrant CS","2023","20-29","Statistics","London","150","[c]","29680","28840"
"New entrant CS","2023","20-29","Statistics","Outside London","130","[c]","29400","28840"
"New entrant CS","2023","20-29","Statistics","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Tax","London","20","[c]","41290","39110"
"New entrant CS","2023","20-29","Tax","Outside London","65","[c]","33600","34400"
"New entrant CS","2023","20-29","Unknown","London","545","[c]","30100","28840"
"New entrant CS","2023","20-29","Unknown","Outside London","1340","[c]","27550","25710"
"New entrant CS","2023","20-29","Unknown","Unknown","20","[c]","27320","24330"
"New entrant CS","2023","20-29","Veterinarian","Outside London","10","[c]","31940","30320"
"New entrant CS","2023","30-39","Commercial","London","25","[c]","41190","39150"
"New entrant CS","2023","30-39","Commercial","Outside London","160","[c]","39910","33830"
"New entrant CS","2023","30-39","Communications","London","70","[c]","42990","41190"
"New entrant CS","2023","30-39","Communications","Outside London","105","[c]","36470","34000"
"New entrant CS","2023","30-39","Corporate Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Corporate Finance","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Counter Fraud","London","25","[c]","36140","35650"
"New entrant CS","2023","30-39","Counter Fraud","Outside London","115","[c]","26880","25610"
"New entrant CS","2023","30-39","Digital, Data and Technology","London","195","[c]","48100","43430"
"New entrant CS","2023","30-39","Digital, Data and Technology","Outside London","670","[c]","39340","37680"
"New entrant CS","2023","30-39","Digital, Data and Technology","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Economics","London","10","[c]","51160","54770"
"New entrant CS","2023","30-39","Economics","Outside London","15","[c]","37910","32460"
"New entrant CS","2023","30-39","Finance","London","40","[c]","43560","41200"
"New entrant CS","2023","30-39","Finance","Outside London","145","[c]","32720","28000"
"New entrant CS","2023","30-39","Finance","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Geography","Outside London","15","[c]","31050","30520"
"New entrant CS","2023","30-39","Human Resources","London","50","[c]","36630","34300"
"New entrant CS","2023","30-39","Human Resources","Outside London","250","[c]","32080","30880"
"New entrant CS","2023","30-39","Human Resources","Overseas","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Inspector of Education and Training","London","10","[c]","70530","74970"
"New entrant CS","2023","30-39","Inspector of Education and Training","Outside London","65","[c]","54280","49370"
"New entrant CS","2023","30-39","Intelligence Analysis","London","10","[c]","35140","33660"
"New entrant CS","2023","30-39","Intelligence Analysis","Outside London","30","[c]","28320","26910"
"New entrant CS","2023","30-39","Internal Audit","London","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Internal Audit","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Internal Audit","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","International Trade","London","15","[c]","45040","41550"
"New entrant CS","2023","30-39","International Trade","Outside London","55","[c]","35110","34140"
"New entrant CS","2023","30-39","Knowledge and Information Management","London","20","[c]","36410","33500"
"New entrant CS","2023","30-39","Knowledge and Information Management","Outside London","25","[c]","32100","28120"
"New entrant CS","2023","30-39","Legal","London","140","[c]","50090","52020"
"New entrant CS","2023","30-39","Legal","Outside London","215","[c]","45180","49050"
"New entrant CS","2023","30-39","Medicine","London","20","[c]","73410","54090"
"New entrant CS","2023","30-39","Medicine","Outside London","95","[c]","45060","38680"
"New entrant CS","2023","30-39","Medicine","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Operational Delivery","London","860","[c]","32150","29750"
"New entrant CS","2023","30-39","Operational Delivery","Outside London","6815","[c]","25660","23640"
"New entrant CS","2023","30-39","Operational Delivery","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Operational Delivery","Unknown","35","[c]","24970","24320"
"New entrant CS","2023","30-39","Operational Research","London","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Operational Research","Outside London","40","[c]","29280","22520"
"New entrant CS","2023","30-39","Other","London","45","[c]","40070","31360"
"New entrant CS","2023","30-39","Other","Outside London","310","[c]","27800","22400"
"New entrant CS","2023","30-39","Other","Unknown","25","[c]","26260","17820"
"New entrant CS","2023","30-39","Planning","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Planning","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Planning Inspectors","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Planning Inspectors","Outside London","15","[c]","45640","43740"
"New entrant CS","2023","30-39","Policy","London","255","[c]","46010","43000"
"New entrant CS","2023","30-39","Policy","Outside London","250","[c]","37720","37300"
"New entrant CS","2023","30-39","Policy","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Project Delivery","London","90","[c]","46200","40000"
"New entrant CS","2023","30-39","Project Delivery","Outside London","275","[c]","38600","37420"
"New entrant CS","2023","30-39","Property","London","15","[c]","37510","37000"
"New entrant CS","2023","30-39","Property","Outside London","105","[c]","33160","32260"
"New entrant CS","2023","30-39","Property","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Psychology","Outside London","35","[c]","33220","28480"
"New entrant CS","2023","30-39","Science and Engineering","London","30","[c]","41910","40880"
"New entrant CS","2023","30-39","Science and Engineering","Outside London","275","[c]","35520","33710"
"New entrant CS","2023","30-39","Security","London","15","[c]","40180","38220"
"New entrant CS","2023","30-39","Security","Outside London","160","[c]","29200","27500"
"New entrant CS","2023","30-39","Social Research","London","15","[c]","42540","43650"
"New entrant CS","2023","30-39","Social Research","Outside London","35","[c]","36710","33220"
"New entrant CS","2023","30-39","Statistics","London","15","[c]","41350","36260"
"New entrant CS","2023","30-39","Statistics","Outside London","35","[c]","37710","34400"
"New entrant CS","2023","30-39","Tax","London","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Tax","Outside London","85","[c]","34330","34400"
"New entrant CS","2023","30-39","Unknown","London","115","[c]","42720","36920"
"New entrant CS","2023","30-39","Unknown","Outside London","1240","[c]","32690","29100"
"New entrant CS","2023","30-39","Unknown","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Unknown","10","[c]","33880","28120"
"New entrant CS","2023","30-39","Veterinarian","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Veterinarian","Outside London","10","[c]","37230","37300"
"New entrant CS","2023","40-49","Commercial","London","25","[c]","56080","43750"
"New entrant CS","2023","40-49","Commercial","Outside London","100","[c]","42450","37300"
"New entrant CS","2023","40-49","Communications","London","35","[c]","49510","45540"
"New entrant CS","2023","40-49","Communications","Outside London","60","[c]","41940","39590"
"New entrant CS","2023","40-49","Corporate Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Corporate Finance","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Counter Fraud","London","15","[c]","35360","32520"
"New entrant CS","2023","40-49","Counter Fraud","Outside London","90","[c]","27750","25610"
"New entrant CS","2023","40-49","Digital, Data and Technology","London","150","[c]","54720","55720"
"New entrant CS","2023","40-49","Digital, Data and Technology","Outside London","465","[c]","44080","41480"
"New entrant CS","2023","40-49","Economics","London","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Economics","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Finance","London","25","[c]","54930","51320"
"New entrant CS","2023","40-49","Finance","Outside London","115","[c]","37580","34400"
"New entrant CS","2023","40-49","Geography","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Human Resources","London","25","[c]","43650","38590"
"New entrant CS","2023","40-49","Human Resources","Outside London","215","[c]","34950","32000"
"New entrant CS","2023","40-49","Human Resources","Overseas","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Inspector of Education and Training","London","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Inspector of Education and Training","Outside London","120","[c]","62500","72470"
"New entrant CS","2023","40-49","Intelligence Analysis","London","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Intelligence Analysis","Outside London","20","[c]","29410","27080"
"New entrant CS","2023","40-49","Intelligence Analysis","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Internal Audit","London","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Internal Audit","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","International Trade","London","10","[c]","51730","53680"
"New entrant CS","2023","40-49","International Trade","Outside London","70","[c]","40740","41910"
"New entrant CS","2023","40-49","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Knowledge and Information Management","Outside London","20","[c]","33320","31180"
"New entrant CS","2023","40-49","Legal","London","50","[c]","56420","54100"
"New entrant CS","2023","40-49","Legal","Outside London","100","[c]","44810","45150"
"New entrant CS","2023","40-49","Medicine","London","10","[c]","68250","67160"
"New entrant CS","2023","40-49","Medicine","Outside London","75","[c]","52060","40590"
"New entrant CS","2023","40-49","Operational Delivery","London","565","[c]","32360","29750"
"New entrant CS","2023","40-49","Operational Delivery","Outside London","4480","[c]","26270","23640"
"New entrant CS","2023","40-49","Operational Delivery","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Operational Delivery","Unknown","20","[c]","27590","25750"
"New entrant CS","2023","40-49","Operational Research","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Operational Research","Outside London","20","[c]","32740","23580"
"New entrant CS","2023","40-49","Other","London","25","[c]","41320","35410"
"New entrant CS","2023","40-49","Other","Outside London","220","[c]","29820","22000"
"New entrant CS","2023","40-49","Other","Unknown","20","[c]","25100","17660"
"New entrant CS","2023","40-49","Planning","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Planning Inspectors","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Planning Inspectors","Outside London","30","[c]","46190","43740"
"New entrant CS","2023","40-49","Policy","London","70","[c]","59210","54700"
"New entrant CS","2023","40-49","Policy","Outside London","125","[c]","43280","39000"
"New entrant CS","2023","40-49","Project Delivery","London","55","[c]","48460","43000"
"New entrant CS","2023","40-49","Project Delivery","Outside London","230","[c]","42690","41000"
"New entrant CS","2023","40-49","Property","London","15","[c]","43530","41010"
"New entrant CS","2023","40-49","Property","Outside London","130","[c]","38870","34080"
"New entrant CS","2023","40-49","Property","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Psychology","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Psychology","Outside London","15","[c]","33560","28480"
"New entrant CS","2023","40-49","Science and Engineering","London","15","[c]","53150","54090"
"New entrant CS","2023","40-49","Science and Engineering","Outside London","195","[c]","39430","39540"
"New entrant CS","2023","40-49","Security","London","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Security","Outside London","145","[c]","32800","27500"
"New entrant CS","2023","40-49","Social Research","London","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Social Research","Outside London","15","[c]","43370","38530"
"New entrant CS","2023","40-49","Statistics","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Statistics","Outside London","25","[c]","40630","36740"
"New entrant CS","2023","40-49","Tax","London","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Tax","Outside London","35","[c]","35780","34400"
"New entrant CS","2023","40-49","Unknown","London","60","[c]","54760","43760"
"New entrant CS","2023","40-49","Unknown","Outside London","840","[c]","35620","30050"
"New entrant CS","2023","40-49","Unknown","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Veterinarian","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Veterinarian","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Commercial","London","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Commercial","Outside London","70","[c]","46600","40720"
"New entrant CS","2023","50-59","Communications","London","15","[c]","46810","41680"
"New entrant CS","2023","50-59","Communications","Outside London","25","[c]","37990","35080"
"New entrant CS","2023","50-59","Corporate Finance","London","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Counter Fraud","London","10","[c]","33630","32520"
"New entrant CS","2023","50-59","Counter Fraud","Outside London","75","[c]","27690","25610"
"New entrant CS","2023","50-59","Digital, Data and Technology","London","55","[c]","57520","55820"
"New entrant CS","2023","50-59","Digital, Data and Technology","Outside London","255","[c]","46780","41780"
"New entrant CS","2023","50-59","Digital, Data and Technology","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Economics","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Economics","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Finance","London","15","[c]","43130","42480"
"New entrant CS","2023","50-59","Finance","Outside London","75","[c]","41430","39000"
"New entrant CS","2023","50-59","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Geography","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Human Resources","London","15","[c]","60510","46740"
"New entrant CS","2023","50-59","Human Resources","Outside London","170","[c]","36180","31060"
"New entrant CS","2023","50-59","Human Resources","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Inspector of Education and Training","London","10","[c]","63840","72470"
"New entrant CS","2023","50-59","Inspector of Education and Training","Outside London","85","[c]","60700","52750"
"New entrant CS","2023","50-59","Intelligence Analysis","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Intelligence Analysis","Outside London","20","[c]","29400","27140"
"New entrant CS","2023","50-59","Internal Audit","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Internal Audit","Outside London","15","[c]","49220","39200"
"New entrant CS","2023","50-59","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","International Trade","London","20","[c]","50870","46550"
"New entrant CS","2023","50-59","International Trade","Outside London","115","[c]","46140","43540"
"New entrant CS","2023","50-59","Knowledge and Information Management","London","10","[c]","35600","35410"
"New entrant CS","2023","50-59","Knowledge and Information Management","Outside London","20","[c]","32420","27140"
"New entrant CS","2023","50-59","Legal","London","35","[c]","54730","54230"
"New entrant CS","2023","50-59","Legal","Outside London","40","[c]","44230","49050"
"New entrant CS","2023","50-59","Legal","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Medicine","London","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Medicine","Outside London","45","[c]","57530","40590"
"New entrant CS","2023","50-59","Medicine","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Operational Delivery","London","460","[c]","32230","29250"
"New entrant CS","2023","50-59","Operational Delivery","Outside London","3825","[c]","25660","23230"
"New entrant CS","2023","50-59","Operational Delivery","Overseas","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Operational Delivery","Unknown","20","[c]","29390","28500"
"New entrant CS","2023","50-59","Operational Research","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Operational Research","Outside London","20","[c]","30630","22520"
"New entrant CS","2023","50-59","Other","London","20","[c]","41160","29890"
"New entrant CS","2023","50-59","Other","Outside London","210","[c]","28100","21690"
"New entrant CS","2023","50-59","Other","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Planning Inspectors","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Planning Inspectors","Outside London","20","[c]","54480","49370"
"New entrant CS","2023","50-59","Policy","London","45","[c]","56070","45540"
"New entrant CS","2023","50-59","Policy","Outside London","70","[c]","43830","38530"
"New entrant CS","2023","50-59","Policy","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Policy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Project Delivery","London","25","[c]","50540","39110"
"New entrant CS","2023","50-59","Project Delivery","Outside London","150","[c]","44810","41000"
"New entrant CS","2023","50-59","Property","London","15","[c]","55430","56220"
"New entrant CS","2023","50-59","Property","Outside London","115","[c]","35630","33830"
"New entrant CS","2023","50-59","Psychology","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Psychology","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Science and Engineering","London","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Science and Engineering","Outside London","160","[c]","42850","43400"
"New entrant CS","2023","50-59","Science and Engineering","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Security","London","15","[c]","41220","42540"
"New entrant CS","2023","50-59","Security","Outside London","170","[c]","31340","27500"
"New entrant CS","2023","50-59","Security","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Social Research","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Social Research","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Statistics","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Statistics","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Tax","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Tax","Outside London","15","[c]","32520","34400"
"New entrant CS","2023","50-59","Unknown","London","35","[c]","57560","43320"
"New entrant CS","2023","50-59","Unknown","Outside London","660","[c]","34540","29100"
"New entrant CS","2023","50-59","Unknown","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Veterinarian","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Commercial","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Commercial","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Communications","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Communications","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Counter Fraud","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Counter Fraud","Outside London","15","[c]","25700","25610"
"New entrant CS","2023","60-64","Digital, Data and Technology","London","10","[c]","42980","43000"
"New entrant CS","2023","60-64","Digital, Data and Technology","Outside London","30","[c]","46980","41290"
"New entrant CS","2023","60-64","Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Finance","Outside London","10","[c]","30080","29050"
"New entrant CS","2023","60-64","Geography","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Human Resources","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Human Resources","Outside London","30","[c]","32450","28120"
"New entrant CS","2023","60-64","Human Resources","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Inspector of Education and Training","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Intelligence Analysis","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Internal Audit","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","International Trade","London","10","[c]","53660","53540"
"New entrant CS","2023","60-64","International Trade","Outside London","45","[c]","43960","42640"
"New entrant CS","2023","60-64","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Legal","London","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Legal","Outside London","10","[c]","53120","53020"
"New entrant CS","2023","60-64","Medicine","London","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Medicine","Outside London","15","[c]","60640","40590"
"New entrant CS","2023","60-64","Operational Delivery","London","95","[c]","31930","27640"
"New entrant CS","2023","60-64","Operational Delivery","Outside London","870","[c]","24910","22520"
"New entrant CS","2023","60-64","Operational Delivery","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Operational Delivery","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Operational Research","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Other","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Other","Outside London","55","[c]","24590","21690"
"New entrant CS","2023","60-64","Other","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Planning Inspectors","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Policy","London","10","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Policy","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Project Delivery","London","15","[c]","55610","52020"
"New entrant CS","2023","60-64","Project Delivery","Outside London","20","[c]","44210","40250"
"New entrant CS","2023","60-64","Property","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Property","Outside London","25","[c]","33970","33990"
"New entrant CS","2023","60-64","Psychology","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Science and Engineering","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Science and Engineering","Outside London","30","[c]","39920","34750"
"New entrant CS","2023","60-64","Security","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Security","Outside London","20","[c]","30360","27500"
"New entrant CS","2023","60-64","Social Research","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Tax","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Tax","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","London","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","Outside London","125","[c]","31310","29100"
"New entrant CS","2023","60-64","Unknown","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Commercial","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","65+","Communications","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Counter Fraud","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Digital, Data and Technology","Outside London","10","[c]","47370","44930"
"New entrant CS","2023","65+","Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Finance","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Geography","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Inspector of Education and Training","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","International Trade","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","International Trade","Outside London","35","[c]","43380","42280"
"New entrant CS","2023","65+","Legal","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Legal","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Medicine","London","5","[c]","[c]","[c]"
"New entrant CS","2023","65+","Medicine","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","65+","Operational Delivery","London","30","[c]","27650","26400"
"New entrant CS","2023","65+","Operational Delivery","Outside London","230","[c]","23980","22400"
"New entrant CS","2023","65+","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Operational Research","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Other","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Other","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","65+","Planning Inspectors","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Planning Inspectors","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Policy","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Policy","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Project Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Property","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Property","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","65+","Psychology","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Science and Engineering","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Science and Engineering","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","65+","Security","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Security","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Unknown","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Unknown","Outside London","20","[c]","33040","29100"
"New entrant CS","2023","65+","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Veterinarian","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Digital, Data and Technology","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Economics","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Finance","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Human Resources","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Human Resources","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Other","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Other","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Other","Unknown","[c]","[c]","[c]","[c]"
