"Status","Year","Age","Organisation","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","16-19","Student Awards Agency for Scotland","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Student Awards Agency for Scotland","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Student Awards Agency for Scotland","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Submarine Delivery Agency","Unknown","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","16-19","Submarine Delivery Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Submarine Delivery Agency","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Submarine Delivery Agency","Unknown","Unknown","10","10","[c]","[c]"
"In post","2023","16-19","The Insolvency Service","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","16-19","The Insolvency Service","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","The Insolvency Service","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","The National Archives","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","16-19","The National Archives","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","UK Export Finance","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","16-19","UK Export Finance","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","UK Health Security Agency","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","16-19","UK Health Security Agency","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","UK Health Security Agency","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","UK Health Security Agency","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","16-19","UK Health Security Agency","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","UK Health Security Agency","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","UK Statistics Authority","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","16-19","UK Statistics Authority","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","UK Statistics Authority","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","UK Statistics Authority","AO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","16-19","UK Statistics Authority","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","UK Statistics Authority","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","UK Statistics Authority","EO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","16-19","UK Statistics Authority","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","UK Statistics Authority","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","16-19","UK Statistics Authority","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Valuation Office Agency","AO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","16-19","Valuation Office Agency","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Valuation Office Agency","AO","Unknown","10","10","[c]","[c]"
"In post","2023","16-19","Valuation Office Agency","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Valuation Office Agency","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Valuation Office Agency","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Vehicle Certification Agency","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Vehicle Certification Agency","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Vehicle Certification Agency","AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Welsh Government (excl. agencies)","AO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","16-19","Welsh Government (excl. agencies)","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Welsh Government (excl. agencies)","AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Welsh Government (excl. agencies)","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Accountant in Bankruptcy","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Accountant in Bankruptcy","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Accountant in Bankruptcy","AA","Unknown","10","10","[c]","[c]"
"In post","2023","20-29","Accountant in Bankruptcy","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Accountant in Bankruptcy","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Accountant in Bankruptcy","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Accountant in Bankruptcy","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Accountant in Bankruptcy","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Active Travel England","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Active Travel England","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Active Travel England","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Active Travel England","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Active Travel England","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Active Travel England","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Active Travel England","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Active Travel England","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Active Travel England","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Active Travel England","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Active Travel England","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Advisory, Conciliation and Arbitration Service","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Advisory, Conciliation and Arbitration Service","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Advisory, Conciliation and Arbitration Service","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Advisory, Conciliation and Arbitration Service","EO","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","20-29","Advisory, Conciliation and Arbitration Service","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Advisory, Conciliation and Arbitration Service","EO","Unknown","15","15","[c]","[c]"
"In post","2023","20-29","Advisory, Conciliation and Arbitration Service","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Advisory, Conciliation and Arbitration Service","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Advisory, Conciliation and Arbitration Service","HEO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","20-29","Advisory, Conciliation and Arbitration Service","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Advisory, Conciliation and Arbitration Service","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Advisory, Conciliation and Arbitration Service","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Advisory, Conciliation and Arbitration Service","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Advisory, Conciliation and Arbitration Service","SEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Advisory, Conciliation and Arbitration Service","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Animal and Plant Health Agency","AO","Heterosexual / straight","140","140","23280","22150"
"In post","2023","20-29","Animal and Plant Health Agency","AO","LGBO","45","45","23280","22150"
"In post","2023","20-29","Animal and Plant Health Agency","AO","Undeclared","20","15","[c]","[c]"
"In post","2023","20-29","Animal and Plant Health Agency","AO","Unknown","40","40","22830","22150"
"In post","2023","20-29","Animal and Plant Health Agency","EO","Heterosexual / straight","155","155","27410","25920"
"In post","2023","20-29","Animal and Plant Health Agency","EO","LGBO","25","25","[c]","[c]"
"In post","2023","20-29","Animal and Plant Health Agency","EO","Undeclared","20","20","[c]","[c]"
"In post","2023","20-29","Animal and Plant Health Agency","EO","Unknown","5","5","[c]","[c]"
"In post","2023","20-29","Animal and Plant Health Agency","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Animal and Plant Health Agency","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Animal and Plant Health Agency","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Animal and Plant Health Agency","HEO","Heterosexual / straight","55","55","32060","31830"
"In post","2023","20-29","Animal and Plant Health Agency","HEO","LGBO","10","10","[c]","[c]"
"In post","2023","20-29","Animal and Plant Health Agency","HEO","Undeclared","10","10","[c]","[c]"
"In post","2023","20-29","Animal and Plant Health Agency","HEO","Unknown","5","5","[c]","[c]"
"In post","2023","20-29","Animal and Plant Health Agency","SEO","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","20-29","Animal and Plant Health Agency","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Animal and Plant Health Agency","SEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Animal and Plant Health Agency","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Animal and Plant Health Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Animal and Plant Health Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Animal and Plant Health Agency","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Attorney General's Office","AO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","20-29","Attorney General's Office","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Attorney General's Office","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Attorney General's Office","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Attorney General's Office","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Attorney General's Office","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Attorney General's Office","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Attorney General's Office","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Attorney General's Office","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Attorney General's Office","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Attorney General's Office","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Building Digital UK","EO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","20-29","Building Digital UK","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Building Digital UK","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Building Digital UK","EO","Unknown","5","5","[c]","[c]"
"In post","2023","20-29","Building Digital UK","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Building Digital UK","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Building Digital UK","G7","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","20-29","Building Digital UK","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Building Digital UK","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Building Digital UK","HEO","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","20-29","Building Digital UK","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Building Digital UK","HEO","Undeclared","5","5","[c]","[c]"
"In post","2023","20-29","Building Digital UK","HEO","Unknown","10","10","[c]","[c]"
"In post","2023","20-29","Cabinet Office (excl. agencies)","AO","Heterosexual / straight","90","85","22770","21720"
"In post","2023","20-29","Cabinet Office (excl. agencies)","AO","LGBO","15","15","[c]","[c]"
"In post","2023","20-29","Cabinet Office (excl. agencies)","AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Cabinet Office (excl. agencies)","AO","Unknown","20","20","[c]","[c]"
"In post","2023","20-29","Cabinet Office (excl. agencies)","EO","Heterosexual / straight","150","150","27290","28370"
"In post","2023","20-29","Cabinet Office (excl. agencies)","EO","LGBO","30","30","[c]","[c]"
"In post","2023","20-29","Cabinet Office (excl. agencies)","EO","Undeclared","15","15","[c]","[c]"
"In post","2023","20-29","Cabinet Office (excl. agencies)","EO","Unknown","80","75","26690","27110"
"In post","2023","20-29","Cabinet Office (excl. agencies)","G6","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","20-29","Cabinet Office (excl. agencies)","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Cabinet Office (excl. agencies)","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Cabinet Office (excl. agencies)","G6","Unknown","10","10","[c]","[c]"
"In post","2023","20-29","Cabinet Office (excl. agencies)","G7","Heterosexual / straight","140","140","55620","56430"
"In post","2023","20-29","Cabinet Office (excl. agencies)","G7","LGBO","40","40","55810","56430"
"In post","2023","20-29","Cabinet Office (excl. agencies)","G7","Undeclared","20","20","[c]","[c]"
"In post","2023","20-29","Cabinet Office (excl. agencies)","G7","Unknown","60","60","56180","56430"
"In post","2023","20-29","Cabinet Office (excl. agencies)","HEO","Heterosexual / straight","215","215","34430","35240"
"In post","2023","20-29","Cabinet Office (excl. agencies)","HEO","LGBO","45","45","34540","35240"
"In post","2023","20-29","Cabinet Office (excl. agencies)","HEO","Undeclared","15","15","[c]","[c]"
"In post","2023","20-29","Cabinet Office (excl. agencies)","HEO","Unknown","70","65","35120","35650"
"In post","2023","20-29","Cabinet Office (excl. agencies)","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Cabinet Office (excl. agencies)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Cabinet Office (excl. agencies)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Cabinet Office (excl. agencies)","SEO","Heterosexual / straight","125","125","41050","41870"
"In post","2023","20-29","Cabinet Office (excl. agencies)","SEO","LGBO","30","30","[c]","[c]"
"In post","2023","20-29","Cabinet Office (excl. agencies)","SEO","Undeclared","20","20","[c]","[c]"
"In post","2023","20-29","Cabinet Office (excl. agencies)","SEO","Unknown","35","35","41340","41870"
"In post","2023","20-29","Central Civil Service Fast Stream","HEO","Heterosexual / straight","325","325","32530","32960"
"In post","2023","20-29","Central Civil Service Fast Stream","HEO","LGBO","60","60","32010","32960"
"In post","2023","20-29","Central Civil Service Fast Stream","HEO","Undeclared","45","45","32600","32960"
"In post","2023","20-29","Central Civil Service Fast Stream","HEO","Unknown","1040","1040","29900","30130"
"In post","2023","20-29","Centre for Environment, Fisheries and Aquaculture Science","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Centre for Environment, Fisheries and Aquaculture Science","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Centre for Environment, Fisheries and Aquaculture Science","AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Centre for Environment, Fisheries and Aquaculture Science","AO","Unknown","10","10","[c]","[c]"
"In post","2023","20-29","Centre for Environment, Fisheries and Aquaculture Science","EO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","20-29","Centre for Environment, Fisheries and Aquaculture Science","EO","LGBO","5","5","[c]","[c]"
"In post","2023","20-29","Centre for Environment, Fisheries and Aquaculture Science","EO","Undeclared","[c]","[c]","[c]","[c]"
