"Status","Year","Region_ITL2","Region_ITL3","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Greater Manchester","Greater Manchester North East","Male","35","[c]","[c]","[c]"
"New entrant CS","2023","Greater Manchester","Greater Manchester North West","Female","160","[c]","24660","21690"
"New entrant CS","2023","Greater Manchester","Greater Manchester North West","Male","155","[c]","24630","21690"
"New entrant CS","2023","Greater Manchester","Greater Manchester South East","Female","40","[c]","29790","23640"
"New entrant CS","2023","Greater Manchester","Greater Manchester South East","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Greater Manchester","Greater Manchester South West","Female","515","[c]","28420","25750"
"New entrant CS","2023","Greater Manchester","Greater Manchester South West","Male","495","[c]","30060","26020"
"New entrant CS","2023","Greater Manchester","Manchester","Female","570","[c]","31260","26990"
"New entrant CS","2023","Greater Manchester","Manchester","Male","460","[c]","34290","28880"
"New entrant CS","2023","Hampshire and Isle of Wight","Central Hampshire","Female","255","[c]","31480","30650"
"New entrant CS","2023","Hampshire and Isle of Wight","Central Hampshire","Male","320","[c]","32430","30650"
"New entrant CS","2023","Hampshire and Isle of Wight","Isle of Wight","Female","40","[c]","24480","23230"
"New entrant CS","2023","Hampshire and Isle of Wight","Isle of Wight","Male","60","[c]","27690","23850"
"New entrant CS","2023","Hampshire and Isle of Wight","North Hampshire","Female","70","[c]","28050","23640"
"New entrant CS","2023","Hampshire and Isle of Wight","North Hampshire","Male","40","[c]","34020","27500"
"New entrant CS","2023","Hampshire and Isle of Wight","Portsmouth","Female","225","[c]","27120","22520"
"New entrant CS","2023","Hampshire and Isle of Wight","Portsmouth","Male","255","[c]","29520","26350"
"New entrant CS","2023","Hampshire and Isle of Wight","South Hampshire","Female","350","[c]","26710","21830"
"New entrant CS","2023","Hampshire and Isle of Wight","South Hampshire","Male","355","[c]","27120","24280"
"New entrant CS","2023","Hampshire and Isle of Wight","Southampton","Female","75","[c]","27240","23640"
"New entrant CS","2023","Hampshire and Isle of Wight","Southampton","Male","55","[c]","35940","31660"
"New entrant CS","2023","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","Female","30","[c]","24430","22220"
"New entrant CS","2023","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","Male","30","[c]","25270","22220"
"New entrant CS","2023","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","Female","55","[c]","28620","23640"
"New entrant CS","2023","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","Male","35","[c]","27570","24260"
"New entrant CS","2023","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","Female","150","[c]","26380","23640"
"New entrant CS","2023","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","Male","120","[c]","27780","28880"
"New entrant CS","2023","Highlands and Islands","Caithness and Sutherland, and Ross and Cromarty","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Highlands and Islands","Caithness and Sutherland, and Ross and Cromarty","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","Female","65","[c]","26160","22220"
"New entrant CS","2023","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","Male","70","[c]","25990","24710"
"New entrant CS","2023","Highlands and Islands","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Highlands and Islands","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Highlands and Islands","Na h-Eileanan Siar","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Highlands and Islands","Na h-Eileanan Siar","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Highlands and Islands","Orkney Islands","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Highlands and Islands","Orkney Islands","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Highlands and Islands","Shetland Islands","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Highlands and Islands","Shetland Islands","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inner London - East","Hackney and Newham","Female","240","[c]","32850","27640"
"New entrant CS","2023","Inner London - East","Hackney and Newham","Male","220","[c]","34350","31980"
"New entrant CS","2023","Inner London - East","Haringey and Islington","Female","105","[c]","31260","29660"
"New entrant CS","2023","Inner London - East","Haringey and Islington","Male","75","[c]","33270","33800"
"New entrant CS","2023","Inner London - East","Lambeth","Female","130","[c]","36950","34340"
"New entrant CS","2023","Inner London - East","Lambeth","Male","105","[c]","41860","34340"
"New entrant CS","2023","Inner London - East","Lewisham and Southwark","Female","85","[c]","28150","27640"
"New entrant CS","2023","Inner London - East","Lewisham and Southwark","Male","60","[c]","32990","31880"
"New entrant CS","2023","Inner London - East","Tower Hamlets","Female","470","[c]","41070","35320"
"New entrant CS","2023","Inner London - East","Tower Hamlets","Male","440","[c]","43420","37150"
"New entrant CS","2023","Inner London - West","Camden and City of London","Female","85","[c]","33230","29750"
"New entrant CS","2023","Inner London - West","Camden and City of London","Male","60","[c]","41140","30950"
"New entrant CS","2023","Inner London - West","Kensington & Chelsea and Hammersmith & Fulham","Female","55","[c]","32200","28400"
"New entrant CS","2023","Inner London - West","Kensington & Chelsea and Hammersmith & Fulham","Male","60","[c]","32530","33800"
"New entrant CS","2023","Inner London - West","Wandsworth","Female","90","[c]","32530","33800"
"New entrant CS","2023","Inner London - West","Wandsworth","Male","70","[c]","32790","33800"
"New entrant CS","2023","Inner London - West","Westminster","Female","2645","[c]","37030","33880"
"New entrant CS","2023","Inner London - West","Westminster","Male","2130","[c]","38830","35010"
"New entrant CS","2023","Kent","East Kent","Female","350","[c]","25670","25610"
"New entrant CS","2023","Kent","East Kent","Male","405","[c]","25620","25750"
"New entrant CS","2023","Kent","Kent Thames Gateway","Female","95","[c]","27360","24070"
"New entrant CS","2023","Kent","Kent Thames Gateway","Male","75","[c]","28920","30880"
"New entrant CS","2023","Kent","Medway","Female","100","[c]","28710","28880"
"New entrant CS","2023","Kent","Medway","Male","90","[c]","29470","28880"
"New entrant CS","2023","Kent","Mid Kent","Female","85","[c]","26320","24170"
"New entrant CS","2023","Kent","Mid Kent","Male","75","[c]","29410","28880"
"New entrant CS","2023","Kent","West Kent","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Kent","West Kent","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Lancashire","Blackburn with Darwen","Female","30","[c]","[c]","[c]"
"New entrant CS","2023","Lancashire","Blackburn with Darwen","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","Lancashire","Blackpool","Female","125","[c]","26870","25830"
"New entrant CS","2023","Lancashire","Blackpool","Male","115","[c]","33420","28120"
"New entrant CS","2023","Lancashire","Chorley and West Lancashire","Female","130","[c]","27020","28160"
"New entrant CS","2023","Lancashire","Chorley and West Lancashire","Male","120","[c]","29460","28880"
"New entrant CS","2023","Lancashire","East Lancashire","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","Lancashire","East Lancashire","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Lancashire","Lancaster and Wyre","Female","115","[c]","25330","23230"
"New entrant CS","2023","Lancashire","Lancaster and Wyre","Male","85","[c]","25510","23640"
"New entrant CS","2023","Lancashire","Mid Lancashire","Female","210","[c]","26890","23230"
"New entrant CS","2023","Lancashire","Mid Lancashire","Male","190","[c]","26050","22880"
"New entrant CS","2023","Leicestershire, Rutland and Northamptonshire","Leicester","Female","145","[c]","24320","23230"
"New entrant CS","2023","Leicestershire, Rutland and Northamptonshire","Leicester","Male","95","[c]","24720","23640"
"New entrant CS","2023","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","Female","160","[c]","24400","22400"
"New entrant CS","2023","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","Male","165","[c]","28100","25880"
"New entrant CS","2023","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","Female","35","[c]","25780","23020"
"New entrant CS","2023","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","Female","125","[c]","24330","21780"
"New entrant CS","2023","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","Male","70","[c]","26770","23230"
"New entrant CS","2023","Lincolnshire","Lincolnshire CC","Female","195","[c]","27230","23640"
"New entrant CS","2023","Lincolnshire","Lincolnshire CC","Male","195","[c]","29850","28880"
"New entrant CS","2023","Merseyside","East Merseyside","Female","55","[c]","24000","23640"
"New entrant CS","2023","Merseyside","East Merseyside","Male","30","[c]","[c]","[c]"
"New entrant CS","2023","Merseyside","Liverpool","Female","1115","[c]","24540","22400"
"New entrant CS","2023","Merseyside","Liverpool","Male","820","[c]","25220","22520"
"New entrant CS","2023","Merseyside","Sefton","Female","460","[c]","25270","22400"
"New entrant CS","2023","Merseyside","Sefton","Male","300","[c]","25320","22520"
"New entrant CS","2023","Merseyside","Wirral","Female","70","[c]","26830","21690"
"New entrant CS","2023","Merseyside","Wirral","Male","65","[c]","25560","23390"
"New entrant CS","2023","North Eastern Scotland","Aberdeen City and Aberdeenshire","Female","80","[c]","29600","29100"
"New entrant CS","2023","North Eastern Scotland","Aberdeen City and Aberdeenshire","Male","75","[c]","30490","26780"
"New entrant CS","2023","North Yorkshire","North Yorkshire CC","Female","110","[c]","29660","25350"
"New entrant CS","2023","North Yorkshire","North Yorkshire CC","Male","90","[c]","30530","27500"
"New entrant CS","2023","North Yorkshire","York","Female","210","[c]","30480","26910"
"New entrant CS","2023","North Yorkshire","York","Male","175","[c]","32880","28840"
"New entrant CS","2023","Northern Ireland","Antrim and Newtownabbey","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Northern Ireland","Antrim and Newtownabbey","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","Northern Ireland","Ards and North Down","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Northern Ireland","Ards and North Down","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Northern Ireland","Armagh City, Banbridge and Craigavon","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Northern Ireland","Armagh City, Banbridge and Craigavon","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Northern Ireland","Belfast","Female","220","[c]","26640","22520"
"New entrant CS","2023","Northern Ireland","Belfast","Male","165","[c]","26810","22520"
"New entrant CS","2023","Northern Ireland","Causeway Coast and Glens","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Northern Ireland","Causeway Coast and Glens","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Northern Ireland","Derry City and Strabane","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Northern Ireland","Derry City and Strabane","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Northern Ireland","Fermanagh and Omagh","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Northern Ireland","Fermanagh and Omagh","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Northern Ireland","Lisburn and Castlereagh","Female","55","[c]","26930","25750"
"New entrant CS","2023","Northern Ireland","Lisburn and Castlereagh","Male","50","[c]","29420","25750"
"New entrant CS","2023","Northern Ireland","Mid Ulster","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Northern Ireland","Mid Ulster","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Northern Ireland","Mid and East Antrim","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Northern Ireland","Mid and East Antrim","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Northern Ireland","Newry, Mourne and Down","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Northern Ireland","Newry, Mourne and Down","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Northumberland, and Tyne and Wear","Northumberland","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Northumberland, and Tyne and Wear","Northumberland","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Northumberland, and Tyne and Wear","Sunderland","Female","140","[c]","23870","22520"
"New entrant CS","2023","Northumberland, and Tyne and Wear","Sunderland","Male","65","[c]","23760","22520"
"New entrant CS","2023","Northumberland, and Tyne and Wear","Tyneside","Female","825","[c]","27890","23640"
"New entrant CS","2023","Northumberland, and Tyne and Wear","Tyneside","Male","760","[c]","30600","26780"
"New entrant CS","2023","Outer London - East and North East","Barking & Dagenham and Havering","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Outer London - East and North East","Barking & Dagenham and Havering","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Outer London - East and North East","Bexley and Greenwich","Female","100","[c]","30630","30220"
"New entrant CS","2023","Outer London - East and North East","Bexley and Greenwich","Male","100","[c]","32910","32110"
"New entrant CS","2023","Outer London - East and North East","Enfield","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Outer London - East and North East","Enfield","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Outer London - East and North East","Redbridge and Waltham Forest","Female","45","[c]","30890","27640"
"New entrant CS","2023","Outer London - East and North East","Redbridge and Waltham Forest","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Outer London - South","Bromley","Female","30","[c]","33450","27640"
"New entrant CS","2023","Outer London - South","Bromley","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Outer London - South","Croydon","Female","635","[c]","30060","26920"
"New entrant CS","2023","Outer London - South","Croydon","Male","460","[c]","33030","29750"
"New entrant CS","2023","Outer London - South","Merton, Kingston upon Thames and Sutton","Female","30","[c]","35690","29970"
"New entrant CS","2023","Outer London - South","Merton, Kingston upon Thames and Sutton","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Outer London - West and North West","Barnet","Female","95","[c]","33990","27690"
"New entrant CS","2023","Outer London - West and North West","Barnet","Male","60","[c]","37500","32590"
"New entrant CS","2023","Outer London - West and North West","Brent","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Outer London - West and North West","Brent","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Outer London - West and North West","Ealing","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Outer London - West and North West","Ealing","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Outer London - West and North West","Harrow and Hillingdon","Female","215","[c]","30580","29750"
"New entrant CS","2023","Outer London - West and North West","Harrow and Hillingdon","Male","275","[c]","31020","29750"
"New entrant CS","2023","Outer London - West and North West","Hounslow and Richmond upon Thames","Female","240","[c]","30420","29750"
"New entrant CS","2023","Outer London - West and North West","Hounslow and Richmond upon Thames","Male","195","[c]","32060","30800"
"New entrant CS","2023","Overseas","Overseas","Female","35","[c]","48520","45690"
"New entrant CS","2023","Overseas","Overseas","Male","35","[c]","47640","45340"
"New entrant CS","2023","Shropshire and Staffordshire","Shropshire","Female","70","[c]","29480","24070"
"New entrant CS","2023","Shropshire and Staffordshire","Shropshire","Male","85","[c]","30030","28880"
"New entrant CS","2023","Shropshire and Staffordshire","Staffordshire CC","Female","290","[c]","28810","27080"
"New entrant CS","2023","Shropshire and Staffordshire","Staffordshire CC","Male","240","[c]","30090","28880"
"New entrant CS","2023","Shropshire and Staffordshire","Stoke-on-Trent","Female","95","[c]","25200","22400"
"New entrant CS","2023","Shropshire and Staffordshire","Stoke-on-Trent","Male","50","[c]","25880","23640"
"New entrant CS","2023","Shropshire and Staffordshire","Telford and Wrekin","Female","105","[c]","31480","28120"
"New entrant CS","2023","Shropshire and Staffordshire","Telford and Wrekin","Male","185","[c]","40150","39500"
"New entrant CS","2023","South Yorkshire","Barnsley, Doncaster and Rotherham","Female","180","[c]","25960","23640"
"New entrant CS","2023","South Yorkshire","Barnsley, Doncaster and Rotherham","Male","100","[c]","26700","26780"
"New entrant CS","2023","South Yorkshire","Sheffield","Female","680","[c]","27180","25750"
"New entrant CS","2023","South Yorkshire","Sheffield","Male","585","[c]","28410","25750"
"New entrant CS","2023","Southern Scotland","Dumfries and Galloway","Female","30","[c]","[c]","[c]"
"New entrant CS","2023","Southern Scotland","Dumfries and Galloway","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Southern Scotland","East Ayrshire and North Ayrshire mainland","Female","55","[c]","26020","22180"
"New entrant CS","2023","Southern Scotland","East Ayrshire and North Ayrshire mainland","Male","60","[c]","24490","21690"
"New entrant CS","2023","Southern Scotland","Scottish Borders","Female","45","[c]","28470","25710"
"New entrant CS","2023","Southern Scotland","Scottish Borders","Male","40","[c]","26610","25710"
"New entrant CS","2023","Southern Scotland","South Ayrshire","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Southern Scotland","South Ayrshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Southern Scotland","South Lanarkshire","Female","195","[c]","23580","22520"
"New entrant CS","2023","Southern Scotland","South Lanarkshire","Male","145","[c]","25350","22520"
"New entrant CS","2023","Surrey, East and West Sussex","Brighton and Hove","Female","45","[c]","28630","23640"
"New entrant CS","2023","Surrey, East and West Sussex","Brighton and Hove","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","Surrey, East and West Sussex","East Surrey","Female","75","[c]","31460","33710"
"New entrant CS","2023","Surrey, East and West Sussex","East Surrey","Male","70","[c]","34620","34110"
"New entrant CS","2023","Surrey, East and West Sussex","East Sussex CC","Female","115","[c]","30140","26840"
"New entrant CS","2023","Surrey, East and West Sussex","East Sussex CC","Male","90","[c]","30080","28120"
"New entrant CS","2023","Surrey, East and West Sussex","West Surrey","Female","200","[c]","30100","27640"
"New entrant CS","2023","Surrey, East and West Sussex","West Surrey","Male","120","[c]","31640","29080"
"New entrant CS","2023","Surrey, East and West Sussex","West Sussex (North East)","Female","70","[c]","28700","26750"
"New entrant CS","2023","Surrey, East and West Sussex","West Sussex (North East)","Male","70","[c]","30510","26780"
"New entrant CS","2023","Surrey, East and West Sussex","West Sussex (South West)","Female","60","[c]","29080","25420"
"New entrant CS","2023","Surrey, East and West Sussex","West Sussex (South West)","Male","70","[c]","37680","34550"
"New entrant CS","2023","Tees Valley and Durham","Darlington","Female","215","[c]","33600","31060"
"New entrant CS","2023","Tees Valley and Durham","Darlington","Male","185","[c]","35720","31440"
"New entrant CS","2023","Tees Valley and Durham","Durham","Female","455","[c]","25180","23230"
"New entrant CS","2023","Tees Valley and Durham","Durham","Male","400","[c]","26230","25880"
"New entrant CS","2023","Tees Valley and Durham","Hartlepool and Stockton-on-Tees","Female","100","[c]","25290","23640"
"New entrant CS","2023","Tees Valley and Durham","Hartlepool and Stockton-on-Tees","Male","70","[c]","27030","28880"
"New entrant CS","2023","Tees Valley and Durham","South Teesside","Female","45","[c]","25870","23640"
"New entrant CS","2023","Tees Valley and Durham","South Teesside","Male","45","[c]","26670","23640"
"New entrant CS","2023","Unknown","Unknown","Female","110","[c]","28550","24330"
"New entrant CS","2023","Unknown","Unknown","Male","250","[c]","25760","23230"
"New entrant CS","2023","West Central Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Female","65","[c]","25950","23800"
"New entrant CS","2023","West Central Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Male","150","[c]","28570","25350"
"New entrant CS","2023","West Central Scotland","Glasgow City","Female","1480","[c]","28660","25710"
"New entrant CS","2023","West Central Scotland","Glasgow City","Male","1165","[c]","29930","25750"
"New entrant CS","2023","West Central Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","Female","35","[c]","30100","28610"
"New entrant CS","2023","West Central Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","Male","45","[c]","30080","25880"
"New entrant CS","2023","West Central Scotland","North Lanarkshire","Female","145","[c]","24640","21690"
"New entrant CS","2023","West Central Scotland","North Lanarkshire","Male","90","[c]","23580","21690"
"New entrant CS","2023","West Midlands","Birmingham","Female","1000","[c]","27270","22520"
"New entrant CS","2023","West Midlands","Birmingham","Male","790","[c]","29180","22520"
"New entrant CS","2023","West Midlands","Coventry","Female","180","[c]","31120","28080"
"New entrant CS","2023","West Midlands","Coventry","Male","80","[c]","33180","29970"
"New entrant CS","2023","West Midlands","Dudley","Female","115","[c]","22580","21690"
"New entrant CS","2023","West Midlands","Dudley","Male","70","[c]","23010","21690"
"New entrant CS","2023","West Midlands","Sandwell","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","West Midlands","Sandwell","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","West Midlands","Solihull","Female","120","[c]","26380","25750"
"New entrant CS","2023","West Midlands","Solihull","Male","75","[c]","27440","25750"
"New entrant CS","2023","West Midlands","Walsall","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","West Midlands","Walsall","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","West Midlands","Wolverhampton","Female","45","[c]","28210","23640"
"New entrant CS","2023","West Midlands","Wolverhampton","Male","30","[c]","[c]","[c]"
"New entrant CS","2023","West Wales and The Valleys","Bridgend and Neath Port Talbot","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","West Wales and The Valleys","Bridgend and Neath Port Talbot","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","West Wales and The Valleys","Central Valleys","Female","150","[c]","26920","28120"
"New entrant CS","2023","West Wales and The Valleys","Central Valleys","Male","90","[c]","27810","28120"
"New entrant CS","2023","West Wales and The Valleys","Conwy and Denbighshire","Female","35","[c]","27660","23640"
"New entrant CS","2023","West Wales and The Valleys","Conwy and Denbighshire","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","West Wales and The Valleys","Gwent Valleys","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","West Wales and The Valleys","Gwent Valleys","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","West Wales and The Valleys","Gwynedd","Female","30","[c]","24140","23640"
"New entrant CS","2023","West Wales and The Valleys","Gwynedd","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","West Wales and The Valleys","Isle of Anglesey","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","West Wales and The Valleys","Isle of Anglesey","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","West Wales and The Valleys","South West Wales","Female","65","[c]","27130","23640"
"New entrant CS","2023","West Wales and The Valleys","South West Wales","Male","60","[c]","28390","23640"
"New entrant CS","2023","West Wales and The Valleys","Swansea","Female","525","[c]","23350","22500"
"New entrant CS","2023","West Wales and The Valleys","Swansea","Male","350","[c]","25090","22500"
"New entrant CS","2023","West Yorkshire","Bradford","Female","165","[c]","23600","22520"
"New entrant CS","2023","West Yorkshire","Bradford","Male","155","[c]","22980","22520"
"New entrant CS","2023","West Yorkshire","Calderdale and Kirklees","Female","50","[c]","27730","23640"
"New entrant CS","2023","West Yorkshire","Calderdale and Kirklees","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","West Yorkshire","Leeds","Female","870","[c]","30070","27320"
"New entrant CS","2023","West Yorkshire","Leeds","Male","725","[c]","31250","27890"
"New entrant CS","2023","West Yorkshire","Wakefield","Female","150","[c]","28180","28880"
"New entrant CS","2023","West Yorkshire","Wakefield","Male","115","[c]","28780","28880"
"Notes","Summary figures are suppressed when information relates to less than 5 civil servants for FTE or Headcount, and less than 10 civil servants for median and mean salary (shown as [c]). Zero responses and salaries for less than 30 civil servants have been suppressed for GPDR special category data. FTE figures are not shown for entrants or leavers due to data quality concerns for these groups. Figures are rounded to the nearest 5, or £10 as appropriate.","","","","","","",""
"Data source","All figures are aggregated from the Cabinet Office Annual Civil Service Employment Survey collection. https://www.gov.uk/government/collections/civil-service-statistics","","","","","","",""
"Version","Generated on 2023-07-26, with GIT d545f65.","","","","","","",""
"Data column","Description","","","","","","",""
"Status","Employment status of the civil servants.","","","","","","",""
"","In post - includes staff that were in post on the reference date (31 March).","","","","","","",""
"","New entrant CS - includes new entrants to the Civil Service over the year (1 April to 31 March).","","","","","","",""
"","Leaver CS - includes leavers from the Civil Service over the year (1 April to 31 March). This includes employees who have an Unknown leaving cause.","","","","","","",""
"","Leaver Dept. - includes leavers from the department over the year (1 April to 31 March), who did not leave the Civil Service.","","","","","","",""
"","Four organisations do not report when their employees first entered the Civil Service and so entrants data for these organisations is not available . These are as follows: Foreign Commonwealth and Development Office (excl. agencies), Foreign Commonwealth and Development Office Services, Scottish Forestry and Forest and Land Scotland. A further three organisations also could not provide entrants data in 2021. These are as follows: Department for International Development, Foreign and Commonwealth Office (excl. agencies) and Royal Fleet Auxiliary.","","","","","","",""
"Year","Year of data collection (as at 31 March).","","","","","","",""
"Region_ITL2","Workplace postcode data are used to derive geographical information using the International Territorial Level (ITL) classification standard.","","","","","","",""
"","Following the UK's withdrawal from the EU, a new UK-managed international statistical geography - International Territorial Levels (ITL) - was introduced from 1st January 2021, replacing the former NUTS classification. They align with international standards, enabling comparability both over time and internationally. To ensure continued alignment, the ITLs mirror the NUTS system. They also follow a similar review timetable - every three years.","","","","","","",""
"","ITL 2 divides into Northern Ireland, counties in England (most grouped), groups of districts in Greater London, groups of unitary authorities in Wales, groups of council areas in Scotland.","","","","","","",""
"Region_ITL3","Workplace postcode data are used to derive geographical information using the International Territorial Level (ITL) classification standard.","","","","","","",""
"","Following the UK's withdrawal from the EU, a new UK-managed international statistical geography - International Territorial Levels (ITL) - was introduced from 1st January 2021, replacing the former NUTS classification. They align with international standards, enabling comparability both over time and internationally. To ensure continued alignment, the ITLs mirror the NUTS system. They also follow a similar review timetable - every three years.","","","","","","",""
"","ITL 3 divides into counties, unitary authorities, or districts in England (some grouped), groups of unitary authorities in Wales, groups of council areas in Scotland, groups of districts in Northern Ireland.","","","","","","",""
"Sex","Self reported sex.","","","","","","",""
"","""Unknown"" accounts for employees who were recorded with an unknown sex.","","","","","","",""
"Headcount","Total number of civil servants (rounded to nearest 5).","","","","","","",""
"FTE","Total full-time equivalent (FTE) employment numbers (rounded to nearest 5).","","","","","","",""
"","FTE figures are not shown for entrants or leavers due to data quality concerns for these groups.","","","","","","",""
"Mean_salary","Average salary (mean, rounded to nearest £10). For part-time employees, salaries represent the full-time equivalent earnings, while for full-time employees they are the actual annual gross salaries.","","","","","","",""
"","These figures should be interpreted with caution when the total number of employees in a group is small, as they will tend to show more variability than larger groups (i.e. may be much higher or lower than can be explained by the data shown).","","","","","","",""
"Median_salary","Median salary (rounded to nearest £10). For part-time employees, salaries represent the full-time equivalent earnings, while for full-time employees they are the actual annual gross salaries.","","","","","","",""
"","These figures should be interpreted with caution when the total number of employees in a group is small, as they will tend to show more variability than larger groups (i.e. may be much higher or lower than can be explained by the data shown).","","","","","","",""
