"Status","Year","Function_of_post","Profession_of_post","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Commercial","Finance","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Finance","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Finance","SEO/HEO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Commercial","Finance","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Finance","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Human Resources","EO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Commercial","Human Resources","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Human Resources","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Human Resources","G6/G7","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Commercial","Human Resources","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Human Resources","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Human Resources","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Human Resources","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Human Resources","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Human Resources","SEO/HEO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Commercial","Human Resources","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Human Resources","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Human Resources","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","International Trade","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","International Trade","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Knowledge and Information Management","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Knowledge and Information Management","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Knowledge and Information Management","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Knowledge and Information Management","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Knowledge and Information Management","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Medicine","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Medicine","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Operational Delivery","AA/AO","Heterosexual / straight","15","10","[c]","[c]"
"In post","2023","Commercial","Operational Delivery","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Operational Delivery","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Operational Delivery","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Operational Delivery","EO","Heterosexual / straight","50","45","29810","30750"
"In post","2023","Commercial","Operational Delivery","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Operational Delivery","EO","Undeclared","5","5","[c]","[c]"
"In post","2023","Commercial","Operational Delivery","EO","Unknown","10","10","[c]","[c]"
"In post","2023","Commercial","Operational Delivery","G6/G7","Heterosexual / straight","95","95","62300","59800"
"In post","2023","Commercial","Operational Delivery","G6/G7","LGBO","5","5","[c]","[c]"
"In post","2023","Commercial","Operational Delivery","G6/G7","Undeclared","10","10","[c]","[c]"
"In post","2023","Commercial","Operational Delivery","SCS level","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Commercial","Operational Delivery","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Operational Delivery","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Operational Delivery","SEO/HEO","Heterosexual / straight","125","125","40800","40080"
"In post","2023","Commercial","Operational Delivery","SEO/HEO","LGBO","5","5","[c]","[c]"
"In post","2023","Commercial","Operational Delivery","SEO/HEO","Undeclared","20","20","[c]","[c]"
"In post","2023","Commercial","Operational Delivery","SEO/HEO","Unknown","10","10","[c]","[c]"
"In post","2023","Commercial","Other","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Other","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Other","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Other","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Other","EO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Commercial","Other","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Other","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Other","G6/G7","Heterosexual / straight","60","55","49840","47960"
"In post","2023","Commercial","Other","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Other","G6/G7","Undeclared","10","10","[c]","[c]"
"In post","2023","Commercial","Other","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Other","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Other","SEO/HEO","Heterosexual / straight","70","65","35700","37420"
"In post","2023","Commercial","Other","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Other","SEO/HEO","Undeclared","10","10","[c]","[c]"
"In post","2023","Commercial","Other","SEO/HEO","Unknown","5","5","[c]","[c]"
"In post","2023","Commercial","Policy","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Policy","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Policy","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Policy","G6/G7","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","Commercial","Policy","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Policy","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Policy","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Policy","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Policy","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Policy","SEO/HEO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Commercial","Policy","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Policy","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Policy","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Project Delivery","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Project Delivery","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Project Delivery","EO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Commercial","Project Delivery","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Project Delivery","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Project Delivery","G6/G7","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Commercial","Project Delivery","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Project Delivery","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Project Delivery","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Project Delivery","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Project Delivery","SEO/HEO","Heterosexual / straight","35","35","35960","34170"
"In post","2023","Commercial","Project Delivery","SEO/HEO","LGBO","5","5","[c]","[c]"
"In post","2023","Commercial","Project Delivery","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Project Delivery","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Property","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Property","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Property","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Property","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Property","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Property","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Science and Engineering","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Science and Engineering","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Science and Engineering","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Science and Engineering","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Science and Engineering","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Science and Engineering","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Science and Engineering","SEO/HEO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Commercial","Science and Engineering","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Science and Engineering","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Science and Engineering","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Security","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Security","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Security","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Security","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Security","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Security","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Security","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Statistics","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Statistics","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Statistics","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Statistics","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Tax","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Tax","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Tax","SEO/HEO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Commercial","Tax","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Tax","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Unknown","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Unknown","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Unknown","EO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Commercial","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Unknown","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Unknown","G6/G7","Heterosexual / straight","45","45","65730","65500"
"In post","2023","Commercial","Unknown","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Unknown","G6/G7","Undeclared","5","5","[c]","[c]"
"In post","2023","Commercial","Unknown","G6/G7","Unknown","30","25","[c]","[c]"
"In post","2023","Commercial","Unknown","SCS level","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Commercial","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Unknown","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Unknown","SEO/HEO","Heterosexual / straight","40","40","38190","38050"
"In post","2023","Commercial","Unknown","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Unknown","SEO/HEO","Undeclared","10","5","[c]","[c]"
"In post","2023","Commercial","Unknown","SEO/HEO","Unknown","10","10","[c]","[c]"
"In post","2023","Commercial","Veterinarian","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Veterinarian","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Veterinarian","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Commercial","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Commercial","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Communications","AA/AO","Heterosexual / straight","105","100","23140","22490"
"In post","2023","Communications","Communications","AA/AO","LGBO","10","10","[c]","[c]"
"In post","2023","Communications","Communications","AA/AO","Undeclared","20","20","[c]","[c]"
"In post","2023","Communications","Communications","AA/AO","Unknown","20","15","[c]","[c]"
"In post","2023","Communications","Communications","EO","Heterosexual / straight","310","295","28560","28120"
"In post","2023","Communications","Communications","EO","LGBO","25","25","[c]","[c]"
"In post","2023","Communications","Communications","EO","Undeclared","45","45","28460","27740"
"In post","2023","Communications","Communications","EO","Unknown","70","65","28960","28570"
"In post","2023","Communications","Communications","G6/G7","Heterosexual / straight","635","610","59930","58310"
"In post","2023","Communications","Communications","G6/G7","LGBO","55","55","61070","59810"
"In post","2023","Communications","Communications","G6/G7","Undeclared","55","55","59750","58230"
"In post","2023","Communications","Communications","G6/G7","Unknown","185","180","59560","56730"
"In post","2023","Communications","Communications","SCS level","Heterosexual / straight","70","70","89260","83710"
"In post","2023","Communications","Communications","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Communications","SCS level","Undeclared","5","5","[c]","[c]"
"In post","2023","Communications","Communications","SCS level","Unknown","20","20","[c]","[c]"
"In post","2023","Communications","Communications","SEO/HEO","Heterosexual / straight","1290","1240","39120","39400"
"In post","2023","Communications","Communications","SEO/HEO","LGBO","125","120","39620","39730"
"In post","2023","Communications","Communications","SEO/HEO","Undeclared","130","125","38980","39220"
"In post","2023","Communications","Communications","SEO/HEO","Unknown","440","430","39220","39460"
"In post","2023","Communications","Communications","Unknown","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Communications","Communications","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Communications","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Digital, Data and Technology","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Digital, Data and Technology","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Digital, Data and Technology","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Digital, Data and Technology","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Digital, Data and Technology","SCS level","LGBO","[c]","[c]","[c]","[c]"
