"Status","Year","Ethnicity","Organisation","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Black","Building Digital UK","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Building Digital UK","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Building Digital UK","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Cabinet Office (excl. agencies)","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Black","Cabinet Office (excl. agencies)","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Black","Cabinet Office (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Central Civil Service Fast Stream","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Black","Central Civil Service Fast Stream","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Black","Central Civil Service Fast Stream","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Centre for Environment, Fisheries and Aquaculture Science","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Centre for Environment, Fisheries and Aquaculture Science","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Centre for Environment, Fisheries and Aquaculture Science","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Charity Commission","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Charity Commission","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Charity Commission","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Companies House","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Companies House","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Companies House","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Competition and Markets Authority","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Black","Competition and Markets Authority","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Competition and Markets Authority","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Criminal Injuries Compensation Authority","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Criminal Injuries Compensation Authority","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Criminal Injuries Compensation Authority","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Crown Commercial Service","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Crown Commercial Service","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Crown Commercial Service","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Crown Office and Procurator Fiscal Service","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Crown Office and Procurator Fiscal Service","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Crown Office and Procurator Fiscal Service","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Crown Prosecution Service","Female","35","[c]","25640","24430"
"New entrant CS","2023","Black","Crown Prosecution Service","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Black","Crown Prosecution Service","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Defence Electronics and Components Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Defence Electronics and Components Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Defence Electronics and Components Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Defence Equipment and Support","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Black","Defence Equipment and Support","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","Black","Defence Equipment and Support","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Defence Science and Technology Laboratory","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Black","Defence Science and Technology Laboratory","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Defence Science and Technology Laboratory","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department for Business, Energy and Industrial Strategy (excl. agencies)","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department for Business, Energy and Industrial Strategy (excl. agencies)","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department for Business, Energy and Industrial Strategy (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department for Digital, Culture, Media and Sport (excl. agencies)","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department for Digital, Culture, Media and Sport (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department for Digital, Culture, Media and Sport (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department for Education (excl. agencies)","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department for Education (excl. agencies)","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department for Education (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department for Environment, Food and Rural Affairs (excl. agencies)","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department for Environment, Food and Rural Affairs (excl. agencies)","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department for Environment, Food and Rural Affairs (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department for International Trade","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department for International Trade","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department for International Trade","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department for Levelling Up, Housing and Communities (excl. agencies)","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department for Levelling Up, Housing and Communities (excl. agencies)","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department for Levelling Up, Housing and Communities (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department for Transport (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department for Transport (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department for Transport (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department for Work and Pensions (excl. agencies)","Female","90","[c]","29100","28120"
"New entrant CS","2023","Black","Department for Work and Pensions (excl. agencies)","Male","60","[c]","28670","28120"
"New entrant CS","2023","Black","Department for Work and Pensions (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department of Health and Social Care (excl. agencies)","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department of Health and Social Care (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department of Health and Social Care (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Disclosure Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Disclosure Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Disclosure Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Driver and Vehicle Licensing Agency","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Black","Driver and Vehicle Licensing Agency","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Black","Driver and Vehicle Licensing Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Driver and Vehicle Standards Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Driver and Vehicle Standards Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Driver and Vehicle Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Education Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Education Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Education Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Education and Skills Funding Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Education and Skills Funding Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Education and Skills Funding Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Estyn","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Estyn","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Estyn","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Food Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Food Standards Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Food Standards Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Food Standards Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Government Actuary's Department","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Government Actuary's Department","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Government Actuary's Department","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Government Commercial Organisation","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Government Commercial Organisation","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Black","Government Commercial Organisation","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Government Internal Audit Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Government Internal Audit Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Government Internal Audit Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Government Legal Department","Female","30","[c]","36970","27760"
"New entrant CS","2023","Black","Government Legal Department","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Black","Government Legal Department","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Government Property Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Government Property Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Government Property Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","HM Courts and Tribunals Service","Female","60","[c]","24850","23000"
"New entrant CS","2023","Black","HM Courts and Tribunals Service","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Black","HM Courts and Tribunals Service","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","HM Land Registry","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","HM Land Registry","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","HM Land Registry","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","HM Prison and Probation Service","Female","260","[c]","26900","27640"
"New entrant CS","2023","Black","HM Prison and Probation Service","Male","230","[c]","29480","28880"
"New entrant CS","2023","Black","HM Prison and Probation Service","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","HM Revenue and Customs (excl. agencies)","Female","130","[c]","29110","22520"
"New entrant CS","2023","Black","HM Revenue and Customs (excl. agencies)","Male","120","[c]","30690","27650"
"New entrant CS","2023","Black","HM Revenue and Customs (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","HM Treasury (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","HM Treasury (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","HM Treasury (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Health and Safety Executive","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Black","Health and Safety Executive","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Health and Safety Executive","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Home Office","Female","70","[c]","27680","26400"
"New entrant CS","2023","Black","Home Office","Male","40","[c]","27900","26400"
"New entrant CS","2023","Black","Home Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Institute for Apprenticeships and Technical Education","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Institute for Apprenticeships and Technical Education","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Institute for Apprenticeships and Technical Education","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Intellectual Property Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Intellectual Property Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Intellectual Property Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Legal Aid Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Legal Aid Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Legal Aid Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Maritime and Coastguard Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Maritime and Coastguard Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Maritime and Coastguard Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Medicines and Healthcare Products Regulatory Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Medicines and Healthcare Products Regulatory Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Medicines and Healthcare Products Regulatory Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Met Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Met Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Met Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Ministry of Defence (excl. agencies)","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Black","Ministry of Defence (excl. agencies)","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Black","Ministry of Defence (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Ministry of Justice (excl. agencies)","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Black","Ministry of Justice (excl. agencies)","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Black","Ministry of Justice (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","National Crime Agency","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Black","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","National Infrastructure Commission","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","National Infrastructure Commission","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","National Infrastructure Commission","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","National Records of Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","National Records of Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","National Records of Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","National Savings and Investments","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","National Savings and Investments","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","National Savings and Investments","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Northern Ireland Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Office for Budget Responsibility","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Office for Budget Responsibility","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Office for Budget Responsibility","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Office for Standards in Education, Children's Services and Skills","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Black","Office for Standards in Education, Children's Services and Skills","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Black","Office for Standards in Education, Children's Services and Skills","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Office of Gas and Electricity Markets","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Black","Office of Gas and Electricity Markets","Male","30","[c]","37100","36000"
"New entrant CS","2023","Black","Office of Gas and Electricity Markets","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Office of Qualifications and Examinations Regulation","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Black","Office of Qualifications and Examinations Regulation","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Black","Office of Qualifications and Examinations Regulation","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Office of Rail and Road","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Office of the Public Guardian","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Black","Office of the Public Guardian","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Black","Office of the Public Guardian","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Office of the Scottish Charity Regulator","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Office of the Scottish Charity Regulator","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Office of the Scottish Charity Regulator","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Office of the Secretary of State for Wales","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Office of the Secretary of State for Wales","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Office of the Secretary of State for Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Planning Inspectorate","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Planning Inspectorate","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Planning Inspectorate","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Queen Elizabeth II Centre","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Queen Elizabeth II Centre","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Queen Elizabeth II Centre","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Registers of Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Registers of Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Registers of Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Revenue Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Revenue Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Revenue Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Royal Fleet Auxiliary","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Royal Fleet Auxiliary","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Royal Fleet Auxiliary","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Rural Payments Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Rural Payments Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Rural Payments Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Scottish Courts and Tribunals Service","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Scottish Courts and Tribunals Service","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Scottish Courts and Tribunals Service","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Scottish Fiscal Commission","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Scottish Fiscal Commission","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Scottish Fiscal Commission","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Scottish Government (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Scottish Government (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Scottish Government (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Scottish Housing Regulator","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Scottish Housing Regulator","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Scottish Housing Regulator","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Scottish Prison Service","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Scottish Prison Service","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Scottish Prison Service","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Scottish Public Pensions Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Scottish Public Pensions Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Scottish Public Pensions Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Serious Fraud Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Serious Fraud Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Serious Fraud Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Social Security Scotland","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Black","Social Security Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Social Security Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Standards and Testing Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Standards and Testing Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Standards and Testing Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Student Awards Agency for Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Student Awards Agency for Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Student Awards Agency for Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Submarine Delivery Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Submarine Delivery Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Submarine Delivery Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Teaching Regulation Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Teaching Regulation Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Teaching Regulation Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","The Insolvency Service","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","The Insolvency Service","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","The Insolvency Service","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","The National Archives","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","The National Archives","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","The National Archives","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Transport Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Transport Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Transport Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","UK Debt Management Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","UK Debt Management Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","UK Debt Management Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","UK Export Finance","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Black","UK Export Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","UK Health Security Agency","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Black","UK Health Security Agency","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Black","UK Health Security Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","UK Hydrographic Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","UK Hydrographic Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","UK Hydrographic Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","UK Space Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","UK Space Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","UK Space Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","UK Statistics Authority","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","Black","UK Statistics Authority","Male","30","[c]","32680","31060"
"New entrant CS","2023","Black","UK Statistics Authority","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","UK Supreme Court","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","UK Supreme Court","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","UK Supreme Court","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Valuation Office Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Valuation Office Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Valuation Office Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Vehicle Certification Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Vehicle Certification Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Vehicle Certification Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Veterinary Medicines Directorate","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Veterinary Medicines Directorate","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Veterinary Medicines Directorate","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Water Services Regulation Authority","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Water Services Regulation Authority","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Welsh Government (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Welsh Government (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Welsh Government (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Welsh Revenue Authority","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Welsh Revenue Authority","Male","[c]","[c]","[c]","[c]"
