"Status","Year","Region_ITL1","Region_ITL3","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","North West (England)","Chorley and West Lancashire","AO","Male","50","[c]","[c]","[c]"
"Leaver CS","2023","North West (England)","Chorley and West Lancashire","EO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","North West (England)","Chorley and West Lancashire","EO","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","North West (England)","Chorley and West Lancashire","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","North West (England)","Chorley and West Lancashire","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","North West (England)","Chorley and West Lancashire","HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","North West (England)","Chorley and West Lancashire","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","North West (England)","Chorley and West Lancashire","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","North West (England)","Chorley and West Lancashire","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","North West (England)","Chorley and West Lancashire","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","North West (England)","Chorley and West Lancashire","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","North West (England)","Chorley and West Lancashire","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","North West (England)","Chorley and West Lancashire","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","North West (England)","East Cumbria","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","North West (England)","East Cumbria","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","North West (England)","East Cumbria","AO","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","North West (England)","East Cumbria","AO","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","North West (England)","East Cumbria","EO","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","North West (England)","East Cumbria","EO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","North West (England)","East Cumbria","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","North West (England)","East Cumbria","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","North West (England)","East Cumbria","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","North West (England)","East Cumbria","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","North West (England)","East Cumbria","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","North West (England)","East Cumbria","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","North West (England)","East Cumbria","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","North West (England)","East Cumbria","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","North West (England)","East Cumbria","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","North West (England)","East Cumbria","SEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","North West (England)","East Cumbria","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","North West (England)","East Cumbria","Unknown","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","North West (England)","East Lancashire","AO","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","North West (England)","East Lancashire","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","North West (England)","East Lancashire","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","North West (England)","East Lancashire","EO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","North West (England)","East Lancashire","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","North West (England)","East Lancashire","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","North West (England)","East Lancashire","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","North West (England)","East Lancashire","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","North West (England)","East Lancashire","Unknown","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","North West (England)","East Lancashire","Unknown","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","North West (England)","East Merseyside","AO","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","North West (England)","East Merseyside","AO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","North West (England)","East Merseyside","EO","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","North West (England)","East Merseyside","EO","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","North West (England)","East Merseyside","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","North West (England)","East Merseyside","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","North West (England)","East Merseyside","HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","North West (England)","East Merseyside","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","North West (England)","East Merseyside","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","North West (England)","East Merseyside","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","North West (England)","East Merseyside","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","North West (England)","East Merseyside","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","North West (England)","East Merseyside","Unknown","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","North West (England)","East Merseyside","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","North West (England)","Greater Manchester North East","AA","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","North West (England)","Greater Manchester North East","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","North West (England)","Greater Manchester North East","AO","Female","60","[c]","21560","21500"
"Leaver CS","2023","North West (England)","Greater Manchester North East","AO","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","North West (England)","Greater Manchester North East","EO","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","North West (England)","Greater Manchester North East","EO","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","North West (England)","Greater Manchester North East","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","North West (England)","Greater Manchester North East","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","North West (England)","Greater Manchester North East","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","North West (England)","Greater Manchester North East","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","North West (England)","Greater Manchester North East","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","North West (England)","Greater Manchester North East","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","North West (England)","Greater Manchester North East","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","North West (England)","Greater Manchester North East","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","North West (England)","Greater Manchester North East","Unknown","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","North West (England)","Greater Manchester North East","Unknown","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","North West (England)","Greater Manchester North West","AA","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","North West (England)","Greater Manchester North West","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","North West (England)","Greater Manchester North West","AO","Female","65","[c]","21470","21500"
"Leaver CS","2023","North West (England)","Greater Manchester North West","AO","Male","50","[c]","[c]","[c]"
"Leaver CS","2023","North West (England)","Greater Manchester North West","EO","Female","30","[c]","27420","27570"
"Leaver CS","2023","North West (England)","Greater Manchester North West","EO","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","North West (England)","Greater Manchester North West","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","North West (England)","Greater Manchester North West","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","North West (England)","Greater Manchester North West","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","North West (England)","Greater Manchester North West","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","North West (England)","Greater Manchester North West","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","North West (England)","Greater Manchester North West","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","North West (England)","Greater Manchester North West","Unknown","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","North West (England)","Greater Manchester North West","Unknown","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","North West (England)","Greater Manchester South East","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","North West (England)","Greater Manchester South East","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","North West (England)","Greater Manchester South East","AO","Female","40","[c]","21420","21500"
"Leaver CS","2023","North West (England)","Greater Manchester South East","AO","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","North West (England)","Greater Manchester South East","EO","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","North West (England)","Greater Manchester South East","EO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","North West (England)","Greater Manchester South East","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","North West (England)","Greater Manchester South East","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","North West (England)","Greater Manchester South East","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","North West (England)","Greater Manchester South East","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","North West (England)","Greater Manchester South East","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","North West (England)","Greater Manchester South East","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","North West (England)","Greater Manchester South East","Unknown","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","North West (England)","Greater Manchester South East","Unknown","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","North West (England)","Greater Manchester South West","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","North West (England)","Greater Manchester South West","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","North West (England)","Greater Manchester South West","AO","Female","165","[c]","21640","21780"
"Leaver CS","2023","North West (England)","Greater Manchester South West","AO","Male","145","[c]","21590","21780"
"Leaver CS","2023","North West (England)","Greater Manchester South West","EO","Female","60","[c]","[c]","[c]"
"Leaver CS","2023","North West (England)","Greater Manchester South West","EO","Male","75","[c]","26630","26750"
"Leaver CS","2023","North West (England)","Greater Manchester South West","G6","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","North West (England)","Greater Manchester South West","G6","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","North West (England)","Greater Manchester South West","G7","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","North West (England)","Greater Manchester South West","G7","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","North West (England)","Greater Manchester South West","HEO","Female","40","[c]","[c]","[c]"
"Leaver CS","2023","North West (England)","Greater Manchester South West","HEO","Male","55","[c]","[c]","[c]"
"Leaver CS","2023","North West (England)","Greater Manchester South West","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","North West (England)","Greater Manchester South West","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","North West (England)","Greater Manchester South West","SEO","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","North West (England)","Greater Manchester South West","SEO","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","North West (England)","Greater Manchester South West","Unknown","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","North West (England)","Greater Manchester South West","Unknown","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","North West (England)","Lancaster and Wyre","AA","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","North West (England)","Lancaster and Wyre","AA","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","North West (England)","Lancaster and Wyre","AO","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","North West (England)","Lancaster and Wyre","AO","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","North West (England)","Lancaster and Wyre","EO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","North West (England)","Lancaster and Wyre","EO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","North West (England)","Lancaster and Wyre","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","North West (England)","Lancaster and Wyre","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","North West (England)","Lancaster and Wyre","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","North West (England)","Lancaster and Wyre","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","North West (England)","Lancaster and Wyre","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","North West (England)","Lancaster and Wyre","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","North West (England)","Lancaster and Wyre","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","North West (England)","Lancaster and Wyre","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","North West (England)","Lancaster and Wyre","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","North West (England)","Lancaster and Wyre","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","North West (England)","Liverpool","AA","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","North West (England)","Liverpool","AA","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","North West (England)","Liverpool","AO","Female","230","[c]","22020","22400"
"Leaver CS","2023","North West (England)","Liverpool","AO","Male","165","[c]","22140","22400"
"Leaver CS","2023","North West (England)","Liverpool","EO","Female","105","[c]","27000","26770"
"Leaver CS","2023","North West (England)","Liverpool","EO","Male","80","[c]","26790","26770"
"Leaver CS","2023","North West (England)","Liverpool","G6","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","North West (England)","Liverpool","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","North West (England)","Liverpool","G7","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","North West (England)","Liverpool","G7","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","North West (England)","Liverpool","HEO","Female","45","[c]","33270","33300"
"Leaver CS","2023","North West (England)","Liverpool","HEO","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","North West (England)","Liverpool","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","North West (England)","Liverpool","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","North West (England)","Liverpool","SEO","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","North West (England)","Liverpool","SEO","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","North West (England)","Liverpool","Unknown","Female","30","[c]","[c]","[c]"
"Leaver CS","2023","North West (England)","Liverpool","Unknown","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","North West (England)","Manchester","AA","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","North West (England)","Manchester","AA","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","North West (England)","Manchester","AO","Female","105","[c]","21500","21690"
"Leaver CS","2023","North West (England)","Manchester","AO","Male","80","[c]","21590","21780"
"Leaver CS","2023","North West (England)","Manchester","EO","Female","80","[c]","26640","27570"
"Leaver CS","2023","North West (England)","Manchester","EO","Male","65","[c]","26530","26860"
"Leaver CS","2023","North West (England)","Manchester","G6","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","North West (England)","Manchester","G6","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","North West (England)","Manchester","G7","Female","35","[c]","54600","55790"
"Leaver CS","2023","North West (England)","Manchester","G7","Male","50","[c]","55910","56000"
"Leaver CS","2023","North West (England)","Manchester","HEO","Female","45","[c]","32430","32160"
"Leaver CS","2023","North West (England)","Manchester","HEO","Male","45","[c]","33110","32990"
"Leaver CS","2023","North West (England)","Manchester","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","North West (England)","Manchester","SCS level","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","North West (England)","Manchester","SEO","Female","60","[c]","39380","38470"
"Leaver CS","2023","North West (England)","Manchester","SEO","Male","55","[c]","40340","39860"
"Leaver CS","2023","North West (England)","Manchester","Unknown","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","North West (England)","Manchester","Unknown","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","North West (England)","Mid Lancashire","AA","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","North West (England)","Mid Lancashire","AA","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","North West (England)","Mid Lancashire","AO","Female","115","[c]","21720","21690"
"Leaver CS","2023","North West (England)","Mid Lancashire","AO","Male","90","[c]","21660","21690"
"Leaver CS","2023","North West (England)","Mid Lancashire","EO","Female","50","[c]","27350","27980"
"Leaver CS","2023","North West (England)","Mid Lancashire","EO","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","North West (England)","Mid Lancashire","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","North West (England)","Mid Lancashire","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","North West (England)","Mid Lancashire","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","North West (England)","Mid Lancashire","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","North West (England)","Mid Lancashire","HEO","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","North West (England)","Mid Lancashire","HEO","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","North West (England)","Mid Lancashire","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","North West (England)","Mid Lancashire","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","North West (England)","Mid Lancashire","SEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","North West (England)","Mid Lancashire","SEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","North West (England)","Mid Lancashire","Unknown","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","North West (England)","Mid Lancashire","Unknown","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","North West (England)","Sefton","AA","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","North West (England)","Sefton","AA","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","North West (England)","Sefton","AO","Female","130","[c]","21830","22400"
"Leaver CS","2023","North West (England)","Sefton","AO","Male","55","[c]","21910","22400"
"Leaver CS","2023","North West (England)","Sefton","EO","Female","75","[c]","27200","27570"
"Leaver CS","2023","North West (England)","Sefton","EO","Male","50","[c]","26640","26750"
"Leaver CS","2023","North West (England)","Sefton","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","North West (England)","Sefton","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","North West (England)","Sefton","G7","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","North West (England)","Sefton","G7","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","North West (England)","Sefton","HEO","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","North West (England)","Sefton","HEO","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","North West (England)","Sefton","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","North West (England)","Sefton","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","North West (England)","Sefton","SEO","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","North West (England)","Sefton","SEO","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","North West (England)","Sefton","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","North West (England)","Sefton","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","North West (England)","Warrington","AA","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","North West (England)","Warrington","AA","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","North West (England)","Warrington","AO","Female","35","[c]","[c]","[c]"
"Leaver CS","2023","North West (England)","Warrington","AO","Male","35","[c]","[c]","[c]"
"Leaver CS","2023","North West (England)","Warrington","EO","Female","35","[c]","30280","28840"
"Leaver CS","2023","North West (England)","Warrington","EO","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","North West (England)","Warrington","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","North West (England)","Warrington","G7","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","North West (England)","Warrington","HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","North West (England)","Warrington","HEO","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","North West (England)","Warrington","SEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","North West (England)","Warrington","SEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","North West (England)","Warrington","Unknown","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","North West (England)","Warrington","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","North West (England)","West Cumbria","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","North West (England)","West Cumbria","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","North West (England)","West Cumbria","AO","Female","30","[c]","[c]","[c]"
"Leaver CS","2023","North West (England)","West Cumbria","AO","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","North West (England)","West Cumbria","EO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","North West (England)","West Cumbria","EO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","North West (England)","West Cumbria","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","North West (England)","West Cumbria","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","North West (England)","West Cumbria","HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","North West (England)","West Cumbria","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","North West (England)","West Cumbria","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","North West (England)","West Cumbria","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","North West (England)","West Cumbria","Unknown","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","North West (England)","West Cumbria","Unknown","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","North West (England)","Wirral","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","North West (England)","Wirral","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","North West (England)","Wirral","AO","Female","45","[c]","21840","21690"
"Leaver CS","2023","North West (England)","Wirral","AO","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","North West (England)","Wirral","EO","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","North West (England)","Wirral","EO","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","North West (England)","Wirral","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","North West (England)","Wirral","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","North West (England)","Wirral","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","North West (England)","Wirral","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","North West (England)","Wirral","HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","North West (England)","Wirral","HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","North West (England)","Wirral","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","North West (England)","Wirral","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","North West (England)","Wirral","SEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","North West (England)","Wirral","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","North West (England)","Wirral","Unknown","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","North West (England)","Wirral","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Northern Ireland","Antrim and Newtownabbey","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Northern Ireland","Antrim and Newtownabbey","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Northern Ireland","Antrim and Newtownabbey","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Northern Ireland","Antrim and Newtownabbey","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Northern Ireland","Antrim and Newtownabbey","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Northern Ireland","Antrim and Newtownabbey","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Northern Ireland","Antrim and Newtownabbey","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Northern Ireland","Antrim and Newtownabbey","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Northern Ireland","Antrim and Newtownabbey","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Northern Ireland","Antrim and Newtownabbey","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Northern Ireland","Antrim and Newtownabbey","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Northern Ireland","Antrim and Newtownabbey","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Northern Ireland","Ards and North Down","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Northern Ireland","Ards and North Down","AA","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Northern Ireland","Ards and North Down","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Northern Ireland","Ards and North Down","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Northern Ireland","Ards and North Down","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Northern Ireland","Ards and North Down","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Northern Ireland","Ards and North Down","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Northern Ireland","Ards and North Down","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Northern Ireland","Ards and North Down","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Northern Ireland","Ards and North Down","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Northern Ireland","Ards and North Down","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Northern Ireland","Ards and North Down","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Northern Ireland","Ards and North Down","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Northern Ireland","Ards and North Down","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Northern Ireland","Armagh City, Banbridge and Craigavon","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Northern Ireland","Armagh City, Banbridge and Craigavon","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Northern Ireland","Armagh City, Banbridge and Craigavon","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Northern Ireland","Armagh City, Banbridge and Craigavon","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Northern Ireland","Belfast","AO","Female","50","[c]","[c]","[c]"
"Leaver CS","2023","Northern Ireland","Belfast","AO","Male","40","[c]","[c]","[c]"
"Leaver CS","2023","Northern Ireland","Belfast","EO","Female","30","[c]","[c]","[c]"
"Leaver CS","2023","Northern Ireland","Belfast","EO","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","Northern Ireland","Belfast","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Northern Ireland","Belfast","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Northern Ireland","Belfast","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Northern Ireland","Belfast","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Northern Ireland","Belfast","HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Northern Ireland","Belfast","HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Northern Ireland","Belfast","SCS level","Female","[c]","[c]","[c]","[c]"
