"Status","Year","Age","Parent_department","Region_ITL2","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","16-19","Ministry of Justice","Lincolnshire","Lincolnshire CC","10","10","26030","25930"
"In post","2023","16-19","Ministry of Justice","Merseyside","Liverpool","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Ministry of Justice","North Yorkshire","York","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Ministry of Justice","Northumberland, and Tyne and Wear","Tyneside","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Ministry of Justice","Outer London - East and North East","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Ministry of Justice","Outer London - South","Croydon","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Ministry of Justice","Outer London - West and North West","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Ministry of Justice","Shropshire and Staffordshire","Shropshire","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Ministry of Justice","Shropshire and Staffordshire","Staffordshire CC","15","15","26370","28880"
"In post","2023","16-19","Ministry of Justice","Shropshire and Staffordshire","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Ministry of Justice","South Yorkshire","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Ministry of Justice","South Yorkshire","Sheffield","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Ministry of Justice","Surrey, East and West Sussex","East Surrey","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Ministry of Justice","Surrey, East and West Sussex","East Sussex CC","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Ministry of Justice","Surrey, East and West Sussex","West Surrey","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Ministry of Justice","Surrey, East and West Sussex","West Sussex (South West)","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Ministry of Justice","Tees Valley and Durham","Durham","15","15","26600","28880"
"In post","2023","16-19","Ministry of Justice","Tees Valley and Durham","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Ministry of Justice","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Ministry of Justice","West Midlands","Birmingham","20","20","23480","21780"
"In post","2023","16-19","Ministry of Justice","West Wales and The Valleys","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Ministry of Justice","West Wales and The Valleys","Swansea","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Ministry of Justice","West Yorkshire","Bradford","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Ministry of Justice","West Yorkshire","Leeds","15","15","25600","23640"
"In post","2023","16-19","Ministry of Justice","West Yorkshire","Wakefield","10","10","26820","28880"
"In post","2023","16-19","National Crime Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2023","16-19","National Crime Agency","Kent","Medway","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Northern Ireland Office","Inner London - West","Westminster","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Office for Standards in Education, Children's Services and Skills","Greater Manchester","Manchester","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Office for Standards in Education, Children's Services and Skills","Inner London - West","Westminster","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Office for Standards in Education, Children's Services and Skills","North Yorkshire","York","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Office for Standards in Education, Children's Services and Skills","West Midlands","Birmingham","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Office of Gas and Electricity Markets","Inner London - East","Tower Hamlets","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Office of Qualifications and Examinations Regulation","West Midlands","Coventry","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Office of Rail and Road","Inner London - East","Tower Hamlets","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Office of the Secretary of State for Scotland","Eastern Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Scottish Government","Eastern Scotland","Angus and Dundee City","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Scottish Government","Eastern Scotland","City of Edinburgh","15","15","23280","23190"
"In post","2023","16-19","Scottish Government","Eastern Scotland","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Scottish Government","Eastern Scotland","Falkirk","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Scottish Government","Eastern Scotland","Perth and Kinross, and Stirling","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Scottish Government","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Scottish Government","Highlands and Islands","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Scottish Government","Highlands and Islands","Shetland Islands","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Scottish Government","North Eastern Scotland","Aberdeen City and Aberdeenshire","5","5","[c]","[c]"
"In post","2023","16-19","Scottish Government","Southern Scotland","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Scottish Government","Southern Scotland","East Ayrshire and North Ayrshire mainland","5","5","[c]","[c]"
"In post","2023","16-19","Scottish Government","Southern Scotland","Scottish Borders","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Scottish Government","Southern Scotland","South Ayrshire","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Scottish Government","Southern Scotland","South Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Scottish Government","West Central Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Scottish Government","West Central Scotland","Glasgow City","25","20","22740","22180"
"In post","2023","16-19","Scottish Government","West Central Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Scottish Government","West Central Scotland","North Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2023","16-19","The National Archives","Outer London - West and North West","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"In post","2023","16-19","UK Export Finance","Inner London - West","Westminster","[c]","[c]","[c]","[c]"
"In post","2023","16-19","UK Statistics Authority","East Wales","Monmouthshire and Newport","10","10","23020","23020"
"In post","2023","16-19","UK Statistics Authority","Hampshire and Isle of Wight","South Hampshire","10","10","22370","21200"
"In post","2023","16-19","UK Statistics Authority","Tees Valley and Durham","Darlington","5","5","[c]","[c]"
"In post","2023","16-19","Welsh Government","East Wales","Cardiff and Vale of Glamorgan","5","5","[c]","[c]"
"In post","2023","16-19","Welsh Government","West Wales and The Valleys","Central Valleys","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Welsh Government","West Wales and The Valleys","South West Wales","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Welsh Government","West Wales and The Valleys","Swansea","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Attorney General's Departments","Bedfordshire and Hertfordshire","Hertfordshire CC","30","25","28450","25600"
"In post","2023","20-29","Attorney General's Departments","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","30","30","30410","28200"
"In post","2023","20-29","Attorney General's Departments","Cheshire","Warrington","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Attorney General's Departments","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","5","5","[c]","[c]"
"In post","2023","20-29","Attorney General's Departments","Derbyshire and Nottinghamshire","North Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Attorney General's Departments","Derbyshire and Nottinghamshire","Nottingham","80","75","26930","26900"
"In post","2023","20-29","Attorney General's Departments","Devon","Devon CC","10","10","24840","23650"
"In post","2023","20-29","Attorney General's Departments","East Anglia","Cambridgeshire CC","5","5","[c]","[c]"
"In post","2023","20-29","Attorney General's Departments","East Anglia","Norwich and East Norfolk","20","20","26800","22870"
"In post","2023","20-29","Attorney General's Departments","East Anglia","Suffolk CC","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Attorney General's Departments","East Wales","Cardiff and Vale of Glamorgan","25","25","27960","24430"
"In post","2023","20-29","Attorney General's Departments","East Wales","Flintshire and Wrexham","10","10","30050","25670"
"In post","2023","20-29","Attorney General's Departments","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","5","5","[c]","[c]"
"In post","2023","20-29","Attorney General's Departments","Essex","Heart of Essex","30","30","30550","28200"
"In post","2023","20-29","Attorney General's Departments","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","55","55","27790","26900"
"In post","2023","20-29","Attorney General's Departments","Greater Manchester","Manchester","50","50","29630","26900"
"In post","2023","20-29","Attorney General's Departments","Hampshire and Isle of Wight","North Hampshire","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Attorney General's Departments","Hampshire and Isle of Wight","Portsmouth","30","30","26590","24480"
"In post","2023","20-29","Attorney General's Departments","Hampshire and Isle of Wight","South Hampshire","25","25","29770","24480"
"In post","2023","20-29","Attorney General's Departments","Inner London - East","Haringey and Islington","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Attorney General's Departments","Inner London - East","Lewisham and Southwark","5","5","[c]","[c]"
"In post","2023","20-29","Attorney General's Departments","Inner London - West","Camden and City of London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Attorney General's Departments","Inner London - West","Westminster","730","725","34110","29430"
"In post","2023","20-29","Attorney General's Departments","Kent","East Kent","25","25","28230","26900"
"In post","2023","20-29","Attorney General's Departments","Kent","Mid Kent","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Attorney General's Departments","Lancashire","Mid Lancashire","25","25","30920","26900"
"In post","2023","20-29","Attorney General's Departments","Leicestershire, Rutland and Northamptonshire","Leicester","20","20","24440","22870"
"In post","2023","20-29","Attorney General's Departments","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Attorney General's Departments","Lincolnshire","Lincolnshire CC","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Attorney General's Departments","Merseyside","Liverpool","100","100","27860","26900"
"In post","2023","20-29","Attorney General's Departments","North Yorkshire","York","25","25","28980","26900"
"In post","2023","20-29","Attorney General's Departments","Northumberland, and Tyne and Wear","Tyneside","50","45","29090","26900"
"In post","2023","20-29","Attorney General's Departments","Outer London - East and North East","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Attorney General's Departments","Outer London - East and North East","Redbridge and Waltham Forest","5","5","[c]","[c]"
"In post","2023","20-29","Attorney General's Departments","Outer London - South","Croydon","10","10","[c]","[c]"
"In post","2023","20-29","Attorney General's Departments","Outer London - South","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Attorney General's Departments","Outer London - West and North West","Barnet","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Attorney General's Departments","Outer London - West and North West","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Attorney General's Departments","Outer London - West and North West","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Attorney General's Departments","Shropshire and Staffordshire","Stoke-on-Trent","5","5","[c]","[c]"
"In post","2023","20-29","Attorney General's Departments","South Yorkshire","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Attorney General's Departments","South Yorkshire","Sheffield","35","35","27020","24430"
"In post","2023","20-29","Attorney General's Departments","Surrey, East and West Sussex","Brighton and Hove","30","30","28100","28200"
"In post","2023","20-29","Attorney General's Departments","Surrey, East and West Sussex","West Surrey","20","20","29070","28200"
"In post","2023","20-29","Attorney General's Departments","Surrey, East and West Sussex","West Sussex (South West)","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Attorney General's Departments","Tees Valley and Durham","Durham","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Attorney General's Departments","Tees Valley and Durham","South Teesside","5","5","[c]","[c]"
"In post","2023","20-29","Attorney General's Departments","West Midlands","Birmingham","80","80","28250","26900"
"In post","2023","20-29","Attorney General's Departments","West Wales and The Valleys","Swansea","10","10","31850","27810"
"In post","2023","20-29","Attorney General's Departments","West Yorkshire","Leeds","100","100","31000","26900"
"In post","2023","20-29","Attorney General's Departments","West Yorkshire","Wakefield","5","5","[c]","[c]"
"In post","2023","20-29","Cabinet Office","Bedfordshire and Hertfordshire","Central Bedfordshire","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Cabinet Office","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","5","5","[c]","[c]"
"In post","2023","20-29","Cabinet Office","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Cabinet Office","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","5","5","[c]","[c]"
"In post","2023","20-29","Cabinet Office","Cheshire","Warrington","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Cabinet Office","Derbyshire and Nottinghamshire","Nottingham","15","15","30600","30130"
"In post","2023","20-29","Cabinet Office","Devon","Plymouth","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Cabinet Office","Dorset and Somerset","Somerset CC","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Cabinet Office","East Anglia","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Cabinet Office","East Anglia","Norwich and East Norfolk","25","25","34910","32350"
