"Status","Year","Ethnicity","Region_ITL2","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","White","East Anglia","HEO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","White","East Anglia","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","East Anglia","SEO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","White","East Anglia","SEO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","White","East Anglia","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","East Anglia","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","East Anglia","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","East Anglia","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","East Wales","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","East Wales","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","East Wales","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","East Wales","AO","Female","35","[c]","[c]","[c]"
"Leaver Dept.","2023","White","East Wales","AO","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2023","White","East Wales","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","East Wales","EO","Female","60","[c]","26380","25880"
"Leaver Dept.","2023","White","East Wales","EO","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2023","White","East Wales","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","East Wales","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","East Wales","G6","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","White","East Wales","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","East Wales","G7","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2023","White","East Wales","G7","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","White","East Wales","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","East Wales","HEO","Female","50","[c]","32400","31560"
"Leaver Dept.","2023","White","East Wales","HEO","Male","35","[c]","[c]","[c]"
"Leaver Dept.","2023","White","East Wales","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","East Wales","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","East Wales","SCS level","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","White","East Wales","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","East Wales","SEO","Female","50","[c]","40690","39760"
"Leaver Dept.","2023","White","East Wales","SEO","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2023","White","East Wales","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","East Wales","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","East Wales","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","East Wales","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","East Yorkshire and Northern Lincolnshire","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","East Yorkshire and Northern Lincolnshire","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","East Yorkshire and Northern Lincolnshire","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","East Yorkshire and Northern Lincolnshire","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","East Yorkshire and Northern Lincolnshire","AO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","White","East Yorkshire and Northern Lincolnshire","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","East Yorkshire and Northern Lincolnshire","EO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","White","East Yorkshire and Northern Lincolnshire","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","East Yorkshire and Northern Lincolnshire","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","East Yorkshire and Northern Lincolnshire","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","East Yorkshire and Northern Lincolnshire","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","East Yorkshire and Northern Lincolnshire","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","East Yorkshire and Northern Lincolnshire","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","East Yorkshire and Northern Lincolnshire","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","East Yorkshire and Northern Lincolnshire","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","East Yorkshire and Northern Lincolnshire","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","East Yorkshire and Northern Lincolnshire","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","East Yorkshire and Northern Lincolnshire","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","East Yorkshire and Northern Lincolnshire","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","East Yorkshire and Northern Lincolnshire","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","East Yorkshire and Northern Lincolnshire","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","East Yorkshire and Northern Lincolnshire","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","East Yorkshire and Northern Lincolnshire","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","East Yorkshire and Northern Lincolnshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Eastern Scotland","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Eastern Scotland","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Eastern Scotland","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Eastern Scotland","AO","Female","70","[c]","21680","21690"
"Leaver Dept.","2023","White","Eastern Scotland","AO","Male","45","[c]","22190","21690"
"Leaver Dept.","2023","White","Eastern Scotland","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Eastern Scotland","EO","Female","70","[c]","28040","27570"
"Leaver Dept.","2023","White","Eastern Scotland","EO","Male","40","[c]","28010","28100"
"Leaver Dept.","2023","White","Eastern Scotland","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Eastern Scotland","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Eastern Scotland","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Eastern Scotland","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Eastern Scotland","G7","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Eastern Scotland","G7","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Eastern Scotland","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Eastern Scotland","HEO","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Eastern Scotland","HEO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Eastern Scotland","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Eastern Scotland","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Eastern Scotland","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Eastern Scotland","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Eastern Scotland","SEO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Eastern Scotland","SEO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Eastern Scotland","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Essex","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Essex","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Essex","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Essex","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Essex","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Essex","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Essex","EO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Essex","EO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Essex","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Essex","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Essex","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Essex","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Essex","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Essex","HEO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Essex","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Essex","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Essex","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Essex","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Essex","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Essex","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Essex","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Gloucestershire, Wiltshire and Bath/Bristol area","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Gloucestershire, Wiltshire and Bath/Bristol area","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Gloucestershire, Wiltshire and Bath/Bristol area","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Gloucestershire, Wiltshire and Bath/Bristol area","AO","Female","35","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Gloucestershire, Wiltshire and Bath/Bristol area","AO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Gloucestershire, Wiltshire and Bath/Bristol area","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Female","45","[c]","27260","27570"
"Leaver Dept.","2023","White","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Gloucestershire, Wiltshire and Bath/Bristol area","G6","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Gloucestershire, Wiltshire and Bath/Bristol area","G6","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Gloucestershire, Wiltshire and Bath/Bristol area","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Gloucestershire, Wiltshire and Bath/Bristol area","G7","Female","40","[c]","53020","51520"
"Leaver Dept.","2023","White","Gloucestershire, Wiltshire and Bath/Bristol area","G7","Male","35","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Gloucestershire, Wiltshire and Bath/Bristol area","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Gloucestershire, Wiltshire and Bath/Bristol area","HEO","Female","55","[c]","32740","32800"
"Leaver Dept.","2023","White","Gloucestershire, Wiltshire and Bath/Bristol area","HEO","Male","40","[c]","33600","33020"
"Leaver Dept.","2023","White","Gloucestershire, Wiltshire and Bath/Bristol area","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Gloucestershire, Wiltshire and Bath/Bristol area","SEO","Female","55","[c]","41360","40800"
"Leaver Dept.","2023","White","Gloucestershire, Wiltshire and Bath/Bristol area","SEO","Male","35","[c]","41750","41230"
"Leaver Dept.","2023","White","Gloucestershire, Wiltshire and Bath/Bristol area","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Greater Manchester","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Greater Manchester","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Greater Manchester","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Greater Manchester","AO","Female","60","[c]","21650","21780"
"Leaver Dept.","2023","White","Greater Manchester","AO","Male","40","[c]","21640","21690"
"Leaver Dept.","2023","White","Greater Manchester","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Greater Manchester","EO","Female","60","[c]","27110","27510"
"Leaver Dept.","2023","White","Greater Manchester","EO","Male","65","[c]","27290","28120"
"Leaver Dept.","2023","White","Greater Manchester","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Greater Manchester","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Greater Manchester","G6","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Greater Manchester","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Greater Manchester","G7","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Greater Manchester","G7","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Greater Manchester","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Greater Manchester","HEO","Female","40","[c]","31380","31000"
"Leaver Dept.","2023","White","Greater Manchester","HEO","Male","35","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Greater Manchester","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Greater Manchester","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Greater Manchester","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Greater Manchester","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Greater Manchester","SEO","Female","45","[c]","39400","39040"
"Leaver Dept.","2023","White","Greater Manchester","SEO","Male","35","[c]","38800","38470"
"Leaver Dept.","2023","White","Greater Manchester","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Greater Manchester","Unknown","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Greater Manchester","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Greater Manchester","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Hampshire and Isle of Wight","AA","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Hampshire and Isle of Wight","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Hampshire and Isle of Wight","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Hampshire and Isle of Wight","AO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Hampshire and Isle of Wight","AO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Hampshire and Isle of Wight","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Hampshire and Isle of Wight","EO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Hampshire and Isle of Wight","EO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Hampshire and Isle of Wight","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Hampshire and Isle of Wight","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Hampshire and Isle of Wight","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Hampshire and Isle of Wight","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Hampshire and Isle of Wight","G7","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Hampshire and Isle of Wight","G7","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Hampshire and Isle of Wight","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Hampshire and Isle of Wight","HEO","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Hampshire and Isle of Wight","HEO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Hampshire and Isle of Wight","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Hampshire and Isle of Wight","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Hampshire and Isle of Wight","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Hampshire and Isle of Wight","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Hampshire and Isle of Wight","SEO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Hampshire and Isle of Wight","SEO","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Hampshire and Isle of Wight","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Hampshire and Isle of Wight","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Hampshire and Isle of Wight","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Hampshire and Isle of Wight","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Herefordshire, Worcestershire and Warwickshire","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Herefordshire, Worcestershire and Warwickshire","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Herefordshire, Worcestershire and Warwickshire","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Herefordshire, Worcestershire and Warwickshire","AO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Herefordshire, Worcestershire and Warwickshire","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Herefordshire, Worcestershire and Warwickshire","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Herefordshire, Worcestershire and Warwickshire","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Herefordshire, Worcestershire and Warwickshire","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Herefordshire, Worcestershire and Warwickshire","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Herefordshire, Worcestershire and Warwickshire","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Herefordshire, Worcestershire and Warwickshire","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Herefordshire, Worcestershire and Warwickshire","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Herefordshire, Worcestershire and Warwickshire","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Herefordshire, Worcestershire and Warwickshire","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Herefordshire, Worcestershire and Warwickshire","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Herefordshire, Worcestershire and Warwickshire","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Herefordshire, Worcestershire and Warwickshire","HEO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Herefordshire, Worcestershire and Warwickshire","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Herefordshire, Worcestershire and Warwickshire","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Herefordshire, Worcestershire and Warwickshire","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Herefordshire, Worcestershire and Warwickshire","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Herefordshire, Worcestershire and Warwickshire","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Herefordshire, Worcestershire and Warwickshire","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Herefordshire, Worcestershire and Warwickshire","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Herefordshire, Worcestershire and Warwickshire","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Herefordshire, Worcestershire and Warwickshire","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Herefordshire, Worcestershire and Warwickshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Highlands and Islands","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Highlands and Islands","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Highlands and Islands","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Highlands and Islands","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Highlands and Islands","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Highlands and Islands","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Highlands and Islands","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Highlands and Islands","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Highlands and Islands","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Highlands and Islands","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Highlands and Islands","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Highlands and Islands","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Inner London - East","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Inner London - East","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Inner London - East","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Inner London - East","AO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Inner London - East","AO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Inner London - East","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Inner London - East","EO","Female","35","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Inner London - East","EO","Male","35","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Inner London - East","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Inner London - East","G6","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Inner London - East","G6","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Inner London - East","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Inner London - East","G7","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Inner London - East","G7","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Inner London - East","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Inner London - East","HEO","Female","50","[c]","35390","34730"
"Leaver Dept.","2023","White","Inner London - East","HEO","Male","35","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Inner London - East","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Inner London - East","SCS level","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Inner London - East","SCS level","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Inner London - East","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Inner London - East","SEO","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Inner London - East","SEO","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Inner London - East","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Inner London - East","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Inner London - East","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Inner London - East","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Inner London - West","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Inner London - West","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Inner London - West","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Inner London - West","AO","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Inner London - West","AO","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Inner London - West","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Inner London - West","EO","Female","165","[c]","28530","28370"
"Leaver Dept.","2023","White","Inner London - West","EO","Male","125","[c]","29070","28670"
"Leaver Dept.","2023","White","Inner London - West","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Inner London - West","G6","Female","150","[c]","67310","66250"
"Leaver Dept.","2023","White","Inner London - West","G6","Male","100","[c]","68290","67020"
"Leaver Dept.","2023","White","Inner London - West","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Inner London - West","G7","Female","335","[c]","55550","55020"
"Leaver Dept.","2023","White","Inner London - West","G7","Male","275","[c]","55540","54730"
"Leaver Dept.","2023","White","Inner London - West","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Inner London - West","HEO","Female","385","[c]","34730","34550"
"Leaver Dept.","2023","White","Inner London - West","HEO","Male","285","[c]","34720","34550"
"Leaver Dept.","2023","White","Inner London - West","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Inner London - West","SCS level","Female","85","[c]","83520","78750"
"Leaver Dept.","2023","White","Inner London - West","SCS level","Male","90","[c]","96050","83860"
"Leaver Dept.","2023","White","Inner London - West","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Inner London - West","SEO","Female","275","[c]","42280","41870"
"Leaver Dept.","2023","White","Inner London - West","SEO","Male","210","[c]","41890","41640"
"Leaver Dept.","2023","White","Inner London - West","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Inner London - West","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Inner London - West","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Inner London - West","Unknown","Unknown","[c]","[c]","[c]","[c]"
