"Status","Year","Ethnicity","Region_ITL1","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Undeclared","East Midlands (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","East Midlands (England)","Outside London","SEO/HEO","250","240","37680","35000"
"In post","2023","Undeclared","East Midlands (England)","Outside London","Unknown","45","45","32030","30780"
"In post","2023","Undeclared","East of England","Outside London","AA/AO","270","245","25690","23500"
"In post","2023","Undeclared","East of England","Outside London","EO","310","285","29500","28120"
"In post","2023","Undeclared","East of England","Outside London","G6/G7","65","60","58390","56180"
"In post","2023","Undeclared","East of England","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","East of England","Outside London","SEO/HEO","280","270","37900","36050"
"In post","2023","Undeclared","East of England","Outside London","Unknown","35","30","30250","29050"
"In post","2023","Undeclared","London","London","AA/AO","500","460","26490","25610"
"In post","2023","Undeclared","London","London","EO","1045","970","31650","31820"
"In post","2023","Undeclared","London","London","G6/G7","1260","1225","64220","62460"
"In post","2023","Undeclared","London","London","SCS level","115","115","95230","84400"
"In post","2023","Undeclared","London","London","SEO/HEO","1405","1360","41260","40800"
"In post","2023","Undeclared","London","London","Unknown","105","95","36440","33750"
"In post","2023","Undeclared","North East (England)","Outside London","AA/AO","375","325","22430","22400"
"In post","2023","Undeclared","North East (England)","Outside London","EO","245","225","28040","28120"
"In post","2023","Undeclared","North East (England)","Outside London","G6/G7","125","125","59100","57970"
"In post","2023","Undeclared","North East (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","North East (England)","Outside London","SEO/HEO","270","260","37940","36940"
"In post","2023","Undeclared","North East (England)","Outside London","Unknown","25","20","[c]","[c]"
"In post","2023","Undeclared","North West (England)","Outside London","AA/AO","585","515","22640","21780"
"In post","2023","Undeclared","North West (England)","Outside London","EO","630","570","28230","28120"
"In post","2023","Undeclared","North West (England)","Outside London","G6/G7","240","235","59200","57970"
"In post","2023","Undeclared","North West (England)","Outside London","SCS level","5","5","[c]","[c]"
"In post","2023","Undeclared","North West (England)","Outside London","SEO/HEO","600","570","38160","36990"
"In post","2023","Undeclared","North West (England)","Outside London","Unknown","80","70","32770","30360"
"In post","2023","Undeclared","Northern Ireland","Outside London","AA/AO","30","25","[c]","[c]"
"In post","2023","Undeclared","Northern Ireland","Outside London","EO","20","20","[c]","[c]"
"In post","2023","Undeclared","Northern Ireland","Outside London","G6/G7","10","10","[c]","[c]"
"In post","2023","Undeclared","Northern Ireland","Outside London","SEO/HEO","30","25","[c]","[c]"
"In post","2023","Undeclared","Overseas","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Overseas","Overseas","EO","10","10","[c]","[c]"
"In post","2023","Undeclared","Overseas","Overseas","G6/G7","65","65","62800","60080"
"In post","2023","Undeclared","Overseas","Overseas","SCS level","10","10","[c]","[c]"
"In post","2023","Undeclared","Overseas","Overseas","SEO/HEO","70","70","40840","38580"
"In post","2023","Undeclared","Overseas","Overseas","Unknown","15","15","[c]","[c]"
"In post","2023","Undeclared","Scotland","Outside London","AA/AO","435","390","24380","22400"
"In post","2023","Undeclared","Scotland","Outside London","EO","515","470","31680","29450"
"In post","2023","Undeclared","Scotland","Outside London","G6/G7","175","165","64610","65280"
"In post","2023","Undeclared","Scotland","Outside London","SCS level","10","10","[c]","[c]"
"In post","2023","Undeclared","Scotland","Outside London","SEO/HEO","395","375","40790","39360"
"In post","2023","Undeclared","Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","South East (England)","Outside London","AA/AO","425","380","25660","22520"
"In post","2023","Undeclared","South East (England)","Outside London","EO","620","560","29640","28120"
"In post","2023","Undeclared","South East (England)","Outside London","G6/G7","255","245","57810","56180"
"In post","2023","Undeclared","South East (England)","Outside London","SCS level","10","10","[c]","[c]"
"In post","2023","Undeclared","South East (England)","Outside London","SEO/HEO","625","595","38410","36990"
"In post","2023","Undeclared","South East (England)","Outside London","Unknown","55","50","34450","33210"
"In post","2023","Undeclared","South West (England)","Outside London","AA/AO","330","305","23940","22150"
"In post","2023","Undeclared","South West (England)","Outside London","EO","355","325","28330","28120"
"In post","2023","Undeclared","South West (England)","Outside London","G6/G7","395","380","57080","56040"
"In post","2023","Undeclared","South West (England)","Outside London","SCS level","5","5","[c]","[c]"
"In post","2023","Undeclared","South West (England)","Outside London","SEO/HEO","865","825","38480","38610"
"In post","2023","Undeclared","South West (England)","Outside London","Unknown","135","125","42160","40220"
"In post","2023","Undeclared","Unknown","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Unknown","Unknown","EO","25","20","[c]","[c]"
"In post","2023","Undeclared","Unknown","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Unknown","Unknown","SEO/HEO","15","15","[c]","[c]"
"In post","2023","Undeclared","Wales","Outside London","AA/AO","340","310","22900","22500"
"In post","2023","Undeclared","Wales","Outside London","EO","310","285","28340","28120"
"In post","2023","Undeclared","Wales","Outside London","G6/G7","130","125","62430","62140"
"In post","2023","Undeclared","Wales","Outside London","SCS level","10","10","[c]","[c]"
"In post","2023","Undeclared","Wales","Outside London","SEO/HEO","390","375","40220","39690"
"In post","2023","Undeclared","Wales","Outside London","Unknown","20","20","[c]","[c]"
"In post","2023","Undeclared","West Midlands (England)","Outside London","AA/AO","355","310","23100","21780"
"In post","2023","Undeclared","West Midlands (England)","Outside London","EO","395","355","28290","28120"
"In post","2023","Undeclared","West Midlands (England)","Outside London","G6/G7","125","120","59890","57970"
"In post","2023","Undeclared","West Midlands (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","West Midlands (England)","Outside London","SEO/HEO","300","290","37250","35290"
"In post","2023","Undeclared","West Midlands (England)","Outside London","Unknown","70","65","30530","29050"
"In post","2023","Undeclared","Yorkshire and The Humber","Outside London","AA/AO","345","305","24030","22220"
"In post","2023","Undeclared","Yorkshire and The Humber","Outside London","EO","425","395","28260","28120"
"In post","2023","Undeclared","Yorkshire and The Humber","Outside London","G6/G7","180","175","57130","54470"
"In post","2023","Undeclared","Yorkshire and The Humber","Outside London","SCS level","10","10","[c]","[c]"
"In post","2023","Undeclared","Yorkshire and The Humber","Outside London","SEO/HEO","430","410","37000","35910"
"In post","2023","Undeclared","Yorkshire and The Humber","Outside London","Unknown","40","40","32130","31430"
"In post","2023","Unknown","East Midlands (England)","Outside London","AA/AO","1360","1270","24230","22520"
"In post","2023","Unknown","East Midlands (England)","Outside London","EO","720","685","27990","28080"
"In post","2023","Unknown","East Midlands (England)","Outside London","G6/G7","165","155","57950","56190"
"In post","2023","Unknown","East Midlands (England)","Outside London","SCS level","10","10","[c]","[c]"
"In post","2023","Unknown","East Midlands (England)","Outside London","SEO/HEO","585","565","36730","35000"
"In post","2023","Unknown","East Midlands (England)","Outside London","Unknown","270","245","28140","26840"
"In post","2023","Unknown","East of England","Outside London","AA/AO","955","895","25330","23230"
"In post","2023","Unknown","East of England","Outside London","EO","580","545","28600","27810"
"In post","2023","Unknown","East of England","Outside London","G6/G7","120","115","61050","59340"
"In post","2023","Unknown","East of England","Outside London","SCS level","10","10","[c]","[c]"
"In post","2023","Unknown","East of England","Outside London","SEO/HEO","345","330","38700","37680"
"In post","2023","Unknown","East of England","Outside London","Unknown","340","300","26950","26840"
"In post","2023","Unknown","London","London","AA/AO","2295","2205","28100","26400"
"In post","2023","Unknown","London","London","EO","3120","3030","30920","29890"
"In post","2023","Unknown","London","London","G6/G7","4145","4040","61640","59290"
"In post","2023","Unknown","London","London","SCS level","520","505","95010","85630"
"In post","2023","Unknown","London","London","SEO/HEO","5650","5560","39920","39790"
"In post","2023","Unknown","London","London","Unknown","410","375","31940","29300"
"In post","2023","Unknown","North East (England)","Outside London","AA/AO","2215","1960","23340","22520"
"In post","2023","Unknown","North East (England)","Outside London","EO","1120","1065","27600","27890"
"In post","2023","Unknown","North East (England)","Outside London","G6/G7","280","270","58590","56870"
"In post","2023","Unknown","North East (England)","Outside London","SCS level","10","10","[c]","[c]"
"In post","2023","Unknown","North East (England)","Outside London","SEO/HEO","910","885","36700","35000"
"In post","2023","Unknown","North East (England)","Outside London","Unknown","85","75","27440","24570"
"In post","2023","Unknown","North West (England)","Outside London","AA/AO","4090","3795","23330","22520"
"In post","2023","Unknown","North West (England)","Outside London","EO","2650","2545","27410","27650"
"In post","2023","Unknown","North West (England)","Outside London","G6/G7","580","565","58030","56870"
"In post","2023","Unknown","North West (England)","Outside London","SCS level","30","30","97190","92290"
"In post","2023","Unknown","North West (England)","Outside London","SEO/HEO","1860","1815","36560","35000"
"In post","2023","Unknown","North West (England)","Outside London","Unknown","620","575","27870","26840"
"In post","2023","Unknown","Northern Ireland","Outside London","AA/AO","410","380","22450","22520"
"In post","2023","Unknown","Northern Ireland","Outside London","EO","280","270","27300","27650"
"In post","2023","Unknown","Northern Ireland","Outside London","G6/G7","45","45","61430","57970"
"In post","2023","Unknown","Northern Ireland","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Northern Ireland","Outside London","SEO/HEO","190","185","36460","35000"
"In post","2023","Unknown","Overseas","Overseas","AA/AO","5","5","[c]","[c]"
"In post","2023","Unknown","Overseas","Overseas","EO","20","20","[c]","[c]"
"In post","2023","Unknown","Overseas","Overseas","G6/G7","260","260","59960","57290"
"In post","2023","Unknown","Overseas","Overseas","SCS level","30","30","86100","76400"
"In post","2023","Unknown","Overseas","Overseas","SEO/HEO","300","295","49160","47440"
"In post","2023","Unknown","Overseas","Overseas","Unknown","10","10","[c]","[c]"
"In post","2023","Unknown","Scotland","Outside London","AA/AO","5195","4845","24360","22920"
"In post","2023","Unknown","Scotland","Outside London","EO","3565","3390","31430","30440"
"In post","2023","Unknown","Scotland","Outside London","G6/G7","980","955","62270","58850"
"In post","2023","Unknown","Scotland","Outside London","SCS level","65","65","91820","85200"
"In post","2023","Unknown","Scotland","Outside London","SEO/HEO","2655","2545","39950","38330"
"In post","2023","Unknown","Scotland","Outside London","Unknown","5","5","[c]","[c]"
"In post","2023","Unknown","South East (England)","Outside London","AA/AO","1945","1805","25560","22520"
"In post","2023","Unknown","South East (England)","Outside London","EO","1490","1415","28670","27140"
"In post","2023","Unknown","South East (England)","Outside London","G6/G7","315","295","60700","57970"
"In post","2023","Unknown","South East (England)","Outside London","SCS level","25","20","[c]","[c]"
"In post","2023","Unknown","South East (England)","Outside London","SEO/HEO","950","905","37410","36990"
"In post","2023","Unknown","South East (England)","Outside London","Unknown","450","405","27850","26290"
"In post","2023","Unknown","South West (England)","Outside London","AA/AO","1540","1460","23750","22520"
"In post","2023","Unknown","South West (England)","Outside London","EO","885","830","27850","27610"
