"Status","Year","Profession_of_post","Region_ITL1","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Statistics","West Midlands (England)","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","West Midlands (England)","G6/G7","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Statistics","West Midlands (England)","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","West Midlands (England)","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","West Midlands (England)","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","West Midlands (England)","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","West Midlands (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","West Midlands (England)","SEO/HEO","Heterosexual / straight","40","40","36020","34810"
"In post","2023","Statistics","West Midlands (England)","SEO/HEO","LGBO","5","5","[c]","[c]"
"In post","2023","Statistics","West Midlands (England)","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","West Midlands (England)","SEO/HEO","Unknown","5","5","[c]","[c]"
"In post","2023","Statistics","Yorkshire and The Humber","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","Yorkshire and The Humber","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","Yorkshire and The Humber","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","Yorkshire and The Humber","EO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Statistics","Yorkshire and The Humber","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","Yorkshire and The Humber","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","Yorkshire and The Humber","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","Yorkshire and The Humber","G6/G7","Heterosexual / straight","60","55","56970","53190"
"In post","2023","Statistics","Yorkshire and The Humber","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","Yorkshire and The Humber","G6/G7","Undeclared","10","10","[c]","[c]"
"In post","2023","Statistics","Yorkshire and The Humber","G6/G7","Unknown","10","10","[c]","[c]"
"In post","2023","Statistics","Yorkshire and The Humber","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","Yorkshire and The Humber","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","Yorkshire and The Humber","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","Yorkshire and The Humber","SEO/HEO","Heterosexual / straight","105","100","37640","38170"
"In post","2023","Statistics","Yorkshire and The Humber","SEO/HEO","LGBO","10","10","[c]","[c]"
"In post","2023","Statistics","Yorkshire and The Humber","SEO/HEO","Undeclared","15","15","[c]","[c]"
"In post","2023","Statistics","Yorkshire and The Humber","SEO/HEO","Unknown","15","15","[c]","[c]"
"In post","2023","Tax","East Midlands (England)","AA/AO","Heterosexual / straight","45","45","22520","22520"
"In post","2023","Tax","East Midlands (England)","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Tax","East Midlands (England)","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Tax","East Midlands (England)","AA/AO","Unknown","60","55","22520","22520"
"In post","2023","Tax","East Midlands (England)","EO","Heterosexual / straight","210","205","28150","28130"
"In post","2023","Tax","East Midlands (England)","EO","LGBO","25","25","[c]","[c]"
"In post","2023","Tax","East Midlands (England)","EO","Undeclared","15","15","[c]","[c]"
"In post","2023","Tax","East Midlands (England)","EO","Unknown","130","125","28120","27890"
"In post","2023","Tax","East Midlands (England)","G6/G7","Heterosexual / straight","170","165","60370","57970"
"In post","2023","Tax","East Midlands (England)","G6/G7","LGBO","10","10","[c]","[c]"
"In post","2023","Tax","East Midlands (England)","G6/G7","Undeclared","30","25","[c]","[c]"
"In post","2023","Tax","East Midlands (England)","G6/G7","Unknown","30","30","59300","57970"
"In post","2023","Tax","East Midlands (England)","SCS level","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Tax","East Midlands (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Tax","East Midlands (England)","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Tax","East Midlands (England)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Tax","East Midlands (England)","SEO/HEO","Heterosexual / straight","410","390","37330","35000"
"In post","2023","Tax","East Midlands (England)","SEO/HEO","LGBO","30","30","36190","35000"
"In post","2023","Tax","East Midlands (England)","SEO/HEO","Undeclared","50","45","37870","35160"
"In post","2023","Tax","East Midlands (England)","SEO/HEO","Unknown","165","160","36570","35000"
"In post","2023","Tax","East of England","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Tax","East of England","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Tax","East of England","EO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Tax","East of England","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Tax","East of England","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Tax","East of England","EO","Unknown","5","5","[c]","[c]"
"In post","2023","Tax","East of England","G6/G7","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Tax","East of England","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Tax","East of England","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Tax","East of England","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Tax","East of England","SEO/HEO","Heterosexual / straight","40","35","37570","35240"
"In post","2023","Tax","East of England","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Tax","East of England","SEO/HEO","Undeclared","10","10","[c]","[c]"
"In post","2023","Tax","East of England","SEO/HEO","Unknown","10","10","[c]","[c]"
"In post","2023","Tax","London","AA/AO","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","Tax","London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Tax","London","AA/AO","Undeclared","5","5","[c]","[c]"
"In post","2023","Tax","London","AA/AO","Unknown","20","15","[c]","[c]"
"In post","2023","Tax","London","EO","Heterosexual / straight","250","235","32990","32540"
"In post","2023","Tax","London","EO","LGBO","20","20","[c]","[c]"
"In post","2023","Tax","London","EO","Undeclared","40","35","33130","34370"
"In post","2023","Tax","London","EO","Unknown","165","155","33070","32540"
"In post","2023","Tax","London","G6/G7","Heterosexual / straight","350","330","68650","65230"
"In post","2023","Tax","London","G6/G7","LGBO","20","20","[c]","[c]"
"In post","2023","Tax","London","G6/G7","Undeclared","45","40","69940","66710"
"In post","2023","Tax","London","G6/G7","Unknown","95","90","67920","65230"
"In post","2023","Tax","London","SCS level","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Tax","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Tax","London","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Tax","London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Tax","London","SEO/HEO","Heterosexual / straight","755","720","42060","39880"
"In post","2023","Tax","London","SEO/HEO","LGBO","35","30","41630","39830"
"In post","2023","Tax","London","SEO/HEO","Undeclared","105","100","42190","40330"
"In post","2023","Tax","London","SEO/HEO","Unknown","390","370","41580","39790"
"In post","2023","Tax","North East (England)","AA/AO","Heterosexual / straight","180","165","22520","22520"
"In post","2023","Tax","North East (England)","AA/AO","LGBO","10","10","[c]","[c]"
"In post","2023","Tax","North East (England)","AA/AO","Undeclared","15","15","[c]","[c]"
"In post","2023","Tax","North East (England)","AA/AO","Unknown","235","215","22520","22520"
"In post","2023","Tax","North East (England)","EO","Heterosexual / straight","420","405","28170","28130"
"In post","2023","Tax","North East (England)","EO","LGBO","30","30","28040","27890"
"In post","2023","Tax","North East (England)","EO","Undeclared","25","25","[c]","[c]"
"In post","2023","Tax","North East (England)","EO","Unknown","220","210","28100","28130"
"In post","2023","Tax","North East (England)","G6/G7","Heterosexual / straight","170","160","60680","57970"
"In post","2023","Tax","North East (England)","G6/G7","LGBO","10","10","[c]","[c]"
"In post","2023","Tax","North East (England)","G6/G7","Undeclared","30","30","[c]","[c]"
"In post","2023","Tax","North East (England)","G6/G7","Unknown","30","30","60700","57970"
"In post","2023","Tax","North East (England)","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Tax","North East (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Tax","North East (England)","SEO/HEO","Heterosexual / straight","560","540","36840","35000"
"In post","2023","Tax","North East (England)","SEO/HEO","LGBO","50","50","36090","35000"
"In post","2023","Tax","North East (England)","SEO/HEO","Undeclared","40","40","37610","35000"
"In post","2023","Tax","North East (England)","SEO/HEO","Unknown","155","150","36350","35000"
"In post","2023","Tax","North West (England)","AA/AO","Heterosexual / straight","290","265","22520","22520"
"In post","2023","Tax","North West (England)","AA/AO","LGBO","30","30","[c]","[c]"
"In post","2023","Tax","North West (England)","AA/AO","Undeclared","20","20","[c]","[c]"
"In post","2023","Tax","North West (England)","AA/AO","Unknown","170","155","22520","22520"
"In post","2023","Tax","North West (England)","EO","Heterosexual / straight","385","370","28120","27890"
"In post","2023","Tax","North West (England)","EO","LGBO","40","40","27960","27890"
"In post","2023","Tax","North West (England)","EO","Undeclared","30","25","[c]","[c]"
"In post","2023","Tax","North West (England)","EO","Unknown","255","245","28180","28130"
"In post","2023","Tax","North West (England)","G6/G7","Heterosexual / straight","385","370","61140","57970"
"In post","2023","Tax","North West (England)","G6/G7","LGBO","25","25","[c]","[c]"
"In post","2023","Tax","North West (England)","G6/G7","Undeclared","65","60","61640","57970"
"In post","2023","Tax","North West (England)","G6/G7","Unknown","85","80","59840","57970"
"In post","2023","Tax","North West (England)","SCS level","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Tax","North West (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Tax","North West (England)","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Tax","North West (England)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Tax","North West (England)","SEO/HEO","Heterosexual / straight","835","795","37770","35000"
"In post","2023","Tax","North West (England)","SEO/HEO","LGBO","65","60","36060","34700"
"In post","2023","Tax","North West (England)","SEO/HEO","Undeclared","95","95","37840","35030"
"In post","2023","Tax","North West (England)","SEO/HEO","Unknown","355","345","36460","35000"
"In post","2023","Tax","Northern Ireland","AA/AO","Heterosexual / straight","45","45","22520","22520"
"In post","2023","Tax","Northern Ireland","AA/AO","LGBO","5","5","[c]","[c]"
"In post","2023","Tax","Northern Ireland","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Tax","Northern Ireland","AA/AO","Unknown","50","45","22520","22520"
"In post","2023","Tax","Northern Ireland","EO","Heterosexual / straight","100","100","28110","27890"
"In post","2023","Tax","Northern Ireland","EO","LGBO","10","10","[c]","[c]"
"In post","2023","Tax","Northern Ireland","EO","Undeclared","5","5","[c]","[c]"
"In post","2023","Tax","Northern Ireland","EO","Unknown","45","40","27930","27890"
"In post","2023","Tax","Northern Ireland","G6/G7","Heterosexual / straight","110","105","59440","57970"
"In post","2023","Tax","Northern Ireland","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Tax","Northern Ireland","G6/G7","Undeclared","5","5","[c]","[c]"
"In post","2023","Tax","Northern Ireland","G6/G7","Unknown","10","10","[c]","[c]"
"In post","2023","Tax","Northern Ireland","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Tax","Northern Ireland","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Tax","Northern Ireland","SEO/HEO","Heterosexual / straight","260","245","37430","35000"
"In post","2023","Tax","Northern Ireland","SEO/HEO","LGBO","15","15","[c]","[c]"
"In post","2023","Tax","Northern Ireland","SEO/HEO","Undeclared","15","15","[c]","[c]"
"In post","2023","Tax","Northern Ireland","SEO/HEO","Unknown","60","60","35770","35000"
"In post","2023","Tax","Scotland","AA/AO","Heterosexual / straight","165","155","22520","22520"
"In post","2023","Tax","Scotland","AA/AO","LGBO","30","30","22520","22520"
"In post","2023","Tax","Scotland","AA/AO","Undeclared","10","10","[c]","[c]"
"In post","2023","Tax","Scotland","AA/AO","Unknown","155","150","22520","22520"
"In post","2023","Tax","Scotland","EO","Heterosexual / straight","265","240","28350","28130"
"In post","2023","Tax","Scotland","EO","LGBO","25","25","[c]","[c]"
"In post","2023","Tax","Scotland","EO","Undeclared","25","20","[c]","[c]"
"In post","2023","Tax","Scotland","EO","Unknown","100","90","28350","28130"
"In post","2023","Tax","Scotland","G6/G7","Heterosexual / straight","200","190","60530","57970"
"In post","2023","Tax","Scotland","G6/G7","LGBO","15","10","[c]","[c]"
"In post","2023","Tax","Scotland","G6/G7","Undeclared","25","25","[c]","[c]"
"In post","2023","Tax","Scotland","G6/G7","Unknown","60","55","60500","57970"
"In post","2023","Tax","Scotland","SCS level","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Tax","Scotland","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Tax","Scotland","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Tax","Scotland","SEO/HEO","Heterosexual / straight","610","580","37140","35000"
"In post","2023","Tax","Scotland","SEO/HEO","LGBO","35","35","36240","35000"
"In post","2023","Tax","Scotland","SEO/HEO","Undeclared","70","65","37200","35000"
"In post","2023","Tax","Scotland","SEO/HEO","Unknown","170","160","36310","35000"
"In post","2023","Tax","South East (England)","AA/AO","Heterosexual / straight","35","30","22650","22520"
"In post","2023","Tax","South East (England)","AA/AO","LGBO","5","5","[c]","[c]"
"In post","2023","Tax","South East (England)","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Tax","South East (England)","AA/AO","Unknown","20","15","[c]","[c]"
"In post","2023","Tax","South East (England)","EO","Heterosexual / straight","60","50","29510","29730"
"In post","2023","Tax","South East (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Tax","South East (England)","EO","Undeclared","20","15","[c]","[c]"
"In post","2023","Tax","South East (England)","EO","Unknown","25","20","[c]","[c]"
"In post","2023","Tax","South East (England)","G6/G7","Heterosexual / straight","40","40","63600","58920"
"In post","2023","Tax","South East (England)","G6/G7","LGBO","[c]","[c]","[c]","[c]"
