"Status","Year","Age","Profession_of_post","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","30-39","Statistics","SEO/HEO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Tax","AA/AO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Tax","AA/AO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Tax","EO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Tax","EO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Tax","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Tax","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Tax","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Tax","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Tax","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Tax","SEO/HEO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","AA/AO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","AA/AO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","EO","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","EO","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","G6/G7","Female","180","[c]","59020","56430"
"Leaver Dept.","2023","30-39","Unknown","G6/G7","Male","155","[c]","58410","56430"
"Leaver Dept.","2023","30-39","Unknown","SCS level","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","SCS level","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","SEO/HEO","Female","205","[c]","37280","36330"
"Leaver Dept.","2023","30-39","Unknown","SEO/HEO","Male","160","[c]","36390","35650"
"Leaver Dept.","2023","30-39","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Veterinarian","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Veterinarian","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Commercial","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Commercial","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Commercial","G6/G7","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Commercial","G6/G7","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Commercial","SEO/HEO","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Commercial","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Commercial","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Commercial","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Communications","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Communications","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Communications","G6/G7","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Communications","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Communications","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Communications","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Communications","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Communications","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Corporate Finance","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Corporate Finance","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Counter Fraud","AA/AO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Counter Fraud","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Counter Fraud","EO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Counter Fraud","EO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Counter Fraud","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Counter Fraud","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Counter Fraud","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Counter Fraud","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Digital, Data and Technology","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Digital, Data and Technology","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Digital, Data and Technology","EO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Digital, Data and Technology","EO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Digital, Data and Technology","G6/G7","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Digital, Data and Technology","G6/G7","Male","45","[c]","58770","57650"
"Leaver Dept.","2023","40-49","Digital, Data and Technology","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Digital, Data and Technology","SCS level","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Digital, Data and Technology","SEO/HEO","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Digital, Data and Technology","SEO/HEO","Male","50","[c]","40000","39700"
"Leaver Dept.","2023","40-49","Digital, Data and Technology","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Digital, Data and Technology","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Economics","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Economics","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Economics","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Economics","G6/G7","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Economics","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Economics","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Economics","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Economics","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Finance","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Finance","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Finance","EO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Finance","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Finance","G6/G7","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Finance","G6/G7","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Finance","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Finance","SCS level","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Finance","SEO/HEO","Female","35","[c]","36700","35310"
"Leaver Dept.","2023","40-49","Finance","SEO/HEO","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Human Resources","AA/AO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Human Resources","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Human Resources","EO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Human Resources","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Human Resources","G6/G7","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Human Resources","G6/G7","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Human Resources","SCS level","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Human Resources","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Human Resources","SEO/HEO","Female","50","[c]","36040","34170"
"Leaver Dept.","2023","40-49","Human Resources","SEO/HEO","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Human Resources","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Human Resources","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Intelligence Analysis","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Intelligence Analysis","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Intelligence Analysis","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Intelligence Analysis","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Intelligence Analysis","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Intelligence Analysis","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Internal Audit","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Internal Audit","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Internal Audit","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Internal Audit","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","International Trade","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","International Trade","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","International Trade","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","International Trade","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","International Trade","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","International Trade","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","International Trade","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","International Trade","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Knowledge and Information Management","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Knowledge and Information Management","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Knowledge and Information Management","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Knowledge and Information Management","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Knowledge and Information Management","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Knowledge and Information Management","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Legal","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Legal","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Legal","EO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Legal","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Legal","G6/G7","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Legal","G6/G7","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Legal","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Legal","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Legal","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Legal","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Medicine","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Medicine","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Medicine","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Medicine","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Operational Delivery","AA/AO","Female","240","[c]","21970","21690"
"Leaver Dept.","2023","40-49","Operational Delivery","AA/AO","Male","145","[c]","21980","21690"
"Leaver Dept.","2023","40-49","Operational Delivery","EO","Female","295","[c]","28210","28120"
"Leaver Dept.","2023","40-49","Operational Delivery","EO","Male","185","[c]","28140","28120"
"Leaver Dept.","2023","40-49","Operational Delivery","G6/G7","Female","40","[c]","58910","59030"
"Leaver Dept.","2023","40-49","Operational Delivery","G6/G7","Male","40","[c]","58100","56640"
"Leaver Dept.","2023","40-49","Operational Delivery","SCS level","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Operational Delivery","SCS level","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Operational Delivery","SEO/HEO","Female","155","[c]","36390","36050"
"Leaver Dept.","2023","40-49","Operational Delivery","SEO/HEO","Male","105","[c]","36370","36050"
"Leaver Dept.","2023","40-49","Operational Delivery","Unknown","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Operational Delivery","Unknown","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Operational Research","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Operational Research","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Operational Research","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Operational Research","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Operational Research","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Operational Research","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Operational Research","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Operational Research","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Other","AA/AO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Other","AA/AO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Other","EO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Other","EO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Other","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Other","G6/G7","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Other","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Other","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Other","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Other","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Planning","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Planning","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Planning","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Planning","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Policy","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Policy","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Policy","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Policy","EO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Policy","G6/G7","Female","80","[c]","59630","59000"
"Leaver Dept.","2023","40-49","Policy","G6/G7","Male","55","[c]","59730","57970"
"Leaver Dept.","2023","40-49","Policy","SCS level","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Policy","SCS level","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Policy","SEO/HEO","Female","70","[c]","37420","37570"
"Leaver Dept.","2023","40-49","Policy","SEO/HEO","Male","50","[c]","38460","38010"
"Leaver Dept.","2023","40-49","Project Delivery","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Project Delivery","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Project Delivery","EO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Project Delivery","EO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Project Delivery","G6/G7","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Project Delivery","G6/G7","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Project Delivery","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Project Delivery","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Project Delivery","SEO/HEO","Female","50","[c]","38250","38310"
"Leaver Dept.","2023","40-49","Project Delivery","SEO/HEO","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Project Delivery","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Project Delivery","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Property","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Property","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Property","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Property","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Property","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Property","G6/G7","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Property","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Property","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Property","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Property","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Science and Engineering","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Science and Engineering","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Science and Engineering","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Science and Engineering","G6/G7","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Science and Engineering","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Science and Engineering","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Security","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Security","AA/AO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Security","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Security","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Security","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Security","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Security","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Security","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Security","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Security","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Social Research","G6/G7","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Social Research","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Social Research","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Social Research","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Statistics","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Statistics","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Statistics","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Statistics","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Statistics","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Statistics","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Statistics","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Statistics","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Tax","AA/AO","Female","15","[c]","[c]","[c]"
