"Status","Year","Organisation","Region_ITL1","Region_ITL2","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Driver and Vehicle Licensing Agency","Wales","West Wales and The Valleys","EO","30","[c]","26800","26780"
"New entrant CS","2023","Driver and Vehicle Licensing Agency","Wales","West Wales and The Valleys","G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Licensing Agency","Wales","West Wales and The Valleys","HEO","15","[c]","32810","31660"
"New entrant CS","2023","Driver and Vehicle Licensing Agency","Wales","West Wales and The Valleys","SEO","15","[c]","42130","39820"
"New entrant CS","2023","Driver and Vehicle Licensing Agency","West Midlands (England)","West Midlands","AO","95","[c]","22430","22500"
"New entrant CS","2023","Driver and Vehicle Licensing Agency","West Midlands (England)","West Midlands","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","East Midlands (England)","Derbyshire and Nottinghamshire","AO","15","[c]","24640","22500"
"New entrant CS","2023","Driver and Vehicle Standards Agency","East Midlands (England)","Derbyshire and Nottinghamshire","EO","10","[c]","26000","26780"
"New entrant CS","2023","Driver and Vehicle Standards Agency","East Midlands (England)","Derbyshire and Nottinghamshire","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","East Midlands (England)","Derbyshire and Nottinghamshire","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","East Midlands (England)","Derbyshire and Nottinghamshire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","East Midlands (England)","Lincolnshire","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","East Midlands (England)","Lincolnshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","East of England","Bedfordshire and Hertfordshire","AO","10","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","East of England","Bedfordshire and Hertfordshire","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","East of England","East Anglia","AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","East of England","East Anglia","EO","10","[c]","26700","26780"
"New entrant CS","2023","Driver and Vehicle Standards Agency","East of England","Essex","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","East of England","Essex","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","London","Inner London - East","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","London","Outer London - East and North East","AO","10","[c]","29690","30830"
"New entrant CS","2023","Driver and Vehicle Standards Agency","London","Outer London - East and North East","EO","15","[c]","31060","30780"
"New entrant CS","2023","Driver and Vehicle Standards Agency","London","Outer London - East and North East","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","London","Outer London - South","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","London","Outer London - South","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","London","Outer London - West and North West","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","London","Outer London - West and North West","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","North East (England)","Northumberland, and Tyne and Wear","AO","35","[c]","22800","22500"
"New entrant CS","2023","Driver and Vehicle Standards Agency","North East (England)","Northumberland, and Tyne and Wear","EO","20","[c]","26830","26780"
"New entrant CS","2023","Driver and Vehicle Standards Agency","North East (England)","Northumberland, and Tyne and Wear","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","North East (England)","Tees Valley and Durham","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","North East (England)","Tees Valley and Durham","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","North West (England)","Cheshire","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","North West (England)","Cumbria","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","North West (England)","Cumbria","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","North West (England)","Greater Manchester","AO","10","[c]","25420","27130"
"New entrant CS","2023","Driver and Vehicle Standards Agency","North West (England)","Greater Manchester","EO","20","[c]","26730","26780"
"New entrant CS","2023","Driver and Vehicle Standards Agency","North West (England)","Lancashire","AO","15","[c]","27090","27490"
"New entrant CS","2023","Driver and Vehicle Standards Agency","North West (England)","Lancashire","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","North West (England)","Lancashire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","North West (England)","Merseyside","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","North West (England)","Merseyside","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Scotland","Eastern Scotland","AO","10","[c]","24930","24660"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Scotland","Eastern Scotland","EO","15","[c]","27260","26960"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Scotland","Highlands and Islands","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Scotland","North Eastern Scotland","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Scotland","North Eastern Scotland","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Scotland","Southern Scotland","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Scotland","West Central Scotland","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Scotland","West Central Scotland","EO","10","[c]","26750","26780"
"New entrant CS","2023","Driver and Vehicle Standards Agency","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","South East (England)","Hampshire and Isle of Wight","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","South East (England)","Hampshire and Isle of Wight","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","South East (England)","Kent","AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","South East (England)","Kent","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","South East (England)","Surrey, East and West Sussex","AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","South East (England)","Surrey, East and West Sussex","EO","10","[c]","26960","26780"
"New entrant CS","2023","Driver and Vehicle Standards Agency","South West (England)","Devon","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","South West (England)","Devon","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","South West (England)","Dorset and Somerset","AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","South West (England)","Dorset and Somerset","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","AO","10","[c]","27020","27490"
"New entrant CS","2023","Driver and Vehicle Standards Agency","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","EO","20","[c]","26270","26780"
"New entrant CS","2023","Driver and Vehicle Standards Agency","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Wales","East Wales","AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Wales","East Wales","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Wales","West Wales and The Valleys","AO","35","[c]","22700","22500"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Wales","West Wales and The Valleys","EO","15","[c]","26840","26780"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Wales","West Wales and The Valleys","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Wales","West Wales and The Valleys","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Wales","West Wales and The Valleys","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","West Midlands (England)","Shropshire and Staffordshire","AO","10","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","West Midlands (England)","Shropshire and Staffordshire","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","West Midlands (England)","West Midlands","AO","10","[c]","26860","27490"
"New entrant CS","2023","Driver and Vehicle Standards Agency","West Midlands (England)","West Midlands","EO","20","[c]","26790","26780"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Yorkshire and The Humber","North Yorkshire","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Yorkshire and The Humber","South Yorkshire","EO","15","[c]","27060","26780"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Yorkshire and The Humber","West Yorkshire","AO","15","[c]","24850","22500"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Yorkshire and The Humber","West Yorkshire","EO","25","[c]","26780","26780"
"New entrant CS","2023","Education Scotland","Scotland","Eastern Scotland","AA","5","[c]","[c]","[c]"
"New entrant CS","2023","Education Scotland","Scotland","Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Education Scotland","Scotland","Eastern Scotland","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Education Scotland","Scotland","Eastern Scotland","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Education Scotland","Scotland","Eastern Scotland","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Education Scotland","Scotland","Eastern Scotland","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Education Scotland","Scotland","Highlands and Islands","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Education Scotland","Scotland","Highlands and Islands","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Education Scotland","Scotland","North Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Education Scotland","Scotland","North Eastern Scotland","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Education Scotland","Scotland","North Eastern Scotland","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Education Scotland","Scotland","North Eastern Scotland","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Education Scotland","Scotland","West Central Scotland","AA","5","[c]","[c]","[c]"
"New entrant CS","2023","Education Scotland","Scotland","West Central Scotland","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Education Scotland","Scotland","West Central Scotland","G6","10","[c]","[c]","[c]"
"New entrant CS","2023","Education Scotland","Scotland","West Central Scotland","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Education Scotland","Scotland","West Central Scotland","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Education Scotland","Scotland","West Central Scotland","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Education and Skills Funding Agency","East Midlands (England)","Derbyshire and Nottinghamshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Education and Skills Funding Agency","London","Inner London - West","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Education and Skills Funding Agency","North East (England)","Tees Valley and Durham","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Education and Skills Funding Agency","North East (England)","Tees Valley and Durham","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Education and Skills Funding Agency","North West (England)","Greater Manchester","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Education and Skills Funding Agency","North West (England)","Greater Manchester","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Education and Skills Funding Agency","North West (England)","Greater Manchester","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Education and Skills Funding Agency","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Education and Skills Funding Agency","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Education and Skills Funding Agency","West Midlands (England)","West Midlands","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Education and Skills Funding Agency","West Midlands (England)","West Midlands","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Education and Skills Funding Agency","Yorkshire and The Humber","South Yorkshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Education and Skills Funding Agency","Yorkshire and The Humber","South Yorkshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Education and Skills Funding Agency","Yorkshire and The Humber","South Yorkshire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Education and Skills Funding Agency","Yorkshire and The Humber","West Yorkshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Estyn","Wales","East Wales","AO","10","[c]","[c]","[c]"
"New entrant CS","2023","Estyn","Wales","East Wales","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Estyn","Wales","East Wales","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Estyn","Wales","East Wales","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Estyn","Wales","East Wales","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Estyn","Wales","West Wales and The Valleys","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","East Midlands (England)","Derbyshire and Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","East Midlands (England)","Derbyshire and Nottinghamshire","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","East Midlands (England)","Derbyshire and Nottinghamshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","East Midlands (England)","Derbyshire and Nottinghamshire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","East Midlands (England)","Lincolnshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","East Midlands (England)","Lincolnshire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","East of England","Bedfordshire and Hertfordshire","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","East of England","East Anglia","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","East of England","East Anglia","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","East of England","Essex","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","East of England","Essex","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","London","Inner London - East","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","London","Inner London - East","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","London","Inner London - West","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","London","Inner London - West","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","London","Inner London - West","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","London","Outer London - East and North East","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","London","Outer London - East and North East","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","London","Outer London - East and North East","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","London","Outer London - South","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","London","Outer London - South","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","London","Outer London - South","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","London","Outer London - South","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","North East (England)","Tees Valley and Durham","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","North West (England)","Cheshire","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","North West (England)","Cheshire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","North West (England)","Lancashire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","North West (England)","Lancashire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","North West (England)","Lancashire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","North West (England)","Merseyside","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","North West (England)","Merseyside","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Northern Ireland","Northern Ireland","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Northern Ireland","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Northern Ireland","Northern Ireland","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Northern Ireland","Northern Ireland","HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Northern Ireland","Northern Ireland","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Scotland","Eastern Scotland","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Scotland","Eastern Scotland","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Scotland","Eastern Scotland","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Scotland","Southern Scotland","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Scotland","West Central Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","South East (England)","Hampshire and Isle of Wight","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","South East (England)","Kent","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","South East (England)","Kent","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","South East (England)","Surrey, East and West Sussex","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","South East (England)","Surrey, East and West Sussex","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","South East (England)","Surrey, East and West Sussex","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","South West (England)","Cornwall and Isles of Scilly","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","South West (England)","Devon","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","South West (England)","Devon","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","South West (England)","Dorset and Somerset","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","South West (England)","Dorset and Somerset","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Wales","East Wales","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Wales","East Wales","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Wales","East Wales","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Wales","West Wales and The Valleys","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Wales","West Wales and The Valleys","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Wales","West Wales and The Valleys","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Wales","West Wales and The Valleys","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","West Midlands (England)","Shropshire and Staffordshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","West Midlands (England)","Shropshire and Staffordshire","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","West Midlands (England)","Shropshire and Staffordshire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","West Midlands (England)","West Midlands","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","West Midlands (England)","West Midlands","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Yorkshire and The Humber","North Yorkshire","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Yorkshire and The Humber","North Yorkshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Yorkshire and The Humber","North Yorkshire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Yorkshire and The Humber","South Yorkshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Yorkshire and The Humber","South Yorkshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Yorkshire and The Humber","South Yorkshire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Yorkshire and The Humber","West Yorkshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Yorkshire and The Humber","West Yorkshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Yorkshire and The Humber","West Yorkshire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Scotland","Scotland","Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Scotland","Scotland","Eastern Scotland","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Scotland","Scotland","Highlands and Islands","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Scotland","Scotland","North Eastern Scotland","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Scotland","Scotland","North Eastern Scotland","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Scotland","Scotland","North Eastern Scotland","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Scotland","Scotland","North Eastern Scotland","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Scotland","Scotland","North Eastern Scotland","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Scotland","Scotland","North Eastern Scotland","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Scotland","Scotland","Southern Scotland","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Scotland","Scotland","West Central Scotland","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Government Actuary's Department","London","Inner London - West","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Government Actuary's Department","London","Inner London - West","EO","10","[c]","30170","30090"
"New entrant CS","2023","Government Actuary's Department","London","Inner London - West","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Government Actuary's Department","London","Inner London - West","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Government Actuary's Department","Scotland","Eastern Scotland","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Government Actuary's Department","Scotland","Eastern Scotland","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Government Commercial Organisation","East Midlands (England)","Derbyshire and Nottinghamshire","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Government Commercial Organisation","East of England","East Anglia","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Government Commercial Organisation","London","Inner London - East","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Government Commercial Organisation","London","Inner London - East","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Government Commercial Organisation","London","Inner London - West","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Government Commercial Organisation","London","Inner London - West","G7","10","[c]","71230","72000"
"New entrant CS","2023","Government Commercial Organisation","London","Inner London - West","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Government Commercial Organisation","London","Outer London - South","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Government Commercial Organisation","London","Outer London - South","G7","[c]","[c]","[c]","[c]"
