"Status","Year","Age","Disability","Organisation","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","20-29","Declared non-disabled","Centre for Environment, Fisheries and Aquaculture Science","HEO","35","35","30410","30350"
"In post","2023","20-29","Declared non-disabled","Centre for Environment, Fisheries and Aquaculture Science","SEO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Charity Commission","AO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Charity Commission","EO","10","10","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Charity Commission","HEO","15","15","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Charity Commission","SEO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Companies House","AO","50","50","22010","21380"
"In post","2023","20-29","Declared non-disabled","Companies House","EO","25","25","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Companies House","G6","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Companies House","G7","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Companies House","HEO","20","20","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Companies House","SEO","10","10","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Competition and Markets Authority","AO","20","20","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Competition and Markets Authority","EO","20","20","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Competition and Markets Authority","G7","40","40","56980","55130"
"In post","2023","20-29","Declared non-disabled","Competition and Markets Authority","HEO","60","60","34410","34110"
"In post","2023","20-29","Declared non-disabled","Competition and Markets Authority","SEO","10","10","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Criminal Injuries Compensation Authority","AO","5","5","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Criminal Injuries Compensation Authority","EO","10","10","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Criminal Injuries Compensation Authority","HEO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Criminal Injuries Compensation Authority","SEO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Crown Commercial Service","AO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Crown Commercial Service","EO","15","15","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Crown Commercial Service","G7","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Crown Commercial Service","HEO","15","15","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Crown Commercial Service","SEO","10","10","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Crown Office and Procurator Fiscal Service","AO","210","205","23560","23700"
"In post","2023","20-29","Declared non-disabled","Crown Office and Procurator Fiscal Service","EO","135","130","29670","28700"
"In post","2023","20-29","Declared non-disabled","Crown Office and Procurator Fiscal Service","G7","90","90","52570","52360"
"In post","2023","20-29","Declared non-disabled","Crown Office and Procurator Fiscal Service","HEO","50","50","34200","33120"
"In post","2023","20-29","Declared non-disabled","Crown Office and Procurator Fiscal Service","SEO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Crown Prosecution Service","AO","320","315","22910","22870"
"In post","2023","20-29","Declared non-disabled","Crown Prosecution Service","EO","220","220","27530","27150"
"In post","2023","20-29","Declared non-disabled","Crown Prosecution Service","G6","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Crown Prosecution Service","G7","45","45","51130","49050"
"In post","2023","20-29","Declared non-disabled","Crown Prosecution Service","HEO","60","60","31850","31180"
"In post","2023","20-29","Declared non-disabled","Crown Prosecution Service","SEO","45","45","39870","40540"
"In post","2023","20-29","Declared non-disabled","Defence Electronics and Components Agency","AA","20","20","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Defence Electronics and Components Agency","AO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Defence Electronics and Components Agency","EO","15","15","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Defence Electronics and Components Agency","HEO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Defence Equipment and Support","AO","315","310","23170","21500"
"In post","2023","20-29","Declared non-disabled","Defence Equipment and Support","EO","160","160","26550","26000"
"In post","2023","20-29","Declared non-disabled","Defence Equipment and Support","G6","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Defence Equipment and Support","G7","10","10","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Defence Equipment and Support","HEO","500","500","32260","32500"
"In post","2023","20-29","Declared non-disabled","Defence Equipment and Support","SEO","185","185","40030","39500"
"In post","2023","20-29","Declared non-disabled","Defence Science and Technology Laboratory","AA","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Defence Science and Technology Laboratory","AO","10","10","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Defence Science and Technology Laboratory","EO","45","45","24690","24630"
"In post","2023","20-29","Declared non-disabled","Defence Science and Technology Laboratory","G7","30","30","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Defence Science and Technology Laboratory","HEO","185","185","30340","30650"
"In post","2023","20-29","Declared non-disabled","Defence Science and Technology Laboratory","SEO","160","160","39430","39890"
"In post","2023","20-29","Declared non-disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","AO","15","15","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","EO","100","100","27640","28720"
"In post","2023","20-29","Declared non-disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","G6","25","25","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","G7","405","405","56150","55120"
"In post","2023","20-29","Declared non-disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","HEO","340","340","34650","34670"
"In post","2023","20-29","Declared non-disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","SEO","415","415","41580","41360"
"In post","2023","20-29","Declared non-disabled","Department for Digital, Culture, Media and Sport (excl. agencies)","AO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Department for Digital, Culture, Media and Sport (excl. agencies)","EO","50","50","28090","27780"
"In post","2023","20-29","Declared non-disabled","Department for Digital, Culture, Media and Sport (excl. agencies)","G6","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Department for Digital, Culture, Media and Sport (excl. agencies)","G7","120","120","54250","53030"
"In post","2023","20-29","Declared non-disabled","Department for Digital, Culture, Media and Sport (excl. agencies)","HEO","250","245","36970","35620"
"In post","2023","20-29","Declared non-disabled","Department for Education (excl. agencies)","AO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Department for Education (excl. agencies)","EO","70","65","27520","26940"
"In post","2023","20-29","Declared non-disabled","Department for Education (excl. agencies)","G6","15","15","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Department for Education (excl. agencies)","G7","110","110","53150","51580"
"In post","2023","20-29","Declared non-disabled","Department for Education (excl. agencies)","HEO","155","155","32430","30930"
"In post","2023","20-29","Declared non-disabled","Department for Education (excl. agencies)","SEO","185","185","40170","38070"
"In post","2023","20-29","Declared non-disabled","Department for Education (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","AO","10","10","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","EO","115","115","26950","26170"
"In post","2023","20-29","Declared non-disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","G6","5","5","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","G7","130","130","52810","54330"
"In post","2023","20-29","Declared non-disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","HEO","375","375","32260","33830"
"In post","2023","20-29","Declared non-disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","SEO","235","235","39430","40260"
"In post","2023","20-29","Declared non-disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Department for International Trade","AO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Department for International Trade","EO","60","60","28900","29280"
"In post","2023","20-29","Declared non-disabled","Department for International Trade","G6","5","5","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Department for International Trade","G7","110","110","56140","55370"
"In post","2023","20-29","Declared non-disabled","Department for International Trade","HEO","205","205","34820","35010"
"In post","2023","20-29","Declared non-disabled","Department for International Trade","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Department for International Trade","SEO","155","155","41750","41550"
"In post","2023","20-29","Declared non-disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","AA","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","AO","10","10","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","EO","50","50","27920","28850"
"In post","2023","20-29","Declared non-disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","G6","15","15","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","G7","165","165","53990","54630"
"In post","2023","20-29","Declared non-disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","HEO","180","180","33150","33880"
"In post","2023","20-29","Declared non-disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","SEO","140","140","40320","40800"
"In post","2023","20-29","Declared non-disabled","Department for Transport (excl. agencies)","AO","10","10","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Department for Transport (excl. agencies)","EO","70","70","30190","30920"
"In post","2023","20-29","Declared non-disabled","Department for Transport (excl. agencies)","G6","10","10","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Department for Transport (excl. agencies)","G7","145","145","55380","55740"
"In post","2023","20-29","Declared non-disabled","Department for Transport (excl. agencies)","HEO","215","215","35310","35400"
"In post","2023","20-29","Declared non-disabled","Department for Transport (excl. agencies)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Department for Transport (excl. agencies)","SEO","130","130","43250","43750"
"In post","2023","20-29","Declared non-disabled","Department for Work and Pensions (excl. agencies)","AA","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Department for Work and Pensions (excl. agencies)","AO","2325","2260","22090","21690"
"In post","2023","20-29","Declared non-disabled","Department for Work and Pensions (excl. agencies)","EO","3190","3125","29020","28120"
"In post","2023","20-29","Declared non-disabled","Department for Work and Pensions (excl. agencies)","G6","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Department for Work and Pensions (excl. agencies)","G7","115","115","54270","54070"
"In post","2023","20-29","Declared non-disabled","Department for Work and Pensions (excl. agencies)","HEO","640","640","35540","34170"
"In post","2023","20-29","Declared non-disabled","Department for Work and Pensions (excl. agencies)","SEO","215","215","40850","38590"
"In post","2023","20-29","Declared non-disabled","Department of Health and Social Care (excl. agencies)","AO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Department of Health and Social Care (excl. agencies)","EO","10","10","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Department of Health and Social Care (excl. agencies)","G6","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Department of Health and Social Care (excl. agencies)","G7","50","50","53640","54660"
"In post","2023","20-29","Declared non-disabled","Department of Health and Social Care (excl. agencies)","HEO","40","40","33330","34190"
"In post","2023","20-29","Declared non-disabled","Department of Health and Social Care (excl. agencies)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Department of Health and Social Care (excl. agencies)","SEO","45","45","40760","41950"
"In post","2023","20-29","Declared non-disabled","Disclosure Scotland","AA","30","25","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Disclosure Scotland","AO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Disclosure Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Disclosure Scotland","G7","[c]","[c]","[c]","[c]"
