"Status","Year","Function_of_post","Organisation","Parent_department","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","Finance","Home Office","Home Office","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Home Office","Home Office","Outer London - South","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Home Office","Home Office","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Home Office","Home Office","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Home Office","Home Office","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Home Office","Home Office","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Ministry of Defence (excl. agencies)","Ministry of Defence","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Ministry of Defence (excl. agencies)","Ministry of Defence","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Ministry of Defence (excl. agencies)","Ministry of Defence","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Ministry of Defence (excl. agencies)","Ministry of Defence","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Ministry of Defence (excl. agencies)","Ministry of Defence","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Ministry of Defence (excl. agencies)","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Ministry of Defence (excl. agencies)","Ministry of Defence","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Ministry of Defence (excl. agencies)","Ministry of Defence","Hampshire and Isle of Wight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Ministry of Defence (excl. agencies)","Ministry of Defence","Inner London - West","15","[c]","57830","46110"
"Leaver Dept.","2023","Finance","Ministry of Defence (excl. agencies)","Ministry of Defence","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Ministry of Defence (excl. agencies)","Ministry of Defence","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Ministry of Defence (excl. agencies)","Ministry of Defence","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Ministry of Defence (excl. agencies)","Ministry of Defence","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Ministry of Defence (excl. agencies)","Ministry of Defence","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Ministry of Defence (excl. agencies)","Ministry of Defence","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Ministry of Justice (excl. agencies)","Ministry of Justice","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Ministry of Justice (excl. agencies)","Ministry of Justice","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Ministry of Justice (excl. agencies)","Ministry of Justice","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Ministry of Justice (excl. agencies)","Ministry of Justice","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Ministry of Justice (excl. agencies)","Ministry of Justice","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Ministry of Justice (excl. agencies)","Ministry of Justice","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Ministry of Justice (excl. agencies)","Ministry of Justice","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Ministry of Justice (excl. agencies)","Ministry of Justice","Inner London - East","10","[c]","46780","43650"
"Leaver Dept.","2023","Finance","Ministry of Justice (excl. agencies)","Ministry of Justice","Inner London - West","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Ministry of Justice (excl. agencies)","Ministry of Justice","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Ministry of Justice (excl. agencies)","Ministry of Justice","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Ministry of Justice (excl. agencies)","Ministry of Justice","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Ministry of Justice (excl. agencies)","Ministry of Justice","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Ministry of Justice (excl. agencies)","Ministry of Justice","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","National Crime Agency","National Crime Agency","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","National Crime Agency","National Crime Agency","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Northern Ireland Office","Northern Ireland Office","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Northern Ireland Office","Northern Ireland Office","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Office of Rail and Road","Office of Rail and Road","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Planning Inspectorate","Department for Levelling Up, Housing and Communities","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Scottish Courts and Tribunals Service","Scottish Government","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Serious Fraud Office","Attorney General's Departments","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","UK Export Finance","UK Export Finance","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","UK Hydrographic Office","Ministry of Defence","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","UK Space Agency","Department for Business, Energy and Industrial Strategy","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","UK Space Agency","Department for Business, Energy and Industrial Strategy","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","UK Statistics Authority","UK Statistics Authority","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Valuation Office Agency","HM Revenue and Customs","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Grants Management","Home Office","Home Office","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Grants Management","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Grants Management","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Cheshire","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Grants Management","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Grants Management","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Grants Management","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Grants Management","Rural Payments Agency","Department for Environment, Food and Rural Affairs","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Grants Management","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Grants Management","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Grants Management","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Grants Management","Rural Payments Agency","Department for Environment, Food and Rural Affairs","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Grants Management","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Northumberland, and Tyne and Wear","25","[c]","23640","22150"
"Leaver Dept.","2023","Grants Management","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Grants Management","Rural Payments Agency","Department for Environment, Food and Rural Affairs","West Yorkshire","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Cabinet Office (excl. agencies)","Cabinet Office","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Cabinet Office (excl. agencies)","Cabinet Office","Greater Manchester","10","[c]","37790","37300"
"Leaver Dept.","2023","Human Resources","Cabinet Office (excl. agencies)","Cabinet Office","Inner London - East","30","[c]","44970","37750"
"Leaver Dept.","2023","Human Resources","Cabinet Office (excl. agencies)","Cabinet Office","Inner London - West","40","[c]","45540","42030"
"Leaver Dept.","2023","Human Resources","Cabinet Office (excl. agencies)","Cabinet Office","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Cabinet Office (excl. agencies)","Cabinet Office","North Yorkshire","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Cabinet Office (excl. agencies)","Cabinet Office","Northumberland, and Tyne and Wear","30","[c]","26510","24350"
"Leaver Dept.","2023","Human Resources","Cabinet Office (excl. agencies)","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Cabinet Office (excl. agencies)","Cabinet Office","West Central Scotland","10","[c]","27980","23160"
"Leaver Dept.","2023","Human Resources","Cabinet Office (excl. agencies)","Cabinet Office","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Cabinet Office (excl. agencies)","Cabinet Office","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Companies House","Department for Business, Energy and Industrial Strategy","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Competition and Markets Authority","Competition and Markets Authority","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Crown Commercial Service","Cabinet Office","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Crown Prosecution Service","Attorney General's Departments","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Crown Prosecution Service","Attorney General's Departments","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Defence Equipment and Support","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Defence Science and Technology Laboratory","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Defence Science and Technology Laboratory","Ministry of Defence","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Defence Science and Technology Laboratory","Ministry of Defence","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","East Wales","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","Inner London - West","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Department for Digital, Culture, Media and Sport (excl. agencies)","Department for Digital, Culture, Media and Sport","Inner London - West","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Department for Education (excl. agencies)","Department for Education","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Department for Education (excl. agencies)","Department for Education","Greater Manchester","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Department for Education (excl. agencies)","Department for Education","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Department for Education (excl. agencies)","Department for Education","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Department for Education (excl. agencies)","Department for Education","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Department for Education (excl. agencies)","Department for Education","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Devon","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Gloucestershire, Wiltshire and Bath/Bristol area","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Department for International Trade","Department for International Trade","Inner London - West","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Department for International Trade","Department for International Trade","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","Inner London - West","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Department for Transport (excl. agencies)","Department for Transport","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Greater Manchester","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Inner London - West","30","[c]","37660","32520"
"Leaver Dept.","2023","Human Resources","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Lancashire","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Northumberland, and Tyne and Wear","20","[c]","36130","34170"
"Leaver Dept.","2023","Human Resources","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","South Yorkshire","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","West Yorkshire","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Driver and Vehicle Licensing Agency","Department for Transport","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Driver and Vehicle Licensing Agency","Department for Transport","West Wales and The Valleys","45","[c]","32590","31660"
"Leaver Dept.","2023","Human Resources","Driver and Vehicle Standards Agency","Department for Transport","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Driver and Vehicle Standards Agency","Department for Transport","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Driver and Vehicle Standards Agency","Department for Transport","Gloucestershire, Wiltshire and Bath/Bristol area","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Driver and Vehicle Standards Agency","Department for Transport","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Driver and Vehicle Standards Agency","Department for Transport","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Food Standards Agency","Food Standards Agency","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Government Actuary's Department","Chancellor's other departments","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Government Legal Department","Attorney General's Departments","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","HM Courts and Tribunals Service","Ministry of Justice","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","HM Courts and Tribunals Service","Ministry of Justice","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","HM Courts and Tribunals Service","Ministry of Justice","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","HM Courts and Tribunals Service","Ministry of Justice","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","HM Courts and Tribunals Service","Ministry of Justice","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","HM Prison and Probation Service","Ministry of Justice","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","HM Prison and Probation Service","Ministry of Justice","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","HM Prison and Probation Service","Ministry of Justice","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Greater Manchester","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","HM Treasury (excl. agencies)","HM Treasury","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","HM Treasury (excl. agencies)","HM Treasury","Inner London - West","10","[c]","45980","45370"
"Leaver Dept.","2023","Human Resources","HM Treasury (excl. agencies)","HM Treasury","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Health and Safety Executive","Department for Work and Pensions","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Health and Safety Executive","Department for Work and Pensions","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Health and Safety Executive","Department for Work and Pensions","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Home Office","Home Office","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Home Office","Home Office","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Home Office","Home Office","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Home Office","Home Office","Inner London - West","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Home Office","Home Office","Merseyside","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Home Office","Home Office","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Home Office","Home Office","Outer London - South","15","[c]","44950","42580"
"Leaver Dept.","2023","Human Resources","Home Office","Home Office","South Yorkshire","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Home Office","Home Office","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Intellectual Property Office","Department for Business, Energy and Industrial Strategy","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Legal Aid Agency","Ministry of Justice","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Ministry of Defence (excl. agencies)","Ministry of Defence","Berkshire, Buckinghamshire and Oxfordshire","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Ministry of Defence (excl. agencies)","Ministry of Defence","Cheshire","15","[c]","26620","22220"
"Leaver Dept.","2023","Human Resources","Ministry of Defence (excl. agencies)","Ministry of Defence","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Ministry of Defence (excl. agencies)","Ministry of Defence","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Ministry of Defence (excl. agencies)","Ministry of Defence","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Ministry of Defence (excl. agencies)","Ministry of Defence","East Wales","[c]","[c]","[c]","[c]"
