"Status","Year","Age","Function_of_post","Parent_department","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","20-29","Legal","Department for Business, Energy and Industrial Strategy","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Legal","Department for Education","London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Legal","Department for Education","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Legal","Department for Education","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Legal","Department for Work and Pensions","London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Legal","Department for Work and Pensions","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Legal","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Legal","Department for Work and Pensions","Yorkshire and The Humber","5","5","[c]","[c]"
"In post","2023","20-29","Legal","Department of Health and Social Care","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Legal","Department of Health and Social Care","London","5","5","[c]","[c]"
"In post","2023","20-29","Legal","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Legal","Foreign, Commonwealth and Development Office","London","10","10","41800","38390"
"In post","2023","20-29","Legal","Foreign, Commonwealth and Development Office","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Legal","Foreign, Commonwealth and Development Office","South East (England)","10","10","[c]","[c]"
"In post","2023","20-29","Legal","HM Land Registry","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Legal","HM Land Registry","London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Legal","HM Land Registry","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Legal","HM Land Registry","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Legal","HM Land Registry","South West (England)","10","10","29310","28080"
"In post","2023","20-29","Legal","HM Land Registry","Wales","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Legal","HM Land Registry","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Legal","HM Land Registry","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Legal","HM Revenue and Customs","East Midlands (England)","5","5","[c]","[c]"
"In post","2023","20-29","Legal","HM Revenue and Customs","London","65","65","43420","39450"
"In post","2023","20-29","Legal","HM Revenue and Customs","North East (England)","5","5","[c]","[c]"
"In post","2023","20-29","Legal","HM Revenue and Customs","North West (England)","45","45","34350","28130"
"In post","2023","20-29","Legal","HM Revenue and Customs","Northern Ireland","5","5","[c]","[c]"
"In post","2023","20-29","Legal","HM Revenue and Customs","Scotland","5","5","[c]","[c]"
"In post","2023","20-29","Legal","HM Revenue and Customs","South East (England)","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Legal","HM Revenue and Customs","South West (England)","15","15","40780","35000"
"In post","2023","20-29","Legal","HM Revenue and Customs","Wales","5","5","[c]","[c]"
"In post","2023","20-29","Legal","HM Revenue and Customs","West Midlands (England)","10","10","[c]","[c]"
"In post","2023","20-29","Legal","HM Revenue and Customs","Yorkshire and The Humber","25","25","33180","31270"
"In post","2023","20-29","Legal","HM Treasury","London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Legal","Ministry of Defence","London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Legal","Ministry of Defence","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Legal","Ministry of Justice","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Legal","Ministry of Justice","East of England","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Legal","Ministry of Justice","London","20","20","31470","29660"
"In post","2023","20-29","Legal","Ministry of Justice","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Legal","Ministry of Justice","North West (England)","5","5","[c]","[c]"
"In post","2023","20-29","Legal","Ministry of Justice","South East (England)","5","5","[c]","[c]"
"In post","2023","20-29","Legal","Ministry of Justice","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Legal","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Legal","Ministry of Justice","Wales","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Legal","Ministry of Justice","West Midlands (England)","5","5","[c]","[c]"
"In post","2023","20-29","Legal","Ministry of Justice","Yorkshire and The Humber","5","5","[c]","[c]"
"In post","2023","20-29","Legal","National Crime Agency","London","5","5","[c]","[c]"
"In post","2023","20-29","Legal","Office for Standards in Education, Children's Services and Skills","London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Legal","Office of Gas and Electricity Markets","London","5","5","[c]","[c]"
"In post","2023","20-29","Legal","Office of Gas and Electricity Markets","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Legal","Office of Qualifications and Examinations Regulation","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Legal","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Legal","Scottish Government","Scotland","110","110","51800","52360"
"In post","2023","20-29","Legal","The National Archives","London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Legal","UK Export Finance","London","5","5","[c]","[c]"
"In post","2023","20-29","Legal","UK Supreme Court","London","10","10","[c]","[c]"
"In post","2023","20-29","Legal","Water Services Regulation Authority","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","20-29","No function","Attorney General's Departments","London","5","5","[c]","[c]"
"In post","2023","20-29","No function","Cabinet Office","East of England","[c]","[c]","[c]","[c]"
"In post","2023","20-29","No function","Cabinet Office","London","470","465","42300","41410"
"In post","2023","20-29","No function","Cabinet Office","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","20-29","No function","Cabinet Office","North West (England)","20","20","29980","26520"
"In post","2023","20-29","No function","Cabinet Office","Scotland","10","10","36150","33020"
"In post","2023","20-29","No function","Cabinet Office","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","20-29","No function","Cabinet Office","Unknown","20","20","46600","42210"
"In post","2023","20-29","No function","Cabinet Office","Wales","5","5","[c]","[c]"
"In post","2023","20-29","No function","Cabinet Office","West Midlands (England)","5","5","[c]","[c]"
"In post","2023","20-29","No function","Cabinet Office","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","20-29","No function","Chancellor's other departments","London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","No function","Charity Commission","London","10","10","[c]","[c]"
"In post","2023","20-29","No function","Charity Commission","North West (England)","45","45","26560","25300"
"In post","2023","20-29","No function","Department for Business, Energy and Industrial Strategy","East Midlands (England)","15","10","25710","25160"
"In post","2023","20-29","No function","Department for Business, Energy and Industrial Strategy","East of England","10","10","[c]","[c]"
"In post","2023","20-29","No function","Department for Business, Energy and Industrial Strategy","London","1445","1440","45430","41360"
"In post","2023","20-29","No function","Department for Business, Energy and Industrial Strategy","North East (England)","25","25","28950","25310"
"In post","2023","20-29","No function","Department for Business, Energy and Industrial Strategy","North West (England)","180","175","34480","31350"
"In post","2023","20-29","No function","Department for Business, Energy and Industrial Strategy","Northern Ireland","5","5","[c]","[c]"
"In post","2023","20-29","No function","Department for Business, Energy and Industrial Strategy","Scotland","50","50","35060","31240"
"In post","2023","20-29","No function","Department for Business, Energy and Industrial Strategy","South East (England)","10","10","24060","22180"
"In post","2023","20-29","No function","Department for Business, Energy and Industrial Strategy","South West (England)","20","20","24660","22180"
"In post","2023","20-29","No function","Department for Business, Energy and Industrial Strategy","Wales","290","285","29870","25500"
"In post","2023","20-29","No function","Department for Business, Energy and Industrial Strategy","West Midlands (England)","135","135","32130","31120"
"In post","2023","20-29","No function","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","10","10","27080","25160"
"In post","2023","20-29","No function","Department for Digital, Culture, Media and Sport","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","20-29","No function","Department for Digital, Culture, Media and Sport","London","415","415","40850","35620"
"In post","2023","20-29","No function","Department for Digital, Culture, Media and Sport","North East (England)","5","5","[c]","[c]"
"In post","2023","20-29","No function","Department for Digital, Culture, Media and Sport","North West (England)","30","30","34700","32560"
"In post","2023","20-29","No function","Department for Digital, Culture, Media and Sport","Northern Ireland","5","5","[c]","[c]"
"In post","2023","20-29","No function","Department for Digital, Culture, Media and Sport","Scotland","5","5","[c]","[c]"
"In post","2023","20-29","No function","Department for Digital, Culture, Media and Sport","South West (England)","5","5","[c]","[c]"
"In post","2023","20-29","No function","Department for Digital, Culture, Media and Sport","Wales","[c]","[c]","[c]","[c]"
"In post","2023","20-29","No function","Department for Digital, Culture, Media and Sport","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","20-29","No function","Department for Digital, Culture, Media and Sport","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","20-29","No function","Department for Education","East Midlands (England)","25","25","35930","34460"
"In post","2023","20-29","No function","Department for Education","East of England","5","5","[c]","[c]"
"In post","2023","20-29","No function","Department for Education","London","300","295","42560","41440"
"In post","2023","20-29","No function","Department for Education","North East (England)","45","45","32310","30330"
"In post","2023","20-29","No function","Department for Education","North West (England)","115","115","33300","30330"
"In post","2023","20-29","No function","Department for Education","South West (England)","45","45","37340","37590"
"In post","2023","20-29","No function","Department for Education","West Midlands (England)","95","95","32360","30330"
"In post","2023","20-29","No function","Department for Education","Yorkshire and The Humber","120","120","34130","30330"
"In post","2023","20-29","No function","Department for Environment, Food and Rural Affairs","East Midlands (England)","20","20","33040","30320"
"In post","2023","20-29","No function","Department for Environment, Food and Rural Affairs","East of England","35","35","31730","30320"
