"Status","Year","Function_of_post","Profession_of_post","Region_ITL1","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","No function","Tax","Wales","Undeclared","85","80","37670","34700"
"In post","2023","No function","Tax","Wales","Unknown","420","400","32270","28130"
"In post","2023","No function","Tax","West Midlands (England)","Heterosexual / straight","650","620","39580","35000"
"In post","2023","No function","Tax","West Midlands (England)","LGBO","40","35","40930","35000"
"In post","2023","No function","Tax","West Midlands (England)","Undeclared","80","75","42790","36990"
"In post","2023","No function","Tax","West Midlands (England)","Unknown","255","245","35380","34700"
"In post","2023","No function","Tax","Yorkshire and The Humber","Heterosexual / straight","645","615","38020","35000"
"In post","2023","No function","Tax","Yorkshire and The Humber","LGBO","50","50","36650","34550"
"In post","2023","No function","Tax","Yorkshire and The Humber","Undeclared","85","75","38150","35000"
"In post","2023","No function","Tax","Yorkshire and The Humber","Unknown","400","385","31970","28130"
"In post","2023","No function","Unknown","East Midlands (England)","Heterosexual / straight","175","170","37340","34700"
"In post","2023","No function","Unknown","East Midlands (England)","LGBO","15","15","[c]","[c]"
"In post","2023","No function","Unknown","East Midlands (England)","Undeclared","25","25","[c]","[c]"
"In post","2023","No function","Unknown","East Midlands (England)","Unknown","75","75","35350","34700"
"In post","2023","No function","Unknown","East of England","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","No function","Unknown","East of England","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","No function","Unknown","East of England","Undeclared","10","10","[c]","[c]"
"In post","2023","No function","Unknown","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","No function","Unknown","London","Heterosexual / straight","2000","1940","51460","45560"
"In post","2023","No function","Unknown","London","LGBO","250","245","53160","54660"
"In post","2023","No function","Unknown","London","Undeclared","760","740","48810","45120"
"In post","2023","No function","Unknown","London","Unknown","590","575","51450","45560"
"In post","2023","No function","Unknown","North East (England)","Heterosexual / straight","205","195","32600","28130"
"In post","2023","No function","Unknown","North East (England)","LGBO","20","20","[c]","[c]"
"In post","2023","No function","Unknown","North East (England)","Undeclared","20","20","[c]","[c]"
"In post","2023","No function","Unknown","North East (England)","Unknown","90","85","30570","27890"
"In post","2023","No function","Unknown","North West (England)","Heterosexual / straight","370","360","36120","34700"
"In post","2023","No function","Unknown","North West (England)","LGBO","35","35","34870","34700"
"In post","2023","No function","Unknown","North West (England)","Undeclared","40","40","39160","34700"
"In post","2023","No function","Unknown","North West (England)","Unknown","175","170","32790","34400"
"In post","2023","No function","Unknown","Northern Ireland","Heterosexual / straight","45","45","31060","28010"
"In post","2023","No function","Unknown","Northern Ireland","LGBO","5","5","[c]","[c]"
"In post","2023","No function","Unknown","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","No function","Unknown","Northern Ireland","Unknown","30","30","[c]","[c]"
"In post","2023","No function","Unknown","Overseas","Heterosexual / straight","95","95","[c]","[c]"
"In post","2023","No function","Unknown","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","No function","Unknown","Overseas","Undeclared","25","25","[c]","[c]"
"In post","2023","No function","Unknown","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","No function","Unknown","Scotland","Heterosexual / straight","120","115","34130","32640"
"In post","2023","No function","Unknown","Scotland","LGBO","30","30","29080","27890"
"In post","2023","No function","Unknown","Scotland","Undeclared","10","10","[c]","[c]"
"In post","2023","No function","Unknown","Scotland","Unknown","65","60","29230","27650"
"In post","2023","No function","Unknown","South East (England)","Heterosexual / straight","150","140","51000","40260"
"In post","2023","No function","Unknown","South East (England)","LGBO","5","5","[c]","[c]"
"In post","2023","No function","Unknown","South East (England)","Undeclared","50","45","56860","52990"
"In post","2023","No function","Unknown","South East (England)","Unknown","35","35","47910","34400"
"In post","2023","No function","Unknown","South West (England)","Heterosexual / straight","110","105","39470","35000"
"In post","2023","No function","Unknown","South West (England)","LGBO","10","10","[c]","[c]"
"In post","2023","No function","Unknown","South West (England)","Undeclared","30","25","[c]","[c]"
"In post","2023","No function","Unknown","South West (England)","Unknown","30","30","[c]","[c]"
"In post","2023","No function","Unknown","Unknown","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","No function","Unknown","Unknown","LGBO","5","5","[c]","[c]"
"In post","2023","No function","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","No function","Unknown","Unknown","Unknown","10","10","[c]","[c]"
"In post","2023","No function","Unknown","Wales","Heterosexual / straight","150","145","33860","32640"
"In post","2023","No function","Unknown","Wales","LGBO","20","15","[c]","[c]"
"In post","2023","No function","Unknown","Wales","Undeclared","15","15","[c]","[c]"
"In post","2023","No function","Unknown","Wales","Unknown","50","50","36770","35000"
"In post","2023","No function","Unknown","West Midlands (England)","Heterosexual / straight","175","170","38920","35000"
"In post","2023","No function","Unknown","West Midlands (England)","LGBO","10","10","[c]","[c]"
"In post","2023","No function","Unknown","West Midlands (England)","Undeclared","20","20","[c]","[c]"
"In post","2023","No function","Unknown","West Midlands (England)","Unknown","95","90","33780","34700"
"In post","2023","No function","Unknown","Yorkshire and The Humber","Heterosexual / straight","370","355","43540","39210"
"In post","2023","No function","Unknown","Yorkshire and The Humber","LGBO","45","45","39700","38120"
"In post","2023","No function","Unknown","Yorkshire and The Humber","Undeclared","165","165","44190","39180"
"In post","2023","No function","Unknown","Yorkshire and The Humber","Unknown","95","90","30750","27890"
"In post","2023","No function","Veterinarian","East Midlands (England)","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","No function","Veterinarian","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","No function","Veterinarian","East Midlands (England)","Undeclared","5","5","[c]","[c]"
"In post","2023","No function","Veterinarian","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","No function","Veterinarian","East of England","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","No function","Veterinarian","East of England","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","No function","Veterinarian","East of England","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","No function","Veterinarian","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","No function","Veterinarian","London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","No function","Veterinarian","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","No function","Veterinarian","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","No function","Veterinarian","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","No function","Veterinarian","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","No function","Veterinarian","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","No function","Veterinarian","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","No function","Veterinarian","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","No function","Veterinarian","North West (England)","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","No function","Veterinarian","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","No function","Veterinarian","North West (England)","Undeclared","5","5","[c]","[c]"
"In post","2023","No function","Veterinarian","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","No function","Veterinarian","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","No function","Veterinarian","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","No function","Veterinarian","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","No function","Veterinarian","Scotland","Heterosexual / straight","30","30","43660","38200"
"In post","2023","No function","Veterinarian","Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","No function","Veterinarian","Scotland","Undeclared","5","5","[c]","[c]"
"In post","2023","No function","Veterinarian","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","No function","Veterinarian","South East (England)","Heterosexual / straight","35","35","48010","44670"
"In post","2023","No function","Veterinarian","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","No function","Veterinarian","South East (England)","Undeclared","10","10","[c]","[c]"
"In post","2023","No function","Veterinarian","South East (England)","Unknown","5","5","[c]","[c]"
"In post","2023","No function","Veterinarian","South West (England)","Heterosexual / straight","70","65","41110","38550"
"In post","2023","No function","Veterinarian","South West (England)","LGBO","5","5","[c]","[c]"
"In post","2023","No function","Veterinarian","South West (England)","Undeclared","20","20","[c]","[c]"
"In post","2023","No function","Veterinarian","South West (England)","Unknown","10","10","[c]","[c]"
"In post","2023","No function","Veterinarian","Wales","Heterosexual / straight","30","30","45320","42230"
"In post","2023","No function","Veterinarian","Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","No function","Veterinarian","Wales","Undeclared","5","5","[c]","[c]"
"In post","2023","No function","Veterinarian","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","No function","Veterinarian","West Midlands (England)","Heterosexual / straight","25","25","[c]","[c]"
