"Status","Year","Ethnicity","Function_of_post","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","White","Digital, Data & Technology","West Sussex (South West)","25","[c]","[c]","[c]"
"New entrant CS","2023","White","Digital, Data & Technology","Westminster","115","[c]","47450","40800"
"New entrant CS","2023","White","Digital, Data & Technology","Wiltshire","20","[c]","[c]","[c]"
"New entrant CS","2023","White","Digital, Data & Technology","Wirral","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Digital, Data & Technology","Wolverhampton","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Digital, Data & Technology","Worcestershire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Digital, Data & Technology","York","20","[c]","[c]","[c]"
"New entrant CS","2023","White","Finance","Bath and North East Somerset, North Somerset and South Gloucestershire","50","[c]","30000","26200"
"New entrant CS","2023","White","Finance","Belfast","10","[c]","[c]","[c]"
"New entrant CS","2023","White","Finance","Berkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Finance","Birmingham","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Finance","Blackpool","10","[c]","[c]","[c]"
"New entrant CS","2023","White","Finance","Bradford","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Finance","Brighton and Hove","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Finance","Bristol, City of","5","[c]","[c]","[c]"
"New entrant CS","2023","White","Finance","Buckinghamshire","10","[c]","[c]","[c]"
"New entrant CS","2023","White","Finance","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Finance","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Finance","Camden and City of London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Finance","Cardiff and Vale of Glamorgan","25","[c]","[c]","[c]"
"New entrant CS","2023","White","Finance","Central Bedfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Finance","Central Hampshire","5","[c]","[c]","[c]"
"New entrant CS","2023","White","Finance","Central Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Finance","City of Edinburgh","10","[c]","[c]","[c]"
"New entrant CS","2023","White","Finance","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Finance","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Finance","Coventry","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Finance","Croydon","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Finance","Darlington","10","[c]","[c]","[c]"
"New entrant CS","2023","White","Finance","Devon CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Finance","East Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Finance","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Finance","East Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Finance","East Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Finance","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Finance","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Finance","Falkirk","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Finance","Glasgow City","40","[c]","25660","22520"
"New entrant CS","2023","White","Finance","Greater Manchester South West","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Finance","Hackney and Newham","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Finance","Herefordshire, County of","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Finance","Hertfordshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Finance","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Finance","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Finance","Lambeth","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Finance","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Finance","Leeds","25","[c]","[c]","[c]"
"New entrant CS","2023","White","Finance","Leicester","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Finance","Lincolnshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Finance","Liverpool","10","[c]","[c]","[c]"
"New entrant CS","2023","White","Finance","Manchester","25","[c]","[c]","[c]"
"New entrant CS","2023","White","Finance","Mid Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Finance","Monmouthshire and Newport","5","[c]","[c]","[c]"
"New entrant CS","2023","White","Finance","North Yorkshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Finance","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Finance","Nottingham","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Finance","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Finance","Oxfordshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Finance","Peterborough","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Finance","Plymouth","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Finance","Portsmouth","5","[c]","[c]","[c]"
"New entrant CS","2023","White","Finance","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Finance","Sefton","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Finance","Sheffield","15","[c]","[c]","[c]"
"New entrant CS","2023","White","Finance","Shropshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Finance","Somerset CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Finance","South Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Finance","South Lanarkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Finance","Southampton","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Finance","Southend-on-Sea","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Finance","Staffordshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Finance","Suffolk CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Finance","Swansea","10","[c]","[c]","[c]"
"New entrant CS","2023","White","Finance","Telford and Wrekin","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Finance","Tower Hamlets","5","[c]","[c]","[c]"
"New entrant CS","2023","White","Finance","Tyneside","25","[c]","[c]","[c]"
"New entrant CS","2023","White","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Finance","Warrington","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Finance","West Sussex (South West)","10","[c]","[c]","[c]"
"New entrant CS","2023","White","Finance","Westminster","55","[c]","43010","34840"
"New entrant CS","2023","White","Finance","Wiltshire","10","[c]","[c]","[c]"
"New entrant CS","2023","White","Finance","Wolverhampton","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Finance","Worcestershire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Finance","York","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Grants Management","Berkshire","5","[c]","[c]","[c]"
"New entrant CS","2023","White","Grants Management","Bristol, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Grants Management","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Grants Management","Cheshire East","25","[c]","[c]","[c]"
"New entrant CS","2023","White","Grants Management","Devon CC","15","[c]","[c]","[c]"
"New entrant CS","2023","White","Grants Management","East Cumbria","20","[c]","[c]","[c]"
"New entrant CS","2023","White","Grants Management","Greater Manchester South West","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Grants Management","Gwynedd","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Grants Management","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Grants Management","Leeds","10","[c]","[c]","[c]"
"New entrant CS","2023","White","Grants Management","Mid Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Grants Management","North Yorkshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Grants Management","Nottingham","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Grants Management","Shropshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Grants Management","Somerset CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Grants Management","Tower Hamlets","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Grants Management","Tyneside","50","[c]","23850","22150"
"New entrant CS","2023","White","Grants Management","West Cumbria","55","[c]","22210","22150"
"New entrant CS","2023","White","Grants Management","Westminster","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Grants Management","Worcestershire CC","20","[c]","[c]","[c]"
"New entrant CS","2023","White","Grants Management","York","35","[c]","22390","22150"
"New entrant CS","2023","White","Human Resources","Bath and North East Somerset, North Somerset and South Gloucestershire","45","[c]","30270","28910"
"New entrant CS","2023","White","Human Resources","Belfast","5","[c]","[c]","[c]"
"New entrant CS","2023","White","Human Resources","Berkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Human Resources","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Human Resources","Birmingham","10","[c]","[c]","[c]"
"New entrant CS","2023","White","Human Resources","Blackpool","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Human Resources","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Human Resources","Brighton and Hove","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Human Resources","Bristol, City of","20","[c]","[c]","[c]"
"New entrant CS","2023","White","Human Resources","Bromley","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Human Resources","Buckinghamshire","5","[c]","[c]","[c]"
"New entrant CS","2023","White","Human Resources","Cambridgeshire CC","5","[c]","[c]","[c]"
"New entrant CS","2023","White","Human Resources","Camden and City of London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Human Resources","Cardiff and Vale of Glamorgan","25","[c]","[c]","[c]"
"New entrant CS","2023","White","Human Resources","Central Bedfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Human Resources","Central Hampshire","10","[c]","[c]","[c]"
"New entrant CS","2023","White","Human Resources","Central Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Human Resources","Cheshire East","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Human Resources","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Human Resources","City of Edinburgh","25","[c]","[c]","[c]"
"New entrant CS","2023","White","Human Resources","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Human Resources","Cornwall and Isles of Scilly","5","[c]","[c]","[c]"
"New entrant CS","2023","White","Human Resources","Coventry","5","[c]","[c]","[c]"
"New entrant CS","2023","White","Human Resources","Croydon","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Human Resources","Darlington","15","[c]","[c]","[c]"
"New entrant CS","2023","White","Human Resources","Devon CC","5","[c]","[c]","[c]"
"New entrant CS","2023","White","Human Resources","Dorset","5","[c]","[c]","[c]"
"New entrant CS","2023","White","Human Resources","Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Human Resources","Ealing","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Human Resources","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Human Resources","East Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Human Resources","East Riding of Yorkshire","5","[c]","[c]","[c]"
"New entrant CS","2023","White","Human Resources","East Surrey","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Human Resources","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Human Resources","Falkirk","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Human Resources","Glasgow City","35","[c]","31630","28690"
"New entrant CS","2023","White","Human Resources","Gloucestershire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Human Resources","Greater Manchester North East","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Human Resources","Greater Manchester North West","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Human Resources","Greater Manchester South East","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Human Resources","Greater Manchester South West","15","[c]","[c]","[c]"
"New entrant CS","2023","White","Human Resources","Hackney and Newham","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Human Resources","Haringey and Islington","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Human Resources","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Human Resources","Heart of Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Human Resources","Herefordshire, County of","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Human Resources","Hertfordshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Human Resources","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Human Resources","Inverclyde, East Renfrewshire, and Renfrewshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Human Resources","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Human Resources","Isle of Anglesey","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Human Resources","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Human Resources","Lambeth","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Human Resources","Lancaster and Wyre","10","[c]","[c]","[c]"
"New entrant CS","2023","White","Human Resources","Leeds","15","[c]","[c]","[c]"
"New entrant CS","2023","White","Human Resources","Leicester","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Human Resources","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Human Resources","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Human Resources","Lincolnshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Human Resources","Liverpool","25","[c]","[c]","[c]"
"New entrant CS","2023","White","Human Resources","Manchester","25","[c]","[c]","[c]"
"New entrant CS","2023","White","Human Resources","Medway","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Human Resources","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Human Resources","Mid Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Human Resources","Mid Lancashire","5","[c]","[c]","[c]"
"New entrant CS","2023","White","Human Resources","Mid and East Antrim","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Human Resources","Milton Keynes","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Human Resources","Monmouthshire and Newport","25","[c]","[c]","[c]"
"New entrant CS","2023","White","Human Resources","North Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Human Resources","North Nottinghamshire","[c]","[c]","[c]","[c]"
