"Status","Year","Disability","Parent_department","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Declared disabled","Foreign, Commonwealth and Development Office","Digital, Data and Technology","45","40","45880","43980"
"In post","2023","Declared disabled","Foreign, Commonwealth and Development Office","Economics","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Foreign, Commonwealth and Development Office","Finance","35","35","37090","28090"
"In post","2023","Declared disabled","Foreign, Commonwealth and Development Office","Human Resources","35","35","49050","40390"
"In post","2023","Declared disabled","Foreign, Commonwealth and Development Office","Intelligence Analysis","10","10","[c]","[c]"
"In post","2023","Declared disabled","Foreign, Commonwealth and Development Office","Internal Audit","10","10","[c]","[c]"
"In post","2023","Declared disabled","Foreign, Commonwealth and Development Office","Knowledge and Information Management","5","5","[c]","[c]"
"In post","2023","Declared disabled","Foreign, Commonwealth and Development Office","Legal","5","5","[c]","[c]"
"In post","2023","Declared disabled","Foreign, Commonwealth and Development Office","Operational Delivery","25","25","[c]","[c]"
"In post","2023","Declared disabled","Foreign, Commonwealth and Development Office","Other","15","15","[c]","[c]"
"In post","2023","Declared disabled","Foreign, Commonwealth and Development Office","Policy","280","275","48520","42450"
"In post","2023","Declared disabled","Foreign, Commonwealth and Development Office","Project Delivery","45","45","47880","41880"
"In post","2023","Declared disabled","Foreign, Commonwealth and Development Office","Property","10","10","[c]","[c]"
"In post","2023","Declared disabled","Foreign, Commonwealth and Development Office","Security","60","60","40440","35280"
"In post","2023","Declared disabled","Foreign, Commonwealth and Development Office","Unknown","25","25","[c]","[c]"
"In post","2023","Declared disabled","HM Land Registry","Commercial","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","HM Land Registry","Communications","5","5","[c]","[c]"
"In post","2023","Declared disabled","HM Land Registry","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","HM Land Registry","Digital, Data and Technology","55","50","38470","39460"
"In post","2023","Declared disabled","HM Land Registry","Economics","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","HM Land Registry","Finance","5","5","[c]","[c]"
"In post","2023","Declared disabled","HM Land Registry","Human Resources","15","15","[c]","[c]"
"In post","2023","Declared disabled","HM Land Registry","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","HM Land Registry","Legal","25","20","[c]","[c]"
"In post","2023","Declared disabled","HM Land Registry","Operational Delivery","560","495","28870","28080"
"In post","2023","Declared disabled","HM Land Registry","Other","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","HM Land Registry","Project Delivery","15","15","[c]","[c]"
"In post","2023","Declared disabled","HM Land Registry","Property","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","HM Revenue and Customs","Commercial","5","5","[c]","[c]"
"In post","2023","Declared disabled","HM Revenue and Customs","Communications","25","25","[c]","[c]"
"In post","2023","Declared disabled","HM Revenue and Customs","Counter Fraud","130","125","35890","34700"
"In post","2023","Declared disabled","HM Revenue and Customs","Digital, Data and Technology","235","225","43410","41780"
"In post","2023","Declared disabled","HM Revenue and Customs","Economics","10","10","[c]","[c]"
"In post","2023","Declared disabled","HM Revenue and Customs","Finance","110","105","43280","41960"
"In post","2023","Declared disabled","HM Revenue and Customs","Human Resources","140","135","42130","36330"
"In post","2023","Declared disabled","HM Revenue and Customs","Intelligence Analysis","25","25","[c]","[c]"
"In post","2023","Declared disabled","HM Revenue and Customs","Internal Audit","5","5","[c]","[c]"
"In post","2023","Declared disabled","HM Revenue and Customs","International Trade","10","10","[c]","[c]"
"In post","2023","Declared disabled","HM Revenue and Customs","Knowledge and Information Management","10","5","[c]","[c]"
"In post","2023","Declared disabled","HM Revenue and Customs","Legal","205","190","38360","35000"
"In post","2023","Declared disabled","HM Revenue and Customs","Operational Delivery","3125","2755","28530","22520"
"In post","2023","Declared disabled","HM Revenue and Customs","Operational Research","15","15","[c]","[c]"
"In post","2023","Declared disabled","HM Revenue and Customs","Other","45","40","42130","42060"
"In post","2023","Declared disabled","HM Revenue and Customs","Policy","125","115","55710","57970"
"In post","2023","Declared disabled","HM Revenue and Customs","Project Delivery","275","265","46990","42510"
"In post","2023","Declared disabled","HM Revenue and Customs","Property","200","185","37790","33960"
"In post","2023","Declared disabled","HM Revenue and Customs","Security","25","25","[c]","[c]"
"In post","2023","Declared disabled","HM Revenue and Customs","Social Research","10","10","[c]","[c]"
"In post","2023","Declared disabled","HM Revenue and Customs","Statistics","40","40","48840","42510"
"In post","2023","Declared disabled","HM Revenue and Customs","Tax","1530","1415","38810","35000"
"In post","2023","Declared disabled","HM Revenue and Customs","Unknown","380","370","39160","34700"
"In post","2023","Declared disabled","HM Treasury","Commercial","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","HM Treasury","Communications","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","HM Treasury","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","HM Treasury","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","HM Treasury","Economics","15","15","[c]","[c]"
"In post","2023","Declared disabled","HM Treasury","Finance","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","HM Treasury","Human Resources","15","15","[c]","[c]"
"In post","2023","Declared disabled","HM Treasury","Internal Audit","35","35","47600","46290"
"In post","2023","Declared disabled","HM Treasury","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","HM Treasury","Legal","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","HM Treasury","Operational Delivery","15","15","[c]","[c]"
"In post","2023","Declared disabled","HM Treasury","Other","5","5","[c]","[c]"
"In post","2023","Declared disabled","HM Treasury","Policy","160","155","47640","43650"
"In post","2023","Declared disabled","HM Treasury","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","HM Treasury","Property","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","HM Treasury","Statistics","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Home Office","Commercial","15","15","[c]","[c]"
"In post","2023","Declared disabled","Home Office","Communications","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Home Office","Counter Fraud","20","20","[c]","[c]"
"In post","2023","Declared disabled","Home Office","Digital, Data and Technology","125","120","55950","55980"
"In post","2023","Declared disabled","Home Office","Economics","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Home Office","Finance","30","30","[c]","[c]"
"In post","2023","Declared disabled","Home Office","Human Resources","95","90","45780","39190"
"In post","2023","Declared disabled","Home Office","Intelligence Analysis","115","105","30640","27650"
"In post","2023","Declared disabled","Home Office","Knowledge and Information Management","5","5","[c]","[c]"
"In post","2023","Declared disabled","Home Office","Operational Delivery","2210","2020","29390","26400"
"In post","2023","Declared disabled","Home Office","Operational Research","10","10","[c]","[c]"
"In post","2023","Declared disabled","Home Office","Other","190","175","34070","31080"
"In post","2023","Declared disabled","Home Office","Policy","180","175","51630","46060"
"In post","2023","Declared disabled","Home Office","Project Delivery","155","150","47100","43210"
"In post","2023","Declared disabled","Home Office","Property","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Home Office","Science and Engineering","10","10","[c]","[c]"
"In post","2023","Declared disabled","Home Office","Security","25","25","[c]","[c]"
"In post","2023","Declared disabled","Home Office","Social Research","15","15","[c]","[c]"
"In post","2023","Declared disabled","Home Office","Statistics","10","10","[c]","[c]"
"In post","2023","Declared disabled","Home Office","Unknown","10","10","[c]","[c]"
"In post","2023","Declared disabled","Ministry of Defence","Commercial","225","215","40420","39890"
"In post","2023","Declared disabled","Ministry of Defence","Communications","50","50","37310","34300"
"In post","2023","Declared disabled","Ministry of Defence","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Ministry of Defence","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Ministry of Defence","Digital, Data and Technology","290","280","36960","34300"
"In post","2023","Declared disabled","Ministry of Defence","Finance","200","190","38470","34300"
"In post","2023","Declared disabled","Ministry of Defence","Geography","20","20","[c]","[c]"
"In post","2023","Declared disabled","Ministry of Defence","Human Resources","470","450","35480","33830"
"In post","2023","Declared disabled","Ministry of Defence","Intelligence Analysis","85","80","39550","36350"
"In post","2023","Declared disabled","Ministry of Defence","Internal Audit","20","15","[c]","[c]"
"In post","2023","Declared disabled","Ministry of Defence","Knowledge and Information Management","130","125","31100","27470"
"In post","2023","Declared disabled","Ministry of Defence","Legal","5","5","[c]","[c]"
"In post","2023","Declared disabled","Ministry of Defence","Medicine","80","75","56440","41340"
"In post","2023","Declared disabled","Ministry of Defence","Operational Delivery","1305","1240","30130","27140"
"In post","2023","Declared disabled","Ministry of Defence","Operational Research","60","60","42700","39890"
