"Status","Year","Profession_of_post","Region_london","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Intelligence Analysis","Outside London","Female","Heterosexual / straight","715","665","30400","28480"
"In post","2023","Intelligence Analysis","Outside London","Female","LGBO","45","45","29850","28480"
"In post","2023","Intelligence Analysis","Outside London","Female","Undeclared","95","90","31740","28730"
"In post","2023","Intelligence Analysis","Outside London","Female","Unknown","105","100","29100","27140"
"In post","2023","Intelligence Analysis","Outside London","Male","Heterosexual / straight","750","730","32260","30560"
"In post","2023","Intelligence Analysis","Outside London","Male","LGBO","25","25","[c]","[c]"
"In post","2023","Intelligence Analysis","Outside London","Male","Undeclared","110","105","32710","31270"
"In post","2023","Intelligence Analysis","Outside London","Male","Unknown","120","120","30750","27370"
"In post","2023","Intelligence Analysis","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Intelligence Analysis","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Intelligence Analysis","Overseas","Female","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Intelligence Analysis","Overseas","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Intelligence Analysis","Overseas","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Intelligence Analysis","Overseas","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Intelligence Analysis","Overseas","Male","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Intelligence Analysis","Overseas","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Intelligence Analysis","Overseas","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Intelligence Analysis","Overseas","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Intelligence Analysis","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Intelligence Analysis","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Intelligence Analysis","Unknown","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Intelligence Analysis","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Intelligence Analysis","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Intelligence Analysis","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Intelligence Analysis","Unknown","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Intelligence Analysis","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Intelligence Analysis","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Intelligence Analysis","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Intelligence Analysis","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Intelligence Analysis","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","London","Female","Heterosexual / straight","65","60","51320","50220"
"In post","2023","Internal Audit","London","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","London","Female","Undeclared","15","15","[c]","[c]"
"In post","2023","Internal Audit","London","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","London","Male","Heterosexual / straight","80","75","55680","54390"
"In post","2023","Internal Audit","London","Male","LGBO","10","10","[c]","[c]"
"In post","2023","Internal Audit","London","Male","Undeclared","10","10","[c]","[c]"
"In post","2023","Internal Audit","London","Male","Unknown","15","15","[c]","[c]"
"In post","2023","Internal Audit","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Outside London","Female","Heterosexual / straight","245","230","44470","42700"
"In post","2023","Internal Audit","Outside London","Female","LGBO","15","15","[c]","[c]"
"In post","2023","Internal Audit","Outside London","Female","Undeclared","30","25","[c]","[c]"
"In post","2023","Internal Audit","Outside London","Female","Unknown","20","20","[c]","[c]"
"In post","2023","Internal Audit","Outside London","Male","Heterosexual / straight","180","175","48270","46290"
"In post","2023","Internal Audit","Outside London","Male","LGBO","5","5","[c]","[c]"
"In post","2023","Internal Audit","Outside London","Male","Undeclared","25","25","[c]","[c]"
"In post","2023","Internal Audit","Outside London","Male","Unknown","20","20","[c]","[c]"
"In post","2023","Internal Audit","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Overseas","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Overseas","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Overseas","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Overseas","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Overseas","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Overseas","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Overseas","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Overseas","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Unknown","Female","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Internal Audit","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Unknown","Male","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Internal Audit","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","International Trade","London","Female","Heterosexual / straight","430","425","50370","55120"
"In post","2023","International Trade","London","Female","LGBO","30","25","[c]","[c]"
"In post","2023","International Trade","London","Female","Undeclared","30","30","52100","55370"
"In post","2023","International Trade","London","Female","Unknown","185","185","47920","42020"
"In post","2023","International Trade","London","Male","Heterosexual / straight","415","410","51600","46230"
"In post","2023","International Trade","London","Male","LGBO","80","80","49670","45350"
"In post","2023","International Trade","London","Male","Undeclared","40","40","57490","55760"
"In post","2023","International Trade","London","Male","Unknown","180","175","49230","42220"
"In post","2023","International Trade","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","International Trade","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","International Trade","Outside London","Female","Heterosexual / straight","200","190","41870","39610"
"In post","2023","International Trade","Outside London","Female","LGBO","15","10","[c]","[c]"
"In post","2023","International Trade","Outside London","Female","Undeclared","10","10","[c]","[c]"
"In post","2023","International Trade","Outside London","Female","Unknown","65","65","43310","42490"
"In post","2023","International Trade","Outside London","Male","Heterosexual / straight","175","175","43730","42220"
"In post","2023","International Trade","Outside London","Male","LGBO","15","15","[c]","[c]"
"In post","2023","International Trade","Outside London","Male","Undeclared","20","20","[c]","[c]"
"In post","2023","International Trade","Outside London","Male","Unknown","80","80","42310","42090"
"In post","2023","International Trade","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","International Trade","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","International Trade","Overseas","Female","Heterosexual / straight","30","30","[c]","[c]"
"In post","2023","International Trade","Overseas","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","International Trade","Overseas","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","International Trade","Overseas","Female","Unknown","20","20","[c]","[c]"
"In post","2023","International Trade","Overseas","Male","Heterosexual / straight","70","70","57720","55370"
"In post","2023","International Trade","Overseas","Male","LGBO","10","10","[c]","[c]"
"In post","2023","International Trade","Overseas","Male","Undeclared","5","5","[c]","[c]"
"In post","2023","International Trade","Overseas","Male","Unknown","35","35","53480","55220"
"In post","2023","International Trade","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","International Trade","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Knowledge and Information Management","London","Female","Heterosexual / straight","275","260","40860","37180"
"In post","2023","Knowledge and Information Management","London","Female","LGBO","30","25","[c]","[c]"
"In post","2023","Knowledge and Information Management","London","Female","Undeclared","50","50","39240","36250"
"In post","2023","Knowledge and Information Management","London","Female","Unknown","85","80","41390","38500"
"In post","2023","Knowledge and Information Management","London","Male","Heterosexual / straight","240","235","43760","40800"
"In post","2023","Knowledge and Information Management","London","Male","LGBO","40","40","41680","39010"
"In post","2023","Knowledge and Information Management","London","Male","Undeclared","40","40","45580","41020"
"In post","2023","Knowledge and Information Management","London","Male","Unknown","75","70","42560","38020"
"In post","2023","Knowledge and Information Management","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Knowledge and Information Management","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Knowledge and Information Management","Outside London","Female","Heterosexual / straight","715","670","32680","29470"
"In post","2023","Knowledge and Information Management","Outside London","Female","LGBO","40","40","29840","28120"
"In post","2023","Knowledge and Information Management","Outside London","Female","Undeclared","105","95","32210","30340"
"In post","2023","Knowledge and Information Management","Outside London","Female","Unknown","90","85","30840","28120"
"In post","2023","Knowledge and Information Management","Outside London","Male","Heterosexual / straight","490","470","34770","33290"
"In post","2023","Knowledge and Information Management","Outside London","Male","LGBO","35","35","34990","32560"
"In post","2023","Knowledge and Information Management","Outside London","Male","Undeclared","105","100","35950","33080"
"In post","2023","Knowledge and Information Management","Outside London","Male","Unknown","80","80","33180","29570"
"In post","2023","Knowledge and Information Management","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Knowledge and Information Management","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Knowledge and Information Management","Overseas","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Knowledge and Information Management","Overseas","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Knowledge and Information Management","Overseas","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Knowledge and Information Management","Overseas","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Knowledge and Information Management","Overseas","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Knowledge and Information Management","Overseas","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Knowledge and Information Management","Overseas","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Knowledge and Information Management","Overseas","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Knowledge and Information Management","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Knowledge and Information Management","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Knowledge and Information Management","Unknown","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Knowledge and Information Management","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
