"Status","Year","Age","Region_london","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","40-49","London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Outside London","AA/AO","Heterosexual / straight","255","[c]","21830","21690"
"Leaver Dept.","2023","40-49","Outside London","AA/AO","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Outside London","AA/AO","Undeclared","40","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Outside London","AA/AO","Unknown","140","[c]","22410","21690"
"Leaver Dept.","2023","40-49","Outside London","EO","Heterosexual / straight","380","[c]","27610","27570"
"Leaver Dept.","2023","40-49","Outside London","EO","LGBO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Outside London","EO","Undeclared","35","[c]","27600","27570"
"Leaver Dept.","2023","40-49","Outside London","EO","Unknown","125","[c]","27940","28120"
"Leaver Dept.","2023","40-49","Outside London","G6/G7","Heterosexual / straight","205","[c]","57300","55420"
"Leaver Dept.","2023","40-49","Outside London","G6/G7","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Outside London","G6/G7","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Outside London","G6/G7","Unknown","75","[c]","58190","56450"
"Leaver Dept.","2023","40-49","Outside London","SCS level","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Outside London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Outside London","SEO/HEO","Heterosexual / straight","460","[c]","36980","37590"
"Leaver Dept.","2023","40-49","Outside London","SEO/HEO","LGBO","30","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Outside London","SEO/HEO","Undeclared","45","[c]","38070","38270"
"Leaver Dept.","2023","40-49","Outside London","SEO/HEO","Unknown","170","[c]","36410","36820"
"Leaver Dept.","2023","40-49","Outside London","Unknown","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Outside London","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Overseas","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Overseas","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Overseas","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Overseas","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Overseas","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Overseas","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Overseas","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Overseas","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","London","AA/AO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","London","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","London","AA/AO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","London","EO","Heterosexual / straight","45","[c]","30810","31060"
"Leaver Dept.","2023","50-59","London","EO","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","London","EO","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","London","EO","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","London","G6/G7","Heterosexual / straight","110","[c]","62610","61400"
"Leaver Dept.","2023","50-59","London","G6/G7","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","London","G6/G7","Undeclared","25","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","London","G6/G7","Unknown","40","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","London","SCS level","Heterosexual / straight","60","[c]","101570","95540"
"Leaver Dept.","2023","50-59","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","London","SCS level","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","London","SCS level","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","London","SEO/HEO","Heterosexual / straight","70","[c]","39200","38100"
"Leaver Dept.","2023","50-59","London","SEO/HEO","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","London","SEO/HEO","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","London","SEO/HEO","Unknown","40","[c]","40020","40650"
"Leaver Dept.","2023","50-59","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Outside London","AA/AO","Heterosexual / straight","215","[c]","21790","21690"
"Leaver Dept.","2023","50-59","Outside London","AA/AO","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Outside London","AA/AO","Undeclared","30","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Outside London","AA/AO","Unknown","105","[c]","22040","21690"
"Leaver Dept.","2023","50-59","Outside London","EO","Heterosexual / straight","280","[c]","27700","28120"
"Leaver Dept.","2023","50-59","Outside London","EO","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Outside London","EO","Undeclared","30","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Outside London","EO","Unknown","95","[c]","27250","27570"
"Leaver Dept.","2023","50-59","Outside London","G6/G7","Heterosexual / straight","115","[c]","56280","55110"
"Leaver Dept.","2023","50-59","Outside London","G6/G7","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Outside London","G6/G7","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Outside London","G6/G7","Unknown","55","[c]","60160","58270"
"Leaver Dept.","2023","50-59","Outside London","SCS level","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Outside London","SCS level","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Outside London","SCS level","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Outside London","SEO/HEO","Heterosexual / straight","305","[c]","36630","36030"
"Leaver Dept.","2023","50-59","Outside London","SEO/HEO","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Outside London","SEO/HEO","Undeclared","30","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Outside London","SEO/HEO","Unknown","65","[c]","37260","35890"
"Leaver Dept.","2023","50-59","Outside London","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Outside London","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Outside London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Overseas","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Overseas","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Overseas","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Overseas","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Overseas","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Overseas","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Overseas","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Overseas","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Overseas","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Overseas","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","London","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","London","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","London","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","London","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","London","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","London","G6/G7","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","London","G6/G7","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","London","SEO/HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","London","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","London","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","London","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Outside London","AA/AO","Heterosexual / straight","35","[c]","21720","21690"
"Leaver Dept.","2023","60-64","Outside London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Outside London","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Outside London","AA/AO","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Outside London","EO","Heterosexual / straight","40","[c]","27730","27570"
"Leaver Dept.","2023","60-64","Outside London","EO","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Outside London","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Outside London","EO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Outside London","G6/G7","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Outside London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Outside London","G6/G7","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Outside London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Outside London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Outside London","SEO/HEO","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Outside London","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Outside London","SEO/HEO","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Outside London","SEO/HEO","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Unknown","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Unknown","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Unknown","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Unknown","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Unknown","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","London","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","London","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","London","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","London","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","London","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","London","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Outside London","AA/AO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Outside London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Outside London","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Outside London","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Outside London","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Outside London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Outside London","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Outside London","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Outside London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Outside London","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Outside London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Outside London","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Outside London","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Outside London","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Outside London","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Overseas","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Overseas","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","London","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","London","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","London","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","London","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","London","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","London","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Outside London","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Outside London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Outside London","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Outside London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Outside London","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Outside London","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Outside London","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Outside London","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Outside London","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Outside London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","EO","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","G6/G7","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","SEO/HEO","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","16-19","London","AA/AO","Heterosexual / straight","35","[c]","23370","23460"
"New entrant CS","2023","16-19","London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","London","AA/AO","Unknown","35","[c]","27120","26400"
"New entrant CS","2023","16-19","London","EO","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","16-19","London","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","London","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","London","EO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","16-19","London","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","London","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","London","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Outside London","AA/AO","Heterosexual / straight","410","[c]","23220","22520"
"New entrant CS","2023","16-19","Outside London","AA/AO","LGBO","55","[c]","23090","22520"
"New entrant CS","2023","16-19","Outside London","AA/AO","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Outside London","AA/AO","Unknown","425","[c]","22580","22400"
"New entrant CS","2023","16-19","Outside London","EO","Heterosexual / straight","40","[c]","25460","25750"
"New entrant CS","2023","16-19","Outside London","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Outside London","EO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Outside London","EO","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Outside London","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Outside London","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Outside London","Unknown","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Outside London","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Outside London","Unknown","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Unknown","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Unknown","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Unknown","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Unknown","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Unknown","EO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Unknown","Unknown","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2023","20-29","London","AA/AO","Heterosexual / straight","525","[c]","26530","25900"
"New entrant CS","2023","20-29","London","AA/AO","LGBO","65","[c]","26080","25480"
"New entrant CS","2023","20-29","London","AA/AO","Undeclared","60","[c]","25320","24760"
"New entrant CS","2023","20-29","London","AA/AO","Unknown","670","[c]","26960","26400"
"New entrant CS","2023","20-29","London","EO","Heterosexual / straight","645","[c]","29020","29080"
"New entrant CS","2023","20-29","London","EO","LGBO","110","[c]","28780","28770"
"New entrant CS","2023","20-29","London","EO","Undeclared","110","[c]","28780","28770"
"New entrant CS","2023","20-29","London","EO","Unknown","570","[c]","28980","29750"
"New entrant CS","2023","20-29","London","G6/G7","Heterosexual / straight","85","[c]","55520","54330"
"New entrant CS","2023","20-29","London","G6/G7","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","20-29","London","G6/G7","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2023","20-29","London","G6/G7","Unknown","35","[c]","57620","55360"
"New entrant CS","2023","20-29","London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","London","SEO/HEO","Heterosexual / straight","830","[c]","36490","35400"
"New entrant CS","2023","20-29","London","SEO/HEO","LGBO","185","[c]","36290","35240"
"New entrant CS","2023","20-29","London","SEO/HEO","Undeclared","130","[c]","36120","34680"
"New entrant CS","2023","20-29","London","SEO/HEO","Unknown","890","[c]","33960","34850"
"New entrant CS","2023","20-29","London","Unknown","Heterosexual / straight","115","[c]","26680","27640"
"New entrant CS","2023","20-29","London","Unknown","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","20-29","London","Unknown","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","London","Unknown","Unknown","75","[c]","25420","27640"
"New entrant CS","2023","20-29","Outside London","AA/AO","Heterosexual / straight","4535","[c]","23920","22520"
"New entrant CS","2023","20-29","Outside London","AA/AO","LGBO","710","[c]","23780","22520"
