"Status","Year","Profession_of_post","Region_london","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Veterinarian","London","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","London","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","London","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","Outside London","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","Outside London","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","Outside London","EO","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Veterinarian","Outside London","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","Outside London","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","Outside London","G6","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Veterinarian","Outside London","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","Outside London","G6","Undeclared","5","5","[c]","[c]"
"In post","2023","Veterinarian","Outside London","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","Outside London","G7","Heterosexual / straight","75","70","53240","53110"
"In post","2023","Veterinarian","Outside London","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","Outside London","G7","Undeclared","20","20","[c]","[c]"
"In post","2023","Veterinarian","Outside London","G7","Unknown","10","10","[c]","[c]"
"In post","2023","Veterinarian","Outside London","HEO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Veterinarian","Outside London","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","Outside London","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","Outside London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","Outside London","SEO","Heterosexual / straight","145","135","39930","38200"
"In post","2023","Veterinarian","Outside London","SEO","LGBO","5","5","[c]","[c]"
"In post","2023","Veterinarian","Outside London","SEO","Undeclared","35","35","41350","38260"
"In post","2023","Veterinarian","Outside London","SEO","Unknown","25","20","[c]","[c]"
"Leaver CS","2023","Commercial","London","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","London","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","London","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","London","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","London","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","London","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","London","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","London","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","London","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","London","G7","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","London","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","London","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","London","G7","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","London","HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","London","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","London","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","London","HEO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","London","SEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","London","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","London","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","London","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Outside London","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Outside London","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Outside London","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Outside London","AO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Outside London","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Outside London","AO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Outside London","EO","Heterosexual / straight","35","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Outside London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Outside London","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Outside London","EO","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Outside London","G6","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Outside London","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Outside London","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Outside London","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Outside London","G7","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Outside London","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Outside London","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Outside London","G7","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Outside London","HEO","Heterosexual / straight","40","[c]","34020","33990"
"Leaver CS","2023","Commercial","Outside London","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Outside London","HEO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Outside London","HEO","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Outside London","SCS level","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Outside London","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Outside London","SEO","Heterosexual / straight","75","[c]","41320","41690"
"Leaver CS","2023","Commercial","Outside London","SEO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Outside London","SEO","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Outside London","SEO","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Outside London","Unknown","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Outside London","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Outside London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Overseas","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Overseas","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Overseas","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","London","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","London","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","London","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","London","AO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Communications","London","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","London","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","London","AO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Communications","London","EO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Communications","London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","London","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","London","EO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Communications","London","G6","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Communications","London","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","London","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","London","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","London","G7","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","Communications","London","G7","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Communications","London","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","London","G7","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Communications","London","HEO","Heterosexual / straight","45","[c]","36940","37320"
"Leaver CS","2023","Communications","London","HEO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Communications","London","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","London","HEO","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","Communications","London","SCS level","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Communications","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","London","SEO","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2023","Communications","London","SEO","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Communications","London","SEO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Communications","London","SEO","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Communications","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Outside London","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Outside London","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Outside London","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Outside London","AO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Outside London","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Outside London","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Outside London","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Outside London","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Outside London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Outside London","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Outside London","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Outside London","G6","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Outside London","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Outside London","G7","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Outside London","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Outside London","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Outside London","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Outside London","HEO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Outside London","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Outside London","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Outside London","HEO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Outside London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Outside London","SEO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Outside London","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Outside London","SEO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Outside London","SEO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Unknown","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Unknown","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Unknown","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Unknown","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Unknown","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Unknown","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Unknown","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Unknown","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Corporate Finance","London","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Corporate Finance","London","EO","LGBO","[c]","[c]","[c]","[c]"
