"Status","Year","Region_ITL3","Region_london","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Antrim and Newtownabbey","Outside London","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ards and North Down","Outside London","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ards and North Down","Outside London","AA/AO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Ards and North Down","Outside London","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ards and North Down","Outside London","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ards and North Down","Outside London","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ards and North Down","Outside London","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ards and North Down","Outside London","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ards and North Down","Outside London","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Armagh City, Banbridge and Craigavon","Outside London","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Armagh City, Banbridge and Craigavon","Outside London","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Armagh City, Banbridge and Craigavon","Outside London","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Armagh City, Banbridge and Craigavon","Outside London","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Barking & Dagenham and Havering","London","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Barking & Dagenham and Havering","London","AA/AO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Barking & Dagenham and Havering","London","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Barking & Dagenham and Havering","London","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Barking & Dagenham and Havering","London","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Barking & Dagenham and Havering","London","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Barking & Dagenham and Havering","London","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Barking & Dagenham and Havering","London","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Barking & Dagenham and Havering","London","Unknown","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Barking & Dagenham and Havering","London","Unknown","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Barnet","London","AA/AO","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","Barnet","London","AA/AO","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Barnet","London","EO","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Barnet","London","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Barnet","London","G6/G7","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Barnet","London","G6/G7","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Barnet","London","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Barnet","London","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Barnet","London","SEO/HEO","Female","35","[c]","38670","38760"
"New entrant CS","2023","Barnet","London","SEO/HEO","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Barnet","London","Unknown","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Barnet","London","Unknown","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Barnsley, Doncaster and Rotherham","Outside London","AA/AO","Female","115","[c]","24540","23230"
"New entrant CS","2023","Barnsley, Doncaster and Rotherham","Outside London","AA/AO","Male","80","[c]","25920","23230"
"New entrant CS","2023","Barnsley, Doncaster and Rotherham","Outside London","EO","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Barnsley, Doncaster and Rotherham","Outside London","EO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Barnsley, Doncaster and Rotherham","Outside London","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Barnsley, Doncaster and Rotherham","Outside London","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Barnsley, Doncaster and Rotherham","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Barnsley, Doncaster and Rotherham","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Barnsley, Doncaster and Rotherham","Outside London","SEO/HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Barnsley, Doncaster and Rotherham","Outside London","SEO/HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Barnsley, Doncaster and Rotherham","Outside London","Unknown","Female","35","[c]","22240","23640"
"New entrant CS","2023","Barnsley, Doncaster and Rotherham","Outside London","Unknown","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","AA/AO","Female","285","[c]","22610","22220"
"New entrant CS","2023","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","AA/AO","Male","270","[c]","22820","22220"
"New entrant CS","2023","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","EO","Female","95","[c]","27650","27080"
"New entrant CS","2023","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","EO","Male","90","[c]","27680","26690"
"New entrant CS","2023","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","G6/G7","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","G6/G7","Male","55","[c]","60980","59340"
"New entrant CS","2023","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","SEO/HEO","Female","210","[c]","36740","33830"
"New entrant CS","2023","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","SEO/HEO","Male","340","[c]","37780","35000"
"New entrant CS","2023","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","Unknown","Female","85","[c]","28970","23640"
"New entrant CS","2023","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","Unknown","Male","120","[c]","33520","28560"
"New entrant CS","2023","Bedford","Outside London","AA/AO","Female","60","[c]","25770","23230"
"New entrant CS","2023","Bedford","Outside London","AA/AO","Male","50","[c]","28360","30880"
"New entrant CS","2023","Bedford","Outside London","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Bedford","Outside London","EO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Bedford","Outside London","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Bedford","Outside London","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Bedford","Outside London","SEO/HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Bedford","Outside London","SEO/HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Bedford","Outside London","Unknown","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","Bedford","Outside London","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Belfast","Outside London","AA/AO","Female","155","[c]","22460","22400"
"New entrant CS","2023","Belfast","Outside London","AA/AO","Male","110","[c]","22450","22520"
"New entrant CS","2023","Belfast","Outside London","EO","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Belfast","Outside London","EO","Male","40","[c]","30510","29310"
"New entrant CS","2023","Belfast","Outside London","G6/G7","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Belfast","Outside London","G6/G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Belfast","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Belfast","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Belfast","Outside London","SEO/HEO","Female","35","[c]","36230","34700"
"New entrant CS","2023","Belfast","Outside London","SEO/HEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Berkshire","Outside London","AA/AO","Female","40","[c]","21890","22150"
"New entrant CS","2023","Berkshire","Outside London","AA/AO","Male","80","[c]","29200","27350"
"New entrant CS","2023","Berkshire","Outside London","EO","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","Berkshire","Outside London","EO","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Berkshire","Outside London","G6/G7","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Berkshire","Outside London","G6/G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Berkshire","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Berkshire","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Berkshire","Outside London","SEO/HEO","Female","30","[c]","35650","37300"
"New entrant CS","2023","Berkshire","Outside London","SEO/HEO","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","Berkshire","Outside London","Unknown","Female","40","[c]","22890","23640"
"New entrant CS","2023","Berkshire","Outside London","Unknown","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Bexley and Greenwich","London","AA/AO","Female","70","[c]","28850","26760"
"New entrant CS","2023","Bexley and Greenwich","London","AA/AO","Male","80","[c]","30520","32110"
"New entrant CS","2023","Bexley and Greenwich","London","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Bexley and Greenwich","London","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Bexley and Greenwich","London","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Bexley and Greenwich","London","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Bexley and Greenwich","London","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Bexley and Greenwich","London","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Bexley and Greenwich","London","SEO/HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Bexley and Greenwich","London","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Bexley and Greenwich","London","Unknown","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Bexley and Greenwich","London","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Birmingham","Outside London","AA/AO","Female","605","[c]","22390","21780"
"New entrant CS","2023","Birmingham","Outside London","AA/AO","Male","475","[c]","22890","21840"
"New entrant CS","2023","Birmingham","Outside London","EO","Female","130","[c]","27410","26960"
"New entrant CS","2023","Birmingham","Outside London","EO","Male","90","[c]","27770","26930"
"New entrant CS","2023","Birmingham","Outside London","G6/G7","Female","50","[c]","56820","51770"
"New entrant CS","2023","Birmingham","Outside London","G6/G7","Male","45","[c]","57930","54180"
"New entrant CS","2023","Birmingham","Outside London","SCS level","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Birmingham","Outside London","SCS level","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Birmingham","Outside London","SEO/HEO","Female","145","[c]","36300","34400"
"New entrant CS","2023","Birmingham","Outside London","SEO/HEO","Male","140","[c]","36710","36850"
"New entrant CS","2023","Birmingham","Outside London","Unknown","Female","70","[c]","22510","23640"
"New entrant CS","2023","Birmingham","Outside London","Unknown","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","Blackburn with Darwen","Outside London","AA/AO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Blackburn with Darwen","Outside London","AA/AO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Blackburn with Darwen","Outside London","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Blackburn with Darwen","Outside London","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Blackburn with Darwen","Outside London","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Blackburn with Darwen","Outside London","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Blackburn with Darwen","Outside London","Unknown","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Blackburn with Darwen","Outside London","Unknown","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Blackpool","Outside London","AA/AO","Female","45","[c]","21620","21690"
"New entrant CS","2023","Blackpool","Outside London","AA/AO","Male","35","[c]","21680","21690"
"New entrant CS","2023","Blackpool","Outside London","EO","Female","40","[c]","27740","28120"
"New entrant CS","2023","Blackpool","Outside London","EO","Male","30","[c]","28100","28120"
"New entrant CS","2023","Blackpool","Outside London","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Blackpool","Outside London","G6/G7","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Blackpool","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Blackpool","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Blackpool","Outside London","SEO/HEO","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Blackpool","Outside London","SEO/HEO","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","Blackpool","Outside London","Unknown","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Blackpool","Outside London","Unknown","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Bournemouth, Christchurch and Poole","Outside London","AA/AO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Bournemouth, Christchurch and Poole","Outside London","AA/AO","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Bournemouth, Christchurch and Poole","Outside London","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Bournemouth, Christchurch and Poole","Outside London","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Bournemouth, Christchurch and Poole","Outside London","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Bournemouth, Christchurch and Poole","Outside London","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Bournemouth, Christchurch and Poole","Outside London","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Bournemouth, Christchurch and Poole","Outside London","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Bournemouth, Christchurch and Poole","Outside London","Unknown","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Bournemouth, Christchurch and Poole","Outside London","Unknown","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Bradford","Outside London","AA/AO","Female","105","[c]","22120","22520"
"New entrant CS","2023","Bradford","Outside London","AA/AO","Male","120","[c]","22500","22520"
"New entrant CS","2023","Bradford","Outside London","EO","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Bradford","Outside London","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Bradford","Outside London","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Bradford","Outside London","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Bradford","Outside London","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Bradford","Outside London","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Bradford","Outside London","Unknown","Female","40","[c]","22280","23640"
"New entrant CS","2023","Bradford","Outside London","Unknown","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","Breckland and South Norfolk","Outside London","AA/AO","Female","30","[c]","[c]","[c]"
"New entrant CS","2023","Breckland and South Norfolk","Outside London","AA/AO","Male","45","[c]","27130","28880"
"New entrant CS","2023","Breckland and South Norfolk","Outside London","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Breckland and South Norfolk","Outside London","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Breckland and South Norfolk","Outside London","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Breckland and South Norfolk","Outside London","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Breckland and South Norfolk","Outside London","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Breckland and South Norfolk","Outside London","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Brent","London","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Brent","London","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Brent","London","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Brent","London","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Brent","London","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Brent","London","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Brent","London","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Brent","London","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Brent","London","Unknown","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Brent","London","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Bridgend and Neath Port Talbot","Outside London","AA/AO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Bridgend and Neath Port Talbot","Outside London","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Bridgend and Neath Port Talbot","Outside London","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Bridgend and Neath Port Talbot","Outside London","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Bridgend and Neath Port Talbot","Outside London","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Bridgend and Neath Port Talbot","Outside London","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Bridgend and Neath Port Talbot","Outside London","Unknown","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Bridgend and Neath Port Talbot","Outside London","Unknown","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Brighton and Hove","Outside London","AA/AO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Brighton and Hove","Outside London","AA/AO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Brighton and Hove","Outside London","EO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Brighton and Hove","Outside London","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Brighton and Hove","Outside London","G6/G7","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Brighton and Hove","Outside London","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Brighton and Hove","Outside London","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Brighton and Hove","Outside London","SEO/HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Brighton and Hove","Outside London","Unknown","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Brighton and Hove","Outside London","Unknown","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Bristol, City of","Outside London","AA/AO","Female","135","[c]","22540","22150"
"New entrant CS","2023","Bristol, City of","Outside London","AA/AO","Male","110","[c]","23390","22500"
"New entrant CS","2023","Bristol, City of","Outside London","EO","Female","70","[c]","26750","26900"
"New entrant CS","2023","Bristol, City of","Outside London","EO","Male","55","[c]","26650","26930"
"New entrant CS","2023","Bristol, City of","Outside London","G6/G7","Female","55","[c]","53490","51830"
"New entrant CS","2023","Bristol, City of","Outside London","G6/G7","Male","50","[c]","55180","52600"
"New entrant CS","2023","Bristol, City of","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Bristol, City of","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Bristol, City of","Outside London","SEO/HEO","Female","150","[c]","35110","34400"
"New entrant CS","2023","Bristol, City of","Outside London","SEO/HEO","Male","110","[c]","35860","36860"
"New entrant CS","2023","Bristol, City of","Outside London","Unknown","Female","35","[c]","22190","23640"
"New entrant CS","2023","Bristol, City of","Outside London","Unknown","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Bromley","London","AA/AO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Bromley","London","AA/AO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Bromley","London","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Bromley","London","EO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Bromley","London","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Bromley","London","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Bromley","London","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Bromley","London","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Bromley","London","Unknown","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Bromley","London","Unknown","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Buckinghamshire","Outside London","AA/AO","Female","55","[c]","25080","23230"
"New entrant CS","2023","Buckinghamshire","Outside London","AA/AO","Male","65","[c]","28350","30880"
"New entrant CS","2023","Buckinghamshire","Outside London","EO","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Buckinghamshire","Outside London","EO","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Buckinghamshire","Outside London","G6/G7","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Buckinghamshire","Outside London","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Buckinghamshire","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Buckinghamshire","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Buckinghamshire","Outside London","SEO/HEO","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","Buckinghamshire","Outside London","SEO/HEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Buckinghamshire","Outside London","Unknown","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Buckinghamshire","Outside London","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Caithness and Sutherland, and Ross and Cromarty","Outside London","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Caithness and Sutherland, and Ross and Cromarty","Outside London","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Caithness and Sutherland, and Ross and Cromarty","Outside London","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Caithness and Sutherland, and Ross and Cromarty","Outside London","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Caithness and Sutherland, and Ross and Cromarty","Outside London","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Caithness and Sutherland, and Ross and Cromarty","Outside London","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Caithness and Sutherland, and Ross and Cromarty","Outside London","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Caithness and Sutherland, and Ross and Cromarty","Outside London","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Calderdale and Kirklees","Outside London","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Calderdale and Kirklees","Outside London","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Calderdale and Kirklees","Outside London","EO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Calderdale and Kirklees","Outside London","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Calderdale and Kirklees","Outside London","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Calderdale and Kirklees","Outside London","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Calderdale and Kirklees","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Calderdale and Kirklees","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Calderdale and Kirklees","Outside London","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Calderdale and Kirklees","Outside London","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Calderdale and Kirklees","Outside London","Unknown","Female","40","[c]","23080","23640"
"New entrant CS","2023","Calderdale and Kirklees","Outside London","Unknown","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Cambridgeshire CC","Outside London","AA/AO","Female","85","[c]","24010","23230"
"New entrant CS","2023","Cambridgeshire CC","Outside London","AA/AO","Male","105","[c]","26450","28880"
"New entrant CS","2023","Cambridgeshire CC","Outside London","EO","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","Cambridgeshire CC","Outside London","EO","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","Cambridgeshire CC","Outside London","G6/G7","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Cambridgeshire CC","Outside London","G6/G7","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Cambridgeshire CC","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cambridgeshire CC","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cambridgeshire CC","Outside London","SEO/HEO","Female","35","[c]","38500","37130"
"New entrant CS","2023","Cambridgeshire CC","Outside London","SEO/HEO","Male","45","[c]","39880","41000"
"New entrant CS","2023","Cambridgeshire CC","Outside London","Unknown","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Cambridgeshire CC","Outside London","Unknown","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Camden and City of London","London","AA/AO","Female","35","[c]","24950","25480"
"New entrant CS","2023","Camden and City of London","London","AA/AO","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Camden and City of London","London","EO","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Camden and City of London","London","EO","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Camden and City of London","London","G6/G7","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Camden and City of London","London","G6/G7","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Camden and City of London","London","SEO/HEO","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","Camden and City of London","London","SEO/HEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Cardiff and Vale of Glamorgan","Outside London","AA/AO","Female","320","[c]","22770","22520"
"New entrant CS","2023","Cardiff and Vale of Glamorgan","Outside London","AA/AO","Male","255","[c]","23100","22520"
"New entrant CS","2023","Cardiff and Vale of Glamorgan","Outside London","EO","Female","115","[c]","26600","25750"
"New entrant CS","2023","Cardiff and Vale of Glamorgan","Outside London","EO","Male","110","[c]","26950","25840"
"New entrant CS","2023","Cardiff and Vale of Glamorgan","Outside London","G6/G7","Female","45","[c]","57210","53440"
"New entrant CS","2023","Cardiff and Vale of Glamorgan","Outside London","G6/G7","Male","50","[c]","57270","54000"
"New entrant CS","2023","Cardiff and Vale of Glamorgan","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cardiff and Vale of Glamorgan","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cardiff and Vale of Glamorgan","Outside London","SEO/HEO","Female","150","[c]","36710","35990"
"New entrant CS","2023","Cardiff and Vale of Glamorgan","Outside London","SEO/HEO","Male","140","[c]","37290","35570"
"New entrant CS","2023","Cardiff and Vale of Glamorgan","Outside London","Unknown","Female","45","[c]","22890","23640"
"New entrant CS","2023","Cardiff and Vale of Glamorgan","Outside London","Unknown","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Causeway Coast and Glens","Outside London","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Causeway Coast and Glens","Outside London","AA/AO","Male","[c]","[c]","[c]","[c]"
