"Status","Year","Ethnicity","Organisation","Region_ITL2","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Other ethnicity","Central Civil Service Fast Stream","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Central Civil Service Fast Stream","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Central Civil Service Fast Stream","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Central Civil Service Fast Stream","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Central Civil Service Fast Stream","Devon","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Central Civil Service Fast Stream","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Central Civil Service Fast Stream","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Central Civil Service Fast Stream","East Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Central Civil Service Fast Stream","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Central Civil Service Fast Stream","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Central Civil Service Fast Stream","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Central Civil Service Fast Stream","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Central Civil Service Fast Stream","Inner London - East","London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Central Civil Service Fast Stream","Inner London - West","London","10","10","[c]","[c]"
"In post","2023","Other ethnicity","Central Civil Service Fast Stream","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Central Civil Service Fast Stream","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Central Civil Service Fast Stream","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Central Civil Service Fast Stream","Northumberland, and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Central Civil Service Fast Stream","Outer London - South","London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Central Civil Service Fast Stream","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Central Civil Service Fast Stream","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Central Civil Service Fast Stream","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Central Civil Service Fast Stream","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Central Civil Service Fast Stream","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Central Civil Service Fast Stream","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Central Civil Service Fast Stream","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Centre for Environment, Fisheries and Aquaculture Science","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Centre for Environment, Fisheries and Aquaculture Science","Devon","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Centre for Environment, Fisheries and Aquaculture Science","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Centre for Environment, Fisheries and Aquaculture Science","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Centre for Environment, Fisheries and Aquaculture Science","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Charity Commission","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Charity Commission","East Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Charity Commission","Inner London - West","London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Charity Commission","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Companies House","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Companies House","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Companies House","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Companies House","Devon","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Companies House","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Companies House","East Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Companies House","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Companies House","Essex","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Companies House","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Companies House","Inner London - East","London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Companies House","Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Companies House","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Companies House","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Companies House","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Companies House","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Companies House","Northumberland, and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Companies House","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Companies House","Outer London - South","London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Companies House","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Companies House","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Companies House","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Companies House","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Companies House","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Companies House","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Competition and Markets Authority","East Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Competition and Markets Authority","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Competition and Markets Authority","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Competition and Markets Authority","Inner London - East","London","10","10","[c]","[c]"
"In post","2023","Other ethnicity","Competition and Markets Authority","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Competition and Markets Authority","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Criminal Injuries Compensation Authority","Inner London - East","London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Criminal Injuries Compensation Authority","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Criminal Injuries Compensation Authority","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Criminal Injuries Compensation Authority","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Crown Commercial Service","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Crown Commercial Service","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Crown Commercial Service","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Crown Commercial Service","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Crown Commercial Service","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Crown Commercial Service","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Crown Commercial Service","East Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Crown Commercial Service","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Crown Commercial Service","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Crown Commercial Service","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Crown Commercial Service","Inner London - East","London","5","5","[c]","[c]"
"In post","2023","Other ethnicity","Crown Commercial Service","Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Crown Commercial Service","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Crown Commercial Service","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Crown Commercial Service","Outer London - South","London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Crown Commercial Service","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Crown Commercial Service","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Crown Commercial Service","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Crown Commercial Service","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Crown Commercial Service","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Crown Commercial Service","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Crown Commercial Service","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Crown Commercial Service","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Crown Office and Procurator Fiscal Service","Eastern Scotland","Outside London","25","25","[c]","[c]"
"In post","2023","Other ethnicity","Crown Office and Procurator Fiscal Service","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Crown Office and Procurator Fiscal Service","North Eastern Scotland","Outside London","10","10","[c]","[c]"
"In post","2023","Other ethnicity","Crown Office and Procurator Fiscal Service","Southern Scotland","Outside London","5","5","[c]","[c]"
"In post","2023","Other ethnicity","Crown Office and Procurator Fiscal Service","West Central Scotland","Outside London","15","15","[c]","[c]"
"In post","2023","Other ethnicity","Crown Prosecution Service","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Crown Prosecution Service","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Crown Prosecution Service","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Crown Prosecution Service","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Crown Prosecution Service","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Crown Prosecution Service","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Crown Prosecution Service","Devon","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Crown Prosecution Service","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Crown Prosecution Service","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Crown Prosecution Service","East Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Crown Prosecution Service","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Crown Prosecution Service","Essex","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Crown Prosecution Service","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Crown Prosecution Service","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Crown Prosecution Service","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Crown Prosecution Service","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Crown Prosecution Service","Inner London - East","London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Crown Prosecution Service","Inner London - West","London","20","20","[c]","[c]"
"In post","2023","Other ethnicity","Crown Prosecution Service","Kent","Outside London","[c]","[c]","[c]","[c]"
