"Status","Year","Ethnicity","Region_ITL2","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Asian","Unknown","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Unknown","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Unknown","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Unknown","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Unknown","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Unknown","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Unknown","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Unknown","HEO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Asian","Unknown","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Unknown","HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Unknown","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Unknown","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Unknown","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Unknown","SEO","Heterosexual / straight","10","5","[c]","[c]"
"In post","2023","Asian","Unknown","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Unknown","SEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Unknown","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","West Central Scotland","AA","Heterosexual / straight","20","15","[c]","[c]"
"In post","2023","Asian","West Central Scotland","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","West Central Scotland","AA","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Asian","West Central Scotland","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","West Central Scotland","AO","Heterosexual / straight","95","85","23140","22520"
"In post","2023","Asian","West Central Scotland","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","West Central Scotland","AO","Undeclared","10","10","[c]","[c]"
"In post","2023","Asian","West Central Scotland","AO","Unknown","15","10","[c]","[c]"
"In post","2023","Asian","West Central Scotland","EO","Heterosexual / straight","110","105","28160","28120"
"In post","2023","Asian","West Central Scotland","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","West Central Scotland","EO","Undeclared","5","5","[c]","[c]"
"In post","2023","Asian","West Central Scotland","EO","Unknown","10","5","[c]","[c]"
"In post","2023","Asian","West Central Scotland","G6","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Asian","West Central Scotland","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","West Central Scotland","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Asian","West Central Scotland","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","West Central Scotland","G7","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Asian","West Central Scotland","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","West Central Scotland","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Asian","West Central Scotland","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","West Central Scotland","HEO","Heterosexual / straight","55","55","34540","34700"
"In post","2023","Asian","West Central Scotland","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","West Central Scotland","HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Asian","West Central Scotland","HEO","Unknown","5","5","[c]","[c]"
"In post","2023","Asian","West Central Scotland","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Asian","West Central Scotland","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","West Central Scotland","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Asian","West Central Scotland","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","West Central Scotland","SEO","Heterosexual / straight","40","40","44400","42960"
"In post","2023","Asian","West Central Scotland","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","West Central Scotland","SEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Asian","West Central Scotland","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","West Central Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Asian","West Central Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","West Central Scotland","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Asian","West Central Scotland","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","West Midlands","AA","Heterosexual / straight","40","40","21100","19930"
"In post","2023","Asian","West Midlands","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","West Midlands","AA","Undeclared","5","5","[c]","[c]"
"In post","2023","Asian","West Midlands","AA","Unknown","5","5","[c]","[c]"
"In post","2023","Asian","West Midlands","AO","Heterosexual / straight","1250","1125","22200","21780"
"In post","2023","Asian","West Midlands","AO","LGBO","25","25","[c]","[c]"
"In post","2023","Asian","West Midlands","AO","Undeclared","85","75","22090","21780"
"In post","2023","Asian","West Midlands","AO","Unknown","165","140","22010","21690"
"In post","2023","Asian","West Midlands","EO","Heterosexual / straight","1260","1190","27610","28120"
"In post","2023","Asian","West Midlands","EO","LGBO","20","20","[c]","[c]"
"In post","2023","Asian","West Midlands","EO","Undeclared","80","70","27620","28120"
"In post","2023","Asian","West Midlands","EO","Unknown","165","150","28030","28120"
"In post","2023","Asian","West Midlands","G6","Heterosexual / straight","45","45","67920","66340"
"In post","2023","Asian","West Midlands","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","West Midlands","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Asian","West Midlands","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","West Midlands","G7","Heterosexual / straight","225","220","53430","51770"
"In post","2023","Asian","West Midlands","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","West Midlands","G7","Undeclared","5","5","[c]","[c]"
"In post","2023","Asian","West Midlands","G7","Unknown","20","20","[c]","[c]"
"In post","2023","Asian","West Midlands","HEO","Heterosexual / straight","650","630","33870","34170"
"In post","2023","Asian","West Midlands","HEO","LGBO","5","5","[c]","[c]"
"In post","2023","Asian","West Midlands","HEO","Undeclared","40","40","33800","34170"
"In post","2023","Asian","West Midlands","HEO","Unknown","65","65","34330","34700"
"In post","2023","Asian","West Midlands","SCS level","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Asian","West Midlands","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","West Midlands","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Asian","West Midlands","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","West Midlands","SEO","Heterosexual / straight","360","350","40750","39820"
"In post","2023","Asian","West Midlands","SEO","LGBO","5","5","[c]","[c]"
"In post","2023","Asian","West Midlands","SEO","Undeclared","10","10","[c]","[c]"
"In post","2023","Asian","West Midlands","SEO","Unknown","30","30","42040","42140"
"In post","2023","Asian","West Midlands","Unknown","Heterosexual / straight","165","155","28320","25300"
"In post","2023","Asian","West Midlands","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","West Midlands","Unknown","Undeclared","5","5","[c]","[c]"
"In post","2023","Asian","West Midlands","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","West Wales and The Valleys","AA","Heterosexual / straight","15","10","[c]","[c]"
"In post","2023","Asian","West Wales and The Valleys","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","West Wales and The Valleys","AA","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Asian","West Wales and The Valleys","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","West Wales and The Valleys","AO","Heterosexual / straight","50","45","22530","22500"
"In post","2023","Asian","West Wales and The Valleys","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","West Wales and The Valleys","AO","Undeclared","5","5","[c]","[c]"
"In post","2023","Asian","West Wales and The Valleys","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","West Wales and The Valleys","EO","Heterosexual / straight","50","50","27830","28120"
"In post","2023","Asian","West Wales and The Valleys","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","West Wales and The Valleys","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Asian","West Wales and The Valleys","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","West Wales and The Valleys","G6","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Asian","West Wales and The Valleys","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","West Wales and The Valleys","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Asian","West Wales and The Valleys","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","West Wales and The Valleys","G7","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Asian","West Wales and The Valleys","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","West Wales and The Valleys","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Asian","West Wales and The Valleys","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","West Wales and The Valleys","HEO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Asian","West Wales and The Valleys","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","West Wales and The Valleys","HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Asian","West Wales and The Valleys","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","West Wales and The Valleys","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Asian","West Wales and The Valleys","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","West Wales and The Valleys","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Asian","West Wales and The Valleys","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","West Wales and The Valleys","SEO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Asian","West Wales and The Valleys","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","West Wales and The Valleys","SEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Asian","West Wales and The Valleys","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","West Wales and The Valleys","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Asian","West Wales and The Valleys","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","West Wales and The Valleys","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Asian","West Wales and The Valleys","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","West Yorkshire","AA","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Asian","West Yorkshire","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","West Yorkshire","AA","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Asian","West Yorkshire","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","West Yorkshire","AO","Heterosexual / straight","635","565","22500","22520"
"In post","2023","Asian","West Yorkshire","AO","LGBO","25","20","[c]","[c]"
"In post","2023","Asian","West Yorkshire","AO","Undeclared","35","30","22770","22520"
"In post","2023","Asian","West Yorkshire","AO","Unknown","115","90","22480","22520"
"In post","2023","Asian","West Yorkshire","EO","Heterosexual / straight","750","710","27880","28120"
"In post","2023","Asian","West Yorkshire","EO","LGBO","15","10","[c]","[c]"
"In post","2023","Asian","West Yorkshire","EO","Undeclared","35","30","27410","28120"
"In post","2023","Asian","West Yorkshire","EO","Unknown","95","80","27910","28120"
"In post","2023","Asian","West Yorkshire","G6","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Asian","West Yorkshire","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","West Yorkshire","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Asian","West Yorkshire","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","West Yorkshire","G7","Heterosexual / straight","110","105","54810","54680"
"In post","2023","Asian","West Yorkshire","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","West Yorkshire","G7","Undeclared","5","5","[c]","[c]"
"In post","2023","Asian","West Yorkshire","G7","Unknown","15","15","[c]","[c]"
"In post","2023","Asian","West Yorkshire","HEO","Heterosexual / straight","355","340","34050","34700"
"In post","2023","Asian","West Yorkshire","HEO","LGBO","5","5","[c]","[c]"
"In post","2023","Asian","West Yorkshire","HEO","Undeclared","15","15","[c]","[c]"
"In post","2023","Asian","West Yorkshire","HEO","Unknown","50","45","34410","34700"
"In post","2023","Asian","West Yorkshire","SCS level","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Asian","West Yorkshire","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","West Yorkshire","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Asian","West Yorkshire","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","West Yorkshire","SEO","Heterosexual / straight","165","160","41000","41260"
"In post","2023","Asian","West Yorkshire","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","West Yorkshire","SEO","Undeclared","10","10","[c]","[c]"
"In post","2023","Asian","West Yorkshire","SEO","Unknown","15","15","[c]","[c]"
"In post","2023","Asian","West Yorkshire","Unknown","Heterosexual / straight","100","90","28160","26840"
"In post","2023","Asian","West Yorkshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","West Yorkshire","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Asian","West Yorkshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Bedfordshire and Hertfordshire","AA","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Black","Bedfordshire and Hertfordshire","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Bedfordshire and Hertfordshire","AA","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","Bedfordshire and Hertfordshire","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Bedfordshire and Hertfordshire","AO","Heterosexual / straight","40","40","28400","29680"
"In post","2023","Black","Bedfordshire and Hertfordshire","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Bedfordshire and Hertfordshire","AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","Bedfordshire and Hertfordshire","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Bedfordshire and Hertfordshire","EO","Heterosexual / straight","80","75","30050","30200"
"In post","2023","Black","Bedfordshire and Hertfordshire","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Bedfordshire and Hertfordshire","EO","Undeclared","10","10","[c]","[c]"
"In post","2023","Black","Bedfordshire and Hertfordshire","EO","Unknown","10","10","[c]","[c]"
"In post","2023","Black","Bedfordshire and Hertfordshire","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Black","Bedfordshire and Hertfordshire","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Bedfordshire and Hertfordshire","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","Bedfordshire and Hertfordshire","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Bedfordshire and Hertfordshire","G7","Heterosexual / straight","15","15","[c]","[c]"
