"Status","Year","Function_of_post","Region_ITL3","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Digital, Data & Technology","Cheshire East","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Cheshire East","SEO/HEO","60","60","36110","34300"
"In post","2023","Digital, Data & Technology","Cheshire West and Chester","EO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Cheshire West and Chester","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Cheshire West and Chester","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Chorley and West Lancashire","EO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Chorley and West Lancashire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Chorley and West Lancashire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","City of Edinburgh","AA/AO","15","15","25340","24710"
"In post","2023","Digital, Data & Technology","City of Edinburgh","EO","85","85","31290","31970"
"In post","2023","Digital, Data & Technology","City of Edinburgh","G6/G7","60","60","60650","59050"
"In post","2023","Digital, Data & Technology","City of Edinburgh","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","City of Edinburgh","SEO/HEO","200","195","40920","40570"
"In post","2023","Digital, Data & Technology","Clackmannanshire and Fife","EO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Clackmannanshire and Fife","SEO/HEO","10","10","37450","37750"
"In post","2023","Digital, Data & Technology","Conwy and Denbighshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Conwy and Denbighshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Conwy and Denbighshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Cornwall and Isles of Scilly","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Cornwall and Isles of Scilly","EO","10","10","27000","27140"
"In post","2023","Digital, Data & Technology","Cornwall and Isles of Scilly","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Cornwall and Isles of Scilly","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Cornwall and Isles of Scilly","SEO/HEO","15","15","35760","36540"
"In post","2023","Digital, Data & Technology","Coventry","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Coventry","EO","40","40","27610","26940"
"In post","2023","Digital, Data & Technology","Coventry","G6/G7","125","120","55660","51910"
"In post","2023","Digital, Data & Technology","Coventry","SCS level","10","10","84960","78730"
"In post","2023","Digital, Data & Technology","Coventry","SEO/HEO","185","180","36240","37590"
"In post","2023","Digital, Data & Technology","Coventry","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Croydon","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Croydon","EO","105","100","30490","29890"
"In post","2023","Digital, Data & Technology","Croydon","G6/G7","285","285","65780","63790"
"In post","2023","Digital, Data & Technology","Croydon","SCS level","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Croydon","SEO/HEO","450","440","41260","43000"
"In post","2023","Digital, Data & Technology","Darlington","AA/AO","10","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Darlington","EO","25","25","26470","25900"
"In post","2023","Digital, Data & Technology","Darlington","G6/G7","35","35","54730","51640"
"In post","2023","Digital, Data & Technology","Darlington","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Darlington","SEO/HEO","80","75","36310","37590"
"In post","2023","Digital, Data & Technology","Darlington","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Derby","EO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Derby","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Devon CC","AA/AO","85","85","20460","20660"
"In post","2023","Digital, Data & Technology","Devon CC","EO","135","135","26480","26650"
"In post","2023","Digital, Data & Technology","Devon CC","G6/G7","330","310","52750","50150"
"In post","2023","Digital, Data & Technology","Devon CC","SEO/HEO","660","625","38060","38310"
"In post","2023","Digital, Data & Technology","Dorset","AA/AO","15","10","22350","22220"
"In post","2023","Digital, Data & Technology","Dorset","EO","20","20","28780","27740"
"In post","2023","Digital, Data & Technology","Dorset","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Dorset","SEO/HEO","30","30","37810","37890"
"In post","2023","Digital, Data & Technology","Dudley","EO","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Dudley","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Dudley","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Dumfries and Galloway","EO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Dumfries and Galloway","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Durham","EO","10","10","28110","28120"
"In post","2023","Digital, Data & Technology","Durham","G6/G7","10","10","[c]","[c]"
"In post","2023","Digital, Data & Technology","Durham","SEO/HEO","20","20","35820","34850"
"In post","2023","Digital, Data & Technology","Ealing","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","East Ayrshire and North Ayrshire mainland","EO","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","East Ayrshire and North Ayrshire mainland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","East Ayrshire and North Ayrshire mainland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","East Cumbria","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","East Cumbria","G6/G7","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","East Cumbria","SEO/HEO","10","10","[c]","[c]"
"In post","2023","Digital, Data & Technology","East Derbyshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","East Derbyshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","AA/AO","10","10","22240","22220"
"In post","2023","Digital, Data & Technology","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","EO","10","10","27250","27300"
"In post","2023","Digital, Data & Technology","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","East Kent","EO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","East Kent","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","East Kent","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","East Lancashire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","East Lancashire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","East Lothian and Midlothian","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","East Merseyside","EO","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","East Merseyside","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","East Merseyside","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","East Riding of Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","East Riding of Yorkshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","East Riding of Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","East Riding of Yorkshire","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","East Surrey","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","East Surrey","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","East Surrey","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","East Sussex CC","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","East Sussex CC","EO","15","15","27640","28120"
"In post","2023","Digital, Data & Technology","East Sussex CC","G6/G7","10","10","[c]","[c]"
"In post","2023","Digital, Data & Technology","East Sussex CC","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","East Sussex CC","SEO/HEO","30","25","37140","34550"
"In post","2023","Digital, Data & Technology","Enfield","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Enfield","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Essex Haven Gateway","EO","10","10","[c]","[c]"
"In post","2023","Digital, Data & Technology","Essex Haven Gateway","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Essex Haven Gateway","SEO/HEO","10","10","[c]","[c]"
"In post","2023","Digital, Data & Technology","Essex Thames Gateway","EO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Essex Thames Gateway","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Falkirk","EO","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Falkirk","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Falkirk","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Fermanagh and Omagh","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Flintshire and Wrexham","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Flintshire and Wrexham","EO","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Flintshire and Wrexham","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Flintshire and Wrexham","SEO/HEO","15","15","35160","34680"
"In post","2023","Digital, Data & Technology","Glasgow City","AA/AO","25","25","22900","22220"
"In post","2023","Digital, Data & Technology","Glasgow City","EO","70","65","28360","28120"
"In post","2023","Digital, Data & Technology","Glasgow City","G6/G7","85","85","56900","56000"
"In post","2023","Digital, Data & Technology","Glasgow City","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Glasgow City","SEO/HEO","165","160","37540","35400"
"In post","2023","Digital, Data & Technology","Gloucestershire CC","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Gloucestershire CC","EO","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Gloucestershire CC","G6/G7","10","10","[c]","[c]"
"In post","2023","Digital, Data & Technology","Gloucestershire CC","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Gloucestershire CC","SEO/HEO","10","10","36660","34850"
"In post","2023","Digital, Data & Technology","Greater Manchester North East","EO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Greater Manchester North East","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Greater Manchester North East","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Greater Manchester North West","EO","10","10","28350","28120"
"In post","2023","Digital, Data & Technology","Greater Manchester North West","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Greater Manchester North West","SEO/HEO","10","10","[c]","[c]"
"In post","2023","Digital, Data & Technology","Greater Manchester South East","EO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Greater Manchester South East","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Greater Manchester South East","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Greater Manchester South West","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Greater Manchester South West","EO","85","80","27350","27650"
"In post","2023","Digital, Data & Technology","Greater Manchester South West","G6/G7","175","170","59810","57970"
"In post","2023","Digital, Data & Technology","Greater Manchester South West","SCS level","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Greater Manchester South West","SEO/HEO","390","380","37680","36990"
"In post","2023","Digital, Data & Technology","Gwent Valleys","EO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Gwent Valleys","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Gwent Valleys","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Gwynedd","EO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Gwynedd","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Gwynedd","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Hackney and Newham","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Hackney and Newham","EO","65","60","32000","32530"
"In post","2023","Digital, Data & Technology","Hackney and Newham","G6/G7","120","120","67590","65230"
"In post","2023","Digital, Data & Technology","Hackney and Newham","SCS level","15","15","98500","92920"
"In post","2023","Digital, Data & Technology","Hackney and Newham","SEO/HEO","245","240","42150","41770"
"In post","2023","Digital, Data & Technology","Haringey and Islington","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Haringey and Islington","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Haringey and Islington","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Harrow and Hillingdon","AA/AO","10","10","25340","26810"
"In post","2023","Digital, Data & Technology","Harrow and Hillingdon","EO","10","10","31350","31830"
"In post","2023","Digital, Data & Technology","Harrow and Hillingdon","G6/G7","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Harrow and Hillingdon","SEO/HEO","30","30","36340","37420"
"In post","2023","Digital, Data & Technology","Hartlepool and Stockton-on-Tees","EO","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Hartlepool and Stockton-on-Tees","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Hartlepool and Stockton-on-Tees","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Heart of Essex","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Heart of Essex","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Herefordshire, County of","AA/AO","40","40","22280","22220"
"In post","2023","Digital, Data & Technology","Herefordshire, County of","EO","25","25","27410","27140"
"In post","2023","Digital, Data & Technology","Herefordshire, County of","SEO/HEO","10","10","34120","33990"
"In post","2023","Digital, Data & Technology","Hertfordshire CC","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Hertfordshire CC","EO","35","35","31760","31580"
"In post","2023","Digital, Data & Technology","Hertfordshire CC","G6/G7","25","25","59370","59440"
"In post","2023","Digital, Data & Technology","Hertfordshire CC","SEO/HEO","55","55","39310","38680"
"In post","2023","Digital, Data & Technology","Hounslow and Richmond upon Thames","AA/AO","10","10","[c]","[c]"
"In post","2023","Digital, Data & Technology","Hounslow and Richmond upon Thames","EO","20","20","28100","27880"
"In post","2023","Digital, Data & Technology","Hounslow and Richmond upon Thames","G6/G7","30","30","55910","53780"
"In post","2023","Digital, Data & Technology","Hounslow and Richmond upon Thames","SEO/HEO","105","100","41370","40570"
"In post","2023","Digital, Data & Technology","Inverclyde, East Renfrewshire, and Renfrewshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Inverclyde, East Renfrewshire, and Renfrewshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Inverclyde, East Renfrewshire, and Renfrewshire","SEO/HEO","[c]","[c]","[c]","[c]"
