"Status","Year","Age","Ethnicity","Function_of_post","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","20-29","Mixed","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Mixed","Grants Management","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Mixed","Grants Management","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Mixed","Grants Management","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Mixed","Human Resources","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Mixed","Human Resources","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Mixed","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Mixed","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Mixed","Human Resources","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Mixed","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Mixed","Internal Audit","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Mixed","Internal Audit","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Mixed","Internal Audit","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Mixed","Internal Audit","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Mixed","Legal","AA/AO","20","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Mixed","Legal","EO","15","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Mixed","Legal","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Mixed","Legal","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Mixed","No function","AA/AO","170","[c]","25210","23230"
"New entrant CS","2023","20-29","Mixed","No function","EO","60","[c]","28050","28120"
"New entrant CS","2023","20-29","Mixed","No function","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Mixed","No function","SEO/HEO","50","[c]","35240","35010"
"New entrant CS","2023","20-29","Mixed","No function","Unknown","85","[c]","23190","23640"
"New entrant CS","2023","20-29","Mixed","Project Delivery","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Mixed","Project Delivery","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Mixed","Project Delivery","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Mixed","Project Delivery","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Mixed","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Mixed","Property","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Mixed","Property","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Mixed","Property","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Mixed","Property","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Mixed","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Mixed","Security","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Mixed","Security","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Mixed","Security","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Mixed","Security","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Mixed","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Mixed","Unknown","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Mixed","Unknown","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Mixed","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Mixed","Unknown","SEO/HEO","30","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Other ethnicity","Analysis","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Other ethnicity","Analysis","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Other ethnicity","Analysis","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Other ethnicity","Analysis","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Other ethnicity","Commercial","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Other ethnicity","Commercial","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Other ethnicity","Commercial","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Other ethnicity","Commercial","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Other ethnicity","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Other ethnicity","Communications","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Other ethnicity","Communications","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Other ethnicity","Communications","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Other ethnicity","Communications","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Other ethnicity","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Other ethnicity","Counter Fraud","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Other ethnicity","Counter Fraud","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Other ethnicity","Counter Fraud","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Other ethnicity","Counter Fraud","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Other ethnicity","Debt","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Other ethnicity","Debt","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Other ethnicity","Debt","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Other ethnicity","Digital, Data & Technology","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Other ethnicity","Digital, Data & Technology","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Other ethnicity","Digital, Data & Technology","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Other ethnicity","Digital, Data & Technology","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Other ethnicity","Digital, Data & Technology","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Other ethnicity","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Other ethnicity","Finance","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Other ethnicity","Finance","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Other ethnicity","Finance","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Other ethnicity","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Other ethnicity","Grants Management","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Other ethnicity","Grants Management","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Other ethnicity","Grants Management","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Other ethnicity","Human Resources","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Other ethnicity","Human Resources","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Other ethnicity","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Other ethnicity","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Other ethnicity","Human Resources","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Other ethnicity","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Other ethnicity","Internal Audit","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Other ethnicity","Internal Audit","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Other ethnicity","Internal Audit","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Other ethnicity","Internal Audit","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Other ethnicity","Legal","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Other ethnicity","Legal","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Other ethnicity","Legal","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Other ethnicity","Legal","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Other ethnicity","No function","AA/AO","45","[c]","25580","23650"
"New entrant CS","2023","20-29","Other ethnicity","No function","EO","25","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Other ethnicity","No function","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Other ethnicity","No function","SEO/HEO","20","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Other ethnicity","No function","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Other ethnicity","Project Delivery","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Other ethnicity","Project Delivery","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Other ethnicity","Project Delivery","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Other ethnicity","Project Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Other ethnicity","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Other ethnicity","Property","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Other ethnicity","Property","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Other ethnicity","Property","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Other ethnicity","Property","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Other ethnicity","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Other ethnicity","Security","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Other ethnicity","Security","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Other ethnicity","Security","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Other ethnicity","Security","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Other ethnicity","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Other ethnicity","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Other ethnicity","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Other ethnicity","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Other ethnicity","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","Analysis","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","Analysis","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","Analysis","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","Analysis","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","Commercial","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","Commercial","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","Commercial","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","Communications","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","Communications","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","Communications","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","Counter Fraud","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","Counter Fraud","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","Debt","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","Digital, Data & Technology","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","Digital, Data & Technology","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","Digital, Data & Technology","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","Digital, Data & Technology","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","Finance","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","Finance","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","Grants Management","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","Human Resources","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","Legal","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","Legal","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","Legal","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","No function","AA/AO","60","[c]","24830","22520"
"New entrant CS","2023","20-29","Undeclared","No function","EO","20","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","No function","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","No function","SEO/HEO","30","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","No function","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","Project Delivery","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","Project Delivery","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","Project Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","Property","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","Property","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","Property","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","Security","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","Security","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","Unknown","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","Unknown","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Unknown","Analysis","AA/AO","45","[c]","22340","22920"
"New entrant CS","2023","20-29","Unknown","Analysis","EO","30","[c]","28710","29660"
"New entrant CS","2023","20-29","Unknown","Analysis","SEO/HEO","140","[c]","33910","34480"
"New entrant CS","2023","20-29","Unknown","Commercial","AA/AO","25","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Unknown","Commercial","EO","25","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Unknown","Commercial","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Unknown","Commercial","SEO/HEO","25","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Unknown","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Unknown","Communications","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Unknown","Communications","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Unknown","Communications","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Unknown","Communications","SEO/HEO","50","[c]","36580","35410"
"New entrant CS","2023","20-29","Unknown","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Unknown","Counter Fraud","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Unknown","Counter Fraud","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Unknown","Counter Fraud","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Unknown","Debt","AA/AO","245","[c]","22920","22520"
"New entrant CS","2023","20-29","Unknown","Debt","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Unknown","Debt","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Unknown","Digital, Data & Technology","AA/AO","35","[c]","22270","22220"
"New entrant CS","2023","20-29","Unknown","Digital, Data & Technology","EO","110","[c]","27430","27610"
"New entrant CS","2023","20-29","Unknown","Digital, Data & Technology","G6/G7","15","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Unknown","Digital, Data & Technology","SEO/HEO","175","[c]","36530","36000"
"New entrant CS","2023","20-29","Unknown","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Unknown","Finance","AA/AO","35","[c]","22680","22520"
"New entrant CS","2023","20-29","Unknown","Finance","EO","35","[c]","26930","27080"
"New entrant CS","2023","20-29","Unknown","Finance","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Unknown","Finance","SEO/HEO","25","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Unknown","Grants Management","AA/AO","25","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Unknown","Grants Management","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Unknown","Grants Management","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Unknown","Human Resources","AA/AO","35","[c]","22240","22220"
"New entrant CS","2023","20-29","Unknown","Human Resources","EO","35","[c]","26550","27140"
"New entrant CS","2023","20-29","Unknown","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Unknown","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Unknown","Human Resources","SEO/HEO","35","[c]","32130","31720"
"New entrant CS","2023","20-29","Unknown","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Unknown","Legal","AA/AO","15","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Unknown","Legal","EO","30","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Unknown","Legal","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Unknown","Legal","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Unknown","No function","AA/AO","3810","[c]","24150","22500"
"New entrant CS","2023","20-29","Unknown","No function","EO","1385","[c]","27180","25880"
"New entrant CS","2023","20-29","Unknown","No function","G6/G7","40","[c]","57810","54710"
"New entrant CS","2023","20-29","Unknown","No function","SEO/HEO","500","[c]","35290","34400"
