"Status","Year","Function_of_post","Organisation","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Project Delivery","HM Land Registry","G6","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","HM Land Registry","G7","20","20","56400","57830"
"In post","2023","Project Delivery","HM Land Registry","HEO","25","25","36330","34850"
"In post","2023","Project Delivery","HM Land Registry","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","HM Land Registry","SEO","90","90","40760","39520"
"In post","2023","Project Delivery","HM Revenue and Customs (excl. agencies)","AA","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","HM Revenue and Customs (excl. agencies)","AO","75","65","23230","22520"
"In post","2023","Project Delivery","HM Revenue and Customs (excl. agencies)","EO","520","475","29570","28130"
"In post","2023","Project Delivery","HM Revenue and Customs (excl. agencies)","G6","550","535","73940","71300"
"In post","2023","Project Delivery","HM Revenue and Customs (excl. agencies)","G7","1305","1270","59530","57970"
"In post","2023","Project Delivery","HM Revenue and Customs (excl. agencies)","HEO","1300","1225","36010","35000"
"In post","2023","Project Delivery","HM Revenue and Customs (excl. agencies)","SCS level","150","145","86610","80540"
"In post","2023","Project Delivery","HM Revenue and Customs (excl. agencies)","SEO","1545","1485","43180","42510"
"In post","2023","Project Delivery","HM Treasury (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","HM Treasury (excl. agencies)","G6","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","HM Treasury (excl. agencies)","G7","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","HM Treasury (excl. agencies)","HEO","10","10","[c]","[c]"
"In post","2023","Project Delivery","HM Treasury (excl. agencies)","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Health and Safety Executive","AO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Health and Safety Executive","EO","15","15","28700","29150"
"In post","2023","Project Delivery","Health and Safety Executive","G6","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Health and Safety Executive","G7","15","15","56160","55250"
"In post","2023","Project Delivery","Health and Safety Executive","HEO","15","10","33730","32840"
"In post","2023","Project Delivery","Health and Safety Executive","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Health and Safety Executive","SEO","15","15","44070","42590"
"In post","2023","Project Delivery","Home Office","EO","5","5","[c]","[c]"
"In post","2023","Project Delivery","Home Office","G6","15","15","69070","70670"
"In post","2023","Project Delivery","Home Office","G7","10","10","57810","59140"
"In post","2023","Project Delivery","Home Office","HEO","15","15","[c]","[c]"
"In post","2023","Project Delivery","Home Office","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Home Office","SEO","10","10","41560","43210"
"In post","2023","Project Delivery","Institute for Apprenticeships and Technical Education","AO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Institute for Apprenticeships and Technical Education","EO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Institute for Apprenticeships and Technical Education","G6","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Institute for Apprenticeships and Technical Education","G7","25","25","53030","51460"
"In post","2023","Project Delivery","Institute for Apprenticeships and Technical Education","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Institute for Apprenticeships and Technical Education","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Institute for Apprenticeships and Technical Education","SEO","10","10","[c]","[c]"
"In post","2023","Project Delivery","Intellectual Property Office","EO","5","5","[c]","[c]"
"In post","2023","Project Delivery","Intellectual Property Office","G6","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Intellectual Property Office","G7","15","15","58580","59370"
"In post","2023","Project Delivery","Intellectual Property Office","HEO","10","10","[c]","[c]"
"In post","2023","Project Delivery","Intellectual Property Office","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Intellectual Property Office","SEO","15","15","41700","41240"
"In post","2023","Project Delivery","Legal Aid Agency","EO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Medicines and Healthcare Products Regulatory Agency","AO","5","5","[c]","[c]"
"In post","2023","Project Delivery","Medicines and Healthcare Products Regulatory Agency","EO","65","65","28360","28220"
"In post","2023","Project Delivery","Medicines and Healthcare Products Regulatory Agency","G6","85","80","70000","68560"
"In post","2023","Project Delivery","Medicines and Healthcare Products Regulatory Agency","G7","135","130","54950","54990"
"In post","2023","Project Delivery","Medicines and Healthcare Products Regulatory Agency","HEO","100","100","34360","33940"
"In post","2023","Project Delivery","Medicines and Healthcare Products Regulatory Agency","SCS level","95","85","87420","84090"
"In post","2023","Project Delivery","Medicines and Healthcare Products Regulatory Agency","SEO","145","145","42380","41890"
"In post","2023","Project Delivery","Met Office","AA","30","30","18850","18790"
"In post","2023","Project Delivery","Met Office","AO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Met Office","EO","30","30","25000","24150"
"In post","2023","Project Delivery","Met Office","G6","35","35","61320","60490"
"In post","2023","Project Delivery","Met Office","G7","120","115","46660","46100"
"In post","2023","Project Delivery","Met Office","HEO","85","85","33180","32810"
"In post","2023","Project Delivery","Met Office","SEO","105","100","39630","39650"
"In post","2023","Project Delivery","Ministry of Defence (excl. agencies)","AO","20","20","22830","22220"
"In post","2023","Project Delivery","Ministry of Defence (excl. agencies)","EO","185","180","27810","27140"
"In post","2023","Project Delivery","Ministry of Defence (excl. agencies)","G6","235","235","67250","66140"
"In post","2023","Project Delivery","Ministry of Defence (excl. agencies)","G7","540","535","55610","56180"
"In post","2023","Project Delivery","Ministry of Defence (excl. agencies)","HEO","635","620","34640","33990"
"In post","2023","Project Delivery","Ministry of Defence (excl. agencies)","SCS level","75","75","86710","81870"
"In post","2023","Project Delivery","Ministry of Defence (excl. agencies)","SEO","1065","1040","42470","41800"
"In post","2023","Project Delivery","Ministry of Justice (excl. agencies)","AO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Ministry of Justice (excl. agencies)","EO","40","35","27800","27170"
"In post","2023","Project Delivery","Ministry of Justice (excl. agencies)","G6","30","30","66700","66700"
"In post","2023","Project Delivery","Ministry of Justice (excl. agencies)","G7","85","85","54520","54890"
"In post","2023","Project Delivery","Ministry of Justice (excl. agencies)","HEO","80","80","33450","33210"
"In post","2023","Project Delivery","Ministry of Justice (excl. agencies)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Ministry of Justice (excl. agencies)","SEO","110","110","41150","43650"
"In post","2023","Project Delivery","National Crime Agency","AO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","National Crime Agency","EO","20","20","31690","30740"
"In post","2023","Project Delivery","National Crime Agency","G6","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","National Crime Agency","G7","10","10","59660","58540"
"In post","2023","Project Delivery","National Crime Agency","HEO","25","25","39570","38640"
"In post","2023","Project Delivery","National Crime Agency","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","National Crime Agency","SEO","40","40","48630","47950"
"In post","2023","Project Delivery","National Savings and Investments","EO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","National Savings and Investments","G6","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","National Savings and Investments","G7","20","20","55980","55390"
"In post","2023","Project Delivery","National Savings and Investments","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","National Savings and Investments","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","National Savings and Investments","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Northern Ireland Office","G6","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Northern Ireland Office","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Northern Ireland Office","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Office of Gas and Electricity Markets","EO","10","10","29140","29690"
"In post","2023","Project Delivery","Office of Gas and Electricity Markets","G6","10","10","[c]","[c]"
"In post","2023","Project Delivery","Office of Gas and Electricity Markets","G7","25","25","51630","52000"
"In post","2023","Project Delivery","Office of Gas and Electricity Markets","HEO","10","10","[c]","[c]"
"In post","2023","Project Delivery","Office of Gas and Electricity Markets","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Office of Gas and Electricity Markets","SEO","10","10","40010","41070"
"In post","2023","Project Delivery","Office of Qualifications and Examinations Regulation","G6","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Office of Rail and Road","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Planning Inspectorate","AO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Planning Inspectorate","EO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Planning Inspectorate","G6","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Planning Inspectorate","G7","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Planning Inspectorate","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Planning Inspectorate","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Planning Inspectorate","SEO","5","5","[c]","[c]"
"In post","2023","Project Delivery","Queen Elizabeth II Centre","AO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Queen Elizabeth II Centre","EO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Queen Elizabeth II Centre","G6","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Queen Elizabeth II Centre","HEO","15","15","37940","39000"
"In post","2023","Project Delivery","Queen Elizabeth II Centre","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Registers of Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Registers of Scotland","G7","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Registers of Scotland","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Registers of Scotland","SEO","10","10","[c]","[c]"
"In post","2023","Project Delivery","Rural Payments Agency","EO","25","25","25820","25920"
"In post","2023","Project Delivery","Rural Payments Agency","G6","15","10","60100","59340"
