"Status","Year","Organisation","Region_ITL3","Responsibility_level_grouped","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","Rural Payments Agency","West Cumbria","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Rural Payments Agency","West Cumbria","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Rural Payments Agency","West Surrey","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Rural Payments Agency","Westminster","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Rural Payments Agency","Worcestershire CC","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Rural Payments Agency","York","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Rural Payments Agency","York","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Courts and Tribunals Service","Aberdeen City and Aberdeenshire","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Courts and Tribunals Service","City of Edinburgh","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Courts and Tribunals Service","City of Edinburgh","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Courts and Tribunals Service","City of Edinburgh","EO","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Courts and Tribunals Service","City of Edinburgh","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Courts and Tribunals Service","City of Edinburgh","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Courts and Tribunals Service","Clackmannanshire and Fife","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Courts and Tribunals Service","East Ayrshire and North Ayrshire mainland","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Courts and Tribunals Service","Falkirk","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Courts and Tribunals Service","Glasgow City","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Courts and Tribunals Service","Inverness and Nairn, Moray, and Badenoch and Strathspey","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Courts and Tribunals Service","North Lanarkshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Courts and Tribunals Service","Perth and Kinross, and Stirling","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Courts and Tribunals Service","South Lanarkshire","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Courts and Tribunals Service","South Lanarkshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Forestry","Caithness and Sutherland, and Ross and Cromarty","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Forestry","Caithness and Sutherland, and Ross and Cromarty","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Forestry","City of Edinburgh","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Forestry","City of Edinburgh","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Forestry","City of Edinburgh","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Forestry","City of Edinburgh","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Forestry","Dumfries and Galloway","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Forestry","Dumfries and Galloway","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Forestry","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Government (excl. agencies)","Aberdeen City and Aberdeenshire","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Government (excl. agencies)","Aberdeen City and Aberdeenshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Government (excl. agencies)","City of Edinburgh","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Government (excl. agencies)","City of Edinburgh","EO","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Government (excl. agencies)","City of Edinburgh","G6/G7","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Government (excl. agencies)","City of Edinburgh","G6/G7","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Government (excl. agencies)","City of Edinburgh","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Government (excl. agencies)","City of Edinburgh","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Government (excl. agencies)","Falkirk","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Government (excl. agencies)","Glasgow City","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Government (excl. agencies)","Glasgow City","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Government (excl. agencies)","Glasgow City","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Government (excl. agencies)","Glasgow City","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Government (excl. agencies)","Glasgow City","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Government (excl. agencies)","Overseas","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Prison Service","City of Edinburgh","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Prison Service","City of Edinburgh","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Prison Service","City of Edinburgh","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Prison Service","City of Edinburgh","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Prison Service","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Prison Service","Glasgow City","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Prison Service","North Lanarkshire","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Public Pensions Agency","City of Edinburgh","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Public Pensions Agency","Scottish Borders","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Serious Fraud Office","Westminster","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Serious Fraud Office","Westminster","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Serious Fraud Office","Westminster","G6/G7","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Serious Fraud Office","Westminster","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Serious Fraud Office","Westminster","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Social Security Scotland","Angus and Dundee City","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Social Security Scotland","Angus and Dundee City","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Social Security Scotland","Glasgow City","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Social Security Scotland","Glasgow City","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Social Security Scotland","Glasgow City","EO","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Social Security Scotland","Glasgow City","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Social Security Scotland","Glasgow City","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Social Security Scotland","Glasgow City","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Social Security Scotland","Na h-Eileanan Siar","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Standards and Testing Agency","Coventry","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Standards and Testing Agency","Coventry","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Standards and Testing Agency","Coventry","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Standards and Testing Agency","Manchester","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Standards and Testing Agency","Manchester","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Standards and Testing Agency","Westminster","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Standards and Testing Agency","Westminster","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Student Awards Agency for Scotland","City of Edinburgh","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Submarine Delivery Agency","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","Unknown","15","[c]","40510","38790"
"Leaver Dept.","2023","Submarine Delivery Agency","Plymouth","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Teaching Regulation Agency","Coventry","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","The Insolvency Service","Berkshire","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","The Insolvency Service","Birmingham","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","The Insolvency Service","Birmingham","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","The Insolvency Service","Birmingham","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","The Insolvency Service","Birmingham","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","The Insolvency Service","Birmingham","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","The Insolvency Service","Birmingham","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","The Insolvency Service","Blackpool","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","The Insolvency Service","Bristol, City of","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","The Insolvency Service","Cardiff and Vale of Glamorgan","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","The Insolvency Service","Cardiff and Vale of Glamorgan","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","The Insolvency Service","Cardiff and Vale of Glamorgan","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","The Insolvency Service","Cardiff and Vale of Glamorgan","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","The Insolvency Service","City of Edinburgh","AA/AO","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","The Insolvency Service","City of Edinburgh","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","The Insolvency Service","Croydon","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","The Insolvency Service","Devon CC","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","The Insolvency Service","Devon CC","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","The Insolvency Service","Hackney and Newham","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","The Insolvency Service","Hackney and Newham","EO","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","The Insolvency Service","Hackney and Newham","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","The Insolvency Service","Hackney and Newham","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","The Insolvency Service","Hackney and Newham","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","The Insolvency Service","Hertfordshire CC","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","The Insolvency Service","Leeds","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","The Insolvency Service","Leeds","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","The Insolvency Service","Leeds","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","The Insolvency Service","Manchester","AA/AO","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","The Insolvency Service","Manchester","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","The Insolvency Service","Manchester","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","The Insolvency Service","Medway","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","The Insolvency Service","Nottingham","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","The Insolvency Service","Plymouth","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","The Insolvency Service","Suffolk CC","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","The Insolvency Service","Tyneside","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","The Insolvency Service","Wirral","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","The National Archives","Hounslow and Richmond upon Thames","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","The National Archives","Hounslow and Richmond upon Thames","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","The National Archives","Hounslow and Richmond upon Thames","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Export Finance","Westminster","EO","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Export Finance","Westminster","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Export Finance","Westminster","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Export Finance","Westminster","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Health Security Agency","Barking & Dagenham and Havering","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Health Security Agency","Barnet","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Health Security Agency","Barnet","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Health Security Agency","Barnet","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Health Security Agency","Barnsley, Doncaster and Rotherham","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Health Security Agency","Bath and North East Somerset, North Somerset and South Gloucestershire","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Health Security Agency","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Health Security Agency","Birmingham","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Health Security Agency","Birmingham","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Health Security Agency","Birmingham","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Health Security Agency","Bristol, City of","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Health Security Agency","Bristol, City of","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Health Security Agency","Cardiff and Vale of Glamorgan","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Health Security Agency","Croydon","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Health Security Agency","Derby","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Health Security Agency","Devon CC","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Health Security Agency","East Kent","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Health Security Agency","East Lothian and Midlothian","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Health Security Agency","Glasgow City","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Health Security Agency","Glasgow City","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Health Security Agency","Gloucestershire CC","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Health Security Agency","Greater Manchester South East","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Health Security Agency","Gwent Valleys","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Health Security Agency","Haringey and Islington","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Health Security Agency","Lambeth","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Health Security Agency","Lambeth","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Health Security Agency","Lambeth","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Health Security Agency","Lambeth","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Health Security Agency","Lambeth","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Health Security Agency","Lambeth","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Health Security Agency","Lancaster and Wyre","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Health Security Agency","Lancaster and Wyre","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Health Security Agency","Leeds","EO","EO","10","[c]","25630","25560"
"Leaver Dept.","2023","UK Health Security Agency","Leeds","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Health Security Agency","Leeds","G6/G7","G7","10","[c]","53220","50770"
"Leaver Dept.","2023","UK Health Security Agency","Leeds","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Health Security Agency","Leeds","SEO/HEO","HEO","15","[c]","31670","29970"
"Leaver Dept.","2023","UK Health Security Agency","Leeds","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Health Security Agency","Lincolnshire CC","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Health Security Agency","Liverpool","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Health Security Agency","Liverpool","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Health Security Agency","Liverpool","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Health Security Agency","Manchester","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Health Security Agency","Manchester","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Health Security Agency","Manchester","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Health Security Agency","Mid Kent","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Health Security Agency","Mid Kent","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Health Security Agency","Mid Lancashire","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Health Security Agency","North Northamptonshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Health Security Agency","North Yorkshire CC","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Health Security Agency","Northumberland","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Health Security Agency","Nottingham","AA/AO","AO","[c]","[c]","[c]","[c]"
