"Status","Year","Ethnicity","Organisation","Parent_department","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Other ethnicity","Department for Education (excl. agencies)","Department for Education","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Department for Education (excl. agencies)","Department for Education","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Department for Education (excl. agencies)","Department for Education","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Department for Education (excl. agencies)","Department for Education","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Department for Education (excl. agencies)","Department for Education","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Policy","5","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Department for International Trade","Department for International Trade","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Department for International Trade","Department for International Trade","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Department for International Trade","Department for International Trade","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Department for International Trade","Department for International Trade","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Department for International Trade","Department for International Trade","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Department for International Trade","Department for International Trade","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Department for International Trade","Department for International Trade","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Department for International Trade","Department for International Trade","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Department for International Trade","Department for International Trade","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Department for International Trade","Department for International Trade","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Department for International Trade","Department for International Trade","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Department for International Trade","Department for International Trade","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Department for International Trade","Department for International Trade","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Department for International Trade","Department for International Trade","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Department for International Trade","Department for International Trade","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Department for International Trade","Department for International Trade","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Department for International Trade","Department for International Trade","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Department for Transport (excl. agencies)","Department for Transport","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Department for Transport (excl. agencies)","Department for Transport","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Department for Transport (excl. agencies)","Department for Transport","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Department for Transport (excl. agencies)","Department for Transport","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Department for Transport (excl. agencies)","Department for Transport","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Department for Transport (excl. agencies)","Department for Transport","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Department for Transport (excl. agencies)","Department for Transport","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Department for Transport (excl. agencies)","Department for Transport","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Department for Transport (excl. agencies)","Department for Transport","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Department for Transport (excl. agencies)","Department for Transport","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Department for Transport (excl. agencies)","Department for Transport","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Department for Transport (excl. agencies)","Department for Transport","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Department for Transport (excl. agencies)","Department for Transport","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Department for Transport (excl. agencies)","Department for Transport","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Department for Transport (excl. agencies)","Department for Transport","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Department for Transport (excl. agencies)","Department for Transport","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Department for Transport (excl. agencies)","Department for Transport","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Department for Transport (excl. agencies)","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Digital, Data and Technology","5","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Operational Delivery","15","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Other","5","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Disclosure Scotland","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Driver and Vehicle Licensing Agency","Department for Transport","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Driver and Vehicle Licensing Agency","Department for Transport","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Driver and Vehicle Licensing Agency","Department for Transport","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Driver and Vehicle Licensing Agency","Department for Transport","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Driver and Vehicle Licensing Agency","Department for Transport","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Driver and Vehicle Licensing Agency","Department for Transport","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Driver and Vehicle Licensing Agency","Department for Transport","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Driver and Vehicle Licensing Agency","Department for Transport","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Driver and Vehicle Licensing Agency","Department for Transport","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Driver and Vehicle Licensing Agency","Department for Transport","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Driver and Vehicle Standards Agency","Department for Transport","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Driver and Vehicle Standards Agency","Department for Transport","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Driver and Vehicle Standards Agency","Department for Transport","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Driver and Vehicle Standards Agency","Department for Transport","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Driver and Vehicle Standards Agency","Department for Transport","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Driver and Vehicle Standards Agency","Department for Transport","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Driver and Vehicle Standards Agency","Department for Transport","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Driver and Vehicle Standards Agency","Department for Transport","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Driver and Vehicle Standards Agency","Department for Transport","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Driver and Vehicle Standards Agency","Department for Transport","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Driver and Vehicle Standards Agency","Department for Transport","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Driver and Vehicle Standards Agency","Department for Transport","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Education Scotland","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Education and Skills Funding Agency","Department for Education","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Education and Skills Funding Agency","Department for Education","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Education and Skills Funding Agency","Department for Education","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Education and Skills Funding Agency","Department for Education","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Education and Skills Funding Agency","Department for Education","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Estyn","Estyn","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Estyn","Estyn","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Estyn","Estyn","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Estyn","Estyn","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Estyn","Estyn","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Estyn","Estyn","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Food Standards Agency","Food Standards Agency","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Food Standards Agency","Food Standards Agency","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Food Standards Agency","Food Standards Agency","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Food Standards Agency","Food Standards Agency","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Food Standards Agency","Food Standards Agency","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Food Standards Agency","Food Standards Agency","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Food Standards Agency","Food Standards Agency","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Food Standards Agency","Food Standards Agency","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Food Standards Agency","Food Standards Agency","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Food Standards Agency","Food Standards Agency","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Food Standards Agency","Food Standards Agency","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Food Standards Agency","Food Standards Agency","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Food Standards Agency","Food Standards Agency","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Food Standards Agency","Food Standards Agency","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Food Standards Agency","Food Standards Agency","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Food Standards Agency","Food Standards Agency","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Food Standards Agency","Food Standards Agency","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Food Standards Agency","Food Standards Agency","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Food Standards Scotland","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Government Actuary's Department","Chancellor's other departments","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Government Actuary's Department","Chancellor's other departments","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Government Actuary's Department","Chancellor's other departments","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Government Commercial Organisation","Cabinet Office","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Government Commercial Organisation","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Government Internal Audit Agency","HM Treasury","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Government Internal Audit Agency","HM Treasury","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Government Internal Audit Agency","HM Treasury","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Government Internal Audit Agency","HM Treasury","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Government Internal Audit Agency","HM Treasury","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Government Internal Audit Agency","HM Treasury","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Government Legal Department","Attorney General's Departments","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Government Legal Department","Attorney General's Departments","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Government Legal Department","Attorney General's Departments","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Government Legal Department","Attorney General's Departments","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Government Legal Department","Attorney General's Departments","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Government Legal Department","Attorney General's Departments","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Government Legal Department","Attorney General's Departments","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Government Legal Department","Attorney General's Departments","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Government Legal Department","Attorney General's Departments","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Government Legal Department","Attorney General's Departments","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Government Property Agency","Cabinet Office","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Government Property Agency","Cabinet Office","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Government Property Agency","Cabinet Office","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Government Property Agency","Cabinet Office","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Government Property Agency","Cabinet Office","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Government Property Agency","Cabinet Office","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","HM Courts and Tribunals Service","Ministry of Justice","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","HM Courts and Tribunals Service","Ministry of Justice","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","HM Courts and Tribunals Service","Ministry of Justice","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","HM Courts and Tribunals Service","Ministry of Justice","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","HM Courts and Tribunals Service","Ministry of Justice","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","HM Courts and Tribunals Service","Ministry of Justice","Operational Delivery","10","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","HM Courts and Tribunals Service","Ministry of Justice","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","HM Courts and Tribunals Service","Ministry of Justice","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","HM Courts and Tribunals Service","Ministry of Justice","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","HM Courts and Tribunals Service","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","HM Land Registry","HM Land Registry","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","HM Land Registry","HM Land Registry","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","HM Land Registry","HM Land Registry","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","HM Land Registry","HM Land Registry","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","HM Land Registry","HM Land Registry","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","HM Land Registry","HM Land Registry","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","HM Land Registry","HM Land Registry","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","HM Land Registry","HM Land Registry","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","HM Land Registry","HM Land Registry","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","HM Prison and Probation Service","Ministry of Justice","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","HM Prison and Probation Service","Ministry of Justice","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","HM Prison and Probation Service","Ministry of Justice","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","HM Prison and Probation Service","Ministry of Justice","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","HM Prison and Probation Service","Ministry of Justice","Operational Delivery","55","[c]","27180","27640"
"New entrant CS","2023","Other ethnicity","HM Prison and Probation Service","Ministry of Justice","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","HM Prison and Probation Service","Ministry of Justice","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","HM Prison and Probation Service","Ministry of Justice","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","HM Prison and Probation Service","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Counter Fraud","[c]","[c]","[c]","[c]"
