"Status","Year","Function_of_post","Profession_of_post","Region_ITL3","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Counter Fraud","Operational Delivery","Birmingham","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Operational Delivery","Bristol, City of","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Operational Delivery","Cardiff and Vale of Glamorgan","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Operational Delivery","Croydon","London","5","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Operational Delivery","Glasgow City","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Operational Delivery","Greater Manchester South West","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Operational Delivery","Hackney and Newham","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Operational Delivery","Leeds","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Operational Delivery","Liverpool","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Operational Delivery","Nottingham","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Operational Delivery","Sefton","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Operational Delivery","South Hampshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Operational Delivery","Sunderland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Operational Delivery","Tyneside","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Other","Belfast","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Other","Cardiff and Vale of Glamorgan","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Other","Greater Manchester South West","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Other","North Lanarkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Other","North and North East Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Other","Nottingham","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Policy","Glasgow City","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Tax","City of Edinburgh","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Tax","Greater Manchester South West","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Tax","Sunderland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Tax","Tyneside","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Unknown","Belfast","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Unknown","Bristol, City of","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Unknown","Cardiff and Vale of Glamorgan","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Unknown","East Kent","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Unknown","Glasgow City","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Unknown","Hackney and Newham","London","10","[c]","32080","31980"
"New entrant CS","2023","Counter Fraud","Unknown","Leeds","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Unknown","Tower Hamlets","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Unknown","Tyneside","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Unknown","Unknown","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Unknown","Westminster","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Debt","Operational Delivery","Birmingham","Outside London","120","[c]","22580","22520"
"New entrant CS","2023","Debt","Operational Delivery","Bradford","Outside London","135","[c]","22610","22520"
"New entrant CS","2023","Debt","Operational Delivery","Cardiff and Vale of Glamorgan","Outside London","75","[c]","22750","22520"
"New entrant CS","2023","Debt","Operational Delivery","City of Edinburgh","Outside London","50","[c]","22520","22520"
"New entrant CS","2023","Debt","Operational Delivery","Croydon","London","40","[c]","26920","26920"
"New entrant CS","2023","Debt","Operational Delivery","Glasgow City","Outside London","60","[c]","22520","22520"
"New entrant CS","2023","Debt","Operational Delivery","Hackney and Newham","London","105","[c]","26880","26920"
"New entrant CS","2023","Debt","Operational Delivery","Leeds","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","Debt","Operational Delivery","Liverpool","Outside London","70","[c]","22600","22520"
"New entrant CS","2023","Debt","Operational Delivery","Nottingham","Outside London","190","[c]","22680","22520"
"New entrant CS","2023","Debt","Operational Delivery","Sefton","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Debt","Operational Delivery","South Lanarkshire","Outside London","165","[c]","22560","22520"
"New entrant CS","2023","Debt","Operational Delivery","Tyneside","Outside London","195","[c]","22590","22520"
"New entrant CS","2023","Debt","Operational Research","Bradford","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Debt","Operational Research","Glasgow City","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Debt","Other","Barnsley, Doncaster and Rotherham","Outside London","15","[c]","21690","21690"
"New entrant CS","2023","Debt","Other","Birmingham","Outside London","110","[c]","21660","21690"
"New entrant CS","2023","Debt","Other","Blackpool","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Debt","Other","Bradford","Outside London","25","[c]","22100","21690"
"New entrant CS","2023","Debt","Other","Central Valleys","Outside London","35","[c]","21830","21690"
"New entrant CS","2023","Debt","Other","Coventry","Outside London","15","[c]","21660","21690"
"New entrant CS","2023","Debt","Other","Dudley","Outside London","135","[c]","21750","21690"
"New entrant CS","2023","Debt","Other","Greater Manchester South West","Outside London","15","[c]","21660","21690"
"New entrant CS","2023","Debt","Other","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","15","[c]","21690","21690"
"New entrant CS","2023","Debt","Other","Na h-Eileanan Siar","Outside London","20","[c]","22050","21690"
"New entrant CS","2023","Debt","Other","North Northamptonshire","Outside London","20","[c]","21600","21690"
"New entrant CS","2023","Debt","Other","Somerset CC","Outside London","20","[c]","21690","21690"
"New entrant CS","2023","Debt","Other","Sunderland","Outside London","15","[c]","21690","21690"
"New entrant CS","2023","Debt","Other","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Debt","Other","Warwickshire CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Debt","Tax","South Lanarkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Debt","Tax","Tyneside","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Debt","Unknown","Bradford","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Debt","Unknown","Cardiff and Vale of Glamorgan","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Debt","Unknown","City of Edinburgh","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Debt","Unknown","Croydon","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Debt","Unknown","Greater Manchester South West","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Debt","Unknown","Hackney and Newham","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Debt","Unknown","Nottingham","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Debt","Unknown","South Lanarkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Debt","Unknown","Tyneside","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Commercial","Bristol, City of","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Communications","Westminster","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Counter Fraud","Tower Hamlets","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Digital, Data and Technology","Barnet","London","10","[c]","36690","34490"
"New entrant CS","2023","Digital, Data & Technology","Digital, Data and Technology","Barnsley, Doncaster and Rotherham","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Digital, Data and Technology","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","75","[c]","32000","32500"
"New entrant CS","2023","Digital, Data & Technology","Digital, Data and Technology","Belfast","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Digital, Data and Technology","Berkshire","Outside London","20","[c]","36880","37300"
"New entrant CS","2023","Digital, Data & Technology","Digital, Data and Technology","Bexley and Greenwich","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Digital, Data and Technology","Birmingham","Outside London","55","[c]","41140","37680"
"New entrant CS","2023","Digital, Data & Technology","Digital, Data and Technology","Blackburn with Darwen","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Digital, Data and Technology","Blackpool","Outside London","50","[c]","41140","34970"
"New entrant CS","2023","Digital, Data & Technology","Digital, Data and Technology","Bradford","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Digital, Data and Technology","Breckland and South Norfolk","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Digital, Data and Technology","Bridgend and Neath Port Talbot","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Digital, Data and Technology","Brighton and Hove","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Digital, Data and Technology","Bristol, City of","Outside London","90","[c]","39890","37300"
"New entrant CS","2023","Digital, Data & Technology","Digital, Data and Technology","Buckinghamshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Digital, Data and Technology","Calderdale and Kirklees","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Digital, Data and Technology","Cambridgeshire CC","Outside London","10","[c]","31970","33830"
"New entrant CS","2023","Digital, Data & Technology","Digital, Data and Technology","Camden and City of London","London","5","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Digital, Data and Technology","Cardiff and Vale of Glamorgan","Outside London","80","[c]","39460","37340"
"New entrant CS","2023","Digital, Data & Technology","Digital, Data and Technology","Central Hampshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Digital, Data and Technology","Central Valleys","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Digital, Data and Technology","Cheshire East","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Digital, Data and Technology","Cheshire West and Chester","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Digital, Data and Technology","City of Edinburgh","Outside London","45","[c]","41150","41780"
"New entrant CS","2023","Digital, Data & Technology","Digital, Data and Technology","Clackmannanshire and Fife","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Digital, Data and Technology","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Digital, Data and Technology","Coventry","Outside London","30","[c]","36390","37590"
"New entrant CS","2023","Digital, Data & Technology","Digital, Data and Technology","Croydon","London","85","[c]","43900","38760"
"New entrant CS","2023","Digital, Data & Technology","Digital, Data and Technology","Darlington","Outside London","40","[c]","42000","37760"
"New entrant CS","2023","Digital, Data & Technology","Digital, Data and Technology","Derby","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Digital, Data and Technology","Devon CC","Outside London","30","[c]","34460","27380"
"New entrant CS","2023","Digital, Data & Technology","Digital, Data and Technology","Dorset","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Digital, Data and Technology","Dudley","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Digital, Data and Technology","Durham","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Digital, Data and Technology","Ealing","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Digital, Data and Technology","East Ayrshire and North Ayrshire mainland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Digital, Data and Technology","East Cumbria","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Digital, Data and Technology","East Kent","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Digital, Data and Technology","East Lancashire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Digital, Data and Technology","East Lothian and Midlothian","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Digital, Data and Technology","East Merseyside","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Digital, Data and Technology","East Riding of Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Digital, Data and Technology","East Surrey","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Digital, Data and Technology","East Sussex CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Digital, Data and Technology","Enfield","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Digital, Data and Technology","Essex Haven Gateway","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Digital, Data and Technology","Flintshire and Wrexham","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Digital, Data and Technology","Glasgow City","Outside London","45","[c]","38520","37350"
"New entrant CS","2023","Digital, Data & Technology","Digital, Data and Technology","Gloucestershire CC","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Digital, Data and Technology","Greater Manchester North East","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Digital, Data and Technology","Greater Manchester North West","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Digital, Data and Technology","Greater Manchester South East","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Digital, Data and Technology","Greater Manchester South West","Outside London","105","[c]","36110","34400"
"New entrant CS","2023","Digital, Data & Technology","Digital, Data and Technology","Gwent Valleys","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Digital, Data and Technology","Hackney and Newham","London","45","[c]","40450","39110"
"New entrant CS","2023","Digital, Data & Technology","Digital, Data and Technology","Haringey and Islington","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Digital, Data and Technology","Harrow and Hillingdon","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Digital, Data and Technology","Hartlepool and Stockton-on-Tees","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Digital, Data and Technology","Herefordshire, County of","Outside London","10","[c]","23840","22220"
"New entrant CS","2023","Digital, Data & Technology","Digital, Data and Technology","Hertfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Digital, Data and Technology","Hounslow and Richmond upon Thames","London","25","[c]","40760","36310"
"New entrant CS","2023","Digital, Data & Technology","Digital, Data and Technology","Isle of Anglesey","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Digital, Data and Technology","Kensington & Chelsea and Hammersmith & Fulham","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Digital, Data and Technology","Kingston upon Hull, City of","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Digital, Data and Technology","Lambeth","London","10","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Digital, Data and Technology","Lancaster and Wyre","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Digital, Data and Technology","Leeds","Outside London","115","[c]","40820","38470"
"New entrant CS","2023","Digital, Data & Technology","Digital, Data and Technology","Leicester","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Digital, Data and Technology","Leicestershire CC and Rutland","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Digital, Data and Technology","Lewisham and Southwark","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Digital, Data and Technology","Lincolnshire CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Digital, Data and Technology","Lisburn and Castlereagh","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Digital, Data and Technology","Liverpool","Outside London","30","[c]","34930","34110"
"New entrant CS","2023","Digital, Data & Technology","Digital, Data and Technology","Luton","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Digital, Data and Technology","Manchester","Outside London","150","[c]","39450","38190"
"New entrant CS","2023","Digital, Data & Technology","Digital, Data and Technology","Medway","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Digital, Data and Technology","Merton, Kingston upon Thames and Sutton","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Digital, Data and Technology","Mid Lancashire","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Digital, Data and Technology","Milton Keynes","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Digital, Data and Technology","Monmouthshire and Newport","Outside London","125","[c]","37580","33190"
"New entrant CS","2023","Digital, Data & Technology","Digital, Data and Technology","Newry, Mourne and Down","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Digital, Data and Technology","North Hampshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Digital, Data and Technology","North Yorkshire CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Digital, Data and Technology","Norwich and East Norfolk","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Digital, Data and Technology","Nottingham","Outside London","25","[c]","40830","37590"
"New entrant CS","2023","Digital, Data & Technology","Digital, Data and Technology","Overseas","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Digital, Data and Technology","Oxfordshire CC","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Digital, Data and Technology","Peterborough","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Digital, Data and Technology","Plymouth","Outside London","25","[c]","28330","23390"
"New entrant CS","2023","Digital, Data & Technology","Digital, Data and Technology","Portsmouth","Outside London","20","[c]","41130","30490"
"New entrant CS","2023","Digital, Data & Technology","Digital, Data and Technology","Redbridge and Waltham Forest","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Digital, Data and Technology","Scottish Borders","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Digital, Data and Technology","Sefton","Outside London","20","[c]","33930","32000"
"New entrant CS","2023","Digital, Data & Technology","Digital, Data and Technology","Sheffield","Outside London","95","[c]","44310","40000"
"New entrant CS","2023","Digital, Data & Technology","Digital, Data and Technology","Shropshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Digital, Data and Technology","Somerset CC","Outside London","25","[c]","35270","34370"
"New entrant CS","2023","Digital, Data & Technology","Digital, Data and Technology","South Hampshire","Outside London","55","[c]","35150","37370"
"New entrant CS","2023","Digital, Data & Technology","Digital, Data and Technology","South Lanarkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Digital, Data and Technology","South Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Digital, Data and Technology","South Teesside","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Digital, Data and Technology","South West Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Digital, Data and Technology","South and West Derbyshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Digital, Data and Technology","Southampton","Outside London","10","[c]","39950","39630"
"New entrant CS","2023","Digital, Data & Technology","Digital, Data and Technology","Southend-on-Sea","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Digital, Data and Technology","Staffordshire CC","Outside London","15","[c]","29500","27080"
"New entrant CS","2023","Digital, Data & Technology","Digital, Data and Technology","Stoke-on-Trent","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Digital, Data and Technology","Suffolk CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Digital, Data and Technology","Swansea","Outside London","50","[c]","34750","28080"
"New entrant CS","2023","Digital, Data & Technology","Digital, Data and Technology","Telford and Wrekin","Outside London","110","[c]","42760","41780"
"New entrant CS","2023","Digital, Data & Technology","Digital, Data and Technology","Torbay","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Digital, Data and Technology","Tower Hamlets","London","130","[c]","49650","48130"
"New entrant CS","2023","Digital, Data & Technology","Digital, Data and Technology","Tyneside","Outside London","240","[c]","40200","38470"
"New entrant CS","2023","Digital, Data & Technology","Digital, Data and Technology","Unknown","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Digital, Data and Technology","Wakefield","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Digital, Data and Technology","Wandsworth","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Digital, Data and Technology","Warrington","Outside London","25","[c]","36600","33310"
"New entrant CS","2023","Digital, Data & Technology","Digital, Data and Technology","Warwickshire CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Digital, Data and Technology","West Surrey","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Digital, Data and Technology","West Sussex (North East)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Digital, Data and Technology","West Sussex (South West)","Outside London","20","[c]","42030","43540"
"New entrant CS","2023","Digital, Data & Technology","Digital, Data and Technology","Westminster","London","285","[c]","45750","40260"
"New entrant CS","2023","Digital, Data & Technology","Digital, Data and Technology","Wiltshire","Outside London","45","[c]","43770","33830"
"New entrant CS","2023","Digital, Data & Technology","Digital, Data and Technology","Wirral","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Digital, Data and Technology","Wolverhampton","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Digital, Data and Technology","Worcestershire CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Digital, Data and Technology","York","Outside London","30","[c]","41960","37720"
"New entrant CS","2023","Digital, Data & Technology","Economics","Tower Hamlets","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Finance","Blackpool","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Finance","Sheffield","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Human Resources","Birmingham","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Human Resources","Darlington","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Human Resources","Greater Manchester South West","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Human Resources","Tower Hamlets","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Human Resources","Westminster","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Intelligence Analysis","Sefton","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Knowledge and Information Management","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Knowledge and Information Management","Berkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Knowledge and Information Management","Birmingham","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Knowledge and Information Management","Bristol, City of","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Knowledge and Information Management","Cambridgeshire CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Knowledge and Information Management","Cardiff and Vale of Glamorgan","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Knowledge and Information Management","Central Hampshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Knowledge and Information Management","City of Edinburgh","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Knowledge and Information Management","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Knowledge and Information Management","Darlington","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Knowledge and Information Management","Devon CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Knowledge and Information Management","Dorset","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Knowledge and Information Management","East Sussex CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Knowledge and Information Management","Harrow and Hillingdon","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Knowledge and Information Management","Herefordshire, County of","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Knowledge and Information Management","Hertfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Knowledge and Information Management","Hounslow and Richmond upon Thames","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Knowledge and Information Management","Lancaster and Wyre","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Knowledge and Information Management","Leeds","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Knowledge and Information Management","Lincolnshire CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Knowledge and Information Management","Manchester","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Knowledge and Information Management","Monmouthshire and Newport","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Knowledge and Information Management","North Yorkshire CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Knowledge and Information Management","Northumberland","Outside London","[c]","[c]","[c]","[c]"
