"Status","Year","Age","Profession_of_post","Region_ITL2","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","30-39","Legal","Inner London - West","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Legal","Inner London - West","G6/G7","35","[c]","57400","53440"
"Leaver Dept.","2023","30-39","Legal","Inner London - West","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Legal","Inner London - West","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Legal","Kent","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Legal","Merseyside","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Legal","Merseyside","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Legal","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Legal","Outer London - East and North East","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Legal","Outer London - South","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Legal","Outer London - South","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Legal","West Central Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Legal","West Central Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Legal","West Midlands","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Legal","West Midlands","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Legal","West Midlands","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Legal","West Wales and The Valleys","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Legal","West Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Medicine","East Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Medicine","Inner London - East","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Operational Delivery","Bedfordshire and Hertfordshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Operational Delivery","Bedfordshire and Hertfordshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Operational Delivery","Bedfordshire and Hertfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Operational Delivery","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Operational Delivery","Berkshire, Buckinghamshire and Oxfordshire","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Operational Delivery","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Operational Delivery","Berkshire, Buckinghamshire and Oxfordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Operational Delivery","Cheshire","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Operational Delivery","Cheshire","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Operational Delivery","Cheshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Operational Delivery","Cheshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Operational Delivery","Cornwall and Isles of Scilly","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Operational Delivery","Cornwall and Isles of Scilly","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Operational Delivery","Cumbria","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Operational Delivery","Cumbria","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Operational Delivery","Derbyshire and Nottinghamshire","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Operational Delivery","Derbyshire and Nottinghamshire","EO","20","[c]","27300","27570"
"Leaver Dept.","2023","30-39","Operational Delivery","Derbyshire and Nottinghamshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Operational Delivery","Derbyshire and Nottinghamshire","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Operational Delivery","Derbyshire and Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Operational Delivery","Devon","AA/AO","10","[c]","21980","22150"
"Leaver Dept.","2023","30-39","Operational Delivery","Devon","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Operational Delivery","Dorset and Somerset","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Operational Delivery","Dorset and Somerset","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Operational Delivery","Dorset and Somerset","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Operational Delivery","East Anglia","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Operational Delivery","East Anglia","EO","15","[c]","27820","28120"
"Leaver Dept.","2023","30-39","Operational Delivery","East Anglia","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Operational Delivery","East Anglia","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Operational Delivery","East Anglia","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Operational Delivery","East Wales","AA/AO","25","[c]","21620","21690"
"Leaver Dept.","2023","30-39","Operational Delivery","East Wales","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Operational Delivery","East Wales","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Operational Delivery","East Wales","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Operational Delivery","East Wales","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Operational Delivery","East Wales","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Operational Delivery","East Yorkshire and Northern Lincolnshire","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Operational Delivery","East Yorkshire and Northern Lincolnshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Operational Delivery","East Yorkshire and Northern Lincolnshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Operational Delivery","Eastern Scotland","AA/AO","40","[c]","21730","21690"
"Leaver Dept.","2023","30-39","Operational Delivery","Eastern Scotland","EO","40","[c]","27990","27570"
"Leaver Dept.","2023","30-39","Operational Delivery","Eastern Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Operational Delivery","Eastern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Operational Delivery","Essex","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Operational Delivery","Essex","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Operational Delivery","Essex","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Operational Delivery","Essex","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Operational Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Operational Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","EO","10","[c]","27860","28120"
"Leaver Dept.","2023","30-39","Operational Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Operational Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","10","[c]","35590","34240"
"Leaver Dept.","2023","30-39","Operational Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Operational Delivery","Greater Manchester","AA/AO","40","[c]","21590","21780"
"Leaver Dept.","2023","30-39","Operational Delivery","Greater Manchester","EO","40","[c]","27600","28120"
"Leaver Dept.","2023","30-39","Operational Delivery","Greater Manchester","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Operational Delivery","Greater Manchester","SEO/HEO","25","[c]","34240","33090"
"Leaver Dept.","2023","30-39","Operational Delivery","Greater Manchester","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Operational Delivery","Hampshire and Isle of Wight","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Operational Delivery","Hampshire and Isle of Wight","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Operational Delivery","Hampshire and Isle of Wight","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Operational Delivery","Hampshire and Isle of Wight","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Operational Delivery","Hampshire and Isle of Wight","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Operational Delivery","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Operational Delivery","Herefordshire, Worcestershire and Warwickshire","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Operational Delivery","Herefordshire, Worcestershire and Warwickshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Operational Delivery","Highlands and Islands","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Operational Delivery","Inner London - East","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Operational Delivery","Inner London - East","EO","30","[c]","32210","32520"
"Leaver Dept.","2023","30-39","Operational Delivery","Inner London - East","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Operational Delivery","Inner London - East","SEO/HEO","25","[c]","39890","39390"
"Leaver Dept.","2023","30-39","Operational Delivery","Inner London - East","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Operational Delivery","Inner London - West","AA/AO","20","[c]","24420","25480"
"Leaver Dept.","2023","30-39","Operational Delivery","Inner London - West","EO","25","[c]","30050","29660"
"Leaver Dept.","2023","30-39","Operational Delivery","Inner London - West","G6/G7","40","[c]","59250","57740"
"Leaver Dept.","2023","30-39","Operational Delivery","Inner London - West","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Operational Delivery","Inner London - West","SEO/HEO","50","[c]","37700","37060"
"Leaver Dept.","2023","30-39","Operational Delivery","Kent","AA/AO","35","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Operational Delivery","Kent","EO","20","[c]","29710","29290"
"Leaver Dept.","2023","30-39","Operational Delivery","Kent","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Operational Delivery","Kent","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Operational Delivery","Lancashire","AA/AO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Operational Delivery","Lancashire","EO","10","[c]","28580","28120"
"Leaver Dept.","2023","30-39","Operational Delivery","Lancashire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Operational Delivery","Leicestershire, Rutland and Northamptonshire","AA/AO","10","[c]","21740","21780"
"Leaver Dept.","2023","30-39","Operational Delivery","Leicestershire, Rutland and Northamptonshire","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Operational Delivery","Leicestershire, Rutland and Northamptonshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Operational Delivery","Leicestershire, Rutland and Northamptonshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Operational Delivery","Leicestershire, Rutland and Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Operational Delivery","Lincolnshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Operational Delivery","Lincolnshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Operational Delivery","Merseyside","AA/AO","50","[c]","21780","22400"
"Leaver Dept.","2023","30-39","Operational Delivery","Merseyside","EO","40","[c]","26990","26750"
"Leaver Dept.","2023","30-39","Operational Delivery","Merseyside","SEO/HEO","20","[c]","32900","32160"
"Leaver Dept.","2023","30-39","Operational Delivery","Merseyside","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Operational Delivery","North Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Operational Delivery","North Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Operational Delivery","North Yorkshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Operational Delivery","North Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Operational Delivery","North Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Operational Delivery","Northern Ireland","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Operational Delivery","Northern Ireland","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Operational Delivery","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Operational Delivery","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Operational Delivery","Northumberland, and Tyne and Wear","AA/AO","40","[c]","21500","21280"
"Leaver Dept.","2023","30-39","Operational Delivery","Northumberland, and Tyne and Wear","EO","35","[c]","27350","27570"
"Leaver Dept.","2023","30-39","Operational Delivery","Northumberland, and Tyne and Wear","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Operational Delivery","Northumberland, and Tyne and Wear","SEO/HEO","15","[c]","32190","31830"
"Leaver Dept.","2023","30-39","Operational Delivery","Northumberland, and Tyne and Wear","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Operational Delivery","Outer London - East and North East","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Operational Delivery","Outer London - East and North East","EO","15","[c]","32310","32520"
"Leaver Dept.","2023","30-39","Operational Delivery","Outer London - East and North East","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Operational Delivery","Outer London - East and North East","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Operational Delivery","Outer London - South","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Operational Delivery","Outer London - South","EO","15","[c]","32000","32520"
"Leaver Dept.","2023","30-39","Operational Delivery","Outer London - South","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Operational Delivery","Outer London - South","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Operational Delivery","Outer London - South","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Operational Delivery","Outer London - West and North West","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Operational Delivery","Outer London - West and North West","EO","25","[c]","30840","31060"
"Leaver Dept.","2023","30-39","Operational Delivery","Outer London - West and North West","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Operational Delivery","Outer London - West and North West","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Operational Delivery","Outer London - West and North West","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Operational Delivery","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Operational Delivery","Shropshire and Staffordshire","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Operational Delivery","Shropshire and Staffordshire","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Operational Delivery","Shropshire and Staffordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Operational Delivery","South Yorkshire","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Operational Delivery","South Yorkshire","EO","15","[c]","27170","27570"
"Leaver Dept.","2023","30-39","Operational Delivery","South Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Operational Delivery","South Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Operational Delivery","Southern Scotland","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Operational Delivery","Southern Scotland","EO","15","[c]","27760","27570"
"Leaver Dept.","2023","30-39","Operational Delivery","Southern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Operational Delivery","Surrey, East and West Sussex","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Operational Delivery","Surrey, East and West Sussex","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Operational Delivery","Surrey, East and West Sussex","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Operational Delivery","Tees Valley and Durham","AA/AO","20","[c]","22150","22400"
"Leaver Dept.","2023","30-39","Operational Delivery","Tees Valley and Durham","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Operational Delivery","Tees Valley and Durham","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Operational Delivery","Tees Valley and Durham","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Operational Delivery","Unknown","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Operational Delivery","West Central Scotland","AA/AO","30","[c]","22460","21780"
"Leaver Dept.","2023","30-39","Operational Delivery","West Central Scotland","EO","45","[c]","27320","27570"
"Leaver Dept.","2023","30-39","Operational Delivery","West Central Scotland","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Operational Delivery","West Midlands","AA/AO","30","[c]","21430","21690"
"Leaver Dept.","2023","30-39","Operational Delivery","West Midlands","EO","45","[c]","27130","27570"
"Leaver Dept.","2023","30-39","Operational Delivery","West Midlands","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Operational Delivery","West Midlands","SEO/HEO","15","[c]","34080","34170"
"Leaver Dept.","2023","30-39","Operational Delivery","West Midlands","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Operational Delivery","West Wales and The Valleys","AA/AO","35","[c]","21890","22500"
"Leaver Dept.","2023","30-39","Operational Delivery","West Wales and The Valleys","EO","35","[c]","27310","27570"
"Leaver Dept.","2023","30-39","Operational Delivery","West Wales and The Valleys","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Operational Delivery","West Wales and The Valleys","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Operational Delivery","West Wales and The Valleys","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Operational Delivery","West Yorkshire","AA/AO","20","[c]","23800","21780"
"Leaver Dept.","2023","30-39","Operational Delivery","West Yorkshire","EO","40","[c]","27640","27760"
"Leaver Dept.","2023","30-39","Operational Delivery","West Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Operational Delivery","West Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Operational Delivery","West Yorkshire","SEO/HEO","20","[c]","34100","34170"
"Leaver Dept.","2023","30-39","Operational Delivery","West Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Operational Research","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Operational Research","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Operational Research","Greater Manchester","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Operational Research","Greater Manchester","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Operational Research","Hampshire and Isle of Wight","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Operational Research","Inner London - East","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Operational Research","Inner London - East","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Operational Research","Inner London - West","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Operational Research","Inner London - West","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Operational Research","Merseyside","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Operational Research","Outer London - South","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Operational Research","Outer London - West and North West","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Operational Research","South Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Operational Research","South Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Operational Research","West Central Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Operational Research","West Midlands","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Operational Research","West Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Other","Cornwall and Isles of Scilly","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Other","Derbyshire and Nottinghamshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Other","Derbyshire and Nottinghamshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Other","Devon","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Other","Dorset and Somerset","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Other","East Wales","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Other","East Wales","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Other","East Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Other","Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Other","Eastern Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Other","Gloucestershire, Wiltshire and Bath/Bristol area","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Other","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Other","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Other","Greater Manchester","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Other","Greater Manchester","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Other","Greater Manchester","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Other","Hampshire and Isle of Wight","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Other","Hampshire and Isle of Wight","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Other","Inner London - East","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Other","Inner London - East","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Other","Inner London - East","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Other","Inner London - West","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Other","Inner London - West","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Other","Inner London - West","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Other","Inner London - West","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Other","Inner London - West","SEO/HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Other","Leicestershire, Rutland and Northamptonshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Other","Lincolnshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Other","Merseyside","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Other","North Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Other","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Other","Northumberland, and Tyne and Wear","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Other","Northumberland, and Tyne and Wear","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Other","Outer London - South","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Other","Outer London - South","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Other","South Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Other","South Yorkshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Other","Southern Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Other","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Other","West Central Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Other","West Central Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Other","West Midlands","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Other","West Midlands","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Other","West Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Other","West Yorkshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Other","West Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Planning","East Wales","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Planning","East Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Planning","Inner London - West","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Planning","Inner London - West","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Planning","West Midlands","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Policy","Bedfordshire and Hertfordshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Policy","Bedfordshire and Hertfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Policy","Derbyshire and Nottinghamshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Policy","Derbyshire and Nottinghamshire","EO","[c]","[c]","[c]","[c]"
