"Status","Year","Age","Disability","Organisation","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","40-49","Declared non-disabled","Central Civil Service Fast Stream","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Declared non-disabled","Central Civil Service Fast Stream","London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Declared non-disabled","Central Civil Service Fast Stream","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Declared non-disabled","Central Civil Service Fast Stream","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Declared non-disabled","Central Civil Service Fast Stream","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Declared non-disabled","Central Civil Service Fast Stream","Wales","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Declared non-disabled","Central Civil Service Fast Stream","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Declared non-disabled","Central Civil Service Fast Stream","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Declared non-disabled","Centre for Environment, Fisheries and Aquaculture Science","East of England","85","80","36640","37310"
"In post","2023","40-49","Declared non-disabled","Centre for Environment, Fisheries and Aquaculture Science","South West (England)","35","30","37200","37300"
"In post","2023","40-49","Declared non-disabled","Charity Commission","London","10","10","[c]","[c]"
"In post","2023","40-49","Declared non-disabled","Charity Commission","North West (England)","70","65","39680","38800"
"In post","2023","40-49","Declared non-disabled","Charity Commission","South West (England)","5","5","[c]","[c]"
"In post","2023","40-49","Declared non-disabled","Charity Commission","Wales","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Declared non-disabled","Companies House","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Declared non-disabled","Companies House","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Declared non-disabled","Companies House","Northern Ireland","5","5","[c]","[c]"
"In post","2023","40-49","Declared non-disabled","Companies House","Scotland","10","10","[c]","[c]"
"In post","2023","40-49","Declared non-disabled","Companies House","South East (England)","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Declared non-disabled","Companies House","Wales","200","185","36800","35220"
"In post","2023","40-49","Declared non-disabled","Companies House","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Declared non-disabled","Companies House","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Declared non-disabled","Competition and Markets Authority","London","155","150","78310","77250"
"In post","2023","40-49","Declared non-disabled","Competition and Markets Authority","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Declared non-disabled","Competition and Markets Authority","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Declared non-disabled","Competition and Markets Authority","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Declared non-disabled","Competition and Markets Authority","Scotland","15","15","[c]","[c]"
"In post","2023","40-49","Declared non-disabled","Competition and Markets Authority","Wales","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Declared non-disabled","Criminal Injuries Compensation Authority","Scotland","45","40","32560","31270"
"In post","2023","40-49","Declared non-disabled","Crown Commercial Service","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Declared non-disabled","Crown Commercial Service","East of England","20","20","[c]","[c]"
"In post","2023","40-49","Declared non-disabled","Crown Commercial Service","London","10","10","[c]","[c]"
"In post","2023","40-49","Declared non-disabled","Crown Commercial Service","North West (England)","30","30","45050","40690"
"In post","2023","40-49","Declared non-disabled","Crown Commercial Service","South East (England)","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Declared non-disabled","Crown Commercial Service","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Declared non-disabled","Crown Commercial Service","Wales","5","5","[c]","[c]"
"In post","2023","40-49","Declared non-disabled","Crown Commercial Service","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Declared non-disabled","Crown Commercial Service","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Declared non-disabled","Crown Office and Procurator Fiscal Service","Scotland","425","400","46150","37940"
"In post","2023","40-49","Declared non-disabled","Crown Prosecution Service","East Midlands (England)","85","80","44160","50000"
"In post","2023","40-49","Declared non-disabled","Crown Prosecution Service","East of England","120","105","44180","38940"
"In post","2023","40-49","Declared non-disabled","Crown Prosecution Service","London","320","295","50550","55170"
"In post","2023","40-49","Declared non-disabled","Crown Prosecution Service","North East (England)","70","65","39400","38760"
"In post","2023","40-49","Declared non-disabled","Crown Prosecution Service","North West (England)","200","185","41720","38760"
"In post","2023","40-49","Declared non-disabled","Crown Prosecution Service","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Declared non-disabled","Crown Prosecution Service","South East (England)","120","115","47710","55170"
"In post","2023","40-49","Declared non-disabled","Crown Prosecution Service","South West (England)","55","50","46500","51270"
"In post","2023","40-49","Declared non-disabled","Crown Prosecution Service","Wales","80","75","42640","40310"
"In post","2023","40-49","Declared non-disabled","Crown Prosecution Service","West Midlands (England)","130","120","44220","49050"
"In post","2023","40-49","Declared non-disabled","Crown Prosecution Service","Yorkshire and The Humber","170","155","43750","49050"
"In post","2023","40-49","Declared non-disabled","Defence Electronics and Components Agency","Wales","45","45","30840","28710"
"In post","2023","40-49","Declared non-disabled","Defence Electronics and Components Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Declared non-disabled","Defence Equipment and Support","East Midlands (England)","30","30","[c]","[c]"
"In post","2023","40-49","Declared non-disabled","Defence Equipment and Support","East of England","30","30","[c]","[c]"
"In post","2023","40-49","Declared non-disabled","Defence Equipment and Support","London","20","20","[c]","[c]"
"In post","2023","40-49","Declared non-disabled","Defence Equipment and Support","North West (England)","15","15","[c]","[c]"
"In post","2023","40-49","Declared non-disabled","Defence Equipment and Support","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Declared non-disabled","Defence Equipment and Support","Overseas","5","5","[c]","[c]"
"In post","2023","40-49","Declared non-disabled","Defence Equipment and Support","Scotland","55","55","36440","34880"
"In post","2023","40-49","Declared non-disabled","Defence Equipment and Support","South East (England)","55","50","32910","31920"
"In post","2023","40-49","Declared non-disabled","Defence Equipment and Support","South West (England)","1365","1320","44960","42620"
"In post","2023","40-49","Declared non-disabled","Defence Equipment and Support","Wales","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Declared non-disabled","Defence Equipment and Support","West Midlands (England)","20","20","[c]","[c]"
"In post","2023","40-49","Declared non-disabled","Defence Equipment and Support","Yorkshire and The Humber","5","5","[c]","[c]"
"In post","2023","40-49","Declared non-disabled","Defence Science and Technology Laboratory","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Declared non-disabled","Defence Science and Technology Laboratory","East of England","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Declared non-disabled","Defence Science and Technology Laboratory","London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Declared non-disabled","Defence Science and Technology Laboratory","South East (England)","200","190","50610","49260"
"In post","2023","40-49","Declared non-disabled","Defence Science and Technology Laboratory","South West (England)","420","400","49230","49260"
"In post","2023","40-49","Declared non-disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Declared non-disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","East of England","5","5","[c]","[c]"
"In post","2023","40-49","Declared non-disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","680","650","60300","59370"
"In post","2023","40-49","Declared non-disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","North East (England)","15","10","[c]","[c]"
"In post","2023","40-49","Declared non-disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","North West (England)","30","30","[c]","[c]"
"In post","2023","40-49","Declared non-disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","Scotland","35","30","58240","65180"
"In post","2023","40-49","Declared non-disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","South East (England)","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Declared non-disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Declared non-disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","Wales","25","25","[c]","[c]"
"In post","2023","40-49","Declared non-disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","West Midlands (England)","55","55","44940","47110"
"In post","2023","40-49","Declared non-disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Declared non-disabled","Department for Digital, Culture, Media and Sport (excl. agencies)","London","185","175","59820","58630"
"In post","2023","40-49","Declared non-disabled","Department for Digital, Culture, Media and Sport (excl. agencies)","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Declared non-disabled","Department for Digital, Culture, Media and Sport (excl. agencies)","North West (England)","10","10","[c]","[c]"
"In post","2023","40-49","Declared non-disabled","Department for Digital, Culture, Media and Sport (excl. agencies)","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Declared non-disabled","Department for Digital, Culture, Media and Sport (excl. agencies)","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Declared non-disabled","Department for Digital, Culture, Media and Sport (excl. agencies)","Wales","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Declared non-disabled","Department for Digital, Culture, Media and Sport (excl. agencies)","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Declared non-disabled","Department for Digital, Culture, Media and Sport (excl. agencies)","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Declared non-disabled","Department for Education (excl. agencies)","East Midlands (England)","65","60","47660","51360"
"In post","2023","40-49","Declared non-disabled","Department for Education (excl. agencies)","East of England","20","20","[c]","[c]"
"In post","2023","40-49","Declared non-disabled","Department for Education (excl. agencies)","London","375","345","60040","59150"
"In post","2023","40-49","Declared non-disabled","Department for Education (excl. agencies)","North East (England)","150","145","44540","38540"
"In post","2023","40-49","Declared non-disabled","Department for Education (excl. agencies)","North West (England)","160","155","48450","51360"
"In post","2023","40-49","Declared non-disabled","Department for Education (excl. agencies)","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Declared non-disabled","Department for Education (excl. agencies)","South East (England)","15","15","[c]","[c]"
"In post","2023","40-49","Declared non-disabled","Department for Education (excl. agencies)","South West (England)","40","40","54190","51910"
"In post","2023","40-49","Declared non-disabled","Department for Education (excl. agencies)","Wales","[c]","[c]","[c]","[c]"
