"Status","Year","Function_of_post","Region_ITL2","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Finance","Inner London - East","London","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Inner London - West","London","Female","70","[c]","41270","35410"
"New entrant CS","2023","Finance","Inner London - West","London","Male","80","[c]","39370","34270"
"New entrant CS","2023","Finance","Kent","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Kent","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Lancashire","Outside London","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Lancashire","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Leicestershire, Rutland and Northamptonshire","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Leicestershire, Rutland and Northamptonshire","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Lincolnshire","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Lincolnshire","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Merseyside","Outside London","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Merseyside","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Finance","North Yorkshire","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","North Yorkshire","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Northern Ireland","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Northern Ireland","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Northumberland, and Tyne and Wear","Outside London","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Northumberland, and Tyne and Wear","Outside London","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Outer London - East and North East","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Outer London - East and North East","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Outer London - South","London","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Outer London - South","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Overseas","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Overseas","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Shropshire and Staffordshire","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Shropshire and Staffordshire","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Finance","South Yorkshire","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Finance","South Yorkshire","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Southern Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Southern Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Surrey, East and West Sussex","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Surrey, East and West Sussex","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Tees Valley and Durham","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Tees Valley and Durham","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","West Central Scotland","Outside London","Female","45","[c]","25720","22520"
"New entrant CS","2023","Finance","West Central Scotland","Outside London","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","Finance","West Midlands","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Finance","West Midlands","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Finance","West Wales and The Valleys","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Finance","West Wales and The Valleys","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","West Yorkshire","Outside London","Female","30","[c]","29850","25830"
"New entrant CS","2023","Finance","West Yorkshire","Outside London","Male","40","[c]","26890","22520"
"New entrant CS","2023","Grants Management","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Grants Management","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Grants Management","Cheshire","Outside London","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Grants Management","Cheshire","Outside London","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Grants Management","Cumbria","Outside London","Female","70","[c]","21970","22150"
"New entrant CS","2023","Grants Management","Cumbria","Outside London","Male","45","[c]","22150","22150"
"New entrant CS","2023","Grants Management","Derbyshire and Nottinghamshire","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Grants Management","Derbyshire and Nottinghamshire","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Grants Management","Devon","Outside London","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Grants Management","Devon","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Grants Management","Dorset and Somerset","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Grants Management","Dorset and Somerset","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Grants Management","East Anglia","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Grants Management","East Anglia","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Grants Management","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Grants Management","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Grants Management","Greater Manchester","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Grants Management","Greater Manchester","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Grants Management","Herefordshire, Worcestershire and Warwickshire","Outside London","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Grants Management","Herefordshire, Worcestershire and Warwickshire","Outside London","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Grants Management","Inner London - East","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Grants Management","Inner London - East","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Grants Management","Inner London - West","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Grants Management","Inner London - West","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Grants Management","Lancashire","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Grants Management","Lancashire","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Grants Management","North Yorkshire","Outside London","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","Grants Management","North Yorkshire","Outside London","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","Grants Management","Northumberland, and Tyne and Wear","Outside London","Female","35","[c]","23340","22150"
"New entrant CS","2023","Grants Management","Northumberland, and Tyne and Wear","Outside London","Male","35","[c]","23530","22150"
"New entrant CS","2023","Grants Management","Outer London - West and North West","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Grants Management","Outer London - West and North West","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Grants Management","Shropshire and Staffordshire","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Grants Management","Shropshire and Staffordshire","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Grants Management","West Wales and The Valleys","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Grants Management","West Wales and The Valleys","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Grants Management","West Yorkshire","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Grants Management","West Yorkshire","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Bedfordshire and Hertfordshire","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Bedfordshire and Hertfordshire","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Cheshire","Outside London","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Cheshire","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Cornwall and Isles of Scilly","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Cornwall and Isles of Scilly","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Derbyshire and Nottinghamshire","Outside London","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Derbyshire and Nottinghamshire","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Devon","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Devon","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Dorset and Somerset","Outside London","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Dorset and Somerset","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","East Anglia","Outside London","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","East Anglia","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","East Wales","Outside London","Female","50","[c]","32540","28480"
"New entrant CS","2023","Human Resources","East Wales","Outside London","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","East Yorkshire and Northern Lincolnshire","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","East Yorkshire and Northern Lincolnshire","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Eastern Scotland","Outside London","Female","30","[c]","35620","30000"
"New entrant CS","2023","Human Resources","Eastern Scotland","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Essex","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Essex","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Female","105","[c]","31460","27080"
"New entrant CS","2023","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Male","45","[c]","30510","27140"
"New entrant CS","2023","Human Resources","Greater Manchester","Outside London","Female","50","[c]","34320","32130"
"New entrant CS","2023","Human Resources","Greater Manchester","Outside London","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Hampshire and Isle of Wight","Outside London","Female","30","[c]","30200","27080"
"New entrant CS","2023","Human Resources","Hampshire and Isle of Wight","Outside London","Male","30","[c]","32120","27140"
"New entrant CS","2023","Human Resources","Herefordshire, Worcestershire and Warwickshire","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Herefordshire, Worcestershire and Warwickshire","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Highlands and Islands","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Highlands and Islands","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Inner London - East","London","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Inner London - East","London","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Inner London - West","London","Female","85","[c]","36010","30950"
"New entrant CS","2023","Human Resources","Inner London - West","London","Male","50","[c]","36280","35320"
"New entrant CS","2023","Human Resources","Kent","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Kent","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Lancashire","Outside London","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Lancashire","Outside London","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Leicestershire, Rutland and Northamptonshire","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Leicestershire, Rutland and Northamptonshire","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Lincolnshire","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Lincolnshire","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Merseyside","Outside London","Female","30","[c]","30090","25300"
"New entrant CS","2023","Human Resources","Merseyside","Outside London","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","North Yorkshire","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","North Yorkshire","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Northern Ireland","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Northern Ireland","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Northumberland, and Tyne and Wear","Outside London","Female","30","[c]","39450","34290"
"New entrant CS","2023","Human Resources","Northumberland, and Tyne and Wear","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Outer London - East and North East","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Outer London - East and North East","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Outer London - South","London","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Outer London - South","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Outer London - West and North West","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Outer London - West and North West","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Overseas","Overseas","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Overseas","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Shropshire and Staffordshire","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Shropshire and Staffordshire","Outside London","Male","40","[c]","31800","30080"
"New entrant CS","2023","Human Resources","South Yorkshire","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","South Yorkshire","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Surrey, East and West Sussex","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Surrey, East and West Sussex","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Tees Valley and Durham","Outside London","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Tees Valley and Durham","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","West Central Scotland","Outside London","Female","35","[c]","30770","28000"
"New entrant CS","2023","Human Resources","West Central Scotland","Outside London","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","West Midlands","Outside London","Female","30","[c]","31850","30940"
"New entrant CS","2023","Human Resources","West Midlands","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","West Wales and The Valleys","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","West Wales and The Valleys","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","West Yorkshire","Outside London","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","West Yorkshire","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Derbyshire and Nottinghamshire","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Derbyshire and Nottinghamshire","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Devon","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Devon","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","East Wales","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","East Wales","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Greater Manchester","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Greater Manchester","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Hampshire and Isle of Wight","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Hampshire and Isle of Wight","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Inner London - East","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Inner London - East","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Inner London - West","London","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Inner London - West","London","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Merseyside","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Merseyside","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Northumberland, and Tyne and Wear","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Northumberland, and Tyne and Wear","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Overseas","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Overseas","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Shropshire and Staffordshire","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Shropshire and Staffordshire","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","South Yorkshire","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","South Yorkshire","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Tees Valley and Durham","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Tees Valley and Durham","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","West Central Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","West Central Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","West Midlands","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","West Midlands","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","West Yorkshire","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","West Yorkshire","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Bedfordshire and Hertfordshire","Outside London","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Bedfordshire and Hertfordshire","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Cheshire","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Cheshire","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Cornwall and Isles of Scilly","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Cornwall and Isles of Scilly","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Cumbria","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Cumbria","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Derbyshire and Nottinghamshire","Outside London","Female","30","[c]","29300","23650"
"New entrant CS","2023","Legal","Derbyshire and Nottinghamshire","Outside London","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Devon","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Devon","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Dorset and Somerset","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Dorset and Somerset","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","East Anglia","Outside London","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Legal","East Anglia","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Legal","East Wales","Outside London","Female","30","[c]","33450","32290"
"New entrant CS","2023","Legal","East Wales","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Legal","East Yorkshire and Northern Lincolnshire","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Legal","East Yorkshire and Northern Lincolnshire","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Eastern Scotland","Outside London","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Eastern Scotland","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Essex","Outside London","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Essex","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Female","40","[c]","32370","26900"
"New entrant CS","2023","Legal","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Greater Manchester","Outside London","Female","45","[c]","35910","27650"
"New entrant CS","2023","Legal","Greater Manchester","Outside London","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Hampshire and Isle of Wight","Outside London","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Hampshire and Isle of Wight","Outside London","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Herefordshire, Worcestershire and Warwickshire","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Herefordshire, Worcestershire and Warwickshire","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Highlands and Islands","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Highlands and Islands","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Inner London - East","London","Female","55","[c]","48240","53530"
"New entrant CS","2023","Legal","Inner London - East","London","Male","35","[c]","50950","56600"
"New entrant CS","2023","Legal","Inner London - West","London","Female","325","[c]","36810","30160"
"New entrant CS","2023","Legal","Inner London - West","London","Male","155","[c]","38730","37230"
"New entrant CS","2023","Legal","Kent","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Kent","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Lancashire","Outside London","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Lancashire","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Leicestershire, Rutland and Northamptonshire","Outside London","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Leicestershire, Rutland and Northamptonshire","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Lincolnshire","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Lincolnshire","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Merseyside","Outside London","Female","40","[c]","29350","25830"
"New entrant CS","2023","Legal","Merseyside","Outside London","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","Legal","North Eastern Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","North Eastern Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","North Yorkshire","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","North Yorkshire","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Northern Ireland","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Northern Ireland","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Northumberland, and Tyne and Wear","Outside London","Female","35","[c]","24330","22520"
"New entrant CS","2023","Legal","Northumberland, and Tyne and Wear","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Outer London - East and North East","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Outer London - East and North East","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Outer London - South","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Outer London - South","London","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Outer London - West and North West","London","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Outer London - West and North West","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Overseas","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Overseas","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Shropshire and Staffordshire","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Shropshire and Staffordshire","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","South Yorkshire","Outside London","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","Legal","South Yorkshire","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Southern Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Southern Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Surrey, East and West Sussex","Outside London","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Surrey, East and West Sussex","Outside London","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Tees Valley and Durham","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Tees Valley and Durham","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
