"Status","Year","Ethnicity","Parent_department","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Black","Competition and Markets Authority","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Black","Competition and Markets Authority","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for Business, Energy and Industrial Strategy","London","Female","235","235","42860","41060"
"In post","2023","Black","Department for Business, Energy and Industrial Strategy","London","Male","120","120","44020","41210"
"In post","2023","Black","Department for Business, Energy and Industrial Strategy","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for Business, Energy and Industrial Strategy","Outside London","Female","65","65","33600","31350"
"In post","2023","Black","Department for Business, Energy and Industrial Strategy","Outside London","Male","55","55","36070","33190"
"In post","2023","Black","Department for Business, Energy and Industrial Strategy","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for Business, Energy and Industrial Strategy","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for Business, Energy and Industrial Strategy","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for Business, Energy and Industrial Strategy","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for Digital, Culture, Media and Sport","London","Female","60","60","38150","35620"
"In post","2023","Black","Department for Digital, Culture, Media and Sport","London","Male","25","25","[c]","[c]"
"In post","2023","Black","Department for Digital, Culture, Media and Sport","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for Digital, Culture, Media and Sport","Outside London","Female","10","10","[c]","[c]"
"In post","2023","Black","Department for Digital, Culture, Media and Sport","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for Digital, Culture, Media and Sport","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for Education","London","Female","120","120","43380","41440"
"In post","2023","Black","Department for Education","London","Male","50","50","43830","41440"
"In post","2023","Black","Department for Education","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for Education","Outside London","Female","85","85","39240","37590"
"In post","2023","Black","Department for Education","Outside London","Male","50","50","38630","37590"
"In post","2023","Black","Department for Education","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for Environment, Food and Rural Affairs","London","Female","110","110","37550","33830"
"In post","2023","Black","Department for Environment, Food and Rural Affairs","London","Male","65","65","38520","33830"
"In post","2023","Black","Department for Environment, Food and Rural Affairs","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for Environment, Food and Rural Affairs","Outside London","Female","60","55","34160","30930"
"In post","2023","Black","Department for Environment, Food and Rural Affairs","Outside London","Male","55","55","33180","30320"
"In post","2023","Black","Department for Environment, Food and Rural Affairs","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for Environment, Food and Rural Affairs","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for Environment, Food and Rural Affairs","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for Environment, Food and Rural Affairs","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for International Trade","London","Female","95","95","41890","36620"
"In post","2023","Black","Department for International Trade","London","Male","50","50","44460","41750"
"In post","2023","Black","Department for International Trade","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for International Trade","Outside London","Female","10","10","[c]","[c]"
"In post","2023","Black","Department for International Trade","Outside London","Male","5","5","[c]","[c]"
"In post","2023","Black","Department for International Trade","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for International Trade","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for International Trade","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for International Trade","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for Levelling Up, Housing and Communities","London","Female","85","85","44140","40800"
"In post","2023","Black","Department for Levelling Up, Housing and Communities","London","Male","55","55","43050","40800"
"In post","2023","Black","Department for Levelling Up, Housing and Communities","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for Levelling Up, Housing and Communities","Outside London","Female","25","25","[c]","[c]"
"In post","2023","Black","Department for Levelling Up, Housing and Communities","Outside London","Male","15","15","[c]","[c]"
"In post","2023","Black","Department for Levelling Up, Housing and Communities","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for Transport","London","Female","105","105","43370","38220"
"In post","2023","Black","Department for Transport","London","Male","75","70","42360","37720"
"In post","2023","Black","Department for Transport","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for Transport","Outside London","Female","45","40","29800","26960"
"In post","2023","Black","Department for Transport","Outside London","Male","55","55","32700","28900"
"In post","2023","Black","Department for Transport","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for Transport","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for Transport","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for Transport","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for Transport","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for Transport","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for Transport","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for Work and Pensions","London","Female","1430","1320","32840","32520"
"In post","2023","Black","Department for Work and Pensions","London","Male","560","550","33050","32520"
"In post","2023","Black","Department for Work and Pensions","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for Work and Pensions","Outside London","Female","1090","990","27910","28120"
"In post","2023","Black","Department for Work and Pensions","Outside London","Male","615","600","29820","28120"
"In post","2023","Black","Department for Work and Pensions","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for Work and Pensions","Unknown","Female","10","10","[c]","[c]"
"In post","2023","Black","Department for Work and Pensions","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for Work and Pensions","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department of Health and Social Care","London","Female","270","265","40490","34780"
"In post","2023","Black","Department of Health and Social Care","London","Male","85","85","45960","40880"
"In post","2023","Black","Department of Health and Social Care","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department of Health and Social Care","Outside London","Female","100","95","40780","37060"
"In post","2023","Black","Department of Health and Social Care","Outside London","Male","50","50","53960","39890"
"In post","2023","Black","Department of Health and Social Care","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department of Health and Social Care","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department of Health and Social Care","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department of Health and Social Care","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department of Health and Social Care","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department of Health and Social Care","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department of Health and Social Care","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Estyn","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Black","Estyn","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Black","Estyn","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Food Standards Agency","London","Female","15","15","[c]","[c]"
"In post","2023","Black","Food Standards Agency","London","Male","10","10","[c]","[c]"
"In post","2023","Black","Food Standards Agency","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Food Standards Agency","Outside London","Female","10","10","[c]","[c]"
"In post","2023","Black","Food Standards Agency","Outside London","Male","20","20","[c]","[c]"
"In post","2023","Black","Food Standards Agency","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Food Standards Agency","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2023","Black","Food Standards Agency","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2023","Black","Food Standards Agency","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Foreign, Commonwealth and Development Office","London","Female","125","125","40280","36620"
"In post","2023","Black","Foreign, Commonwealth and Development Office","London","Male","40","40","39830","36620"
"In post","2023","Black","Foreign, Commonwealth and Development Office","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Foreign, Commonwealth and Development Office","Outside London","Female","20","20","[c]","[c]"
"In post","2023","Black","Foreign, Commonwealth and Development Office","Outside London","Male","15","15","[c]","[c]"
"In post","2023","Black","Foreign, Commonwealth and Development Office","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Foreign, Commonwealth and Development Office","Overseas","Female","30","30","[c]","[c]"
"In post","2023","Black","Foreign, Commonwealth and Development Office","Overseas","Male","25","25","[c]","[c]"
"In post","2023","Black","Foreign, Commonwealth and Development Office","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","HM Land Registry","London","Female","20","20","[c]","[c]"
"In post","2023","Black","HM Land Registry","London","Male","10","10","[c]","[c]"
"In post","2023","Black","HM Land Registry","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","HM Land Registry","Outside London","Female","25","25","[c]","[c]"
"In post","2023","Black","HM Land Registry","Outside London","Male","15","15","[c]","[c]"
"In post","2023","Black","HM Land Registry","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","HM Revenue and Customs","London","Female","645","620","40540","39450"
"In post","2023","Black","HM Revenue and Customs","London","Male","375","370","40720","39450"
"In post","2023","Black","HM Revenue and Customs","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","HM Revenue and Customs","Outside London","Female","620","585","31030","28130"
"In post","2023","Black","HM Revenue and Customs","Outside London","Male","485","480","31930","28130"
"In post","2023","Black","HM Revenue and Customs","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","HM Treasury","London","Female","30","30","41560","38660"
"In post","2023","Black","HM Treasury","London","Male","20","20","[c]","[c]"
"In post","2023","Black","HM Treasury","London","Unknown","[c]","[c]","[c]","[c]"
