"Status","Year","Age","Function_of_post","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","60-64","Property","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Property","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Property","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Property","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Security","London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Security","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Security","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Security","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Security","Outside London","Heterosexual / straight","85","[c]","35480","34320"
"Leaver CS","2023","60-64","Security","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Security","Outside London","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Security","Outside London","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Unknown","London","Heterosexual / straight","50","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Unknown","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Unknown","London","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Unknown","London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Unknown","Outside London","Heterosexual / straight","145","[c]","48700","47470"
"Leaver CS","2023","60-64","Unknown","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Unknown","Outside London","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Unknown","Outside London","Unknown","90","[c]","42930","38330"
"Leaver CS","2023","60-64","Unknown","Overseas","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Unknown","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Unknown","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Unknown","Unknown","Unknown","30","[c]","46800","38420"
"Leaver CS","2023","65+","Analysis","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Analysis","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Analysis","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Analysis","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Analysis","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","Analysis","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Analysis","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Analysis","Outside London","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","65+","Commercial","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Commercial","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Commercial","London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Commercial","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","Commercial","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Commercial","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Commercial","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Communications","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Communications","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Communications","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Communications","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Communications","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Communications","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Communications","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Counter Fraud","London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","Counter Fraud","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Counter Fraud","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Counter Fraud","London","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","65+","Counter Fraud","Outside London","Heterosexual / straight","60","[c]","27990","27570"
"Leaver CS","2023","65+","Counter Fraud","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Counter Fraud","Outside London","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","Counter Fraud","Outside London","Unknown","80","[c]","[c]","[c]"
"Leaver CS","2023","65+","Debt","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Debt","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Debt","London","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","65+","Debt","Outside London","Heterosexual / straight","35","[c]","22800","21690"
"Leaver CS","2023","65+","Debt","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Debt","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Debt","Outside London","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2023","65+","Debt","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Debt","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Debt","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Debt","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Digital, Data & Technology","London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","Digital, Data & Technology","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Digital, Data & Technology","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Digital, Data & Technology","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Digital, Data & Technology","Outside London","Heterosexual / straight","65","[c]","35820","33630"
"Leaver CS","2023","65+","Digital, Data & Technology","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Digital, Data & Technology","Outside London","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","65+","Digital, Data & Technology","Outside London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","65+","Finance","London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","65+","Finance","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Finance","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Finance","London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Finance","Outside London","Heterosexual / straight","45","[c]","36640","33810"
"Leaver CS","2023","65+","Finance","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Finance","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Finance","Outside London","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","65+","Finance","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Finance","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Grants Management","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","Grants Management","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Grants Management","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Grants Management","Outside London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","65+","Human Resources","London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","65+","Human Resources","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Human Resources","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Human Resources","Outside London","Heterosexual / straight","145","[c]","29510","27200"
"Leaver CS","2023","65+","Human Resources","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Human Resources","Outside London","Undeclared","30","[c]","31600","31830"
"Leaver CS","2023","65+","Human Resources","Outside London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","65+","Internal Audit","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Internal Audit","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Internal Audit","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Internal Audit","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Internal Audit","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Internal Audit","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Legal","London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","65+","Legal","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Legal","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Legal","London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Legal","Outside London","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","65+","Legal","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Legal","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Legal","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","No function","London","Heterosexual / straight","245","[c]","37800","30760"
"Leaver CS","2023","65+","No function","London","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","No function","London","Undeclared","45","[c]","34460","30780"
"Leaver CS","2023","65+","No function","London","Unknown","80","[c]","37930","30920"
"Leaver CS","2023","65+","No function","Outside London","Heterosexual / straight","1695","[c]","27970","25110"
"Leaver CS","2023","65+","No function","Outside London","LGBO","45","[c]","26970","23380"
"Leaver CS","2023","65+","No function","Outside London","Undeclared","305","[c]","27550","25950"
"Leaver CS","2023","65+","No function","Outside London","Unknown","765","[c]","28490","25060"
"Leaver CS","2023","65+","No function","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","No function","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","No function","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","No function","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","No function","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Project Delivery","London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Project Delivery","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Project Delivery","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Project Delivery","London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","65+","Project Delivery","Outside London","Heterosexual / straight","50","[c]","44470","41000"
"Leaver CS","2023","65+","Project Delivery","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Project Delivery","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Project Delivery","Outside London","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2023","65+","Property","London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","Property","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Property","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Property","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Property","Outside London","Heterosexual / straight","70","[c]","33000","28670"
"Leaver CS","2023","65+","Property","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Property","Outside London","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","Property","Outside London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","65+","Property","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Property","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Security","London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","Security","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Security","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Security","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Security","Outside London","Heterosexual / straight","85","[c]","26610","22180"
"Leaver CS","2023","65+","Security","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Security","Outside London","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","Security","Outside London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","London","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","Outside London","Heterosexual / straight","90","[c]","40800","38160"
"Leaver CS","2023","65+","Unknown","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","Outside London","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","Outside London","Unknown","55","[c]","38790","31940"
"Leaver CS","2023","65+","Unknown","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Commercial","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Commercial","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Commercial","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Communications","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Communications","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Communications","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Communications","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Debt","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Debt","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Digital, Data & Technology","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Digital, Data & Technology","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Digital, Data & Technology","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Digital, Data & Technology","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Digital, Data & Technology","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Digital, Data & Technology","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Finance","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Finance","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Finance","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Finance","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Finance","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Finance","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Human Resources","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Human Resources","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Human Resources","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Human Resources","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Human Resources","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Human Resources","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","No function","London","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","No function","London","LGBO","5","[c]","[c]","[c]"
