"Status","Year","Profession_of_post","Region_london","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Operational Delivery","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Operational Research","London","EO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Operational Research","London","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Operational Research","London","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Operational Research","London","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Operational Research","London","G6/G7","Heterosexual / straight","110","105","62080","61320"
"In post","2023","Operational Research","London","G6/G7","LGBO","10","10","[c]","[c]"
"In post","2023","Operational Research","London","G6/G7","Undeclared","15","15","[c]","[c]"
"In post","2023","Operational Research","London","G6/G7","Unknown","20","20","[c]","[c]"
"In post","2023","Operational Research","London","SCS level","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Operational Research","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Operational Research","London","SEO/HEO","Heterosexual / straight","130","130","41300","41330"
"In post","2023","Operational Research","London","SEO/HEO","LGBO","20","20","[c]","[c]"
"In post","2023","Operational Research","London","SEO/HEO","Undeclared","15","15","[c]","[c]"
"In post","2023","Operational Research","London","SEO/HEO","Unknown","45","45","39840","38090"
"In post","2023","Operational Research","Outside London","AA/AO","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","Operational Research","Outside London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Operational Research","Outside London","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Operational Research","Outside London","AA/AO","Unknown","85","80","22520","22520"
"In post","2023","Operational Research","Outside London","EO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Operational Research","Outside London","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Operational Research","Outside London","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Operational Research","Outside London","EO","Unknown","5","5","[c]","[c]"
"In post","2023","Operational Research","Outside London","G6/G7","Heterosexual / straight","210","200","54780","52370"
"In post","2023","Operational Research","Outside London","G6/G7","LGBO","5","5","[c]","[c]"
"In post","2023","Operational Research","Outside London","G6/G7","Undeclared","10","10","[c]","[c]"
"In post","2023","Operational Research","Outside London","G6/G7","Unknown","45","40","54980","55250"
"In post","2023","Operational Research","Outside London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Operational Research","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Operational Research","Outside London","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Operational Research","Outside London","SEO/HEO","Heterosexual / straight","235","225","36720","37350"
"In post","2023","Operational Research","Outside London","SEO/HEO","LGBO","30","30","34880","34260"
"In post","2023","Operational Research","Outside London","SEO/HEO","Undeclared","25","20","[c]","[c]"
"In post","2023","Operational Research","Outside London","SEO/HEO","Unknown","65","60","35980","35000"
"In post","2023","Other","London","AA/AO","Heterosexual / straight","175","165","25470","25610"
"In post","2023","Other","London","AA/AO","LGBO","10","10","[c]","[c]"
"In post","2023","Other","London","AA/AO","Undeclared","25","25","[c]","[c]"
"In post","2023","Other","London","AA/AO","Unknown","30","30","25760","26400"
"In post","2023","Other","London","EO","Heterosexual / straight","415","400","30640","30200"
"In post","2023","Other","London","EO","LGBO","25","25","[c]","[c]"
"In post","2023","Other","London","EO","Undeclared","50","50","31010","30410"
"In post","2023","Other","London","EO","Unknown","175","170","30420","29890"
"In post","2023","Other","London","G6/G7","Heterosexual / straight","360","345","69210","63610"
"In post","2023","Other","London","G6/G7","LGBO","15","15","[c]","[c]"
"In post","2023","Other","London","G6/G7","Undeclared","55","50","69460","64340"
"In post","2023","Other","London","G6/G7","Unknown","70","70","63480","59020"
"In post","2023","Other","London","SCS level","Heterosexual / straight","65","65","106730","98000"
"In post","2023","Other","London","SCS level","LGBO","5","5","[c]","[c]"
"In post","2023","Other","London","SCS level","Undeclared","10","10","[c]","[c]"
"In post","2023","Other","London","SCS level","Unknown","25","25","[c]","[c]"
"In post","2023","Other","London","SEO/HEO","Heterosexual / straight","545","525","39700","39000"
"In post","2023","Other","London","SEO/HEO","LGBO","45","40","38160","37620"
"In post","2023","Other","London","SEO/HEO","Undeclared","90","85","39750","39150"
"In post","2023","Other","London","SEO/HEO","Unknown","155","155","39080","36670"
"In post","2023","Other","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Other","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Other","London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other","Outside London","AA/AO","Heterosexual / straight","3745","3425","21630","21690"
"In post","2023","Other","Outside London","AA/AO","LGBO","175","165","21770","21690"
"In post","2023","Other","Outside London","AA/AO","Undeclared","450","415","21450","21690"
"In post","2023","Other","Outside London","AA/AO","Unknown","980","895","22940","21690"
"In post","2023","Other","Outside London","EO","Heterosexual / straight","1825","1670","28020","28120"
"In post","2023","Other","Outside London","EO","LGBO","125","120","27810","28120"
"In post","2023","Other","Outside London","EO","Undeclared","210","195","28010","28120"
"In post","2023","Other","Outside London","EO","Unknown","360","330","29200","28120"
"In post","2023","Other","Outside London","G6/G7","Heterosexual / straight","880","845","58650","57300"
"In post","2023","Other","Outside London","G6/G7","LGBO","30","30","[c]","[c]"
"In post","2023","Other","Outside London","G6/G7","Undeclared","85","80","58820","57590"
"In post","2023","Other","Outside London","G6/G7","Unknown","135","130","58430","57780"
"In post","2023","Other","Outside London","SCS level","Heterosexual / straight","85","85","97590","87940"
"In post","2023","Other","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Other","Outside London","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Other","Outside London","SCS level","Unknown","10","10","[c]","[c]"
"In post","2023","Other","Outside London","SEO/HEO","Heterosexual / straight","2275","2155","37740","36990"
"In post","2023","Other","Outside London","SEO/HEO","LGBO","115","115","36820","37360"
"In post","2023","Other","Outside London","SEO/HEO","Undeclared","295","280","37870","36920"
"In post","2023","Other","Outside London","SEO/HEO","Unknown","355","325","38220","37680"
"In post","2023","Other","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Other","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Other","Outside London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other","Overseas","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Other","Overseas","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Other","Overseas","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Other","Overseas","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Other","Overseas","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Other","Overseas","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Other","Overseas","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Other","Overseas","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other","Overseas","SEO/HEO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Other","Overseas","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Other","Overseas","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Other","Overseas","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other","Unknown","AA/AO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Other","Unknown","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Other","Unknown","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Other","Unknown","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other","Unknown","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Other","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Other","Unknown","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Other","Unknown","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Other","Unknown","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Other","Unknown","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Other","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Other","Unknown","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Other","Unknown","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Other","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Other","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Other","Unknown","Unknown","Unknown","1695","1695","41950","40010"
"In post","2023","Planning","London","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Planning","London","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Planning","London","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Planning","London","G6/G7","Heterosexual / straight","30","30","59730","55740"
"In post","2023","Planning","London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Planning","London","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Planning","London","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Planning","London","SCS level","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Planning","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Planning","London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Planning","London","SEO/HEO","Heterosexual / straight","40","40","40680","40800"
"In post","2023","Planning","London","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Planning","London","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Planning","London","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Planning","Outside London","AA/AO","Heterosexual / straight","15","10","[c]","[c]"
"In post","2023","Planning","Outside London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Planning","Outside London","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Planning","Outside London","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Planning","Outside London","EO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Planning","Outside London","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Planning","Outside London","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Planning","Outside London","EO","Unknown","5","5","[c]","[c]"
"In post","2023","Planning","Outside London","G6/G7","Heterosexual / straight","30","30","[c]","[c]"
"In post","2023","Planning","Outside London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Planning","Outside London","G6/G7","Undeclared","5","5","[c]","[c]"
"In post","2023","Planning","Outside London","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Planning","Outside London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Planning","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Planning","Outside London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Planning","Outside London","SEO/HEO","Heterosexual / straight","45","40","39800","39690"
"In post","2023","Planning","Outside London","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Planning","Outside London","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Planning","Outside London","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","London","G6/G7","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Planning Inspectors","London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","London","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","London","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Outside London","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Outside London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Outside London","G6/G7","Heterosexual / straight","325","295","59810","60050"
"In post","2023","Planning Inspectors","Outside London","G6/G7","LGBO","10","10","[c]","[c]"
"In post","2023","Planning Inspectors","Outside London","G6/G7","Undeclared","40","30","59800","60050"
"In post","2023","Planning Inspectors","Outside London","G6/G7","Unknown","45","35","56660","48660"
"In post","2023","Planning Inspectors","Outside London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Outside London","SEO/HEO","Heterosexual / straight","15","15","[c]","[c]"
