"Status","Year","Age","Parent_department","Region_ITL1","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","30-39","Food Standards Agency","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Foreign, Commonwealth and Development Office","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Foreign, Commonwealth and Development Office","London","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Foreign, Commonwealth and Development Office","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Foreign, Commonwealth and Development Office","London","G7","20","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Foreign, Commonwealth and Development Office","London","HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Foreign, Commonwealth and Development Office","London","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Foreign, Commonwealth and Development Office","Overseas","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Foreign, Commonwealth and Development Office","Overseas","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Foreign, Commonwealth and Development Office","Overseas","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Foreign, Commonwealth and Development Office","Overseas","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Foreign, Commonwealth and Development Office","Scotland","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Foreign, Commonwealth and Development Office","Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Foreign, Commonwealth and Development Office","Scotland","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Foreign, Commonwealth and Development Office","Scotland","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Foreign, Commonwealth and Development Office","Scotland","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Foreign, Commonwealth and Development Office","Scotland","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Foreign, Commonwealth and Development Office","South East (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Foreign, Commonwealth and Development Office","South East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Foreign, Commonwealth and Development Office","South East (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Foreign, Commonwealth and Development Office","South East (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Foreign, Commonwealth and Development Office","South East (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Foreign, Commonwealth and Development Office","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","HM Land Registry","East Midlands (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","HM Land Registry","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","HM Land Registry","East Midlands (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","HM Land Registry","East Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","HM Land Registry","East of England","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","HM Land Registry","East of England","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","HM Land Registry","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","HM Land Registry","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","HM Land Registry","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","HM Land Registry","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","HM Land Registry","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","HM Land Registry","North East (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","HM Land Registry","North East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","HM Land Registry","North East (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","HM Land Registry","North East (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","HM Land Registry","North East (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","HM Land Registry","North West (England)","AO","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","HM Land Registry","North West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","HM Land Registry","North West (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","HM Land Registry","South West (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","HM Land Registry","South West (England)","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","HM Land Registry","South West (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","HM Land Registry","South West (England)","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","HM Land Registry","South West (England)","SEO","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","HM Land Registry","Wales","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","HM Land Registry","Wales","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","HM Land Registry","Wales","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","HM Land Registry","Wales","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","HM Land Registry","West Midlands (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","HM Land Registry","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","HM Land Registry","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","HM Land Registry","Yorkshire and The Humber","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","HM Land Registry","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","HM Revenue and Customs","East Midlands (England)","AO","15","[c]","[c]","[c]"
"Leaver CS","2023","30-39","HM Revenue and Customs","East Midlands (England)","EO","15","[c]","[c]","[c]"
"Leaver CS","2023","30-39","HM Revenue and Customs","East Midlands (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","HM Revenue and Customs","East Midlands (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","HM Revenue and Customs","East Midlands (England)","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","HM Revenue and Customs","East Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","HM Revenue and Customs","East Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","HM Revenue and Customs","East of England","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","HM Revenue and Customs","East of England","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","HM Revenue and Customs","East of England","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","HM Revenue and Customs","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","HM Revenue and Customs","London","EO","25","[c]","[c]","[c]"
"Leaver CS","2023","30-39","HM Revenue and Customs","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","HM Revenue and Customs","London","G7","25","[c]","[c]","[c]"
"Leaver CS","2023","30-39","HM Revenue and Customs","London","HEO","25","[c]","[c]","[c]"
"Leaver CS","2023","30-39","HM Revenue and Customs","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","HM Revenue and Customs","London","SEO","20","[c]","[c]","[c]"
"Leaver CS","2023","30-39","HM Revenue and Customs","North East (England)","AO","70","[c]","22240","22520"
"Leaver CS","2023","30-39","HM Revenue and Customs","North East (England)","EO","15","[c]","[c]","[c]"
"Leaver CS","2023","30-39","HM Revenue and Customs","North East (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","HM Revenue and Customs","North East (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","HM Revenue and Customs","North East (England)","HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","HM Revenue and Customs","North East (England)","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","HM Revenue and Customs","North West (England)","AO","90","[c]","[c]","[c]"
"Leaver CS","2023","30-39","HM Revenue and Customs","North West (England)","EO","25","[c]","[c]","[c]"
"Leaver CS","2023","30-39","HM Revenue and Customs","North West (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","HM Revenue and Customs","North West (England)","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","HM Revenue and Customs","North West (England)","HEO","15","[c]","[c]","[c]"
"Leaver CS","2023","30-39","HM Revenue and Customs","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","HM Revenue and Customs","North West (England)","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","HM Revenue and Customs","Northern Ireland","AO","20","[c]","[c]","[c]"
"Leaver CS","2023","30-39","HM Revenue and Customs","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","HM Revenue and Customs","Northern Ireland","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","HM Revenue and Customs","Northern Ireland","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","HM Revenue and Customs","Northern Ireland","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","HM Revenue and Customs","Northern Ireland","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","HM Revenue and Customs","Scotland","AO","70","[c]","[c]","[c]"
"Leaver CS","2023","30-39","HM Revenue and Customs","Scotland","EO","15","[c]","[c]","[c]"
"Leaver CS","2023","30-39","HM Revenue and Customs","Scotland","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","HM Revenue and Customs","Scotland","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","HM Revenue and Customs","Scotland","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","HM Revenue and Customs","South East (England)","AO","15","[c]","[c]","[c]"
"Leaver CS","2023","30-39","HM Revenue and Customs","South East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","HM Revenue and Customs","South East (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","HM Revenue and Customs","South East (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","HM Revenue and Customs","South West (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","HM Revenue and Customs","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","HM Revenue and Customs","South West (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","HM Revenue and Customs","South West (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","HM Revenue and Customs","South West (England)","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","HM Revenue and Customs","Wales","AO","25","[c]","[c]","[c]"
"Leaver CS","2023","30-39","HM Revenue and Customs","Wales","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","HM Revenue and Customs","Wales","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","HM Revenue and Customs","Wales","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","HM Revenue and Customs","West Midlands (England)","AO","20","[c]","[c]","[c]"
"Leaver CS","2023","30-39","HM Revenue and Customs","West Midlands (England)","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","HM Revenue and Customs","West Midlands (England)","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","HM Revenue and Customs","West Midlands (England)","HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","HM Revenue and Customs","West Midlands (England)","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","HM Revenue and Customs","Yorkshire and The Humber","AO","35","[c]","[c]","[c]"
"Leaver CS","2023","30-39","HM Revenue and Customs","Yorkshire and The Humber","EO","20","[c]","[c]","[c]"
"Leaver CS","2023","30-39","HM Revenue and Customs","Yorkshire and The Humber","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","HM Revenue and Customs","Yorkshire and The Humber","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","HM Revenue and Customs","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","HM Revenue and Customs","Yorkshire and The Humber","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","HM Treasury","East of England","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","HM Treasury","East of England","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","HM Treasury","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","HM Treasury","London","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","HM Treasury","London","G6","15","[c]","65400","64900"
"Leaver CS","2023","30-39","HM Treasury","London","G7","40","[c]","54580","54090"
"Leaver CS","2023","30-39","HM Treasury","London","HEO","15","[c]","35960","34680"
"Leaver CS","2023","30-39","HM Treasury","London","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","HM Treasury","London","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","HM Treasury","North East (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","HM Treasury","North East (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","HM Treasury","North East (England)","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","HM Treasury","North East (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","HM Treasury","North West (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","HM Treasury","North West (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Home Office","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Home Office","East of England","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Home Office","East of England","AO","10","[c]","22400","22400"
"Leaver CS","2023","30-39","Home Office","East of England","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Home Office","East of England","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Home Office","East of England","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Home Office","London","AO","20","[c]","26090","26400"
"Leaver CS","2023","30-39","Home Office","London","EO","40","[c]","29780","29890"
