"Status","Year","Region_ITL3","Region_london","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","Mid Lancashire","Outside London","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mid Lancashire","Outside London","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mid Lancashire","Outside London","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mid Lancashire","Outside London","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mid Lancashire","Outside London","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mid Lancashire","Outside London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mid Lancashire","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mid Lancashire","Outside London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mid Lancashire","Outside London","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mid Lancashire","Outside London","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mid Lancashire","Outside London","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mid Lancashire","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mid Lancashire","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mid Lancashire","Outside London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Milton Keynes","Outside London","AO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Milton Keynes","Outside London","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Milton Keynes","Outside London","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Milton Keynes","Outside London","AO","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Milton Keynes","Outside London","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Milton Keynes","Outside London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Milton Keynes","Outside London","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Milton Keynes","Outside London","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Milton Keynes","Outside London","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Milton Keynes","Outside London","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Milton Keynes","Outside London","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Milton Keynes","Outside London","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Milton Keynes","Outside London","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Milton Keynes","Outside London","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Milton Keynes","Outside London","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Milton Keynes","Outside London","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Milton Keynes","Outside London","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Milton Keynes","Outside London","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Milton Keynes","Outside London","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Monmouthshire and Newport","Outside London","AO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Monmouthshire and Newport","Outside London","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Monmouthshire and Newport","Outside London","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Monmouthshire and Newport","Outside London","AO","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Monmouthshire and Newport","Outside London","EO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Monmouthshire and Newport","Outside London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Monmouthshire and Newport","Outside London","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Monmouthshire and Newport","Outside London","EO","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Monmouthshire and Newport","Outside London","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Monmouthshire and Newport","Outside London","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Monmouthshire and Newport","Outside London","G7","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Monmouthshire and Newport","Outside London","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Monmouthshire and Newport","Outside London","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Monmouthshire and Newport","Outside London","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Monmouthshire and Newport","Outside London","HEO","Heterosexual / straight","30","[c]","31350","31290"
"Leaver Dept.","2023","Monmouthshire and Newport","Outside London","HEO","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Monmouthshire and Newport","Outside London","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Monmouthshire and Newport","Outside London","HEO","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Monmouthshire and Newport","Outside London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Monmouthshire and Newport","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Monmouthshire and Newport","Outside London","SEO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Monmouthshire and Newport","Outside London","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Monmouthshire and Newport","Outside London","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Monmouthshire and Newport","Outside London","SEO","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Na h-Eileanan Siar","Outside London","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Na h-Eileanan Siar","Outside London","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","North Hampshire","Outside London","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","North Hampshire","Outside London","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","North Hampshire","Outside London","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","North Hampshire","Outside London","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","North Hampshire","Outside London","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","North Hampshire","Outside London","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","North Hampshire","Outside London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","North Hampshire","Outside London","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","North Hampshire","Outside London","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","North Hampshire","Outside London","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","North Hampshire","Outside London","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","North Hampshire","Outside London","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","North Hampshire","Outside London","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","North Hampshire","Outside London","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","North Hampshire","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","North Hampshire","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","North Lanarkshire","Outside London","AO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","North Lanarkshire","Outside London","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","North Lanarkshire","Outside London","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","North Lanarkshire","Outside London","AO","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","North Lanarkshire","Outside London","EO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","North Lanarkshire","Outside London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","North Lanarkshire","Outside London","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","North Lanarkshire","Outside London","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","North Lanarkshire","Outside London","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","North Lanarkshire","Outside London","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","North Lanarkshire","Outside London","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","North Lanarkshire","Outside London","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","North Lanarkshire","Outside London","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","North Lanarkshire","Outside London","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","North Lanarkshire","Outside London","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","North Lanarkshire","Outside London","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","North Northamptonshire","Outside London","AO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","North Northamptonshire","Outside London","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","North Northamptonshire","Outside London","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","North Northamptonshire","Outside London","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","North Northamptonshire","Outside London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","North Northamptonshire","Outside London","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","North Northamptonshire","Outside London","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","North Northamptonshire","Outside London","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","North Northamptonshire","Outside London","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","North Northamptonshire","Outside London","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","North Northamptonshire","Outside London","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","North Nottinghamshire","Outside London","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","North Nottinghamshire","Outside London","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","North Nottinghamshire","Outside London","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","North Nottinghamshire","Outside London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","North Nottinghamshire","Outside London","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","North Nottinghamshire","Outside London","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","North Nottinghamshire","Outside London","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","North Nottinghamshire","Outside London","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","North Nottinghamshire","Outside London","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","North Nottinghamshire","Outside London","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","North Nottinghamshire","Outside London","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","North Yorkshire CC","Outside London","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","North Yorkshire CC","Outside London","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","North Yorkshire CC","Outside London","AO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","North Yorkshire CC","Outside London","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","North Yorkshire CC","Outside London","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","North Yorkshire CC","Outside London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","North Yorkshire CC","Outside London","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","North Yorkshire CC","Outside London","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","North Yorkshire CC","Outside London","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","North Yorkshire CC","Outside London","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","North Yorkshire CC","Outside London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","North Yorkshire CC","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","North Yorkshire CC","Outside London","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","North Yorkshire CC","Outside London","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","North Yorkshire CC","Outside London","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","North and North East Lincolnshire","Outside London","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","North and North East Lincolnshire","Outside London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","North and North East Lincolnshire","Outside London","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","North and North East Lincolnshire","Outside London","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","North and North East Lincolnshire","Outside London","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","North and North East Lincolnshire","Outside London","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","North and North East Lincolnshire","Outside London","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","North and North East Lincolnshire","Outside London","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","North and West Norfolk","Outside London","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","North and West Norfolk","Outside London","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","North and West Norfolk","Outside London","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","North and West Norfolk","Outside London","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","North and West Norfolk","Outside London","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","North and West Norfolk","Outside London","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","North and West Norfolk","Outside London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","North and West Norfolk","Outside London","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","North and West Norfolk","Outside London","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","North and West Norfolk","Outside London","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","North and West Norfolk","Outside London","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Northumberland","Outside London","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Northumberland","Outside London","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Northumberland","Outside London","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Northumberland","Outside London","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Northumberland","Outside London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Northumberland","Outside London","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Northumberland","Outside London","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Northumberland","Outside London","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Northumberland","Outside London","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Northumberland","Outside London","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Northumberland","Outside London","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Northumberland","Outside London","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Northumberland","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Northumberland","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Norwich and East Norfolk","Outside London","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Norwich and East Norfolk","Outside London","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Norwich and East Norfolk","Outside London","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Norwich and East Norfolk","Outside London","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Norwich and East Norfolk","Outside London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Norwich and East Norfolk","Outside London","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Norwich and East Norfolk","Outside London","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Norwich and East Norfolk","Outside London","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Norwich and East Norfolk","Outside London","G7","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Norwich and East Norfolk","Outside London","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Norwich and East Norfolk","Outside London","HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Norwich and East Norfolk","Outside London","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Norwich and East Norfolk","Outside London","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Norwich and East Norfolk","Outside London","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Norwich and East Norfolk","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Norwich and East Norfolk","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Norwich and East Norfolk","Outside London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Nottingham","Outside London","AO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Nottingham","Outside London","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Nottingham","Outside London","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Nottingham","Outside London","AO","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Nottingham","Outside London","EO","Heterosexual / straight","40","[c]","27050","27570"
"Leaver Dept.","2023","Nottingham","Outside London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Nottingham","Outside London","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Nottingham","Outside London","EO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Nottingham","Outside London","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Nottingham","Outside London","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Nottingham","Outside London","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Nottingham","Outside London","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Nottingham","Outside London","G7","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Nottingham","Outside London","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Nottingham","Outside London","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Nottingham","Outside London","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Nottingham","Outside London","HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Nottingham","Outside London","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Nottingham","Outside London","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Nottingham","Outside London","HEO","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Nottingham","Outside London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Nottingham","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Nottingham","Outside London","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Nottingham","Outside London","SEO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Nottingham","Outside London","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Nottingham","Outside London","SEO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Nottingham","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Nottingham","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Overseas","Overseas","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Overseas","Overseas","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Overseas","Overseas","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Overseas","Overseas","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Overseas","Overseas","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Overseas","Overseas","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Overseas","Overseas","G7","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Overseas","Overseas","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Overseas","Overseas","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Overseas","Overseas","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Overseas","Overseas","HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Overseas","Overseas","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Overseas","Overseas","HEO","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Overseas","Overseas","SCS level","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Overseas","Overseas","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Overseas","Overseas","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Overseas","Overseas","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Overseas","Overseas","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Overseas","Overseas","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Overseas","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Overseas","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Oxfordshire CC","Outside London","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Oxfordshire CC","Outside London","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Oxfordshire CC","Outside London","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Oxfordshire CC","Outside London","AO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Oxfordshire CC","Outside London","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Oxfordshire CC","Outside London","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Oxfordshire CC","Outside London","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Oxfordshire CC","Outside London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Oxfordshire CC","Outside London","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Oxfordshire CC","Outside London","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Oxfordshire CC","Outside London","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Oxfordshire CC","Outside London","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Oxfordshire CC","Outside London","HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Oxfordshire CC","Outside London","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Oxfordshire CC","Outside London","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Oxfordshire CC","Outside London","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Oxfordshire CC","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Oxfordshire CC","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Perth and Kinross, and Stirling","Outside London","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Perth and Kinross, and Stirling","Outside London","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Perth and Kinross, and Stirling","Outside London","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Perth and Kinross, and Stirling","Outside London","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Perth and Kinross, and Stirling","Outside London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Perth and Kinross, and Stirling","Outside London","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Perth and Kinross, and Stirling","Outside London","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Peterborough","Outside London","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Peterborough","Outside London","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Peterborough","Outside London","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Peterborough","Outside London","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Peterborough","Outside London","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Peterborough","Outside London","EO","LGBO","[c]","[c]","[c]","[c]"
