"Status","Year","Disability","Organisation","Parent_department","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","Declared non-disabled","Ministry of Justice (excl. agencies)","Ministry of Justice","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Ministry of Justice (excl. agencies)","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Ministry of Justice (excl. agencies)","Ministry of Justice","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Ministry of Justice (excl. agencies)","Ministry of Justice","West Midlands","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Ministry of Justice (excl. agencies)","Ministry of Justice","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Ministry of Justice (excl. agencies)","Ministry of Justice","West Yorkshire","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","National Crime Agency","National Crime Agency","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","National Crime Agency","National Crime Agency","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","National Crime Agency","National Crime Agency","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","National Crime Agency","National Crime Agency","Inner London - East","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","National Crime Agency","National Crime Agency","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","National Crime Agency","National Crime Agency","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","National Crime Agency","National Crime Agency","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","National Crime Agency","National Crime Agency","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","National Crime Agency","National Crime Agency","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","National Crime Agency","National Crime Agency","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","National Crime Agency","National Crime Agency","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","National Crime Agency","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","National Crime Agency","National Crime Agency","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","National Crime Agency","National Crime Agency","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","National Crime Agency","National Crime Agency","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","National Crime Agency","National Crime Agency","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","National Infrastructure Commission","HM Treasury","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","National Records of Scotland","Scottish Government","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","National Savings and Investments","Chancellor's other departments","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","National Savings and Investments","Chancellor's other departments","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Northern Ireland Office","Northern Ireland Office","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Northern Ireland Office","Northern Ireland Office","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Office for Budget Responsibility","HM Treasury","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","Gloucestershire, Wiltshire and Bath/Bristol area","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","Greater Manchester","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","Inner London - West","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","Inner London - East","40","[c]","41280","34850"
"Leaver Dept.","2023","Declared non-disabled","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","West Central Scotland","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","West Midlands","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Office of Rail and Road","Office of Rail and Road","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Office of Rail and Road","Office of Rail and Road","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Office of Rail and Road","Office of Rail and Road","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Office of Rail and Road","Office of Rail and Road","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Office of Rail and Road","Office of Rail and Road","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Office of the Public Guardian","Ministry of Justice","Derbyshire and Nottinghamshire","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Office of the Public Guardian","Ministry of Justice","West Midlands","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Office of the Secretary of State for Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Office of the Secretary of State for Scotland","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Office of the Secretary of State for Wales","Office of the Secretary of State for Wales","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Office of the Secretary of State for Wales","Office of the Secretary of State for Wales","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Planning Inspectorate","Department for Levelling Up, Housing and Communities","Gloucestershire, Wiltshire and Bath/Bristol area","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Queen Elizabeth II Centre","Department for Levelling Up, Housing and Communities","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Registers of Scotland","Scottish Government","Eastern Scotland","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Registers of Scotland","Scottish Government","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Revenue Scotland","Scottish Government","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Royal Fleet Auxiliary","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Cheshire","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Rural Payments Agency","Department for Environment, Food and Rural Affairs","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Rural Payments Agency","Department for Environment, Food and Rural Affairs","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Northumberland, and Tyne and Wear","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Rural Payments Agency","Department for Environment, Food and Rural Affairs","West Yorkshire","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Scottish Courts and Tribunals Service","Scottish Government","Eastern Scotland","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Scottish Courts and Tribunals Service","Scottish Government","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Scottish Courts and Tribunals Service","Scottish Government","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Scottish Courts and Tribunals Service","Scottish Government","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Scottish Courts and Tribunals Service","Scottish Government","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Scottish Forestry","Scottish Government","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Scottish Forestry","Scottish Government","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Scottish Forestry","Scottish Government","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Scottish Government (excl. agencies)","Scottish Government","Eastern Scotland","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Scottish Government (excl. agencies)","Scottish Government","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Scottish Government (excl. agencies)","Scottish Government","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Scottish Government (excl. agencies)","Scottish Government","West Central Scotland","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Scottish Prison Service","Scottish Government","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Scottish Prison Service","Scottish Government","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Scottish Public Pensions Agency","Scottish Government","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Scottish Public Pensions Agency","Scottish Government","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Serious Fraud Office","Attorney General's Departments","Inner London - West","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Social Security Scotland","Scottish Government","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Social Security Scotland","Scottish Government","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Social Security Scotland","Scottish Government","West Central Scotland","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Standards and Testing Agency","Department for Education","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Standards and Testing Agency","Department for Education","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Standards and Testing Agency","Department for Education","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Student Awards Agency for Scotland","Scottish Government","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Submarine Delivery Agency","Ministry of Defence","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Submarine Delivery Agency","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Teaching Regulation Agency","Department for Education","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
