"Status","Year","Region_ITL3","Responsibility_level_grouped","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Glasgow City","AA/AO","AA","Male","210","[c]","22220","22180"
"New entrant CS","2023","Glasgow City","AA/AO","AO","Female","385","[c]","22590","22400"
"New entrant CS","2023","Glasgow City","AA/AO","AO","Male","320","[c]","22520","22400"
"New entrant CS","2023","Glasgow City","EO","EO","Female","410","[c]","28010","29100"
"New entrant CS","2023","Glasgow City","EO","EO","Male","290","[c]","27740","29100"
"New entrant CS","2023","Glasgow City","G6/G7","G6","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Glasgow City","G6/G7","G6","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Glasgow City","G6/G7","G7","Female","50","[c]","54510","52360"
"New entrant CS","2023","Glasgow City","G6/G7","G7","Male","65","[c]","54820","52360"
"New entrant CS","2023","Glasgow City","SCS level","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Glasgow City","SCS level","SCS level","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Glasgow City","SEO/HEO","HEO","Female","215","[c]","34530","34000"
"New entrant CS","2023","Glasgow City","SEO/HEO","HEO","Male","160","[c]","33880","33520"
"New entrant CS","2023","Glasgow City","SEO/HEO","SEO","Female","85","[c]","42560","41640"
"New entrant CS","2023","Glasgow City","SEO/HEO","SEO","Male","95","[c]","43260","42150"
"New entrant CS","2023","Gloucestershire CC","AA/AO","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Gloucestershire CC","AA/AO","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Gloucestershire CC","AA/AO","AO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Gloucestershire CC","AA/AO","AO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Gloucestershire CC","EO","EO","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Gloucestershire CC","EO","EO","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Gloucestershire CC","G6/G7","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Gloucestershire CC","G6/G7","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Gloucestershire CC","G6/G7","G7","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Gloucestershire CC","G6/G7","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Gloucestershire CC","SCS level","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Gloucestershire CC","SCS level","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Gloucestershire CC","SEO/HEO","HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Gloucestershire CC","SEO/HEO","HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Gloucestershire CC","SEO/HEO","SEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Gloucestershire CC","SEO/HEO","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Gloucestershire CC","Unknown","Unknown","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","Gloucestershire CC","Unknown","Unknown","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Greater Manchester North East","AA/AO","AA","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Greater Manchester North East","AA/AO","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Greater Manchester North East","AA/AO","AO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Greater Manchester North East","AA/AO","AO","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Greater Manchester North East","EO","EO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Greater Manchester North East","EO","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Greater Manchester North East","G6/G7","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Greater Manchester North East","G6/G7","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Greater Manchester North East","G6/G7","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Greater Manchester North East","G6/G7","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Greater Manchester North East","SEO/HEO","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Greater Manchester North East","SEO/HEO","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Greater Manchester North East","SEO/HEO","SEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Greater Manchester North East","SEO/HEO","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Greater Manchester North East","Unknown","Unknown","Female","45","[c]","22710","23640"
"New entrant CS","2023","Greater Manchester North East","Unknown","Unknown","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Greater Manchester North West","AA/AO","AA","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Greater Manchester North West","AA/AO","AA","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Greater Manchester North West","AA/AO","AO","Female","115","[c]","23400","21690"
"New entrant CS","2023","Greater Manchester North West","AA/AO","AO","Male","130","[c]","24220","21690"
"New entrant CS","2023","Greater Manchester North West","EO","EO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Greater Manchester North West","EO","EO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Greater Manchester North West","G6/G7","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Greater Manchester North West","G6/G7","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Greater Manchester North West","SEO/HEO","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Greater Manchester North West","SEO/HEO","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Greater Manchester North West","SEO/HEO","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Greater Manchester North West","SEO/HEO","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Greater Manchester North West","Unknown","Unknown","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","Greater Manchester North West","Unknown","Unknown","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Greater Manchester South East","AA/AO","AO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Greater Manchester South East","AA/AO","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Greater Manchester South East","EO","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Greater Manchester South East","EO","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Greater Manchester South East","G6/G7","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Greater Manchester South East","G6/G7","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Greater Manchester South East","SEO/HEO","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Greater Manchester South East","SEO/HEO","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Greater Manchester South East","SEO/HEO","SEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Greater Manchester South East","SEO/HEO","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Greater Manchester South East","Unknown","Unknown","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Greater Manchester South East","Unknown","Unknown","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Greater Manchester South West","AA/AO","AO","Female","210","[c]","22420","22520"
"New entrant CS","2023","Greater Manchester South West","AA/AO","AO","Male","175","[c]","22420","22520"
"New entrant CS","2023","Greater Manchester South West","EO","EO","Female","110","[c]","26300","25750"
"New entrant CS","2023","Greater Manchester South West","EO","EO","Male","120","[c]","26660","26070"
"New entrant CS","2023","Greater Manchester South West","G6/G7","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Greater Manchester South West","G6/G7","G6","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Greater Manchester South West","G6/G7","G7","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","Greater Manchester South West","G6/G7","G7","Male","35","[c]","54340","52600"
"New entrant CS","2023","Greater Manchester South West","SCS level","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Greater Manchester South West","SCS level","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Greater Manchester South West","SEO/HEO","HEO","Female","90","[c]","32380","32000"
"New entrant CS","2023","Greater Manchester South West","SEO/HEO","HEO","Male","95","[c]","32940","34400"
"New entrant CS","2023","Greater Manchester South West","SEO/HEO","SEO","Female","30","[c]","[c]","[c]"
"New entrant CS","2023","Greater Manchester South West","SEO/HEO","SEO","Male","40","[c]","40240","40000"
"New entrant CS","2023","Greater Manchester South West","Unknown","Unknown","Female","50","[c]","22480","23640"
"New entrant CS","2023","Greater Manchester South West","Unknown","Unknown","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","Gwent Valleys","AA/AO","AO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Gwent Valleys","AA/AO","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Gwent Valleys","EO","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Gwent Valleys","EO","EO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Gwent Valleys","SEO/HEO","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Gwent Valleys","SEO/HEO","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Gwent Valleys","SEO/HEO","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Gwent Valleys","SEO/HEO","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Gwent Valleys","Unknown","Unknown","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Gwent Valleys","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Gwynedd","AA/AO","AO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Gwynedd","AA/AO","AO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Gwynedd","EO","EO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Gwynedd","EO","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Gwynedd","G6/G7","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Gwynedd","G6/G7","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Gwynedd","SEO/HEO","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Gwynedd","SEO/HEO","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Gwynedd","SEO/HEO","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Gwynedd","SEO/HEO","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Gwynedd","Unknown","Unknown","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Gwynedd","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Hackney and Newham","AA/AO","AO","Female","110","[c]","26640","26920"
"New entrant CS","2023","Hackney and Newham","AA/AO","AO","Male","85","[c]","26650","26920"
"New entrant CS","2023","Hackney and Newham","EO","EO","Female","45","[c]","31200","31980"
"New entrant CS","2023","Hackney and Newham","EO","EO","Male","45","[c]","31570","31980"
"New entrant CS","2023","Hackney and Newham","G6/G7","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Hackney and Newham","G6/G7","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Hackney and Newham","G6/G7","G7","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Hackney and Newham","G6/G7","G7","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Hackney and Newham","SCS level","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Hackney and Newham","SCS level","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Hackney and Newham","SEO/HEO","HEO","Female","35","[c]","38040","39110"
"New entrant CS","2023","Hackney and Newham","SEO/HEO","HEO","Male","50","[c]","38060","39110"
"New entrant CS","2023","Hackney and Newham","SEO/HEO","SEO","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Hackney and Newham","SEO/HEO","SEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Hackney and Newham","Unknown","Unknown","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Hackney and Newham","Unknown","Unknown","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Haringey and Islington","AA/AO","AA","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Haringey and Islington","AA/AO","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Haringey and Islington","AA/AO","AO","Female","55","[c]","31880","33800"
"New entrant CS","2023","Haringey and Islington","AA/AO","AO","Male","55","[c]","32870","33800"
"New entrant CS","2023","Haringey and Islington","EO","EO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Haringey and Islington","EO","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Haringey and Islington","G6/G7","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Haringey and Islington","G6/G7","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Haringey and Islington","SEO/HEO","HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Haringey and Islington","SEO/HEO","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Haringey and Islington","SEO/HEO","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Haringey and Islington","SEO/HEO","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Haringey and Islington","Unknown","Unknown","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","Haringey and Islington","Unknown","Unknown","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Harrow and Hillingdon","AA/AO","AA","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Harrow and Hillingdon","AA/AO","AA","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Harrow and Hillingdon","AA/AO","AO","Female","65","[c]","26260","26400"
"New entrant CS","2023","Harrow and Hillingdon","AA/AO","AO","Male","70","[c]","26660","26400"
"New entrant CS","2023","Harrow and Hillingdon","EO","EO","Female","130","[c]","29950","29750"
"New entrant CS","2023","Harrow and Hillingdon","EO","EO","Male","175","[c]","30340","29750"
"New entrant CS","2023","Harrow and Hillingdon","G6/G7","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Harrow and Hillingdon","G6/G7","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Harrow and Hillingdon","G6/G7","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Harrow and Hillingdon","G6/G7","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Harrow and Hillingdon","SCS level","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Harrow and Hillingdon","SCS level","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Harrow and Hillingdon","SEO/HEO","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Harrow and Hillingdon","SEO/HEO","HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Harrow and Hillingdon","SEO/HEO","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Harrow and Hillingdon","SEO/HEO","SEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Harrow and Hillingdon","Unknown","Unknown","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Harrow and Hillingdon","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Hartlepool and Stockton-on-Tees","AA/AO","AA","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","Hartlepool and Stockton-on-Tees","AA/AO","AA","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Hartlepool and Stockton-on-Tees","AA/AO","AO","Female","35","[c]","28510","28880"
"New entrant CS","2023","Hartlepool and Stockton-on-Tees","AA/AO","AO","Male","40","[c]","29450","28880"
"New entrant CS","2023","Hartlepool and Stockton-on-Tees","EO","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Hartlepool and Stockton-on-Tees","EO","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Hartlepool and Stockton-on-Tees","SEO/HEO","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Hartlepool and Stockton-on-Tees","SEO/HEO","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Hartlepool and Stockton-on-Tees","SEO/HEO","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Hartlepool and Stockton-on-Tees","SEO/HEO","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Hartlepool and Stockton-on-Tees","Unknown","Unknown","Female","35","[c]","22560","23640"
"New entrant CS","2023","Hartlepool and Stockton-on-Tees","Unknown","Unknown","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Heart of Essex","AA/AO","AA","Female","40","[c]","22990","23230"
"New entrant CS","2023","Heart of Essex","AA/AO","AA","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Heart of Essex","AA/AO","AO","Female","40","[c]","25880","27240"
"New entrant CS","2023","Heart of Essex","AA/AO","AO","Male","50","[c]","28350","28880"
"New entrant CS","2023","Heart of Essex","EO","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Heart of Essex","EO","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Heart of Essex","G6/G7","G7","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Heart of Essex","G6/G7","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Heart of Essex","SEO/HEO","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Heart of Essex","SEO/HEO","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Heart of Essex","SEO/HEO","SEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Heart of Essex","SEO/HEO","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Heart of Essex","Unknown","Unknown","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Heart of Essex","Unknown","Unknown","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Herefordshire, County of","AA/AO","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Herefordshire, County of","AA/AO","AA","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Herefordshire, County of","AA/AO","AO","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Herefordshire, County of","AA/AO","AO","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Herefordshire, County of","EO","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Herefordshire, County of","EO","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Herefordshire, County of","G6/G7","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Herefordshire, County of","G6/G7","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Herefordshire, County of","SEO/HEO","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Herefordshire, County of","SEO/HEO","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Herefordshire, County of","SEO/HEO","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Herefordshire, County of","SEO/HEO","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Herefordshire, County of","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Herefordshire, County of","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Hertfordshire CC","AA/AO","AA","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Hertfordshire CC","AA/AO","AA","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Hertfordshire CC","AA/AO","AO","Female","45","[c]","25990","25480"
"New entrant CS","2023","Hertfordshire CC","AA/AO","AO","Male","45","[c]","29190","30880"
"New entrant CS","2023","Hertfordshire CC","EO","EO","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Hertfordshire CC","EO","EO","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Hertfordshire CC","G6/G7","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Hertfordshire CC","G6/G7","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Hertfordshire CC","G6/G7","G7","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Hertfordshire CC","G6/G7","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Hertfordshire CC","SCS level","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Hertfordshire CC","SCS level","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Hertfordshire CC","SEO/HEO","HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Hertfordshire CC","SEO/HEO","HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Hertfordshire CC","SEO/HEO","SEO","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Hertfordshire CC","SEO/HEO","SEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Hertfordshire CC","Unknown","Unknown","Female","35","[c]","[c]","[c]"
"New entrant CS","2023","Hertfordshire CC","Unknown","Unknown","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Hounslow and Richmond upon Thames","AA/AO","AA","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","Hounslow and Richmond upon Thames","AA/AO","AA","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Hounslow and Richmond upon Thames","AA/AO","AO","Female","95","[c]","30340","34110"
"New entrant CS","2023","Hounslow and Richmond upon Thames","AA/AO","AO","Male","95","[c]","31530","34110"
"New entrant CS","2023","Hounslow and Richmond upon Thames","EO","EO","Female","65","[c]","29070","29750"
"New entrant CS","2023","Hounslow and Richmond upon Thames","EO","EO","Male","50","[c]","29210","29750"
"New entrant CS","2023","Hounslow and Richmond upon Thames","G6/G7","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Hounslow and Richmond upon Thames","G6/G7","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Hounslow and Richmond upon Thames","G6/G7","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Hounslow and Richmond upon Thames","G6/G7","G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Hounslow and Richmond upon Thames","SEO/HEO","HEO","Female","30","[c]","[c]","[c]"
"New entrant CS","2023","Hounslow and Richmond upon Thames","SEO/HEO","HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Hounslow and Richmond upon Thames","SEO/HEO","SEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Hounslow and Richmond upon Thames","SEO/HEO","SEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Hounslow and Richmond upon Thames","Unknown","Unknown","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Hounslow and Richmond upon Thames","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inverclyde, East Renfrewshire, and Renfrewshire","AA/AO","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inverclyde, East Renfrewshire, and Renfrewshire","AA/AO","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inverclyde, East Renfrewshire, and Renfrewshire","AA/AO","AO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Inverclyde, East Renfrewshire, and Renfrewshire","AA/AO","AO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Inverclyde, East Renfrewshire, and Renfrewshire","EO","EO","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Inverclyde, East Renfrewshire, and Renfrewshire","EO","EO","Male","30","[c]","[c]","[c]"
"New entrant CS","2023","Inverclyde, East Renfrewshire, and Renfrewshire","G6/G7","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inverclyde, East Renfrewshire, and Renfrewshire","G6/G7","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inverclyde, East Renfrewshire, and Renfrewshire","G6/G7","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inverclyde, East Renfrewshire, and Renfrewshire","G6/G7","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inverclyde, East Renfrewshire, and Renfrewshire","SEO/HEO","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inverclyde, East Renfrewshire, and Renfrewshire","SEO/HEO","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inverclyde, East Renfrewshire, and Renfrewshire","SEO/HEO","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inverclyde, East Renfrewshire, and Renfrewshire","SEO/HEO","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inverness and Nairn, Moray, and Badenoch and Strathspey","AA/AO","AA","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Inverness and Nairn, Moray, and Badenoch and Strathspey","AA/AO","AA","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Inverness and Nairn, Moray, and Badenoch and Strathspey","AA/AO","AO","Female","30","[c]","22310","22200"
"New entrant CS","2023","Inverness and Nairn, Moray, and Badenoch and Strathspey","AA/AO","AO","Male","30","[c]","22510","21750"
"New entrant CS","2023","Inverness and Nairn, Moray, and Badenoch and Strathspey","EO","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Inverness and Nairn, Moray, and Badenoch and Strathspey","EO","EO","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Inverness and Nairn, Moray, and Badenoch and Strathspey","G6/G7","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inverness and Nairn, Moray, and Badenoch and Strathspey","G6/G7","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inverness and Nairn, Moray, and Badenoch and Strathspey","SEO/HEO","HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Inverness and Nairn, Moray, and Badenoch and Strathspey","SEO/HEO","HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Inverness and Nairn, Moray, and Badenoch and Strathspey","SEO/HEO","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inverness and Nairn, Moray, and Badenoch and Strathspey","SEO/HEO","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Isle of Anglesey","AA/AO","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Isle of Anglesey","AA/AO","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Isle of Anglesey","AA/AO","AO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Isle of Anglesey","AA/AO","AO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Isle of Anglesey","EO","EO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Isle of Anglesey","EO","EO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Isle of Anglesey","G6/G7","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Isle of Anglesey","G6/G7","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Isle of Anglesey","SEO/HEO","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Isle of Anglesey","SEO/HEO","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Isle of Anglesey","SEO/HEO","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Isle of Anglesey","SEO/HEO","SEO","Male","[c]","[c]","[c]","[c]"
