"Status","Year","Parent_department","Region_ITL3","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Attorney General's Departments","Westminster","London","SEO/HEO","720","705","38400","38860"
"In post","2023","Attorney General's Departments","Wiltshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Wirral","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Wolverhampton","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Wolverhampton","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Worcestershire CC","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Worcestershire CC","Outside London","G6/G7","5","5","[c]","[c]"
"In post","2023","Attorney General's Departments","York","Outside London","AA/AO","10","10","22700","22870"
"In post","2023","Attorney General's Departments","York","Outside London","EO","35","35","27340","27150"
"In post","2023","Attorney General's Departments","York","Outside London","G6/G7","60","55","61650","59740"
"In post","2023","Attorney General's Departments","York","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","York","Outside London","SEO/HEO","50","50","36340","38940"
"In post","2023","Cabinet Office","Ards and North Down","Outside London","AA/AO","5","5","[c]","[c]"
"In post","2023","Cabinet Office","Ards and North Down","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Armagh City, Banbridge and Craigavon","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","G6/G7","25","25","68580","67200"
"In post","2023","Cabinet Office","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","SCS level","10","10","[c]","[c]"
"In post","2023","Cabinet Office","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","SEO/HEO","10","10","32260","30130"
"In post","2023","Cabinet Office","Bedford","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Belfast","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Belfast","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Berkshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Berkshire","Outside London","SEO/HEO","15","15","34040","34320"
"In post","2023","Cabinet Office","Birmingham","Outside London","AA/AO","5","5","[c]","[c]"
"In post","2023","Cabinet Office","Birmingham","Outside London","EO","20","20","25310","24820"
"In post","2023","Cabinet Office","Birmingham","Outside London","G6/G7","100","100","60840","61710"
"In post","2023","Cabinet Office","Birmingham","Outside London","SCS level","30","30","112920","1e+05"
"In post","2023","Cabinet Office","Birmingham","Outside London","SEO/HEO","110","110","33890","32960"
"In post","2023","Cabinet Office","Blackpool","Outside London","G6/G7","30","30","64500","66090"
"In post","2023","Cabinet Office","Blackpool","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Blackpool","Outside London","SEO/HEO","15","15","34930","38050"
"In post","2023","Cabinet Office","Bradford","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Bradford","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Breckland and South Norfolk","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Bristol, City of","Outside London","EO","10","10","26110","26410"
"In post","2023","Cabinet Office","Bristol, City of","Outside London","G6/G7","100","100","56790","53370"
"In post","2023","Cabinet Office","Bristol, City of","Outside London","SCS level","15","15","108350","109770"
"In post","2023","Cabinet Office","Bristol, City of","Outside London","SEO/HEO","75","75","34340","33020"
"In post","2023","Cabinet Office","Buckinghamshire","Outside London","G6/G7","5","5","[c]","[c]"
"In post","2023","Cabinet Office","Buckinghamshire","Outside London","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Cabinet Office","Calderdale and Kirklees","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Calderdale and Kirklees","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Cambridgeshire CC","Outside London","G6/G7","5","5","[c]","[c]"
"In post","2023","Cabinet Office","Cambridgeshire CC","Outside London","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Cabinet Office","Camden and City of London","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Camden and City of London","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Cardiff and Vale of Glamorgan","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Cardiff and Vale of Glamorgan","Outside London","G6/G7","25","25","55870","51290"
"In post","2023","Cabinet Office","Cardiff and Vale of Glamorgan","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Cardiff and Vale of Glamorgan","Outside London","SEO/HEO","55","55","32900","32880"
"In post","2023","Cabinet Office","Central Bedfordshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Central Hampshire","Outside London","G6/G7","30","30","71180","70280"
"In post","2023","Cabinet Office","Central Hampshire","Outside London","SCS level","5","5","[c]","[c]"
"In post","2023","Cabinet Office","Central Hampshire","Outside London","SEO/HEO","15","15","33810","32960"
"In post","2023","Cabinet Office","Central Valleys","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Cheshire West and Chester","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","City of Edinburgh","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","City of Edinburgh","Outside London","G6/G7","5","5","[c]","[c]"
"In post","2023","Cabinet Office","City of Edinburgh","Outside London","SEO/HEO","25","25","31270","30130"
"In post","2023","Cabinet Office","Coventry","Outside London","G6/G7","10","10","[c]","[c]"
"In post","2023","Cabinet Office","Coventry","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Coventry","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Croydon","London","G6/G7","20","20","72060","70680"
"In post","2023","Cabinet Office","Croydon","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Croydon","London","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Cabinet Office","Darlington","Outside London","G6/G7","10","10","[c]","[c]"
"In post","2023","Cabinet Office","Darlington","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Devon CC","Outside London","G6/G7","5","5","[c]","[c]"
"In post","2023","Cabinet Office","Devon CC","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Devon CC","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Dorset","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Dorset","Outside London","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Cabinet Office","Durham","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Durham","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","East Ayrshire and North Ayrshire mainland","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","East Ayrshire and North Ayrshire mainland","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","East Cumbria","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","East Derbyshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","East Kent","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","East Kent","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","East Merseyside","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","East Merseyside","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","East Riding of Yorkshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","East Riding of Yorkshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Essex Haven Gateway","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Glasgow City","Outside London","AA/AO","50","50","21700","21720"
"In post","2023","Cabinet Office","Glasgow City","Outside London","EO","55","55","25170","24610"
"In post","2023","Cabinet Office","Glasgow City","Outside London","G6/G7","100","100","59430","56000"
"In post","2023","Cabinet Office","Glasgow City","Outside London","SCS level","20","20","88990","83740"
"In post","2023","Cabinet Office","Glasgow City","Outside London","SEO/HEO","205","200","34140","33020"
"In post","2023","Cabinet Office","Gloucestershire CC","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Gloucestershire CC","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Gloucestershire CC","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Greater Manchester North West","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Greater Manchester North West","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Greater Manchester South East","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Greater Manchester South East","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Greater Manchester South East","Outside London","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Cabinet Office","Greater Manchester South West","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Greater Manchester South West","Outside London","EO","5","5","[c]","[c]"
"In post","2023","Cabinet Office","Greater Manchester South West","Outside London","G6/G7","60","60","60090","56000"
"In post","2023","Cabinet Office","Greater Manchester South West","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Greater Manchester South West","Outside London","SEO/HEO","95","95","34340","33020"
"In post","2023","Cabinet Office","Hackney and Newham","London","G6/G7","10","10","[c]","[c]"
"In post","2023","Cabinet Office","Hackney and Newham","London","SEO/HEO","30","30","30990","30130"
"In post","2023","Cabinet Office","Haringey and Islington","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Harrow and Hillingdon","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Hertfordshire CC","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Hertfordshire CC","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Lambeth","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Lancaster and Wyre","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Lancaster and Wyre","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Leeds","Outside London","EO","5","5","[c]","[c]"
