"Status","Year","Ethnicity","Function_of_post","Organisation","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Mixed","Unknown","Northern Ireland Office","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Unknown","Northern Ireland Office","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Unknown","Office of Gas and Electricity Markets","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Unknown","Office of Gas and Electricity Markets","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Unknown","Office of Gas and Electricity Markets","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Unknown","Office of Gas and Electricity Markets","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Unknown","Office of the Scottish Charity Regulator","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Unknown","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Unknown","Revenue Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Unknown","Royal Fleet Auxiliary","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Unknown","Scottish Fiscal Commission","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Unknown","Scottish Government (excl. agencies)","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Unknown","Scottish Housing Regulator","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Unknown","Scottish Prison Service","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Unknown","Scottish Public Pensions Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Unknown","Social Security Scotland","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Unknown","Student Awards Agency for Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Unknown","Transport Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Unknown","Welsh Government (excl. agencies)","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Unknown","Welsh Government (excl. agencies)","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Unknown","Welsh Government (excl. agencies)","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Unknown","Welsh Government (excl. agencies)","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Unknown","Welsh Government (excl. agencies)","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Unknown","Welsh Government (excl. agencies)","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Unknown","Welsh Government (excl. agencies)","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Unknown","Welsh Government (excl. agencies)","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Unknown","Welsh Government (excl. agencies)","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Unknown","Welsh Government (excl. agencies)","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Unknown","Welsh Government (excl. agencies)","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Unknown","Welsh Government (excl. agencies)","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Unknown","Welsh Government (excl. agencies)","Planning Inspectors","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Unknown","Welsh Government (excl. agencies)","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Unknown","Welsh Government (excl. agencies)","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Unknown","Welsh Government (excl. agencies)","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Unknown","Welsh Government (excl. agencies)","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Unknown","Welsh Government (excl. agencies)","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Unknown","Welsh Government (excl. agencies)","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Unknown","Welsh Government (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Analysis","Active Travel England","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Analysis","Advisory, Conciliation and Arbitration Service","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Analysis","Building Digital UK","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Analysis","Cabinet Office (excl. agencies)","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Analysis","Cabinet Office (excl. agencies)","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Analysis","Central Civil Service Fast Stream","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Analysis","Centre for Environment, Fisheries and Aquaculture Science","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Analysis","Centre for Environment, Fisheries and Aquaculture Science","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Analysis","Charity Commission","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Analysis","Charity Commission","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Analysis","Companies House","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Analysis","Competition and Markets Authority","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Analysis","Defence Science and Technology Laboratory","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Analysis","Defence Science and Technology Laboratory","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Analysis","Defence Science and Technology Laboratory","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Analysis","Defence Science and Technology Laboratory","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Analysis","Department for Business, Energy and Industrial Strategy (excl. agencies)","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Analysis","Department for Business, Energy and Industrial Strategy (excl. agencies)","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Analysis","Department for Business, Energy and Industrial Strategy (excl. agencies)","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Analysis","Department for Digital, Culture, Media and Sport (excl. agencies)","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Analysis","Department for Digital, Culture, Media and Sport (excl. agencies)","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Analysis","Department for Digital, Culture, Media and Sport (excl. agencies)","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Analysis","Department for Education (excl. agencies)","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Analysis","Department for Education (excl. agencies)","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Analysis","Department for Education (excl. agencies)","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Analysis","Department for Education (excl. agencies)","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Analysis","Department for Education (excl. agencies)","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Analysis","Department for International Trade","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Analysis","Department for International Trade","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Analysis","Department for International Trade","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Analysis","Department for International Trade","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Analysis","Department for International Trade","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Analysis","Department for Levelling Up, Housing and Communities (excl. agencies)","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Analysis","Department for Levelling Up, Housing and Communities (excl. agencies)","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Analysis","Department for Levelling Up, Housing and Communities (excl. agencies)","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Analysis","Department for Transport (excl. agencies)","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Analysis","Department for Transport (excl. agencies)","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Analysis","Department for Transport (excl. agencies)","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Analysis","Department for Transport (excl. agencies)","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Analysis","Department for Transport (excl. agencies)","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Analysis","Department for Transport (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Analysis","Department for Work and Pensions (excl. agencies)","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Analysis","Department for Work and Pensions (excl. agencies)","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Analysis","Department for Work and Pensions (excl. agencies)","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Analysis","Department for Work and Pensions (excl. agencies)","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Analysis","Department for Work and Pensions (excl. agencies)","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Analysis","Department for Work and Pensions (excl. agencies)","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Analysis","Department for Work and Pensions (excl. agencies)","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Analysis","Department for Work and Pensions (excl. agencies)","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Analysis","Department for Work and Pensions (excl. agencies)","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Analysis","Department of Health and Social Care (excl. agencies)","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Analysis","Department of Health and Social Care (excl. agencies)","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Analysis","Department of Health and Social Care (excl. agencies)","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Analysis","Department of Health and Social Care (excl. agencies)","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Analysis","Driver and Vehicle Standards Agency","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Analysis","Estyn","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Analysis","Food Standards Agency","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Analysis","Food Standards Agency","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Analysis","Food Standards Agency","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Analysis","Food Standards Agency","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Analysis","Government Actuary's Department","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Analysis","HM Courts and Tribunals Service","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Analysis","HM Courts and Tribunals Service","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Analysis","HM Courts and Tribunals Service","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Analysis","HM Courts and Tribunals Service","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Analysis","HM Land Registry","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Analysis","HM Land Registry","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Analysis","HM Prison and Probation Service","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Analysis","HM Revenue and Customs (excl. agencies)","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Analysis","HM Revenue and Customs (excl. agencies)","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Analysis","HM Revenue and Customs (excl. agencies)","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Analysis","HM Revenue and Customs (excl. agencies)","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Analysis","HM Revenue and Customs (excl. agencies)","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Analysis","HM Treasury (excl. agencies)","Economics","5","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Analysis","HM Treasury (excl. agencies)","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Analysis","Health and Safety Executive","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Analysis","Health and Safety Executive","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Analysis","Home Office","Digital, Data and Technology","[c]","[c]","[c]","[c]"
