"Status","Year","Region_ITL1","Region_ITL2","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Scotland","Eastern Scotland","SEO","230","[c]","44060","41640"
"New entrant CS","2023","Scotland","Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scotland","Highlands and Islands","AA","35","[c]","22950","22180"
"New entrant CS","2023","Scotland","Highlands and Islands","AO","90","[c]","22300","22150"
"New entrant CS","2023","Scotland","Highlands and Islands","EO","35","[c]","28220","28120"
"New entrant CS","2023","Scotland","Highlands and Islands","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scotland","Highlands and Islands","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scotland","Highlands and Islands","HEO","25","[c]","35240","34170"
"New entrant CS","2023","Scotland","Highlands and Islands","SEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Scotland","Highlands and Islands","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scotland","North Eastern Scotland","AA","15","[c]","23110","22180"
"New entrant CS","2023","Scotland","North Eastern Scotland","AO","55","[c]","25680","22500"
"New entrant CS","2023","Scotland","North Eastern Scotland","EO","50","[c]","28650","29100"
"New entrant CS","2023","Scotland","North Eastern Scotland","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scotland","North Eastern Scotland","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scotland","North Eastern Scotland","HEO","20","[c]","33510","33520"
"New entrant CS","2023","Scotland","North Eastern Scotland","SEO","15","[c]","47720","41640"
"New entrant CS","2023","Scotland","Southern Scotland","AA","30","[c]","22320","22180"
"New entrant CS","2023","Scotland","Southern Scotland","AO","440","[c]","22980","22520"
"New entrant CS","2023","Scotland","Southern Scotland","EO","75","[c]","28500","28600"
"New entrant CS","2023","Scotland","Southern Scotland","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scotland","Southern Scotland","G7","10","[c]","57990","53950"
"New entrant CS","2023","Scotland","Southern Scotland","HEO","30","[c]","34870","35020"
"New entrant CS","2023","Scotland","Southern Scotland","SEO","15","[c]","41860","41000"
"New entrant CS","2023","Scotland","West Central Scotland","AA","570","[c]","22310","22180"
"New entrant CS","2023","Scotland","West Central Scotland","AO","1015","[c]","22860","22400"
"New entrant CS","2023","Scotland","West Central Scotland","EO","805","[c]","27940","29100"
"New entrant CS","2023","Scotland","West Central Scotland","G6","40","[c]","68760","70000"
"New entrant CS","2023","Scotland","West Central Scotland","G7","125","[c]","54870","52360"
"New entrant CS","2023","Scotland","West Central Scotland","HEO","405","[c]","34320","33520"
"New entrant CS","2023","Scotland","West Central Scotland","SCS level","10","[c]","[c]","[c]"
"New entrant CS","2023","Scotland","West Central Scotland","SEO","195","[c]","43090","41640"
"New entrant CS","2023","Scotland","West Central Scotland","Unknown","15","[c]","30440","21250"
"New entrant CS","2023","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","AA","130","[c]","22510","23230"
"New entrant CS","2023","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","AO","355","[c]","27910","27350"
"New entrant CS","2023","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","EO","130","[c]","28690","28120"
"New entrant CS","2023","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","G6","10","[c]","74770","72430"
"New entrant CS","2023","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","G7","30","[c]","56230","54440"
"New entrant CS","2023","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","HEO","100","[c]","33760","33830"
"New entrant CS","2023","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2023","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","SEO","70","[c]","41050","40800"
"New entrant CS","2023","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Unknown","120","[c]","22980","23640"
"New entrant CS","2023","South East (England)","Hampshire and Isle of Wight","AA","215","[c]","22560","23230"
"New entrant CS","2023","South East (England)","Hampshire and Isle of Wight","AO","775","[c]","23410","22220"
"New entrant CS","2023","South East (England)","Hampshire and Isle of Wight","EO","305","[c]","26890","27080"
"New entrant CS","2023","South East (England)","Hampshire and Isle of Wight","G6","25","[c]","70740","66230"
"New entrant CS","2023","South East (England)","Hampshire and Isle of Wight","G7","100","[c]","55080","51460"
"New entrant CS","2023","South East (England)","Hampshire and Isle of Wight","HEO","345","[c]","31380","31260"
"New entrant CS","2023","South East (England)","Hampshire and Isle of Wight","SCS level","10","[c]","[c]","[c]"
"New entrant CS","2023","South East (England)","Hampshire and Isle of Wight","SEO","185","[c]","40510","39890"
"New entrant CS","2023","South East (England)","Hampshire and Isle of Wight","Unknown","135","[c]","22090","23640"
"New entrant CS","2023","South East (England)","Kent","AA","115","[c]","23120","23230"
"New entrant CS","2023","South East (England)","Kent","AO","595","[c]","25650","24070"
"New entrant CS","2023","South East (England)","Kent","EO","365","[c]","27000","25750"
"New entrant CS","2023","South East (England)","Kent","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","South East (England)","Kent","G7","15","[c]","58930","54050"
"New entrant CS","2023","South East (England)","Kent","HEO","40","[c]","35350","34170"
"New entrant CS","2023","South East (England)","Kent","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","South East (England)","Kent","SEO","15","[c]","43880","41960"
"New entrant CS","2023","South East (England)","Kent","Unknown","135","[c]","22910","23640"
"New entrant CS","2023","South East (England)","Surrey, East and West Sussex","AA","95","[c]","23850","23230"
"New entrant CS","2023","South East (England)","Surrey, East and West Sussex","AO","390","[c]","27420","25610"
"New entrant CS","2023","South East (England)","Surrey, East and West Sussex","EO","190","[c]","28460","28120"
"New entrant CS","2023","South East (England)","Surrey, East and West Sussex","G6","15","[c]","68290","65020"
"New entrant CS","2023","South East (England)","Surrey, East and West Sussex","G7","45","[c]","61440","59290"
"New entrant CS","2023","South East (England)","Surrey, East and West Sussex","HEO","70","[c]","34270","33830"
"New entrant CS","2023","South East (England)","Surrey, East and West Sussex","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2023","South East (England)","Surrey, East and West Sussex","SEO","60","[c]","42850","41870"
"New entrant CS","2023","South East (England)","Surrey, East and West Sussex","Unknown","140","[c]","23160","23640"
"New entrant CS","2023","South West (England)","Cornwall and Isles of Scilly","AA","10","[c]","20650","21380"
"New entrant CS","2023","South West (England)","Cornwall and Isles of Scilly","AO","25","[c]","21990","22220"
"New entrant CS","2023","South West (England)","Cornwall and Isles of Scilly","EO","25","[c]","27610","27080"
"New entrant CS","2023","South West (England)","Cornwall and Isles of Scilly","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","South West (England)","Cornwall and Isles of Scilly","G7","5","[c]","[c]","[c]"
"New entrant CS","2023","South West (England)","Cornwall and Isles of Scilly","HEO","10","[c]","33810","33500"
"New entrant CS","2023","South West (England)","Cornwall and Isles of Scilly","SEO","15","[c]","43160","44000"
"New entrant CS","2023","South West (England)","Cornwall and Isles of Scilly","Unknown","35","[c]","22530","23640"
"New entrant CS","2023","South West (England)","Devon","AA","140","[c]","22250","22040"
"New entrant CS","2023","South West (England)","Devon","AO","380","[c]","24520","22520"
"New entrant CS","2023","South West (England)","Devon","EO","140","[c]","26630","26650"
"New entrant CS","2023","South West (England)","Devon","G6","10","[c]","67620","63090"
"New entrant CS","2023","South West (England)","Devon","G7","60","[c]","51310","49150"
"New entrant CS","2023","South West (England)","Devon","HEO","80","[c]","32800","31710"
"New entrant CS","2023","South West (England)","Devon","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","South West (England)","Devon","SEO","70","[c]","39080","37420"
"New entrant CS","2023","South West (England)","Devon","Unknown","105","[c]","26590","23640"
"New entrant CS","2023","South West (England)","Dorset and Somerset","AA","80","[c]","22450","23230"
"New entrant CS","2023","South West (England)","Dorset and Somerset","AO","230","[c]","24190","22400"
"New entrant CS","2023","South West (England)","Dorset and Somerset","EO","100","[c]","27990","27610"
"New entrant CS","2023","South West (England)","Dorset and Somerset","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","South West (England)","Dorset and Somerset","G7","15","[c]","53780","52500"
"New entrant CS","2023","South West (England)","Dorset and Somerset","HEO","70","[c]","34470","34370"
"New entrant CS","2023","South West (England)","Dorset and Somerset","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","South West (England)","Dorset and Somerset","SEO","35","[c]","42230","43890"
"New entrant CS","2023","South West (England)","Dorset and Somerset","Unknown","70","[c]","22490","23640"
"New entrant CS","2023","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","AA","190","[c]","22320","23230"
"New entrant CS","2023","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","AO","945","[c]","22950","22220"
"New entrant CS","2023","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","EO","525","[c]","26830","26840"
"New entrant CS","2023","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","G6","50","[c]","68440","66490"
"New entrant CS","2023","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","G7","270","[c]","53860","52500"
"New entrant CS","2023","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","HEO","790","[c]","31980","32500"
"New entrant CS","2023","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","20","[c]","107240","110000"
"New entrant CS","2023","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","SEO","465","[c]","41480","41000"
"New entrant CS","2023","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","330","[c]","28430","23640"
"New entrant CS","2023","Unknown","Unknown","AA","20","[c]","23430","23230"
"New entrant CS","2023","Unknown","Unknown","AO","85","[c]","24500","22400"
"New entrant CS","2023","Unknown","Unknown","EO","65","[c]","27090","25750"
"New entrant CS","2023","Unknown","Unknown","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","G7","10","[c]","51680","53780"
"New entrant CS","2023","Unknown","Unknown","HEO","15","[c]","32400","32320"
"New entrant CS","2023","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Unknown","155","[c]","22440","17660"
"New entrant CS","2023","Wales","East Wales","AA","95","[c]","23190","23230"
"New entrant CS","2023","Wales","East Wales","AO","935","[c]","23260","22400"
"New entrant CS","2023","Wales","East Wales","EO","355","[c]","26510","25750"
"New entrant CS","2023","Wales","East Wales","G6","30","[c]","67680","67050"
"New entrant CS","2023","Wales","East Wales","G7","120","[c]","54160","53440"
"New entrant CS","2023","Wales","East Wales","HEO","330","[c]","32550","31560"
"New entrant CS","2023","Wales","East Wales","SCS level","10","[c]","[c]","[c]"
"New entrant CS","2023","Wales","East Wales","SEO","225","[c]","41410","40680"
"New entrant CS","2023","Wales","East Wales","Unknown","120","[c]","22500","23640"
"New entrant CS","2023","Wales","West Wales and The Valleys","AA","150","[c]","19260","19000"
"New entrant CS","2023","Wales","West Wales and The Valleys","AO","735","[c]","22470","22500"
"New entrant CS","2023","Wales","West Wales and The Valleys","EO","210","[c]","27560","28120"
"New entrant CS","2023","Wales","West Wales and The Valleys","G6","5","[c]","[c]","[c]"
"New entrant CS","2023","Wales","West Wales and The Valleys","G7","20","[c]","54750","53440"
"New entrant CS","2023","Wales","West Wales and The Valleys","HEO","95","[c]","33550","33200"
"New entrant CS","2023","Wales","West Wales and The Valleys","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Wales","West Wales and The Valleys","SEO","65","[c]","41730","41360"
"New entrant CS","2023","Wales","West Wales and The Valleys","Unknown","160","[c]","22710","23640"
"New entrant CS","2023","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","AA","55","[c]","22150","23230"
"New entrant CS","2023","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","AO","215","[c]","24790","22400"
"New entrant CS","2023","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","EO","45","[c]","27130","27020"
"New entrant CS","2023","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","G7","20","[c]","56050","50820"
"New entrant CS","2023","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","HEO","15","[c]","32210","31260"
"New entrant CS","2023","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","SEO","10","[c]","40960","39000"
"New entrant CS","2023","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Unknown","70","[c]","23440","23640"
"New entrant CS","2023","West Midlands (England)","Shropshire and Staffordshire","AA","115","[c]","22860","23230"
"New entrant CS","2023","West Midlands (England)","Shropshire and Staffordshire","AO","455","[c]","25550","24070"
"New entrant CS","2023","West Midlands (England)","Shropshire and Staffordshire","EO","180","[c]","27550","27140"
"New entrant CS","2023","West Midlands (England)","Shropshire and Staffordshire","G6","25","[c]","71410","68500"
"New entrant CS","2023","West Midlands (England)","Shropshire and Staffordshire","G7","45","[c]","57000","55110"
"New entrant CS","2023","West Midlands (England)","Shropshire and Staffordshire","HEO","120","[c]","34240","34400"
"New entrant CS","2023","West Midlands (England)","Shropshire and Staffordshire","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2023","West Midlands (England)","Shropshire and Staffordshire","SEO","120","[c]","43130","42140"
"New entrant CS","2023","West Midlands (England)","Shropshire and Staffordshire","Unknown","55","[c]","22690","23640"
"New entrant CS","2023","West Midlands (England)","West Midlands","AA","80","[c]","21920","23230"
"New entrant CS","2023","West Midlands (England)","West Midlands","AO","1295","[c]","22500","21780"
"New entrant CS","2023","West Midlands (England)","West Midlands","EO","375","[c]","26870","25900"
"New entrant CS","2023","West Midlands (England)","West Midlands","G6","15","[c]","74190","70000"
"New entrant CS","2023","West Midlands (England)","West Midlands","G7","115","[c]","54440","51770"
"New entrant CS","2023","West Midlands (England)","West Midlands","HEO","260","[c]","33170","31990"
"New entrant CS","2023","West Midlands (England)","West Midlands","SCS level","15","[c]","107810","98000"
"New entrant CS","2023","West Midlands (England)","West Midlands","SEO","180","[c]","40360","39000"
"New entrant CS","2023","West Midlands (England)","West Midlands","Unknown","215","[c]","22670","23640"
"New entrant CS","2023","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","AA","70","[c]","23040","23230"
"New entrant CS","2023","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","AO","270","[c]","27340","28880"
"New entrant CS","2023","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","EO","50","[c]","26910","25920"
"New entrant CS","2023","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","HEO","15","[c]","32690","31630"
"New entrant CS","2023","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","SEO","15","[c]","42380","43940"
"New entrant CS","2023","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Unknown","95","[c]","22520","23640"
"New entrant CS","2023","Yorkshire and The Humber","North Yorkshire","AA","40","[c]","22920","21380"
"New entrant CS","2023","Yorkshire and The Humber","North Yorkshire","AO","155","[c]","23120","22150"
"New entrant CS","2023","Yorkshire and The Humber","North Yorkshire","EO","100","[c]","26590","26830"
"New entrant CS","2023","Yorkshire and The Humber","North Yorkshire","G6","15","[c]","68650","63750"
"New entrant CS","2023","Yorkshire and The Humber","North Yorkshire","G7","55","[c]","52500","49700"
"New entrant CS","2023","Yorkshire and The Humber","North Yorkshire","HEO","100","[c]","31570","30320"
"New entrant CS","2023","Yorkshire and The Humber","North Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Yorkshire and The Humber","North Yorkshire","SEO","55","[c]","40060","39430"
"New entrant CS","2023","Yorkshire and The Humber","North Yorkshire","Unknown","60","[c]","22480","23640"
"New entrant CS","2023","Yorkshire and The Humber","South Yorkshire","AA","90","[c]","22570","23230"
"New entrant CS","2023","Yorkshire and The Humber","South Yorkshire","AO","600","[c]","23050","22400"
"New entrant CS","2023","Yorkshire and The Humber","South Yorkshire","EO","505","[c]","26290","25750"
"New entrant CS","2023","Yorkshire and The Humber","South Yorkshire","G6","10","[c]","[c]","[c]"
"New entrant CS","2023","Yorkshire and The Humber","South Yorkshire","G7","60","[c]","55610","54310"
"New entrant CS","2023","Yorkshire and The Humber","South Yorkshire","HEO","105","[c]","32580","32000"
"New entrant CS","2023","Yorkshire and The Humber","South Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Yorkshire and The Humber","South Yorkshire","SEO","85","[c]","40440","39000"
"New entrant CS","2023","Yorkshire and The Humber","South Yorkshire","Unknown","85","[c]","23060","23640"
"New entrant CS","2023","Yorkshire and The Humber","West Yorkshire","AA","160","[c]","22410","23230"
"New entrant CS","2023","Yorkshire and The Humber","West Yorkshire","AO","930","[c]","24610","22520"
"New entrant CS","2023","Yorkshire and The Humber","West Yorkshire","EO","380","[c]","26720","25900"
"New entrant CS","2023","Yorkshire and The Humber","West Yorkshire","G6","20","[c]","68960","66860"
"New entrant CS","2023","Yorkshire and The Humber","West Yorkshire","G7","130","[c]","54480","52600"
"New entrant CS","2023","Yorkshire and The Humber","West Yorkshire","HEO","235","[c]","32940","31620"
"New entrant CS","2023","Yorkshire and The Humber","West Yorkshire","SCS level","10","[c]","99180","95000"
"New entrant CS","2023","Yorkshire and The Humber","West Yorkshire","SEO","165","[c]","40590","39700"
"New entrant CS","2023","Yorkshire and The Humber","West Yorkshire","Unknown","220","[c]","22560","23640"
"Notes","Summary figures are suppressed when information relates to less than 5 civil servants for FTE or Headcount, and less than 10 civil servants for median and mean salary (shown as [c]). Zero responses and salaries for less than 30 civil servants have been suppressed for GPDR special category data. FTE figures are not shown for entrants or leavers due to data quality concerns for these groups. Figures are rounded to the nearest 5, or £10 as appropriate.","","","","","","",""
"Data source","All figures are aggregated from the Cabinet Office Annual Civil Service Employment Survey collection. https://www.gov.uk/government/collections/civil-service-statistics","","","","","","",""
"Version","Generated on 2023-07-26, with GIT d545f65.","","","","","","",""
"Data column","Description","","","","","","",""
"Status","Employment status of the civil servants.","","","","","","",""
"","In post - includes staff that were in post on the reference date (31 March).","","","","","","",""
"","New entrant CS - includes new entrants to the Civil Service over the year (1 April to 31 March).","","","","","","",""
"","Leaver CS - includes leavers from the Civil Service over the year (1 April to 31 March). This includes employees who have an Unknown leaving cause.","","","","","","",""
"","Leaver Dept. - includes leavers from the department over the year (1 April to 31 March), who did not leave the Civil Service.","","","","","","",""
"","Four organisations do not report when their employees first entered the Civil Service and so entrants data for these organisations is not available . These are as follows: Foreign Commonwealth and Development Office (excl. agencies), Foreign Commonwealth and Development Office Services, Scottish Forestry and Forest and Land Scotland. A further three organisations also could not provide entrants data in 2021. These are as follows: Department for International Development, Foreign and Commonwealth Office (excl. agencies) and Royal Fleet Auxiliary.","","","","","","",""
"Year","Year of data collection (as at 31 March).","","","","","","",""
"Responsibility_level_ungrouped","With the exception of the centrally managed Senior Civil Service, government departments have delegated pay and grading. For statistical purposes departments are asked to map their grades to a common framework by responsibility level.","","","","","","",""
"","This table shows staff in their substantive responsibility level unless on temporary promotion in which case staff are recorded at the higher responsibility level.","","","","","","",""
"","Responsibility_level_ungrouped shows the mapped grades at a higher level of detail, however not all Government Departments / bodies have distinct grades that map exactly to these levels so figures should be considered as approximations and treated with caution.","","","","","","",""
"Region_ITL1","Workplace postcode data are used to derive geographical information using the International Territorial Level (ITL) classification standard.","","","","","","",""
"","Following the UK's withdrawal from the EU, a new UK-managed international statistical geography - International Territorial Levels (ITL) - was introduced from 1st January 2021, replacing the former NUTS classification. They align with international standards, enabling comparability both over time and internationally. To ensure continued alignment, the ITLs mirror the NUTS system. They also follow a similar review timetable - every three years.","","","","","","",""
"","ITL 1 divides into Wales, Scotland, Northern Ireland, and the 9 statistical regions of England.","","","","","","",""
"Region_ITL2","Workplace postcode data are used to derive geographical information using the International Territorial Level (ITL) classification standard.","","","","","","",""
"","Following the UK's withdrawal from the EU, a new UK-managed international statistical geography - International Territorial Levels (ITL) - was introduced from 1st January 2021, replacing the former NUTS classification. They align with international standards, enabling comparability both over time and internationally. To ensure continued alignment, the ITLs mirror the NUTS system. They also follow a similar review timetable - every three years.","","","","","","",""
"","ITL 2 divides into Northern Ireland, counties in England (most grouped), groups of districts in Greater London, groups of unitary authorities in Wales, groups of council areas in Scotland.","","","","","","",""
"Headcount","Total number of civil servants (rounded to nearest 5).","","","","","","",""
"FTE","Total full-time equivalent (FTE) employment numbers (rounded to nearest 5).","","","","","","",""
"","FTE figures are not shown for entrants or leavers due to data quality concerns for these groups.","","","","","","",""
"Mean_salary","Average salary (mean, rounded to nearest £10). For part-time employees, salaries represent the full-time equivalent earnings, while for full-time employees they are the actual annual gross salaries.","","","","","","",""
"","These figures should be interpreted with caution when the total number of employees in a group is small, as they will tend to show more variability than larger groups (i.e. may be much higher or lower than can be explained by the data shown).","","","","","","",""
"Median_salary","Median salary (rounded to nearest £10). For part-time employees, salaries represent the full-time equivalent earnings, while for full-time employees they are the actual annual gross salaries.","","","","","","",""
"","These figures should be interpreted with caution when the total number of employees in a group is small, as they will tend to show more variability than larger groups (i.e. may be much higher or lower than can be explained by the data shown).","","","","","","",""
