"Status","Year","Disability","Function_of_post","Profession_of_post","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Declared disabled","Project Delivery","Other","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Project Delivery","Policy","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Project Delivery","Policy","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Project Delivery","Policy","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Project Delivery","Policy","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Project Delivery","Policy","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Project Delivery","Policy","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Project Delivery","Policy","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Project Delivery","Policy","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Project Delivery","Project Delivery","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Project Delivery","Project Delivery","AO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Project Delivery","Project Delivery","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Project Delivery","Project Delivery","G6","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Project Delivery","Project Delivery","G7","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Project Delivery","Project Delivery","HEO","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Project Delivery","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Project Delivery","Project Delivery","SEO","30","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Project Delivery","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Project Delivery","Science and Engineering","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Project Delivery","Science and Engineering","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Project Delivery","Science and Engineering","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Project Delivery","Science and Engineering","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Project Delivery","Science and Engineering","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Project Delivery","Science and Engineering","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Project Delivery","Science and Engineering","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Project Delivery","Tax","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Project Delivery","Tax","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Project Delivery","Tax","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Project Delivery","Tax","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Project Delivery","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Project Delivery","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Project Delivery","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Project Delivery","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Project Delivery","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Project Delivery","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Project Delivery","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Property","Communications","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Property","Digital, Data and Technology","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Property","Digital, Data and Technology","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Property","Finance","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Property","Finance","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Property","Finance","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Property","Human Resources","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Property","Human Resources","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Property","Human Resources","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Property","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Property","Operational Delivery","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Property","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Property","Operational Delivery","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Property","Operational Delivery","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Property","Operational Delivery","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Property","Operational Delivery","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Property","Operational Delivery","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Property","Other","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Property","Other","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Property","Other","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Property","Other","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Property","Other","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Property","Other","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Property","Other","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Property","Planning","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Property","Planning","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Property","Project Delivery","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Property","Project Delivery","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Property","Property","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Property","Property","AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Property","Property","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Property","Property","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Property","Property","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Property","Property","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Property","Property","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Property","Property","SEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Property","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Property","Security","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Property","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Property","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Property","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Property","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Security","Digital, Data and Technology","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Security","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Security","Digital, Data and Technology","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Security","Digital, Data and Technology","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Security","Human Resources","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Security","Knowledge and Information Management","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Security","Knowledge and Information Management","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Security","Security","AA","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Security","Security","AO","30","[c]","36570","40880"
"Leaver CS","2023","Declared disabled","Security","Security","EO","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Security","Security","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Security","Security","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Security","Security","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Security","Security","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Security","Security","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Security","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Security","Unknown","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Security","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Security","Unknown","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Security","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Security","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Security","Unknown","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Security","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Commercial","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Commercial","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Communications","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Communications","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Communications","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Communications","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Digital, Data and Technology","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Digital, Data and Technology","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Digital, Data and Technology","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Digital, Data and Technology","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Economics","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Economics","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Finance","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Finance","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Finance","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Finance","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Finance","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Finance","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Human Resources","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Human Resources","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Human Resources","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Human Resources","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Human Resources","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Inspector of Education and Training","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Knowledge and Information Management","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Legal","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Legal","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Legal","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Legal","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Medicine","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Medicine","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Medicine","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Medicine","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Medicine","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Medicine","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Operational Delivery","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Operational Delivery","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Operational Delivery","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Operational Delivery","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Operational Delivery","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Operational Delivery","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Other","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Other","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Other","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Other","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Other","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Other","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Other","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Other","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Planning","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Planning","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Policy","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Policy","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Policy","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Policy","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Policy","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Policy","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Policy","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Project Delivery","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Project Delivery","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Project Delivery","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Project Delivery","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Property","EO","[c]","[c]","[c]","[c]"
