"Status","Year","Organisation","Parent_department","Region_ITL2","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","Ministry of Justice (excl. agencies)","Ministry of Justice","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice (excl. agencies)","Ministry of Justice","West Yorkshire","Outside London","40","[c]","39010","37680"
"Leaver Dept.","2023","National Crime Agency","National Crime Agency","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","National Crime Agency","National Crime Agency","Cheshire","Outside London","15","[c]","38880","37640"
"Leaver Dept.","2023","National Crime Agency","National Crime Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","10","[c]","38330","37640"
"Leaver Dept.","2023","National Crime Agency","National Crime Agency","Inner London - East","London","45","[c]","49060","42240"
"Leaver Dept.","2023","National Crime Agency","National Crime Agency","Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","National Crime Agency","National Crime Agency","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","National Crime Agency","National Crime Agency","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","National Crime Agency","National Crime Agency","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","National Crime Agency","National Crime Agency","Outer London - South","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","National Crime Agency","National Crime Agency","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","National Crime Agency","National Crime Agency","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","National Crime Agency","National Crime Agency","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","National Crime Agency","National Crime Agency","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","National Crime Agency","National Crime Agency","West Midlands","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","National Crime Agency","National Crime Agency","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","National Crime Agency","National Crime Agency","West Yorkshire","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","National Infrastructure Commission","HM Treasury","Inner London - West","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","National Records of Scotland","Scottish Government","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","National Savings and Investments","Chancellor's other departments","Inner London - West","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","National Savings and Investments","Chancellor's other departments","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Northern Ireland Office","Northern Ireland Office","Inner London - West","London","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Northern Ireland Office","Northern Ireland Office","Northern Ireland","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Office for Budget Responsibility","HM Treasury","Inner London - West","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","10","[c]","51030","59220"
"Leaver Dept.","2023","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","Greater Manchester","Outside London","15","[c]","40790","32890"
"Leaver Dept.","2023","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","Inner London - West","London","15","[c]","44440","44250"
"Leaver Dept.","2023","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","West Midlands","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","East Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","Inner London - East","London","45","[c]","41410","34900"
"Leaver Dept.","2023","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","West Central Scotland","Outside London","35","[c]","31150","30950"
"Leaver Dept.","2023","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","West Midlands","Outside London","15","[c]","48070","39140"
"Leaver Dept.","2023","Office of Rail and Road","Office of Rail and Road","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Rail and Road","Office of Rail and Road","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Rail and Road","Office of Rail and Road","Inner London - East","London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Rail and Road","Office of Rail and Road","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Rail and Road","Office of Rail and Road","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of the Public Guardian","Ministry of Justice","Derbyshire and Nottinghamshire","Outside London","15","[c]","28410","25830"
"Leaver Dept.","2023","Office of the Public Guardian","Ministry of Justice","West Midlands","Outside London","35","[c]","26280","21780"
"Leaver Dept.","2023","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Office of the Secretary of State for Scotland","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Office of the Secretary of State for Scotland","Inner London - West","London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of the Secretary of State for Wales","Office of the Secretary of State for Wales","East Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of the Secretary of State for Wales","Office of the Secretary of State for Wales","Inner London - West","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Planning Inspectorate","Department for Levelling Up, Housing and Communities","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","15","[c]","39940","40720"
"Leaver Dept.","2023","Queen Elizabeth II Centre","Department for Levelling Up, Housing and Communities","Inner London - West","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Registers of Scotland","Scottish Government","Eastern Scotland","Outside London","15","[c]","47210","47490"
"Leaver Dept.","2023","Registers of Scotland","Scottish Government","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Revenue Scotland","Scottish Government","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Royal Fleet Auxiliary","Ministry of Defence","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Cheshire","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Devon","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Rural Payments Agency","Department for Environment, Food and Rural Affairs","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Inner London - West","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Rural Payments Agency","Department for Environment, Food and Rural Affairs","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Northumberland, and Tyne and Wear","Outside London","30","[c]","24410","22150"
"Leaver Dept.","2023","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Rural Payments Agency","Department for Environment, Food and Rural Affairs","West Yorkshire","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Courts and Tribunals Service","Scottish Government","Eastern Scotland","Outside London","20","[c]","32120","31970"
"Leaver Dept.","2023","Scottish Courts and Tribunals Service","Scottish Government","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Courts and Tribunals Service","Scottish Government","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Courts and Tribunals Service","Scottish Government","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Courts and Tribunals Service","Scottish Government","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Forestry","Scottish Government","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Forestry","Scottish Government","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Forestry","Scottish Government","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Government (excl. agencies)","Scottish Government","Eastern Scotland","Outside London","35","[c]","48640","44890"
"Leaver Dept.","2023","Scottish Government (excl. agencies)","Scottish Government","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Government (excl. agencies)","Scottish Government","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Government (excl. agencies)","Scottish Government","West Central Scotland","Outside London","10","[c]","39570","35530"
"Leaver Dept.","2023","Scottish Prison Service","Scottish Government","Eastern Scotland","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Prison Service","Scottish Government","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Public Pensions Agency","Scottish Government","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Public Pensions Agency","Scottish Government","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Serious Fraud Office","Attorney General's Departments","Inner London - West","London","25","[c]","48970","47140"
"Leaver Dept.","2023","Social Security Scotland","Scottish Government","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Social Security Scotland","Scottish Government","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Social Security Scotland","Scottish Government","West Central Scotland","Outside London","15","[c]","33030","29100"
"Leaver Dept.","2023","Standards and Testing Agency","Department for Education","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Standards and Testing Agency","Department for Education","Inner London - West","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Standards and Testing Agency","Department for Education","West Midlands","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Student Awards Agency for Scotland","Scottish Government","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Submarine Delivery Agency","Ministry of Defence","Devon","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Submarine Delivery Agency","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","15","[c]","40510","38790"
"Leaver Dept.","2023","Teaching Regulation Agency","Department for Education","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Devon","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","The Insolvency Service","Department for Business, Energy and Industrial Strategy","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","The Insolvency Service","Department for Business, Energy and Industrial Strategy","East Wales","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Eastern Scotland","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Greater Manchester","Outside London","10","[c]","27250","21660"
"Leaver Dept.","2023","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Inner London - East","London","15","[c]","32580","28200"
"Leaver Dept.","2023","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Northumberland, and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Outer London - South","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","The Insolvency Service","Department for Business, Energy and Industrial Strategy","West Midlands","Outside London","10","[c]","31070","24620"
"Leaver Dept.","2023","The Insolvency Service","Department for Business, Energy and Industrial Strategy","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","The National Archives","The National Archives","Outer London - West and North West","London","10","[c]","35020","35040"
"Leaver Dept.","2023","UK Export Finance","UK Export Finance","Inner London - West","London","15","[c]","39230","34000"
"Leaver Dept.","2023","UK Health Security Agency","Department of Health and Social Care","Derbyshire and Nottinghamshire","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Health Security Agency","Department of Health and Social Care","Devon","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Health Security Agency","Department of Health and Social Care","East Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Health Security Agency","Department of Health and Social Care","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Health Security Agency","Department of Health and Social Care","Essex","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Health Security Agency","Department of Health and Social Care","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","15","[c]","50410","50080"
"Leaver Dept.","2023","UK Health Security Agency","Department of Health and Social Care","Greater Manchester","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Health Security Agency","Department of Health and Social Care","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Health Security Agency","Department of Health and Social Care","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Health Security Agency","Department of Health and Social Care","Inner London - East","London","15","[c]","45200","40070"
"Leaver Dept.","2023","UK Health Security Agency","Department of Health and Social Care","Inner London - West","London","75","[c]","45580","40880"
"Leaver Dept.","2023","UK Health Security Agency","Department of Health and Social Care","Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Health Security Agency","Department of Health and Social Care","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Health Security Agency","Department of Health and Social Care","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Health Security Agency","Department of Health and Social Care","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Health Security Agency","Department of Health and Social Care","Merseyside","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Health Security Agency","Department of Health and Social Care","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Health Security Agency","Department of Health and Social Care","Northumberland, and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Health Security Agency","Department of Health and Social Care","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Health Security Agency","Department of Health and Social Care","Outer London - South","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Health Security Agency","Department of Health and Social Care","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Health Security Agency","Department of Health and Social Care","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Health Security Agency","Department of Health and Social Care","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Health Security Agency","Department of Health and Social Care","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Health Security Agency","Department of Health and Social Care","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Health Security Agency","Department of Health and Social Care","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Health Security Agency","Department of Health and Social Care","West Yorkshire","Outside London","50","[c]","40410","36820"
"Leaver Dept.","2023","UK Hydrographic Office","Ministry of Defence","Dorset and Somerset","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Space Agency","Department for Business, Energy and Industrial Strategy","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Space Agency","Department for Business, Energy and Industrial Strategy","Inner London - West","London","25","[c]","43520","41360"
"Leaver Dept.","2023","UK Statistics Authority","UK Statistics Authority","East Wales","Outside London","115","[c]","35920","31560"
"Leaver Dept.","2023","UK Statistics Authority","UK Statistics Authority","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Statistics Authority","UK Statistics Authority","Hampshire and Isle of Wight","Outside London","80","[c]","29900","29410"
"Leaver Dept.","2023","UK Statistics Authority","UK Statistics Authority","Inner London - West","London","40","[c]","40830","34560"
"Leaver Dept.","2023","UK Statistics Authority","UK Statistics Authority","Tees Valley and Durham","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Supreme Court","UK Supreme Court","Inner London - West","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Valuation Office Agency","HM Revenue and Customs","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Valuation Office Agency","HM Revenue and Customs","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Valuation Office Agency","HM Revenue and Customs","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Valuation Office Agency","HM Revenue and Customs","Devon","Outside London","15","[c]","23610","22520"
"Leaver Dept.","2023","Valuation Office Agency","HM Revenue and Customs","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Valuation Office Agency","HM Revenue and Customs","East Wales","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Valuation Office Agency","HM Revenue and Customs","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Valuation Office Agency","HM Revenue and Customs","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Valuation Office Agency","HM Revenue and Customs","Essex","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Valuation Office Agency","HM Revenue and Customs","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Valuation Office Agency","HM Revenue and Customs","Greater Manchester","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Valuation Office Agency","HM Revenue and Customs","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Valuation Office Agency","HM Revenue and Customs","Inner London - East","London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Valuation Office Agency","HM Revenue and Customs","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Valuation Office Agency","HM Revenue and Customs","Northumberland, and Tyne and Wear","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Valuation Office Agency","HM Revenue and Customs","Outer London - South","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Valuation Office Agency","HM Revenue and Customs","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Valuation Office Agency","HM Revenue and Customs","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Valuation Office Agency","HM Revenue and Customs","Tees Valley and Durham","Outside London","25","[c]","23280","22520"
"Leaver Dept.","2023","Valuation Office Agency","HM Revenue and Customs","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Valuation Office Agency","HM Revenue and Customs","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Valuation Office Agency","HM Revenue and Customs","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Vehicle Certification Agency","Department for Transport","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Vehicle Certification Agency","Department for Transport","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Veterinary Medicines Directorate","Department for Environment, Food and Rural Affairs","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Water Services Regulation Authority","Water Services Regulation Authority","West Midlands","Outside London","10","[c]","50220","51630"
"Leaver Dept.","2023","Welsh Government (excl. agencies)","Welsh Government","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Government (excl. agencies)","Welsh Government","East Wales","Outside London","50","[c]","42670","38160"
"Leaver Dept.","2023","Welsh Government (excl. agencies)","Welsh Government","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Government (excl. agencies)","Welsh Government","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Government (excl. agencies)","Welsh Government","West Wales and The Valleys","Outside London","15","[c]","44830","38160"
"Leaver Dept.","2023","Welsh Government (excl. agencies)","Welsh Government","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Revenue Authority","Welsh Government","East Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Revenue Authority","Welsh Government","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Wilton Park","Foreign, Commonwealth and Development Office","Surrey, East and West Sussex","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Accountant in Bankruptcy","Scottish Government","Southern Scotland","Outside London","15","[c]","24240","22180"
"New entrant CS","2023","Accountant in Bankruptcy","Scottish Government","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Active Travel England","Department for Transport","North Yorkshire","Outside London","20","[c]","46620","39710"
"New entrant CS","2023","Active Travel England","Department for Transport","West Yorkshire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","Derbyshire and Nottinghamshire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","East Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","Greater Manchester","Outside London","10","[c]","31990","25160"
"New entrant CS","2023","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","Inner London - West","London","5","[c]","[c]","[c]"
"New entrant CS","2023","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","Northumberland, and Tyne and Wear","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","West Central Scotland","Outside London","10","[c]","25860","25160"
"New entrant CS","2023","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Cornwall and Isles of Scilly","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Cumbria","Outside London","50","[c]","23050","22150"
"New entrant CS","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Derbyshire and Nottinghamshire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Devon","Outside London","40","[c]","23520","22150"
"New entrant CS","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","East Anglia","Outside London","10","[c]","29080","25920"
"New entrant CS","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","East Wales","Outside London","20","[c]","25590","22150"
"New entrant CS","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","East Yorkshire and Northern Lincolnshire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Eastern Scotland","Outside London","10","[c]","25010","22150"
"New entrant CS","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Essex","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","45","[c]","24360","22150"
"New entrant CS","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
