"Status","Year","Ethnicity","Region_ITL1","Region_ITL2","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","Unknown","Scotland","Southern Scotland","Outside London","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Scotland","West Central Scotland","Outside London","75","[c]","29640","27650"
"Leaver Dept.","2023","Unknown","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Outside London","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","South East (England)","Hampshire and Isle of Wight","Outside London","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","South East (England)","Kent","Outside London","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","South East (England)","Surrey, East and West Sussex","Outside London","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","South West (England)","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","South West (England)","Devon","Outside London","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","South West (England)","Dorset and Somerset","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","70","[c]","37370","33610"
"Leaver Dept.","2023","Unknown","Unknown","Unknown","Unknown","95","[c]","33780","32000"
"Leaver Dept.","2023","Unknown","Wales","East Wales","Outside London","90","[c]","32540","31060"
"Leaver Dept.","2023","Unknown","Wales","West Wales and The Valleys","Outside London","40","[c]","31850","27570"
"Leaver Dept.","2023","Unknown","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","West Midlands (England)","Shropshire and Staffordshire","Outside London","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","West Midlands (England)","West Midlands","Outside London","120","[c]","30890","28120"
"Leaver Dept.","2023","Unknown","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Yorkshire and The Humber","North Yorkshire","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Yorkshire and The Humber","South Yorkshire","Outside London","40","[c]","31480","28120"
"Leaver Dept.","2023","Unknown","Yorkshire and The Humber","West Yorkshire","Outside London","160","[c]","33250","31270"
"Leaver Dept.","2023","White","East Midlands (England)","Derbyshire and Nottinghamshire","Outside London","145","[c]","32300","28120"
"Leaver Dept.","2023","White","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Outside London","45","[c]","25680","22680"
"Leaver Dept.","2023","White","East Midlands (England)","Lincolnshire","Outside London","30","[c]","[c]","[c]"
"Leaver Dept.","2023","White","East of England","Bedfordshire and Hertfordshire","Outside London","45","[c]","35530","37560"
"Leaver Dept.","2023","White","East of England","East Anglia","Outside London","120","[c]","32140","28120"
"Leaver Dept.","2023","White","East of England","Essex","Outside London","35","[c]","[c]","[c]"
"Leaver Dept.","2023","White","London","Inner London - East","London","315","[c]","46320","40470"
"Leaver Dept.","2023","White","London","Inner London - West","London","2540","[c]","47660","42470"
"Leaver Dept.","2023","White","London","Outer London - East and North East","London","20","[c]","[c]","[c]"
"Leaver Dept.","2023","White","London","Outer London - South","London","105","[c]","48280","43210"
"Leaver Dept.","2023","White","London","Outer London - West and North West","London","65","[c]","33900","32520"
"Leaver Dept.","2023","White","North East (England)","Northumberland, and Tyne and Wear","Outside London","455","[c]","31020","28120"
"Leaver Dept.","2023","White","North East (England)","Tees Valley and Durham","Outside London","180","[c]","33380","30330"
"Leaver Dept.","2023","White","North West (England)","Cheshire","Outside London","80","[c]","32070","27840"
"Leaver Dept.","2023","White","North West (England)","Cumbria","Outside London","20","[c]","[c]","[c]"
"Leaver Dept.","2023","White","North West (England)","Greater Manchester","Outside London","465","[c]","34200","30190"
"Leaver Dept.","2023","White","North West (England)","Lancashire","Outside London","145","[c]","31920","28120"
"Leaver Dept.","2023","White","North West (England)","Merseyside","Outside London","370","[c]","29510","28120"
"Leaver Dept.","2023","White","Northern Ireland","Northern Ireland","Outside London","50","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Overseas","Overseas","Overseas","20","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Scotland","Eastern Scotland","Outside London","310","[c]","31200","27570"
"Leaver Dept.","2023","White","Scotland","Highlands and Islands","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Scotland","North Eastern Scotland","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Scotland","Southern Scotland","Outside London","95","[c]","27660","27570"
"Leaver Dept.","2023","White","Scotland","West Central Scotland","Outside London","400","[c]","28840","27570"
"Leaver Dept.","2023","White","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Outside London","70","[c]","33880","29460"
"Leaver Dept.","2023","White","South East (England)","Hampshire and Isle of Wight","Outside London","185","[c]","34610","32420"
"Leaver Dept.","2023","White","South East (England)","Kent","Outside London","120","[c]","28460","29290"
"Leaver Dept.","2023","White","South East (England)","Surrey, East and West Sussex","Outside London","100","[c]","33400","28120"
"Leaver Dept.","2023","White","South West (England)","Cornwall and Isles of Scilly","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2023","White","South West (England)","Devon","Outside London","115","[c]","29780","27570"
"Leaver Dept.","2023","White","South West (England)","Dorset and Somerset","Outside London","45","[c]","31950","30640"
"Leaver Dept.","2023","White","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","410","[c]","39880","37500"
"Leaver Dept.","2023","White","Unknown","Unknown","Unknown","35","[c]","33380","28120"
"Leaver Dept.","2023","White","Wales","East Wales","Outside London","390","[c]","36190","31560"
"Leaver Dept.","2023","White","Wales","West Wales and The Valleys","Outside London","285","[c]","30910","28120"
"Leaver Dept.","2023","White","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Outside London","35","[c]","[c]","[c]"
"Leaver Dept.","2023","White","West Midlands (England)","Shropshire and Staffordshire","Outside London","150","[c]","27320","26930"
"Leaver Dept.","2023","White","West Midlands (England)","West Midlands","Outside London","280","[c]","36260","31540"
"Leaver Dept.","2023","White","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Outside London","35","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Yorkshire and The Humber","North Yorkshire","Outside London","110","[c]","35530","33020"
"Leaver Dept.","2023","White","Yorkshire and The Humber","South Yorkshire","Outside London","195","[c]","35400","32000"
"Leaver Dept.","2023","White","Yorkshire and The Humber","West Yorkshire","Outside London","310","[c]","35820","31270"
"New entrant CS","2023","Asian","East Midlands (England)","Derbyshire and Nottinghamshire","Outside London","125","[c]","27720","22870"
"New entrant CS","2023","Asian","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Outside London","100","[c]","23920","21780"
"New entrant CS","2023","Asian","East Midlands (England)","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","East of England","Bedfordshire and Hertfordshire","Outside London","50","[c]","28280","25480"
"New entrant CS","2023","Asian","East of England","East Anglia","Outside London","50","[c]","27090","23310"
"New entrant CS","2023","Asian","East of England","Essex","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2023","Asian","London","Inner London - East","London","390","[c]","35970","32260"
"New entrant CS","2023","Asian","London","Inner London - West","London","605","[c]","35900","32150"
"New entrant CS","2023","Asian","London","Outer London - East and North East","London","25","[c]","[c]","[c]"
"New entrant CS","2023","Asian","London","Outer London - South","London","95","[c]","31610","26920"
"New entrant CS","2023","Asian","London","Outer London - West and North West","London","100","[c]","31370","29750"
"New entrant CS","2023","Asian","North East (England)","Northumberland, and Tyne and Wear","Outside London","90","[c]","27140","22520"
"New entrant CS","2023","Asian","North East (England)","Tees Valley and Durham","Outside London","30","[c]","32350","29970"
"New entrant CS","2023","Asian","North West (England)","Cheshire","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","Asian","North West (England)","Cumbria","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Asian","North West (England)","Greater Manchester","Outside London","230","[c]","28760","25830"
"New entrant CS","2023","Asian","North West (England)","Lancashire","Outside London","120","[c]","25050","21690"
"New entrant CS","2023","Asian","North West (England)","Merseyside","Outside London","25","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Northern Ireland","Northern Ireland","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Overseas","Overseas","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Scotland","Eastern Scotland","Outside London","45","[c]","33270","29100"
"New entrant CS","2023","Asian","Scotland","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Scotland","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Scotland","Southern Scotland","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Scotland","West Central Scotland","Outside London","80","[c]","29180","23450"
"New entrant CS","2023","Asian","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Outside London","75","[c]","28160","27080"
"New entrant CS","2023","Asian","South East (England)","Hampshire and Isle of Wight","Outside London","85","[c]","28850","26310"
"New entrant CS","2023","Asian","South East (England)","Kent","Outside London","25","[c]","[c]","[c]"
"New entrant CS","2023","Asian","South East (England)","Surrey, East and West Sussex","Outside London","50","[c]","31490","26860"
"New entrant CS","2023","Asian","South West (England)","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","South West (England)","Devon","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","Asian","South West (England)","Dorset and Somerset","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Asian","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","130","[c]","30240","27540"
"New entrant CS","2023","Asian","Unknown","Unknown","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Wales","East Wales","Outside London","90","[c]","30540","24840"
"New entrant CS","2023","Asian","Wales","West Wales and The Valleys","Outside London","35","[c]","24730","22500"
"New entrant CS","2023","Asian","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2023","Asian","West Midlands (England)","Shropshire and Staffordshire","Outside London","50","[c]","35500","34400"
"New entrant CS","2023","Asian","West Midlands (England)","West Midlands","Outside London","585","[c]","26380","22520"
"New entrant CS","2023","Asian","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Yorkshire and The Humber","North Yorkshire","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Yorkshire and The Humber","South Yorkshire","Outside London","50","[c]","28480","25750"
"New entrant CS","2023","Asian","Yorkshire and The Humber","West Yorkshire","Outside London","355","[c]","26620","22520"
"New entrant CS","2023","Black","East Midlands (England)","Derbyshire and Nottinghamshire","Outside London","70","[c]","25840","22520"
"New entrant CS","2023","Black","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Outside London","30","[c]","25600","23640"
"New entrant CS","2023","Black","East Midlands (England)","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","East of England","Bedfordshire and Hertfordshire","Outside London","40","[c]","27240","24130"
"New entrant CS","2023","Black","East of England","East Anglia","Outside London","25","[c]","[c]","[c]"
"New entrant CS","2023","Black","East of England","Essex","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2023","Black","London","Inner London - East","London","225","[c]","35340","32320"
"New entrant CS","2023","Black","London","Inner London - West","London","310","[c]","34560","30500"
"New entrant CS","2023","Black","London","Outer London - East and North East","London","50","[c]","32100","32110"
"New entrant CS","2023","Black","London","Outer London - South","London","95","[c]","31150","27640"
"New entrant CS","2023","Black","London","Outer London - West and North West","London","35","[c]","31560","29750"
"New entrant CS","2023","Black","North East (England)","Northumberland, and Tyne and Wear","Outside London","40","[c]","31580","31270"
"New entrant CS","2023","Black","North East (England)","Tees Valley and Durham","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2023","Black","North West (England)","Cheshire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Black","North West (England)","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","North West (England)","Greater Manchester","Outside London","110","[c]","30150","25260"
"New entrant CS","2023","Black","North West (England)","Lancashire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Black","North West (England)","Merseyside","Outside London","30","[c]","[c]","[c]"
"New entrant CS","2023","Black","Northern Ireland","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Overseas","Overseas","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Scotland","Eastern Scotland","Outside London","25","[c]","[c]","[c]"
"New entrant CS","2023","Black","Scotland","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Scotland","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Scotland","Southern Scotland","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Black","Scotland","West Central Scotland","Outside London","50","[c]","30530","26270"
"New entrant CS","2023","Black","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Outside London","45","[c]","29550","29880"
"New entrant CS","2023","Black","South East (England)","Hampshire and Isle of Wight","Outside London","35","[c]","28720","30650"
"New entrant CS","2023","Black","South East (England)","Kent","Outside London","40","[c]","27900","28880"
"New entrant CS","2023","Black","South East (England)","Surrey, East and West Sussex","Outside London","45","[c]","28680","28550"
"New entrant CS","2023","Black","South West (England)","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","South West (England)","Devon","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Black","South West (England)","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","80","[c]","31220","31530"
"New entrant CS","2023","Black","Unknown","Unknown","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Black","Wales","East Wales","Outside London","40","[c]","31950","31060"
"New entrant CS","2023","Black","Wales","West Wales and The Valleys","Outside London","25","[c]","[c]","[c]"
"New entrant CS","2023","Black","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","Black","West Midlands (England)","Shropshire and Staffordshire","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2023","Black","West Midlands (England)","West Midlands","Outside London","150","[c]","27550","23640"
"New entrant CS","2023","Black","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Black","Yorkshire and The Humber","North Yorkshire","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","Black","Yorkshire and The Humber","South Yorkshire","Outside London","30","[c]","29990","28120"
"New entrant CS","2023","Black","Yorkshire and The Humber","West Yorkshire","Outside London","70","[c]","29720","27650"
"New entrant CS","2023","Mixed","East Midlands (England)","Derbyshire and Nottinghamshire","Outside London","50","[c]","26250","23640"
"New entrant CS","2023","Mixed","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","East Midlands (England)","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","East of England","Bedfordshire and Hertfordshire","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","East of England","East Anglia","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","East of England","Essex","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","London","Inner London - East","London","85","[c]","36080","33800"
"New entrant CS","2023","Mixed","London","Inner London - West","London","220","[c]","36430","32970"
"New entrant CS","2023","Mixed","London","Outer London - East and North East","London","10","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","London","Outer London - South","London","30","[c]","30550","27640"
"New entrant CS","2023","Mixed","London","Outer London - West and North West","London","30","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","North East (England)","Northumberland, and Tyne and Wear","Outside London","25","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","North East (England)","Tees Valley and Durham","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","North West (England)","Cheshire","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","North West (England)","Cumbria","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","North West (England)","Greater Manchester","Outside London","70","[c]","30060","25960"
"New entrant CS","2023","Mixed","North West (England)","Lancashire","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","North West (England)","Merseyside","Outside London","45","[c]","25060","23640"
"New entrant CS","2023","Mixed","Northern Ireland","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Overseas","Overseas","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Scotland","Eastern Scotland","Outside London","25","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Scotland","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Scotland","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Scotland","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Scotland","West Central Scotland","Outside London","25","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Outside London","30","[c]","27060","24570"
"New entrant CS","2023","Mixed","South East (England)","Hampshire and Isle of Wight","Outside London","40","[c]","27820","24840"
"New entrant CS","2023","Mixed","South East (England)","Kent","Outside London","30","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","South East (England)","Surrey, East and West Sussex","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","South West (England)","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","South West (England)","Devon","Outside London","25","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","South West (England)","Dorset and Somerset","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","80","[c]","30960","27540"
"New entrant CS","2023","Mixed","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Wales","East Wales","Outside London","45","[c]","27600","24840"
"New entrant CS","2023","Mixed","Wales","West Wales and The Valleys","Outside London","25","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","West Midlands (England)","Shropshire and Staffordshire","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","West Midlands (England)","West Midlands","Outside London","65","[c]","27950","22520"
"New entrant CS","2023","Mixed","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Yorkshire and The Humber","North Yorkshire","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Yorkshire and The Humber","South Yorkshire","Outside London","25","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Yorkshire and The Humber","West Yorkshire","Outside London","55","[c]","27680","25190"
"New entrant CS","2023","Other ethnicity","East Midlands (England)","Derbyshire and Nottinghamshire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","East Midlands (England)","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","East of England","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","East of England","East Anglia","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","East of England","Essex","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","London","Inner London - East","London","30","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","London","Inner London - West","London","95","[c]","34360","29660"
"New entrant CS","2023","Other ethnicity","London","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","London","Outer London - South","London","10","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","London","Outer London - West and North West","London","10","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","North East (England)","Northumberland, and Tyne and Wear","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","North East (England)","Tees Valley and Durham","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","North West (England)","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","North West (England)","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","North West (England)","Greater Manchester","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","North West (England)","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","North West (England)","Merseyside","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Northern Ireland","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Overseas","Overseas","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Scotland","Eastern Scotland","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Scotland","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Scotland","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Scotland","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Scotland","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","South East (England)","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","South East (England)","Kent","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","South East (England)","Surrey, East and West Sussex","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","South West (England)","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","South West (England)","Devon","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","South West (England)","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Wales","East Wales","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Wales","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","West Midlands (England)","Shropshire and Staffordshire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","West Midlands (England)","West Midlands","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Yorkshire and The Humber","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Yorkshire and The Humber","South Yorkshire","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Yorkshire and The Humber","West Yorkshire","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","East Midlands (England)","Derbyshire and Nottinghamshire","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","East Midlands (England)","Lincolnshire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","East of England","Bedfordshire and Hertfordshire","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","East of England","East Anglia","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","East of England","Essex","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","London","Inner London - East","London","45","[c]","43030","39110"
"New entrant CS","2023","Undeclared","London","Inner London - West","London","85","[c]","37170","33800"
"New entrant CS","2023","Undeclared","London","Outer London - East and North East","London","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","London","Outer London - South","London","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","London","Outer London - West and North West","London","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","North East (England)","Northumberland, and Tyne and Wear","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","North East (England)","Tees Valley and Durham","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","North West (England)","Cheshire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","North West (England)","Cumbria","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","North West (England)","Greater Manchester","Outside London","25","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","North West (England)","Lancashire","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","North West (England)","Merseyside","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Northern Ireland","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Overseas","Overseas","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Scotland","Eastern Scotland","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Scotland","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Scotland","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Scotland","West Central Scotland","Outside London","25","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","South East (England)","Hampshire and Isle of Wight","Outside London","30","[c]","32850","31060"
"New entrant CS","2023","Undeclared","South East (England)","Kent","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","South East (England)","Surrey, East and West Sussex","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","South West (England)","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","South West (England)","Devon","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","South West (England)","Dorset and Somerset","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","45","[c]","36080","33810"
"New entrant CS","2023","Undeclared","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Wales","East Wales","Outside London","25","[c]","[c]","[c]"
