"Status","Year","Age","Profession_of_post","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","40-49","Economics","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Economics","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Economics","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Economics","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Economics","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Economics","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Economics","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Economics","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Economics","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Finance","AO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Finance","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Finance","EO","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Finance","EO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Finance","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Finance","G6","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Finance","G7","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Finance","G7","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Finance","HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Finance","HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Finance","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Finance","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Finance","SEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Finance","SEO","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Geography","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Geography","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Human Resources","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Human Resources","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Human Resources","AO","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Human Resources","AO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Human Resources","EO","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Human Resources","EO","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Human Resources","G6","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Human Resources","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Human Resources","G7","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Human Resources","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Human Resources","HEO","Female","40","[c]","38650","34660"
"Leaver CS","2023","40-49","Human Resources","HEO","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Human Resources","SCS level","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Human Resources","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Human Resources","SEO","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Human Resources","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Inspector of Education and Training","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Inspector of Education and Training","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Inspector of Education and Training","G7","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Inspector of Education and Training","G7","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Inspector of Education and Training","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Inspector of Education and Training","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Inspector of Education and Training","SEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Inspector of Education and Training","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Intelligence Analysis","EO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Intelligence Analysis","EO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Intelligence Analysis","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Intelligence Analysis","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Intelligence Analysis","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Intelligence Analysis","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Intelligence Analysis","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Intelligence Analysis","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Internal Audit","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Internal Audit","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Internal Audit","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Internal Audit","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Internal Audit","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Internal Audit","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Internal Audit","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Internal Audit","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Internal Audit","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Internal Audit","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","International Trade","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","International Trade","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","International Trade","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","International Trade","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","International Trade","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","International Trade","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","International Trade","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","International Trade","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Knowledge and Information Management","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Knowledge and Information Management","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Knowledge and Information Management","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Knowledge and Information Management","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Knowledge and Information Management","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Knowledge and Information Management","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Knowledge and Information Management","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Knowledge and Information Management","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Knowledge and Information Management","HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Knowledge and Information Management","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Knowledge and Information Management","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Knowledge and Information Management","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Legal","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Legal","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Legal","EO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Legal","EO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Legal","G6","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Legal","G6","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Legal","G7","Female","50","[c]","55370","54100"
"Leaver CS","2023","40-49","Legal","G7","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Legal","HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Legal","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Legal","SCS level","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Legal","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Legal","SEO","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Legal","SEO","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Medicine","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Medicine","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Medicine","AO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Medicine","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Medicine","EO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Medicine","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Medicine","G6","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Medicine","G6","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Medicine","G7","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Medicine","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Medicine","HEO","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Medicine","HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Medicine","SCS level","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Medicine","SCS level","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Medicine","SEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Medicine","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Operational Delivery","AA","Female","115","[c]","20200","19930"
"Leaver CS","2023","40-49","Operational Delivery","AA","Male","90","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Operational Delivery","AO","Female","800","[c]","22250","21690"
"Leaver CS","2023","40-49","Operational Delivery","AO","Male","595","[c]","22650","21690"
"Leaver CS","2023","40-49","Operational Delivery","EO","Female","625","[c]","28510","28120"
"Leaver CS","2023","40-49","Operational Delivery","EO","Male","440","[c]","28370","27570"
"Leaver CS","2023","40-49","Operational Delivery","G6","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Operational Delivery","G6","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Operational Delivery","G7","Female","50","[c]","52360","51770"
"Leaver CS","2023","40-49","Operational Delivery","G7","Male","55","[c]","54340","53400"
"Leaver CS","2023","40-49","Operational Delivery","HEO","Female","105","[c]","33810","33090"
"Leaver CS","2023","40-49","Operational Delivery","HEO","Male","100","[c]","34160","32610"
"Leaver CS","2023","40-49","Operational Delivery","SCS level","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Operational Delivery","SCS level","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Operational Delivery","SEO","Female","80","[c]","42120","41480"
"Leaver CS","2023","40-49","Operational Delivery","SEO","Male","80","[c]","43650","41090"
"Leaver CS","2023","40-49","Operational Delivery","Unknown","Female","200","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Operational Delivery","Unknown","Male","65","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Operational Research","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Operational Research","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Operational Research","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Operational Research","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Operational Research","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Operational Research","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Other","AA","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Other","AA","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Other","AO","Female","35","[c]","22020","21690"
"Leaver CS","2023","40-49","Other","AO","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Other","EO","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Other","EO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Other","G6","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Other","G6","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Other","G7","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Other","G7","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Other","HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Other","HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Other","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Other","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Other","SEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Other","SEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Other","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Other","Unknown","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Planning","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Planning","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Planning Inspectors","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Planning Inspectors","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Planning Inspectors","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Planning Inspectors","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Policy","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Policy","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Policy","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Policy","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Policy","EO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Policy","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Policy","G6","Female","30","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Policy","G6","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Policy","G7","Female","35","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Policy","G7","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Policy","HEO","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Policy","HEO","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Policy","SCS level","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Policy","SCS level","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Policy","SEO","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Policy","SEO","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Policy","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Policy","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Project Delivery","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Project Delivery","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Project Delivery","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Project Delivery","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Project Delivery","G6","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Project Delivery","G6","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Project Delivery","G7","Female","35","[c]","53230","54250"
"Leaver CS","2023","40-49","Project Delivery","G7","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Project Delivery","HEO","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Project Delivery","HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Project Delivery","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Project Delivery","SCS level","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Project Delivery","SEO","Female","30","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Project Delivery","SEO","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Project Delivery","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Project Delivery","Unknown","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Property","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Property","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Property","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Property","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Property","EO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Property","EO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Property","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Property","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Property","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Property","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Property","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Property","HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Property","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Property","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Property","SEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Property","SEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Psychology","EO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Psychology","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Psychology","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Psychology","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Psychology","HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Psychology","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Psychology","SEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Psychology","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Science and Engineering","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Science and Engineering","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Science and Engineering","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Science and Engineering","AO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Science and Engineering","EO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Science and Engineering","EO","Male","[c]","[c]","[c]","[c]"
