"Status","Year","Profession_of_post","Region_ITL2","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","G6","10","10","67080","70040"
"In post","2023","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","G7","30","30","52310","52530"
"In post","2023","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","HEO","55","50","32700","33130"
"In post","2023","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","SEO","70","65","39430","39430"
"In post","2023","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","5","5","[c]","[c]"
"In post","2023","Communications","Greater Manchester","AO","10","10","22150","22020"
"In post","2023","Communications","Greater Manchester","EO","20","15","26930","26940"
"In post","2023","Communications","Greater Manchester","G6","5","5","[c]","[c]"
"In post","2023","Communications","Greater Manchester","G7","20","20","53640","52150"
"In post","2023","Communications","Greater Manchester","HEO","25","25","32720","33020"
"In post","2023","Communications","Greater Manchester","SEO","30","30","41380","40970"
"In post","2023","Communications","Greater Manchester","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Hampshire and Isle of Wight","AO","15","15","22350","22220"
"In post","2023","Communications","Hampshire and Isle of Wight","EO","40","35","27840","27470"
"In post","2023","Communications","Hampshire and Isle of Wight","G6","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Hampshire and Isle of Wight","G7","15","15","53690","54290"
"In post","2023","Communications","Hampshire and Isle of Wight","HEO","50","50","33440","33990"
"In post","2023","Communications","Hampshire and Isle of Wight","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Hampshire and Isle of Wight","SEO","40","35","40620","41200"
"In post","2023","Communications","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Herefordshire, Worcestershire and Warwickshire","AO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Herefordshire, Worcestershire and Warwickshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Herefordshire, Worcestershire and Warwickshire","G6","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Herefordshire, Worcestershire and Warwickshire","G7","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Herefordshire, Worcestershire and Warwickshire","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Herefordshire, Worcestershire and Warwickshire","SEO","5","5","[c]","[c]"
"In post","2023","Communications","Highlands and Islands","AO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Highlands and Islands","EO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Inner London - East","AO","10","10","25190","24900"
"In post","2023","Communications","Inner London - East","EO","35","35","30620","30280"
"In post","2023","Communications","Inner London - East","G6","25","25","73110","70460"
"In post","2023","Communications","Inner London - East","G7","45","40","57520","55900"
"In post","2023","Communications","Inner London - East","HEO","45","45","38170","37330"
"In post","2023","Communications","Inner London - East","SCS level","10","10","98630","97240"
"In post","2023","Communications","Inner London - East","SEO","60","55","43930","42920"
"In post","2023","Communications","Inner London - East","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Inner London - West","AA","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Inner London - West","AO","20","20","25910","25900"
"In post","2023","Communications","Inner London - West","EO","115","115","30130","29660"
"In post","2023","Communications","Inner London - West","G6","165","160","70140","70590"
"In post","2023","Communications","Inner London - West","G7","435","420","57810","56430"
"In post","2023","Communications","Inner London - West","HEO","410","405","37050","36330"
"In post","2023","Communications","Inner London - West","SCS level","75","75","89550","84720"
"In post","2023","Communications","Inner London - West","SEO","470","465","44670","44250"
"In post","2023","Communications","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Kent","EO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Kent","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Kent","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Lancashire","EO","5","5","[c]","[c]"
"In post","2023","Communications","Lancashire","G6","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Lancashire","G7","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Lancashire","HEO","10","10","34720","34140"
"In post","2023","Communications","Lancashire","SEO","10","10","40500","41200"
"In post","2023","Communications","Lancashire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Leicestershire, Rutland and Northamptonshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Leicestershire, Rutland and Northamptonshire","G7","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Leicestershire, Rutland and Northamptonshire","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Leicestershire, Rutland and Northamptonshire","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Leicestershire, Rutland and Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Lincolnshire","AA","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Lincolnshire","AO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Lincolnshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Lincolnshire","G7","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Lincolnshire","HEO","5","5","[c]","[c]"
"In post","2023","Communications","Lincolnshire","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Merseyside","EO","10","10","[c]","[c]"
"In post","2023","Communications","Merseyside","G6","5","5","[c]","[c]"
"In post","2023","Communications","Merseyside","G7","10","10","53190","54490"
"In post","2023","Communications","Merseyside","HEO","30","30","32670","32800"
"In post","2023","Communications","Merseyside","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Merseyside","SEO","30","25","40990","40790"
"In post","2023","Communications","North Eastern Scotland","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","North Yorkshire","AO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","North Yorkshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","North Yorkshire","G6","[c]","[c]","[c]","[c]"
"In post","2023","Communications","North Yorkshire","G7","[c]","[c]","[c]","[c]"
"In post","2023","Communications","North Yorkshire","HEO","5","5","[c]","[c]"
"In post","2023","Communications","North Yorkshire","SEO","5","5","[c]","[c]"
"In post","2023","Communications","North Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Northern Ireland","AO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Northern Ireland","G7","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Northern Ireland","HEO","5","5","[c]","[c]"
"In post","2023","Communications","Northern Ireland","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Northern Ireland","SEO","15","10","41060","41780"
"In post","2023","Communications","Northumberland, and Tyne and Wear","AO","5","5","[c]","[c]"
"In post","2023","Communications","Northumberland, and Tyne and Wear","EO","5","5","[c]","[c]"
"In post","2023","Communications","Northumberland, and Tyne and Wear","G6","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Northumberland, and Tyne and Wear","G7","5","5","[c]","[c]"
"In post","2023","Communications","Northumberland, and Tyne and Wear","HEO","25","20","33800","35000"
"In post","2023","Communications","Northumberland, and Tyne and Wear","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Northumberland, and Tyne and Wear","SEO","30","25","41400","42140"
"In post","2023","Communications","Outer London - East and North East","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Outer London - South","EO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Outer London - South","G6","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Outer London - South","G7","5","5","[c]","[c]"
"In post","2023","Communications","Outer London - South","HEO","15","15","38840","38410"
"In post","2023","Communications","Outer London - South","SEO","15","15","45050","44740"
"In post","2023","Communications","Outer London - West and North West","AO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Outer London - West and North West","EO","5","5","[c]","[c]"
"In post","2023","Communications","Outer London - West and North West","G6","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Outer London - West and North West","G7","5","5","[c]","[c]"
"In post","2023","Communications","Outer London - West and North West","HEO","10","10","[c]","[c]"
"In post","2023","Communications","Outer London - West and North West","SEO","5","5","[c]","[c]"
"In post","2023","Communications","Overseas","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Overseas","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Shropshire and Staffordshire","AO","5","5","[c]","[c]"
"In post","2023","Communications","Shropshire and Staffordshire","EO","15","15","27900","27470"
"In post","2023","Communications","Shropshire and Staffordshire","G6","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Shropshire and Staffordshire","G7","5","5","[c]","[c]"
"In post","2023","Communications","Shropshire and Staffordshire","HEO","15","15","33070","33990"
"In post","2023","Communications","Shropshire and Staffordshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Shropshire and Staffordshire","SEO","15","10","40710","41200"
"In post","2023","Communications","South Yorkshire","AO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","South Yorkshire","EO","5","5","[c]","[c]"
"In post","2023","Communications","South Yorkshire","G6","[c]","[c]","[c]","[c]"
"In post","2023","Communications","South Yorkshire","G7","15","15","52280","51410"
"In post","2023","Communications","South Yorkshire","HEO","25","25","35960","34610"
"In post","2023","Communications","South Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Communications","South Yorkshire","SEO","30","30","42790","43250"
"In post","2023","Communications","Southern Scotland","G7","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Southern Scotland","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Southern Scotland","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Surrey, East and West Sussex","EO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Surrey, East and West Sussex","G6","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Surrey, East and West Sussex","G7","5","5","[c]","[c]"
"In post","2023","Communications","Surrey, East and West Sussex","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Surrey, East and West Sussex","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Surrey, East and West Sussex","SEO","5","5","[c]","[c]"
"In post","2023","Communications","Tees Valley and Durham","AO","5","5","[c]","[c]"
"In post","2023","Communications","Tees Valley and Durham","EO","10","10","26910","26940"
"In post","2023","Communications","Tees Valley and Durham","G6","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Tees Valley and Durham","G7","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Tees Valley and Durham","HEO","15","15","31540","31230"
"In post","2023","Communications","Tees Valley and Durham","SEO","10","10","41820","39590"
"In post","2023","Communications","Tees Valley and Durham","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Unknown","G7","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Communications","West Central Scotland","AO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","West Central Scotland","EO","10","10","[c]","[c]"
"In post","2023","Communications","West Central Scotland","G6","[c]","[c]","[c]","[c]"
"In post","2023","Communications","West Central Scotland","G7","5","5","[c]","[c]"
"In post","2023","Communications","West Central Scotland","HEO","20","20","32990","32340"
"In post","2023","Communications","West Central Scotland","SEO","10","10","41080","41240"
"In post","2023","Communications","West Midlands","AO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","West Midlands","EO","5","5","[c]","[c]"
"In post","2023","Communications","West Midlands","G6","5","5","[c]","[c]"
"In post","2023","Communications","West Midlands","G7","20","20","53090","51500"
"In post","2023","Communications","West Midlands","HEO","25","25","33430","32860"
"In post","2023","Communications","West Midlands","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Communications","West Midlands","SEO","25","25","42020","41780"
"In post","2023","Communications","West Midlands","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Communications","West Wales and The Valleys","AA","[c]","[c]","[c]","[c]"
"In post","2023","Communications","West Wales and The Valleys","AO","15","15","22500","22500"
"In post","2023","Communications","West Wales and The Valleys","EO","40","40","27640","27260"
"In post","2023","Communications","West Wales and The Valleys","G6","[c]","[c]","[c]","[c]"
"In post","2023","Communications","West Wales and The Valleys","G7","10","10","[c]","[c]"
"In post","2023","Communications","West Wales and The Valleys","HEO","30","30","33670","32350"
"In post","2023","Communications","West Wales and The Valleys","SEO","15","15","44890","46520"
"In post","2023","Communications","West Wales and The Valleys","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Communications","West Yorkshire","AO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","West Yorkshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","West Yorkshire","G6","10","10","[c]","[c]"
"In post","2023","Communications","West Yorkshire","G7","15","15","54390","54300"
"In post","2023","Communications","West Yorkshire","HEO","15","10","36390","38640"
"In post","2023","Communications","West Yorkshire","SEO","35","35","42160","43400"
"In post","2023","Corporate Finance","Dorset and Somerset","EO","[c]","[c]","[c]","[c]"
