"Status","Year","Age","Region_ITL2","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","50-59","Highlands and Islands","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Inner London - East","London","Female","45","[c]","50840","37670"
"Leaver Dept.","2023","50-59","Inner London - East","London","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Inner London - West","London","Female","190","[c]","53540","53400"
"Leaver Dept.","2023","50-59","Inner London - West","London","Male","190","[c]","62420","55150"
"Leaver Dept.","2023","50-59","Kent","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Kent","Outside London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Lancashire","Outside London","Female","35","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Lancashire","Outside London","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Leicestershire, Rutland and Northamptonshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Leicestershire, Rutland and Northamptonshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Lincolnshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Lincolnshire","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Merseyside","Outside London","Female","50","[c]","33020","29590"
"Leaver Dept.","2023","50-59","Merseyside","Outside London","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","North Eastern Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","North Eastern Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","North Yorkshire","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","North Yorkshire","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Northern Ireland","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Northern Ireland","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Northumberland, and Tyne and Wear","Outside London","Female","60","[c]","33050","29500"
"Leaver Dept.","2023","50-59","Northumberland, and Tyne and Wear","Outside London","Male","45","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Outer London - East and North East","London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Outer London - East and North East","London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Outer London - South","London","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Outer London - South","London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Outer London - West and North West","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Outer London - West and North West","London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Overseas","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Overseas","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Shropshire and Staffordshire","Outside London","Female","35","[c]","26310","25830"
"Leaver Dept.","2023","50-59","Shropshire and Staffordshire","Outside London","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","South Yorkshire","Outside London","Female","30","[c]","35170","32160"
"Leaver Dept.","2023","50-59","South Yorkshire","Outside London","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Southern Scotland","Outside London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Southern Scotland","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Surrey, East and West Sussex","Outside London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Surrey, East and West Sussex","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Tees Valley and Durham","Outside London","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Tees Valley and Durham","Outside London","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","Unknown","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","West Central Scotland","Outside London","Female","75","[c]","27810","26120"
"Leaver Dept.","2023","50-59","West Central Scotland","Outside London","Male","35","[c]","28930","27250"
"Leaver Dept.","2023","50-59","West Midlands","Outside London","Female","60","[c]","33190","28120"
"Leaver Dept.","2023","50-59","West Midlands","Outside London","Male","35","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","West Wales and The Valleys","Outside London","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","West Wales and The Valleys","Outside London","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","West Yorkshire","Outside London","Female","50","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","West Yorkshire","Outside London","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Bedfordshire and Hertfordshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Bedfordshire and Hertfordshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Cheshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Cheshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Cornwall and Isles of Scilly","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Cornwall and Isles of Scilly","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Cumbria","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Cumbria","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Derbyshire and Nottinghamshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Derbyshire and Nottinghamshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Devon","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Devon","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Dorset and Somerset","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Dorset and Somerset","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","East Anglia","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","East Anglia","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","East Wales","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","East Wales","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","East Yorkshire and Northern Lincolnshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","East Yorkshire and Northern Lincolnshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Eastern Scotland","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Eastern Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Greater Manchester","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Greater Manchester","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Hampshire and Isle of Wight","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Hampshire and Isle of Wight","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Herefordshire, Worcestershire and Warwickshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Herefordshire, Worcestershire and Warwickshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Highlands and Islands","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Highlands and Islands","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Inner London - East","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Inner London - East","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Inner London - West","London","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Inner London - West","London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Kent","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Kent","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Lancashire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Lancashire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Leicestershire, Rutland and Northamptonshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Leicestershire, Rutland and Northamptonshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Lincolnshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Lincolnshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Merseyside","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Merseyside","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Northumberland, and Tyne and Wear","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Northumberland, and Tyne and Wear","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Outer London - East and North East","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Outer London - East and North East","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Outer London - South","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Outer London - South","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Outer London - West and North West","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Outer London - West and North West","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Shropshire and Staffordshire","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Shropshire and Staffordshire","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","South Yorkshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","South Yorkshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Southern Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Southern Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Surrey, East and West Sussex","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Surrey, East and West Sussex","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Tees Valley and Durham","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Tees Valley and Durham","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","West Central Scotland","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","West Central Scotland","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","West Midlands","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","West Midlands","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","West Wales and The Valleys","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","West Wales and The Valleys","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","West Yorkshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","West Yorkshire","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Cheshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Cheshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Devon","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Devon","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","East Wales","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","East Wales","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Eastern Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Eastern Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Greater Manchester","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Greater Manchester","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Hampshire and Isle of Wight","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Hampshire and Isle of Wight","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Highlands and Islands","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Highlands and Islands","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Inner London - East","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Inner London - East","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Inner London - West","London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Inner London - West","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Kent","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Kent","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Merseyside","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Merseyside","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Northumberland, and Tyne and Wear","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Northumberland, and Tyne and Wear","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Outer London - South","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Outer London - South","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Overseas","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Overseas","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Shropshire and Staffordshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Shropshire and Staffordshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Surrey, East and West Sussex","Outside London","Female","[c]","[c]","[c]","[c]"
