"Status","Year","Ethnicity","Region_ITL2","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Asian","Eastern Scotland","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Eastern Scotland","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Eastern Scotland","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Eastern Scotland","SEO/HEO","Heterosexual / straight","95","90","40150","38470"
"In post","2023","Asian","Eastern Scotland","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Eastern Scotland","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Eastern Scotland","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Eastern Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Eastern Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Eastern Scotland","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Eastern Scotland","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Essex","AA/AO","Heterosexual / straight","35","35","24730","25610"
"In post","2023","Asian","Essex","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Essex","AA/AO","Undeclared","5","5","[c]","[c]"
"In post","2023","Asian","Essex","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Essex","EO","Heterosexual / straight","65","60","29920","31280"
"In post","2023","Asian","Essex","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Essex","EO","Undeclared","5","5","[c]","[c]"
"In post","2023","Asian","Essex","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Essex","G6/G7","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Asian","Essex","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Essex","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Essex","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Essex","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Essex","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Essex","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Essex","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Essex","SEO/HEO","Heterosexual / straight","30","25","[c]","[c]"
"In post","2023","Asian","Essex","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Essex","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Essex","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Essex","Unknown","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Asian","Essex","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Essex","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Essex","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","Heterosexual / straight","130","125","23140","22220"
"In post","2023","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","Unknown","10","5","[c]","[c]"
"In post","2023","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Heterosexual / straight","115","110","27450","27890"
"In post","2023","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","EO","LGBO","5","5","[c]","[c]"
"In post","2023","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Undeclared","5","5","[c]","[c]"
"In post","2023","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Unknown","15","15","[c]","[c]"
"In post","2023","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","Heterosexual / straight","105","100","57600","54510"
"In post","2023","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","Undeclared","5","5","[c]","[c]"
"In post","2023","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","Heterosexual / straight","335","320","37160","35200"
"In post","2023","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","LGBO","5","5","[c]","[c]"
"In post","2023","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","Undeclared","15","15","[c]","[c]"
"In post","2023","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","Unknown","20","20","[c]","[c]"
"In post","2023","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Heterosexual / straight","50","50","38380","35470"
"In post","2023","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Greater Manchester","AA/AO","Heterosexual / straight","390","355","22430","22520"
"In post","2023","Asian","Greater Manchester","AA/AO","LGBO","15","15","[c]","[c]"
"In post","2023","Asian","Greater Manchester","AA/AO","Undeclared","30","25","[c]","[c]"
"In post","2023","Asian","Greater Manchester","AA/AO","Unknown","65","55","22320","22520"
"In post","2023","Asian","Greater Manchester","EO","Heterosexual / straight","500","480","27510","27890"
"In post","2023","Asian","Greater Manchester","EO","LGBO","15","15","[c]","[c]"
"In post","2023","Asian","Greater Manchester","EO","Undeclared","30","25","[c]","[c]"
"In post","2023","Asian","Greater Manchester","EO","Unknown","40","35","28000","28120"
"In post","2023","Asian","Greater Manchester","G6/G7","Heterosexual / straight","165","160","56160","54930"
"In post","2023","Asian","Greater Manchester","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Greater Manchester","G6/G7","Undeclared","5","5","[c]","[c]"
"In post","2023","Asian","Greater Manchester","G6/G7","Unknown","10","10","[c]","[c]"
"In post","2023","Asian","Greater Manchester","SCS level","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Asian","Greater Manchester","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Greater Manchester","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Greater Manchester","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Greater Manchester","SEO/HEO","Heterosexual / straight","545","530","36330","35000"
"In post","2023","Asian","Greater Manchester","SEO/HEO","LGBO","20","20","[c]","[c]"
"In post","2023","Asian","Greater Manchester","SEO/HEO","Undeclared","20","20","[c]","[c]"
"In post","2023","Asian","Greater Manchester","SEO/HEO","Unknown","45","45","35430","35000"
"In post","2023","Asian","Greater Manchester","Unknown","Heterosexual / straight","60","55","30260","26840"
"In post","2023","Asian","Greater Manchester","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Greater Manchester","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Greater Manchester","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Hampshire and Isle of Wight","AA/AO","Heterosexual / straight","115","95","23010","22220"
"In post","2023","Asian","Hampshire and Isle of Wight","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Hampshire and Isle of Wight","AA/AO","Undeclared","5","5","[c]","[c]"
"In post","2023","Asian","Hampshire and Isle of Wight","AA/AO","Unknown","15","10","[c]","[c]"
"In post","2023","Asian","Hampshire and Isle of Wight","EO","Heterosexual / straight","65","60","27430","27470"
"In post","2023","Asian","Hampshire and Isle of Wight","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Hampshire and Isle of Wight","EO","Undeclared","5","5","[c]","[c]"
"In post","2023","Asian","Hampshire and Isle of Wight","EO","Unknown","10","10","[c]","[c]"
"In post","2023","Asian","Hampshire and Isle of Wight","G6/G7","Heterosexual / straight","40","40","54920","54440"
"In post","2023","Asian","Hampshire and Isle of Wight","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Hampshire and Isle of Wight","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Hampshire and Isle of Wight","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Hampshire and Isle of Wight","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Hampshire and Isle of Wight","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Hampshire and Isle of Wight","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Hampshire and Isle of Wight","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Hampshire and Isle of Wight","SEO/HEO","Heterosexual / straight","95","95","35680","34300"
"In post","2023","Asian","Hampshire and Isle of Wight","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Hampshire and Isle of Wight","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Hampshire and Isle of Wight","SEO/HEO","Unknown","10","10","[c]","[c]"
"In post","2023","Asian","Hampshire and Isle of Wight","Unknown","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Asian","Hampshire and Isle of Wight","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Hampshire and Isle of Wight","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Hampshire and Isle of Wight","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Herefordshire, Worcestershire and Warwickshire","AA/AO","Heterosexual / straight","60","55","23450","22150"
"In post","2023","Asian","Herefordshire, Worcestershire and Warwickshire","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Herefordshire, Worcestershire and Warwickshire","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Herefordshire, Worcestershire and Warwickshire","AA/AO","Unknown","10","10","[c]","[c]"
"In post","2023","Asian","Herefordshire, Worcestershire and Warwickshire","EO","Heterosexual / straight","60","55","27750","28120"
"In post","2023","Asian","Herefordshire, Worcestershire and Warwickshire","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Herefordshire, Worcestershire and Warwickshire","EO","Undeclared","5","5","[c]","[c]"
"In post","2023","Asian","Herefordshire, Worcestershire and Warwickshire","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Herefordshire, Worcestershire and Warwickshire","G6/G7","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Asian","Herefordshire, Worcestershire and Warwickshire","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Herefordshire, Worcestershire and Warwickshire","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Herefordshire, Worcestershire and Warwickshire","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Herefordshire, Worcestershire and Warwickshire","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Herefordshire, Worcestershire and Warwickshire","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Herefordshire, Worcestershire and Warwickshire","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Herefordshire, Worcestershire and Warwickshire","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Asian","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Herefordshire, Worcestershire and Warwickshire","Unknown","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","Asian","Herefordshire, Worcestershire and Warwickshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Herefordshire, Worcestershire and Warwickshire","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Herefordshire, Worcestershire and Warwickshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Highlands and Islands","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Highlands and Islands","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Highlands and Islands","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Highlands and Islands","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Highlands and Islands","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Highlands and Islands","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Highlands and Islands","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Highlands and Islands","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Highlands and Islands","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Highlands and Islands","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Highlands and Islands","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Highlands and Islands","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Highlands and Islands","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Highlands and Islands","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Highlands and Islands","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Highlands and Islands","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Highlands and Islands","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Highlands and Islands","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Highlands and Islands","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Highlands and Islands","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Highlands and Islands","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Highlands and Islands","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Highlands and Islands","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Highlands and Islands","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Inner London - East","AA/AO","Heterosexual / straight","375","335","26850","26400"
"In post","2023","Asian","Inner London - East","AA/AO","LGBO","15","15","[c]","[c]"
"In post","2023","Asian","Inner London - East","AA/AO","Undeclared","25","20","[c]","[c]"
"In post","2023","Asian","Inner London - East","AA/AO","Unknown","75","60","26450","26920"
"In post","2023","Asian","Inner London - East","EO","Heterosexual / straight","785","740","31920","32520"
"In post","2023","Asian","Inner London - East","EO","LGBO","15","15","[c]","[c]"
"In post","2023","Asian","Inner London - East","EO","Undeclared","55","50","32080","32520"
"In post","2023","Asian","Inner London - East","EO","Unknown","115","105","32400","32520"
"In post","2023","Asian","Inner London - East","G6/G7","Heterosexual / straight","445","435","63320","63040"
"In post","2023","Asian","Inner London - East","G6/G7","LGBO","15","15","[c]","[c]"
"In post","2023","Asian","Inner London - East","G6/G7","Undeclared","25","25","[c]","[c]"
"In post","2023","Asian","Inner London - East","G6/G7","Unknown","55","50","64000","63990"
"In post","2023","Asian","Inner London - East","SCS level","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","Asian","Inner London - East","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Inner London - East","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Inner London - East","SCS level","Unknown","10","10","[c]","[c]"
"In post","2023","Asian","Inner London - East","SEO/HEO","Heterosexual / straight","815","795","40890","39790"
"In post","2023","Asian","Inner London - East","SEO/HEO","LGBO","25","25","[c]","[c]"
"In post","2023","Asian","Inner London - East","SEO/HEO","Undeclared","40","40","40670","40030"
"In post","2023","Asian","Inner London - East","SEO/HEO","Unknown","155","150","40660","39790"
"In post","2023","Asian","Inner London - East","Unknown","Heterosexual / straight","65","65","35240","33050"
"In post","2023","Asian","Inner London - East","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Inner London - East","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Inner London - East","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Inner London - West","AA/AO","Heterosexual / straight","465","435","26600","25480"
"In post","2023","Asian","Inner London - West","AA/AO","LGBO","10","10","[c]","[c]"
"In post","2023","Asian","Inner London - West","AA/AO","Undeclared","40","35","26010","25480"
"In post","2023","Asian","Inner London - West","AA/AO","Unknown","45","40","25810","25480"
"In post","2023","Asian","Inner London - West","EO","Heterosexual / straight","940","910","30260","29980"
"In post","2023","Asian","Inner London - West","EO","LGBO","25","25","[c]","[c]"
