"Status","Year","Parent_department","Region_london","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","HM Revenue and Customs","Outside London","G7","LGBO","230","225","57060","57970"
"In post","2023","HM Revenue and Customs","Outside London","G7","Undeclared","410","390","57590","57970"
"In post","2023","HM Revenue and Customs","Outside London","G7","Unknown","840","805","57170","57970"
"In post","2023","HM Revenue and Customs","Outside London","HEO","Heterosexual / straight","8920","8500","34910","35000"
"In post","2023","HM Revenue and Customs","Outside London","HEO","LGBO","710","695","34800","34700"
"In post","2023","HM Revenue and Customs","Outside London","HEO","Undeclared","970","915","35080","35000"
"In post","2023","HM Revenue and Customs","Outside London","HEO","Unknown","3410","3285","34850","35000"
"In post","2023","HM Revenue and Customs","Outside London","SCS level","Heterosexual / straight","205","200","84890","78430"
"In post","2023","HM Revenue and Customs","Outside London","SCS level","LGBO","10","10","[c]","[c]"
"In post","2023","HM Revenue and Customs","Outside London","SCS level","Undeclared","20","20","[c]","[c]"
"In post","2023","HM Revenue and Customs","Outside London","SCS level","Unknown","35","35","91450","80580"
"In post","2023","HM Revenue and Customs","Outside London","SEO","Heterosexual / straight","5335","5120","42630","42510"
"In post","2023","HM Revenue and Customs","Outside London","SEO","LGBO","275","270","42510","42140"
"In post","2023","HM Revenue and Customs","Outside London","SEO","Undeclared","585","550","42860","42510"
"In post","2023","HM Revenue and Customs","Outside London","SEO","Unknown","1445","1400","42630","42510"
"In post","2023","HM Treasury","London","AO","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","HM Treasury","London","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury","London","AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury","London","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury","London","EO","Heterosexual / straight","150","145","28060","28380"
"In post","2023","HM Treasury","London","EO","LGBO","15","15","[c]","[c]"
"In post","2023","HM Treasury","London","EO","Undeclared","20","20","[c]","[c]"
"In post","2023","HM Treasury","London","EO","Unknown","20","20","[c]","[c]"
"In post","2023","HM Treasury","London","G6","Heterosexual / straight","240","230","66140","64950"
"In post","2023","HM Treasury","London","G6","LGBO","20","20","[c]","[c]"
"In post","2023","HM Treasury","London","G6","Undeclared","30","30","66890","64950"
"In post","2023","HM Treasury","London","G6","Unknown","25","25","[c]","[c]"
"In post","2023","HM Treasury","London","G7","Heterosexual / straight","505","495","55210","54130"
"In post","2023","HM Treasury","London","G7","LGBO","55","55","54830","54090"
"In post","2023","HM Treasury","London","G7","Undeclared","85","85","55810","54130"
"In post","2023","HM Treasury","London","G7","Unknown","45","40","65390","60400"
"In post","2023","HM Treasury","London","HEO","Heterosexual / straight","375","370","34640","33820"
"In post","2023","HM Treasury","London","HEO","LGBO","70","70","34230","33630"
"In post","2023","HM Treasury","London","HEO","Undeclared","80","80","34430","33630"
"In post","2023","HM Treasury","London","HEO","Unknown","25","25","[c]","[c]"
"In post","2023","HM Treasury","London","SCS level","Heterosexual / straight","120","115","84110","78620"
"In post","2023","HM Treasury","London","SCS level","LGBO","10","10","[c]","[c]"
"In post","2023","HM Treasury","London","SCS level","Undeclared","5","5","[c]","[c]"
"In post","2023","HM Treasury","London","SCS level","Unknown","10","10","[c]","[c]"
"In post","2023","HM Treasury","London","SEO","Heterosexual / straight","130","130","42570","40070"
"In post","2023","HM Treasury","London","SEO","LGBO","10","10","[c]","[c]"
"In post","2023","HM Treasury","London","SEO","Undeclared","25","25","[c]","[c]"
"In post","2023","HM Treasury","London","SEO","Unknown","30","25","[c]","[c]"
"In post","2023","HM Treasury","Outside London","AO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","HM Treasury","Outside London","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury","Outside London","AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury","Outside London","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury","Outside London","EO","Heterosexual / straight","55","50","25420","25460"
"In post","2023","HM Treasury","Outside London","EO","LGBO","5","5","[c]","[c]"
"In post","2023","HM Treasury","Outside London","EO","Undeclared","5","5","[c]","[c]"
"In post","2023","HM Treasury","Outside London","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury","Outside London","G6","Heterosexual / straight","60","60","63380","64280"
"In post","2023","HM Treasury","Outside London","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury","Outside London","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury","Outside London","G7","Heterosexual / straight","110","105","52190","51350"
"In post","2023","HM Treasury","Outside London","G7","LGBO","10","10","[c]","[c]"
"In post","2023","HM Treasury","Outside London","G7","Undeclared","10","10","[c]","[c]"
"In post","2023","HM Treasury","Outside London","HEO","Heterosexual / straight","110","105","31860","30530"
"In post","2023","HM Treasury","Outside London","HEO","LGBO","20","15","[c]","[c]"
"In post","2023","HM Treasury","Outside London","HEO","Undeclared","15","15","[c]","[c]"
"In post","2023","HM Treasury","Outside London","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury","Outside London","SCS level","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","HM Treasury","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury","Outside London","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury","Outside London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury","Outside London","SEO","Heterosexual / straight","85","80","42090","42700"
"In post","2023","HM Treasury","Outside London","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury","Outside London","SEO","Undeclared","15","15","[c]","[c]"
"In post","2023","HM Treasury","Outside London","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury","Unknown","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury","Unknown","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury","Unknown","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury","Unknown","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury","Unknown","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury","Unknown","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury","Unknown","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury","Unknown","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury","Unknown","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury","Unknown","SEO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","HM Treasury","Unknown","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury","Unknown","SEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","London","AA","Heterosexual / straight","195","165","23500","23500"
"In post","2023","Home Office","London","AA","LGBO","5","5","[c]","[c]"
"In post","2023","Home Office","London","AA","Undeclared","30","30","23500","23500"
"In post","2023","Home Office","London","AA","Unknown","55","55","23430","23500"
"In post","2023","Home Office","London","AO","Heterosexual / straight","980","870","26430","26400"
"In post","2023","Home Office","London","AO","LGBO","20","20","[c]","[c]"
"In post","2023","Home Office","London","AO","Undeclared","160","140","26400","26400"
"In post","2023","Home Office","London","AO","Unknown","560","545","26400","26400"
"In post","2023","Home Office","London","EO","Heterosexual / straight","2775","2545","30380","30140"
"In post","2023","Home Office","London","EO","LGBO","80","80","30120","29890"
"In post","2023","Home Office","London","EO","Undeclared","420","375","30610","30200"
"In post","2023","Home Office","London","EO","Unknown","1140","1110","30090","29890"
"In post","2023","Home Office","London","G6","Heterosexual / straight","585","570","72690","71050"
"In post","2023","Home Office","London","G6","LGBO","35","35","72150","70840"
"In post","2023","Home Office","London","G6","Undeclared","95","90","72740","71050"
"In post","2023","Home Office","London","G6","Unknown","90","90","72660","70840"
"In post","2023","Home Office","London","G7","Heterosexual / straight","1470","1435","60600","59290"
"In post","2023","Home Office","London","G7","LGBO","100","100","59990","59290"
"In post","2023","Home Office","London","G7","Undeclared","205","205","60910","59510"
"In post","2023","Home Office","London","G7","Unknown","340","340","60240","59290"
"In post","2023","Home Office","London","HEO","Heterosexual / straight","1740","1680","36620","36180"
"In post","2023","Home Office","London","HEO","LGBO","75","75","36500","36180"
"In post","2023","Home Office","London","HEO","Undeclared","230","215","36860","36310"
"In post","2023","Home Office","London","HEO","Unknown","535","530","36310","36180"
"In post","2023","Home Office","London","SCS level","Heterosexual / straight","220","220","91220","83280"
"In post","2023","Home Office","London","SCS level","LGBO","15","15","[c]","[c]"
"In post","2023","Home Office","London","SCS level","Undeclared","20","15","[c]","[c]"
"In post","2023","Home Office","London","SCS level","Unknown","25","25","[c]","[c]"
"In post","2023","Home Office","London","SEO","Heterosexual / straight","1610","1570","44070","43210"
"In post","2023","Home Office","London","SEO","LGBO","90","90","43640","43210"
"In post","2023","Home Office","London","SEO","Undeclared","245","240","44400","43420"
"In post","2023","Home Office","London","SEO","Unknown","400","395","43720","43210"
"In post","2023","Home Office","London","Unknown","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","Home Office","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","London","Unknown","Undeclared","10","10","[c]","[c]"
"In post","2023","Home Office","London","Unknown","Unknown","5","5","[c]","[c]"
"In post","2023","Home Office","Outside London","AA","Heterosexual / straight","325","270","19510","19500"
"In post","2023","Home Office","Outside London","AA","LGBO","10","10","[c]","[c]"
"In post","2023","Home Office","Outside London","AA","Undeclared","35","30","19500","19500"
"In post","2023","Home Office","Outside London","AA","Unknown","55","55","19560","19500"
"In post","2023","Home Office","Outside London","AO","Heterosexual / straight","3605","3160","22440","22400"
"In post","2023","Home Office","Outside London","AO","LGBO","175","165","22400","22400"
"In post","2023","Home Office","Outside London","AO","Undeclared","360","305","22450","22400"
"In post","2023","Home Office","Outside London","AO","Unknown","2880","2720","22420","22400"
"In post","2023","Home Office","Outside London","EO","Heterosexual / straight","7720","7125","26640","25980"
"In post","2023","Home Office","Outside London","EO","LGBO","425","410","26310","25880"
"In post","2023","Home Office","Outside London","EO","Undeclared","1060","955","27150","26410"
"In post","2023","Home Office","Outside London","EO","Unknown","3645","3505","26380","25880"
"In post","2023","Home Office","Outside London","G6","Heterosexual / straight","215","215","67580","65820"
"In post","2023","Home Office","Outside London","G6","LGBO","10","10","[c]","[c]"
"In post","2023","Home Office","Outside London","G6","Undeclared","25","25","[c]","[c]"
"In post","2023","Home Office","Outside London","G6","Unknown","55","55","68720","65820"
"In post","2023","Home Office","Outside London","G7","Heterosexual / straight","830","810","55240","54260"
"In post","2023","Home Office","Outside London","G7","LGBO","45","45","54610","54260"
"In post","2023","Home Office","Outside London","G7","Undeclared","90","90","54820","54260"
"In post","2023","Home Office","Outside London","G7","Unknown","175","170","56020","54260"
