"Status","Year","Ethnicity","Function_of_post","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Black","Commercial","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Commercial","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Commercial","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Commercial","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Commercial","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","10","[c]","[c]","[c]"
"New entrant CS","2023","Black","Commercial","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Commercial","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Commercial","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Commercial","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Commercial","Inner London - West","5","[c]","[c]","[c]"
"New entrant CS","2023","Black","Commercial","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Commercial","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Commercial","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Commercial","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Commercial","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Commercial","North Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Commercial","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Commercial","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Commercial","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Commercial","Outer London - East and North East","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Commercial","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Commercial","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Commercial","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Commercial","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Commercial","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Commercial","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Commercial","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Commercial","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Commercial","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Commercial","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Commercial","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Communications","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Communications","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Communications","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Communications","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Communications","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Communications","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Communications","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Communications","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Communications","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Communications","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Communications","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Communications","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Communications","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Communications","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Communications","Inner London - West","10","[c]","[c]","[c]"
"New entrant CS","2023","Black","Communications","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Communications","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Communications","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Communications","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Communications","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Communications","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Communications","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Communications","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Communications","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Communications","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Communications","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Communications","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Communications","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Communications","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Communications","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Communications","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Communications","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Counter Fraud","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Counter Fraud","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Counter Fraud","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Counter Fraud","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Counter Fraud","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Counter Fraud","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Counter Fraud","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Counter Fraud","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Counter Fraud","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Counter Fraud","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Counter Fraud","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Counter Fraud","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Counter Fraud","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Counter Fraud","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Counter Fraud","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Counter Fraud","Kent","5","[c]","[c]","[c]"
"New entrant CS","2023","Black","Counter Fraud","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Counter Fraud","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Counter Fraud","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Counter Fraud","North Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Counter Fraud","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Counter Fraud","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Counter Fraud","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Counter Fraud","Outer London - East and North East","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Counter Fraud","Outer London - South","10","[c]","[c]","[c]"
"New entrant CS","2023","Black","Counter Fraud","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Counter Fraud","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Counter Fraud","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Counter Fraud","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Counter Fraud","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Counter Fraud","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Counter Fraud","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Counter Fraud","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Counter Fraud","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Counter Fraud","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Debt","Derbyshire and Nottinghamshire","25","[c]","[c]","[c]"
"New entrant CS","2023","Black","Debt","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Debt","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Debt","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Debt","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Debt","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Debt","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Debt","Inner London - East","10","[c]","[c]","[c]"
"New entrant CS","2023","Black","Debt","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Debt","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Debt","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Debt","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Debt","Outer London - South","5","[c]","[c]","[c]"
"New entrant CS","2023","Black","Debt","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Debt","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Debt","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Debt","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Debt","West Midlands","20","[c]","[c]","[c]"
"New entrant CS","2023","Black","Debt","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Debt","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Digital, Data & Technology","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Digital, Data & Technology","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Digital, Data & Technology","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Digital, Data & Technology","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Digital, Data & Technology","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Digital, Data & Technology","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Digital, Data & Technology","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Digital, Data & Technology","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Digital, Data & Technology","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Digital, Data & Technology","East Wales","10","[c]","[c]","[c]"
"New entrant CS","2023","Black","Digital, Data & Technology","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Digital, Data & Technology","Eastern Scotland","5","[c]","[c]","[c]"
"New entrant CS","2023","Black","Digital, Data & Technology","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Digital, Data & Technology","Gloucestershire, Wiltshire and Bath/Bristol area","10","[c]","[c]","[c]"
"New entrant CS","2023","Black","Digital, Data & Technology","Greater Manchester","20","[c]","[c]","[c]"
"New entrant CS","2023","Black","Digital, Data & Technology","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Digital, Data & Technology","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Digital, Data & Technology","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Digital, Data & Technology","Inner London - East","30","[c]","[c]","[c]"
"New entrant CS","2023","Black","Digital, Data & Technology","Inner London - West","30","[c]","40540","39630"
"New entrant CS","2023","Black","Digital, Data & Technology","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Digital, Data & Technology","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Digital, Data & Technology","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Digital, Data & Technology","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Digital, Data & Technology","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Digital, Data & Technology","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Digital, Data & Technology","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Digital, Data & Technology","Northumberland, and Tyne and Wear","15","[c]","[c]","[c]"
"New entrant CS","2023","Black","Digital, Data & Technology","Outer London - East and North East","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Digital, Data & Technology","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Digital, Data & Technology","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Digital, Data & Technology","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Digital, Data & Technology","Shropshire and Staffordshire","10","[c]","[c]","[c]"
"New entrant CS","2023","Black","Digital, Data & Technology","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Digital, Data & Technology","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Digital, Data & Technology","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Digital, Data & Technology","Tees Valley and Durham","10","[c]","[c]","[c]"
"New entrant CS","2023","Black","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Digital, Data & Technology","West Central Scotland","10","[c]","[c]","[c]"
"New entrant CS","2023","Black","Digital, Data & Technology","West Midlands","10","[c]","[c]","[c]"
"New entrant CS","2023","Black","Digital, Data & Technology","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Digital, Data & Technology","West Yorkshire","10","[c]","[c]","[c]"
"New entrant CS","2023","Black","Finance","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Finance","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Finance","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Finance","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Finance","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Finance","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Finance","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Finance","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Finance","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Finance","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Finance","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
