"Status","Year","Age","Function_of_post","Parent_department","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","20-29","Counter Fraud","Attorney General's Departments","London","35","35","32020","29680"
"In post","2023","20-29","Counter Fraud","Cabinet Office","London","15","15","38620","35240"
"In post","2023","20-29","Counter Fraud","Cabinet Office","Outside London","10","10","35660","36510"
"In post","2023","20-29","Counter Fraud","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Counter Fraud","Department for Business, Energy and Industrial Strategy","London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Counter Fraud","Department for Business, Energy and Industrial Strategy","Outside London","25","25","25190","21750"
"In post","2023","20-29","Counter Fraud","Department for Digital, Culture, Media and Sport","London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Counter Fraud","Department for Transport","London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Counter Fraud","Department for Transport","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Counter Fraud","Department for Work and Pensions","London","165","160","31850","32520"
"In post","2023","20-29","Counter Fraud","Department for Work and Pensions","Outside London","590","580","28400","28120"
"In post","2023","20-29","Counter Fraud","Food Standards Agency","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Counter Fraud","HM Land Registry","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Counter Fraud","HM Revenue and Customs","London","285","285","35600","32540"
"In post","2023","20-29","Counter Fraud","HM Revenue and Customs","Outside London","855","850","30230","28130"
"In post","2023","20-29","Counter Fraud","Ministry of Justice","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Debt","Department for Work and Pensions","London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Debt","Department for Work and Pensions","Outside London","395","380","22510","21690"
"In post","2023","20-29","Debt","HM Revenue and Customs","London","110","105","27210","26920"
"In post","2023","20-29","Debt","HM Revenue and Customs","Outside London","1215","1180","23390","22520"
"In post","2023","20-29","Debt","UK Export Finance","London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Digital, Data & Technology","Attorney General's Departments","London","20","20","37440","36530"
"In post","2023","20-29","Digital, Data & Technology","Attorney General's Departments","Outside London","30","30","33340","31180"
"In post","2023","20-29","Digital, Data & Technology","Cabinet Office","London","190","190","40470","35650"
"In post","2023","20-29","Digital, Data & Technology","Cabinet Office","Outside London","130","130","35740","32960"
"In post","2023","20-29","Digital, Data & Technology","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Digital, Data & Technology","Charity Commission","London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Digital, Data & Technology","Charity Commission","Outside London","5","5","[c]","[c]"
"In post","2023","20-29","Digital, Data & Technology","Competition and Markets Authority","London","15","15","42770","42920"
"In post","2023","20-29","Digital, Data & Technology","Competition and Markets Authority","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","London","35","35","33830","30930"
"In post","2023","20-29","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Outside London","335","335","29430","30930"
"In post","2023","20-29","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Overseas","15","15","31100","30930"
"In post","2023","20-29","Digital, Data & Technology","Department for Digital, Culture, Media and Sport","London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Digital, Data & Technology","Department for Education","London","35","35","44870","43760"
"In post","2023","20-29","Digital, Data & Technology","Department for Education","Outside London","155","155","34260","30330"
"In post","2023","20-29","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","London","25","25","37110","33830"
"In post","2023","20-29","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","Outside London","85","85","32630","30320"
"In post","2023","20-29","Digital, Data & Technology","Department for International Trade","London","45","45","44600","41550"
"In post","2023","20-29","Digital, Data & Technology","Department for International Trade","Outside London","10","10","35460","30770"
"In post","2023","20-29","Digital, Data & Technology","Department for Levelling Up, Housing and Communities","London","20","20","45400","45590"
"In post","2023","20-29","Digital, Data & Technology","Department for Levelling Up, Housing and Communities","Outside London","20","20","39880","41180"
"In post","2023","20-29","Digital, Data & Technology","Department for Transport","London","5","5","[c]","[c]"
"In post","2023","20-29","Digital, Data & Technology","Department for Transport","Outside London","135","135","33190","31660"
"In post","2023","20-29","Digital, Data & Technology","Department for Work and Pensions","London","30","30","42000","41450"
"In post","2023","20-29","Digital, Data & Technology","Department for Work and Pensions","Outside London","410","405","35340","34170"
"In post","2023","20-29","Digital, Data & Technology","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Digital, Data & Technology","Department of Health and Social Care","London","60","60","38580","40880"
"In post","2023","20-29","Digital, Data & Technology","Department of Health and Social Care","Outside London","35","35","36250","35790"
"In post","2023","20-29","Digital, Data & Technology","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Digital, Data & Technology","Food Standards Agency","Outside London","5","5","[c]","[c]"
"In post","2023","20-29","Digital, Data & Technology","Foreign, Commonwealth and Development Office","London","20","20","40660","39970"
"In post","2023","20-29","Digital, Data & Technology","Foreign, Commonwealth and Development Office","Outside London","55","55","32230","29900"
"In post","2023","20-29","Digital, Data & Technology","HM Land Registry","London","15","15","37290","38410"
"In post","2023","20-29","Digital, Data & Technology","HM Land Registry","Outside London","105","100","32910","32690"
"In post","2023","20-29","Digital, Data & Technology","HM Revenue and Customs","London","75","75","42240","39790"
"In post","2023","20-29","Digital, Data & Technology","HM Revenue and Customs","Outside London","600","590","36010","34700"
"In post","2023","20-29","Digital, Data & Technology","HM Treasury","London","5","5","[c]","[c]"
"In post","2023","20-29","Digital, Data & Technology","HM Treasury","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Digital, Data & Technology","Home Office","London","165","165","38510","36180"
"In post","2023","20-29","Digital, Data & Technology","Home Office","Outside London","120","120","37030","33170"
"In post","2023","20-29","Digital, Data & Technology","Home Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Digital, Data & Technology","Ministry of Defence","London","30","30","36840","37850"
"In post","2023","20-29","Digital, Data & Technology","Ministry of Defence","Outside London","400","400","31090","29880"
"In post","2023","20-29","Digital, Data & Technology","Ministry of Defence","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Digital, Data & Technology","Ministry of Justice","London","70","70","42430","43650"
"In post","2023","20-29","Digital, Data & Technology","Ministry of Justice","Outside London","115","115","37150","37680"
"In post","2023","20-29","Digital, Data & Technology","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Digital, Data & Technology","National Crime Agency","London","20","20","40340","42240"
"In post","2023","20-29","Digital, Data & Technology","National Crime Agency","Outside London","25","25","30810","30740"
"In post","2023","20-29","Digital, Data & Technology","Office for Standards in Education, Children's Services and Skills","London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Digital, Data & Technology","Office for Standards in Education, Children's Services and Skills","Outside London","10","10","34240","32970"
"In post","2023","20-29","Digital, Data & Technology","Office of Gas and Electricity Markets","London","20","20","35550","35000"
"In post","2023","20-29","Digital, Data & Technology","Office of Gas and Electricity Markets","Outside London","10","10","32210","30950"
"In post","2023","20-29","Digital, Data & Technology","Office of Qualifications and Examinations Regulation","Outside London","5","5","[c]","[c]"
"In post","2023","20-29","Digital, Data & Technology","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Digital, Data & Technology","Scottish Government","Outside London","40","40","33560","32510"
"In post","2023","20-29","Digital, Data & Technology","The National Archives","London","20","20","33040","30600"
"In post","2023","20-29","Digital, Data & Technology","UK Export Finance","London","10","10","51660","44000"
"In post","2023","20-29","Digital, Data & Technology","UK Statistics Authority","London","20","20","39340","40690"
"In post","2023","20-29","Digital, Data & Technology","UK Statistics Authority","Outside London","165","155","32800","31060"
"In post","2023","20-29","Digital, Data & Technology","UK Supreme Court","London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Digital, Data & Technology","Water Services Regulation Authority","London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Digital, Data & Technology","Water Services Regulation Authority","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Digital, Data & Technology","Welsh Government","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Finance","Attorney General's Departments","London","15","15","32720","29910"
"In post","2023","20-29","Finance","Attorney General's Departments","Outside London","15","15","28480","26900"
"In post","2023","20-29","Finance","Cabinet Office","London","65","65","33050","30130"
"In post","2023","20-29","Finance","Cabinet Office","Outside London","25","25","31220","32640"
"In post","2023","20-29","Finance","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Finance","Chancellor's other departments","London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Finance","Charity Commission","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Finance","Competition and Markets Authority","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Finance","Department for Business, Energy and Industrial Strategy","London","15","15","43540","41060"
"In post","2023","20-29","Finance","Department for Business, Energy and Industrial Strategy","Outside London","25","25","32820","31140"
