"Status","Year","Age","Ethnicity","Region_ITL1","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","40-49","Black","South West (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","South West (England)","HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","South West (England)","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","Unknown","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","Unknown","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","Unknown","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","Unknown","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","Wales","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","Wales","AO","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","Wales","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","Wales","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","Wales","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","Wales","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","Wales","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","Wales","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","West Midlands (England)","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","West Midlands (England)","AO","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","West Midlands (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","West Midlands (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","Yorkshire and The Humber","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","Yorkshire and The Humber","AO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","Yorkshire and The Humber","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","Yorkshire and The Humber","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","Yorkshire and The Humber","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","Yorkshire and The Humber","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","East Midlands (England)","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","East Midlands (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","East Midlands (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","East Midlands (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","East Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","East Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","East of England","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","East of England","AO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","East of England","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","East of England","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","East of England","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","East of England","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","East of England","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","East of England","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","East of England","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","London","AO","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","London","G6","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","London","G7","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","London","SEO","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","North East (England)","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","North East (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","North East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","North East (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","North East (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","North East (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","North East (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","North West (England)","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","North West (England)","AO","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","North West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","North West (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","North West (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","North West (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","North West (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Northern Ireland","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Northern Ireland","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Northern Ireland","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Northern Ireland","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Northern Ireland","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Northern Ireland","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Overseas","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Overseas","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Overseas","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Scotland","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Scotland","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Scotland","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Scotland","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Scotland","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Scotland","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Scotland","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","South East (England)","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","South East (England)","AO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","South East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","South East (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","South East (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","South East (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","South East (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","South West (England)","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","South West (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","South West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","South West (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","South West (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","South West (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","South West (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Unknown","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Unknown","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Unknown","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Unknown","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Wales","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Wales","AO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Wales","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Wales","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Wales","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Wales","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Wales","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Wales","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","West Midlands (England)","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","West Midlands (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","West Midlands (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","West Midlands (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Yorkshire and The Humber","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Yorkshire and The Humber","AO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Yorkshire and The Humber","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Yorkshire and The Humber","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Yorkshire and The Humber","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","East Midlands (England)","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","East Midlands (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","East Midlands (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","East Midlands (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","East Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","East Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","East of England","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","East of England","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","East of England","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","East of England","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","East of England","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","East of England","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","East of England","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","East of England","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","East of England","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","North East (England)","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","North East (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","North East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","North East (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","North East (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","North East (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","North East (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","North West (England)","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","North West (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","North West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","North West (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","North West (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","North West (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","North West (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","Northern Ireland","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","Northern Ireland","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","Northern Ireland","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","Northern Ireland","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","Northern Ireland","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","Northern Ireland","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","Overseas","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","Overseas","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","Overseas","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","Scotland","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","Scotland","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","Scotland","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","Scotland","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","Scotland","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","Scotland","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","Scotland","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","South East (England)","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","South East (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","South East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","South East (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","South East (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","South East (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","South East (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","South West (England)","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","South West (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","South West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","South West (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","South West (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","South West (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","South West (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","Unknown","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","Unknown","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","Unknown","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","Unknown","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","Wales","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","Wales","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","Wales","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","Wales","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","Wales","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","Wales","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","Wales","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","Wales","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","West Midlands (England)","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","West Midlands (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","West Midlands (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","West Midlands (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","Yorkshire and The Humber","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","Yorkshire and The Humber","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","Yorkshire and The Humber","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","Yorkshire and The Humber","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","Yorkshire and The Humber","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","East Midlands (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","East Midlands (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","East of England","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","East of England","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","East of England","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","East of England","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","East of England","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","East of England","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","London","G7","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","North East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","North East (England)","G7","[c]","[c]","[c]","[c]"
