"Status","Year","Age","Function_of_post","Region_ITL1","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","16-19","Unknown","Yorkshire and The Humber","Sheffield","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Analysis","East Midlands (England)","Derby","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Analysis","East Midlands (England)","Leicester","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Analysis","East Midlands (England)","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Analysis","East Midlands (England)","Lincolnshire CC","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Analysis","East Midlands (England)","Nottingham","15","15","33690","33610"
"In post","2023","20-29","Analysis","East Midlands (England)","South and West Derbyshire","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Analysis","East of England","Bedford","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Analysis","East of England","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Analysis","East of England","Hertfordshire CC","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Analysis","East of England","Luton","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Analysis","East of England","Peterborough","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Analysis","East of England","Suffolk CC","50","50","27330","25970"
"In post","2023","20-29","Analysis","London","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Analysis","London","Barnet","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Analysis","London","Camden and City of London","50","50","40000","36640"
"In post","2023","20-29","Analysis","London","Croydon","50","50","39350","37180"
"In post","2023","20-29","Analysis","London","Hackney and Newham","90","90","42110","39450"
"In post","2023","20-29","Analysis","London","Haringey and Islington","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Analysis","London","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Analysis","London","Lambeth","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Analysis","London","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Analysis","London","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Analysis","London","Tower Hamlets","265","265","38810","35410"
"In post","2023","20-29","Analysis","London","Westminster","1465","1455","41030","38850"
"In post","2023","20-29","Analysis","North East (England)","Darlington","70","70","31010","31560"
"In post","2023","20-29","Analysis","North East (England)","Northumberland","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Analysis","North East (England)","South Teesside","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Analysis","North East (England)","Tyneside","60","60","34970","34550"
"In post","2023","20-29","Analysis","North West (England)","East Cumbria","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Analysis","North West (England)","East Merseyside","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Analysis","North West (England)","Greater Manchester South West","120","120","37290","35000"
"In post","2023","20-29","Analysis","North West (England)","Liverpool","45","45","37430","34700"
"In post","2023","20-29","Analysis","North West (England)","Manchester","100","100","35730","34170"
"In post","2023","20-29","Analysis","North West (England)","Mid Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Analysis","North West (England)","Sefton","5","5","[c]","[c]"
"In post","2023","20-29","Analysis","Northern Ireland","Ards and North Down","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Analysis","Northern Ireland","Belfast","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Analysis","Northern Ireland","Fermanagh and Omagh","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Analysis","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Analysis","Scotland","Angus and Dundee City","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Analysis","Scotland","City of Edinburgh","15","15","34830","34110"
"In post","2023","20-29","Analysis","Scotland","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Analysis","Scotland","Glasgow City","25","25","33210","33020"
"In post","2023","20-29","Analysis","Scotland","South Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Analysis","South East (England)","Brighton and Hove","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Analysis","South East (England)","Buckinghamshire","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Analysis","South East (England)","Central Hampshire","160","160","34170","30650"
"In post","2023","20-29","Analysis","South East (England)","East Kent","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Analysis","South East (England)","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Analysis","South East (England)","Milton Keynes","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Analysis","South East (England)","Oxfordshire CC","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Analysis","South East (England)","Portsmouth","5","5","[c]","[c]"
"In post","2023","20-29","Analysis","South East (England)","South Hampshire","185","185","34370","31560"
"In post","2023","20-29","Analysis","South East (England)","Southampton","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Analysis","South East (England)","West Surrey","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Analysis","South East (England)","West Sussex (North East)","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Analysis","South East (England)","West Sussex (South West)","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Analysis","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","25","25","32910","30850"
"In post","2023","20-29","Analysis","South West (England)","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Analysis","South West (England)","Bristol, City of","50","50","37070","33950"
"In post","2023","20-29","Analysis","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Analysis","South West (England)","Devon CC","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Analysis","South West (England)","Dorset","20","20","27500","25970"
"In post","2023","20-29","Analysis","South West (England)","Gloucestershire CC","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Analysis","South West (England)","Plymouth","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Analysis","South West (England)","Torbay","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Analysis","South West (England)","Wiltshire","145","145","31480","30650"
"In post","2023","20-29","Analysis","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Analysis","Wales","Cardiff and Vale of Glamorgan","10","10","39510","38010"
"In post","2023","20-29","Analysis","Wales","Central Valleys","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Analysis","Wales","Monmouthshire and Newport","345","340","33920","31560"
"In post","2023","20-29","Analysis","West Midlands (England)","Birmingham","45","45","35270","34170"
"In post","2023","20-29","Analysis","West Midlands (England)","Coventry","5","5","[c]","[c]"
"In post","2023","20-29","Analysis","West Midlands (England)","Herefordshire, County of","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Analysis","West Midlands (England)","Shropshire","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Analysis","West Midlands (England)","Staffordshire CC","5","5","[c]","[c]"
"In post","2023","20-29","Analysis","West Midlands (England)","Wolverhampton","10","10","[c]","[c]"
"In post","2023","20-29","Analysis","West Midlands (England)","Worcestershire CC","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Analysis","Yorkshire and The Humber","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Analysis","Yorkshire and The Humber","Leeds","100","100","36210","34170"
"In post","2023","20-29","Analysis","Yorkshire and The Humber","North Yorkshire CC","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Analysis","Yorkshire and The Humber","Sheffield","85","80","37240","34170"
"In post","2023","20-29","Analysis","Yorkshire and The Humber","York","5","5","[c]","[c]"
"In post","2023","20-29","Commercial","East Midlands (England)","Leicester","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Commercial","East Midlands (England)","Lincolnshire CC","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Commercial","East Midlands (England)","Nottingham","10","10","[c]","[c]"
"In post","2023","20-29","Commercial","East Midlands (England)","South Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Commercial","East Midlands (England)","South and West Derbyshire","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Commercial","East of England","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Commercial","East of England","Hertfordshire CC","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Commercial","East of England","Norwich and East Norfolk","15","15","37640","39860"
"In post","2023","20-29","Commercial","East of England","Peterborough","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Commercial","East of England","Suffolk CC","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Commercial","London","Barnet","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Commercial","London","Camden and City of London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Commercial","London","Croydon","10","10","41650","36000"
"In post","2023","20-29","Commercial","London","Enfield","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Commercial","London","Hackney and Newham","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Commercial","London","Haringey and Islington","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Commercial","London","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Commercial","London","Lambeth","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Commercial","London","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Commercial","London","Tower Hamlets","40","40","34580","33230"
"In post","2023","20-29","Commercial","London","Westminster","305","305","42650","39010"
"In post","2023","20-29","Commercial","North East (England)","Darlington","10","10","[c]","[c]"
"In post","2023","20-29","Commercial","North East (England)","Durham","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Commercial","North East (England)","Tyneside","10","10","[c]","[c]"
"In post","2023","20-29","Commercial","North West (England)","Blackpool","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Commercial","North West (England)","East Merseyside","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Commercial","North West (England)","Greater Manchester South West","45","45","36640","34400"
"In post","2023","20-29","Commercial","North West (England)","Liverpool","30","30","33870","32110"
"In post","2023","20-29","Commercial","North West (England)","Manchester","40","40","35320","31880"
"In post","2023","20-29","Commercial","North West (England)","Warrington","5","5","[c]","[c]"
"In post","2023","20-29","Commercial","North West (England)","West Cumbria","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Commercial","Northern Ireland","Belfast","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Commercial","Northern Ireland","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Commercial","Overseas","Overseas","5","5","[c]","[c]"
"In post","2023","20-29","Commercial","Scotland","City of Edinburgh","10","10","32420","31290"
"In post","2023","20-29","Commercial","Scotland","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Commercial","Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Commercial","Scotland","Falkirk","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Commercial","Scotland","Glasgow City","40","40","32380","33020"
"In post","2023","20-29","Commercial","Scotland","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Commercial","Scotland","North Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Commercial","Scotland","Perth and Kinross, and Stirling","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Commercial","Scotland","South Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Commercial","South East (England)","Berkshire","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Commercial","South East (England)","Buckinghamshire","15","15","34360","35830"
"In post","2023","20-29","Commercial","South East (England)","Central Hampshire","35","35","29190","27140"
"In post","2023","20-29","Commercial","South East (England)","Milton Keynes","10","10","[c]","[c]"
"In post","2023","20-29","Commercial","South East (England)","Oxfordshire CC","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Commercial","South East (England)","Portsmouth","10","10","29860","27470"
"In post","2023","20-29","Commercial","South East (England)","South Hampshire","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Commercial","South East (England)","Southampton","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Commercial","South East (England)","West Surrey","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Commercial","South East (England)","West Sussex (North East)","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Commercial","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","260","260","32190","31920"
"In post","2023","20-29","Commercial","South West (England)","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Commercial","South West (England)","Bristol, City of","10","10","37630","34940"
"In post","2023","20-29","Commercial","South West (England)","Devon CC","10","10","34910","31580"
"In post","2023","20-29","Commercial","South West (England)","Gloucestershire CC","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Commercial","South West (England)","Plymouth","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Commercial","South West (England)","Somerset CC","5","5","[c]","[c]"
