"Status","Year","Parent_department","Region_ITL2","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Department for Transport","Hampshire and Isle of Wight","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Herefordshire, Worcestershire and Warwickshire","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Herefordshire, Worcestershire and Warwickshire","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Herefordshire, Worcestershire and Warwickshire","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Herefordshire, Worcestershire and Warwickshire","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Herefordshire, Worcestershire and Warwickshire","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Herefordshire, Worcestershire and Warwickshire","EO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Highlands and Islands","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Highlands and Islands","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Highlands and Islands","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Highlands and Islands","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Highlands and Islands","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Highlands and Islands","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Highlands and Islands","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Highlands and Islands","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Highlands and Islands","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Highlands and Islands","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Highlands and Islands","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Inner London - East","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Inner London - East","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Inner London - East","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Inner London - East","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Inner London - East","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Inner London - East","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Inner London - West","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Inner London - West","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Inner London - West","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Inner London - West","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Inner London - West","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Inner London - West","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Inner London - West","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Inner London - West","EO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Inner London - West","G6/G7","Heterosexual / straight","55","[c]","60650","57540"
"Leaver CS","2023","Department for Transport","Inner London - West","G6/G7","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Inner London - West","G6/G7","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Inner London - West","G6/G7","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Inner London - West","SCS level","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Inner London - West","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Inner London - West","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Inner London - West","SEO/HEO","Heterosexual / straight","50","[c]","39750","42470"
"Leaver CS","2023","Department for Transport","Inner London - West","SEO/HEO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Inner London - West","SEO/HEO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Inner London - West","SEO/HEO","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Kent","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Kent","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Kent","AA/AO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Kent","AA/AO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Kent","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Kent","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Kent","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Kent","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Kent","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Kent","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Kent","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Lancashire","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Lancashire","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Lancashire","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Lancashire","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Leicestershire, Rutland and Northamptonshire","AA/AO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Leicestershire, Rutland and Northamptonshire","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Leicestershire, Rutland and Northamptonshire","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Leicestershire, Rutland and Northamptonshire","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Leicestershire, Rutland and Northamptonshire","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Leicestershire, Rutland and Northamptonshire","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Leicestershire, Rutland and Northamptonshire","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Leicestershire, Rutland and Northamptonshire","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Lincolnshire","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Lincolnshire","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Lincolnshire","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Lincolnshire","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Merseyside","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Merseyside","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Merseyside","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Merseyside","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Merseyside","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Merseyside","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Merseyside","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Merseyside","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Merseyside","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Merseyside","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Merseyside","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Merseyside","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","North Eastern Scotland","AA/AO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","North Eastern Scotland","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","North Eastern Scotland","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","North Eastern Scotland","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","North Eastern Scotland","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","North Eastern Scotland","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","North Eastern Scotland","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","North Eastern Scotland","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","North Yorkshire","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","North Yorkshire","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","North Yorkshire","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","North Yorkshire","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","North Yorkshire","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","North Yorkshire","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","North Yorkshire","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","North Yorkshire","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Northern Ireland","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Northern Ireland","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Northern Ireland","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Northern Ireland","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Northern Ireland","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Northern Ireland","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Northumberland, and Tyne and Wear","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Northumberland, and Tyne and Wear","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Northumberland, and Tyne and Wear","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Northumberland, and Tyne and Wear","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Northumberland, and Tyne and Wear","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Northumberland, and Tyne and Wear","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Northumberland, and Tyne and Wear","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Northumberland, and Tyne and Wear","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Northumberland, and Tyne and Wear","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Northumberland, and Tyne and Wear","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Northumberland, and Tyne and Wear","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Northumberland, and Tyne and Wear","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Northumberland, and Tyne and Wear","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Northumberland, and Tyne and Wear","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Outer London - East and North East","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Outer London - East and North East","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Outer London - East and North East","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Outer London - East and North East","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Outer London - East and North East","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Outer London - East and North East","EO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Outer London - East and North East","EO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Outer London - East and North East","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Outer London - East and North East","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Outer London - East and North East","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Outer London - South","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Outer London - South","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Outer London - South","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Outer London - South","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Outer London - South","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Outer London - South","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Outer London - South","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Outer London - West and North West","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Outer London - West and North West","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Outer London - West and North West","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Outer London - West and North West","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Outer London - West and North West","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Outer London - West and North West","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Outer London - West and North West","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Outer London - West and North West","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Shropshire and Staffordshire","AA/AO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Shropshire and Staffordshire","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Shropshire and Staffordshire","AA/AO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Shropshire and Staffordshire","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Shropshire and Staffordshire","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Shropshire and Staffordshire","EO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Shropshire and Staffordshire","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","South Yorkshire","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","South Yorkshire","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","South Yorkshire","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","South Yorkshire","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","South Yorkshire","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","South Yorkshire","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","South Yorkshire","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","South Yorkshire","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Southern Scotland","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Southern Scotland","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Southern Scotland","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Southern Scotland","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Surrey, East and West Sussex","AA/AO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Surrey, East and West Sussex","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Surrey, East and West Sussex","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Surrey, East and West Sussex","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Surrey, East and West Sussex","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Surrey, East and West Sussex","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Surrey, East and West Sussex","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Surrey, East and West Sussex","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Surrey, East and West Sussex","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Surrey, East and West Sussex","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Surrey, East and West Sussex","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Surrey, East and West Sussex","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Tees Valley and Durham","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Tees Valley and Durham","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Tees Valley and Durham","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Tees Valley and Durham","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Tees Valley and Durham","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Tees Valley and Durham","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Tees Valley and Durham","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Tees Valley and Durham","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Tees Valley and Durham","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","West Central Scotland","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","West Central Scotland","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","West Central Scotland","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","West Central Scotland","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","West Central Scotland","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","West Central Scotland","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","West Central Scotland","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","West Central Scotland","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","West Central Scotland","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","West Central Scotland","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","West Midlands","AA/AO","Heterosexual / straight","35","[c]","22510","22500"
"Leaver CS","2023","Department for Transport","West Midlands","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","West Midlands","AA/AO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","West Midlands","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","West Midlands","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","West Midlands","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","West Midlands","EO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","West Midlands","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","West Midlands","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","West Midlands","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","West Midlands","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","West Midlands","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","West Midlands","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","West Midlands","SEO/HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","West Midlands","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","West Midlands","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","West Midlands","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","West Wales and The Valleys","AA/AO","Heterosexual / straight","255","[c]","21410","21840"
"Leaver CS","2023","Department for Transport","West Wales and The Valleys","AA/AO","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","West Wales and The Valleys","AA/AO","Undeclared","80","[c]","21150","21840"
"Leaver CS","2023","Department for Transport","West Wales and The Valleys","AA/AO","Unknown","110","[c]","20980","21840"
"Leaver CS","2023","Department for Transport","West Wales and The Valleys","EO","Heterosexual / straight","40","[c]","27430","27110"
"Leaver CS","2023","Department for Transport","West Wales and The Valleys","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","West Wales and The Valleys","EO","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","West Wales and The Valleys","EO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","West Wales and The Valleys","G6/G7","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","West Wales and The Valleys","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","West Wales and The Valleys","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","West Wales and The Valleys","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","West Wales and The Valleys","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","West Wales and The Valleys","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","West Wales and The Valleys","SEO/HEO","Heterosexual / straight","45","[c]","37920","33850"
"Leaver CS","2023","Department for Transport","West Wales and The Valleys","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","West Wales and The Valleys","SEO/HEO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","West Wales and The Valleys","SEO/HEO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","West Yorkshire","AA/AO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","West Yorkshire","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","West Yorkshire","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","West Yorkshire","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","West Yorkshire","EO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","West Yorkshire","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","West Yorkshire","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","West Yorkshire","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","West Yorkshire","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","West Yorkshire","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","West Yorkshire","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","West Yorkshire","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","West Yorkshire","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","West Yorkshire","SEO/HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","West Yorkshire","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","West Yorkshire","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Bedfordshire and Hertfordshire","AA/AO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Bedfordshire and Hertfordshire","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Bedfordshire and Hertfordshire","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
