"Status","Year","Profession_of_post","Responsibility_level_grouped","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Medicine","AA/AO","AO","Female","40","[c]","23730","23230"
"New entrant CS","2023","Medicine","AA/AO","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","EO","EO","Female","40","[c]","31810","32930"
"New entrant CS","2023","Medicine","EO","EO","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","G6/G7","G6","Female","35","[c]","82350","81080"
"New entrant CS","2023","Medicine","G6/G7","G6","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","G6/G7","G7","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","G6/G7","G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","SCS level","SCS level","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","SCS level","SCS level","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","SEO/HEO","HEO","Female","70","[c]","37910","40590"
"New entrant CS","2023","Medicine","SEO/HEO","HEO","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","SEO/HEO","SEO","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","SEO/HEO","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","AA/AO","AA","Female","1600","[c]","22380","23230"
"New entrant CS","2023","Operational Delivery","AA/AO","AA","Male","1015","[c]","22710","23230"
"New entrant CS","2023","Operational Delivery","AA/AO","AO","Female","9635","[c]","23940","22500"
"New entrant CS","2023","Operational Delivery","AA/AO","AO","Male","8205","[c]","24990","22520"
"New entrant CS","2023","Operational Delivery","EO","EO","Female","2890","[c]","27440","26750"
"New entrant CS","2023","Operational Delivery","EO","EO","Male","2940","[c]","27700","26780"
"New entrant CS","2023","Operational Delivery","G6/G7","G6","Female","50","[c]","69070","66660"
"New entrant CS","2023","Operational Delivery","G6/G7","G6","Male","55","[c]","68100","66800"
"New entrant CS","2023","Operational Delivery","G6/G7","G7","Female","125","[c]","54300","53440"
"New entrant CS","2023","Operational Delivery","G6/G7","G7","Male","135","[c]","54040","53400"
"New entrant CS","2023","Operational Delivery","SCS level","SCS level","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","SCS level","SCS level","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","SEO/HEO","HEO","Female","640","[c]","33330","32990"
"New entrant CS","2023","Operational Delivery","SEO/HEO","HEO","Male","550","[c]","33890","33120"
"New entrant CS","2023","Operational Delivery","SEO/HEO","SEO","Female","285","[c]","41030","39820"
"New entrant CS","2023","Operational Delivery","SEO/HEO","SEO","Male","260","[c]","42730","40880"
"New entrant CS","2023","Operational Delivery","Unknown","Unknown","Female","3070","[c]","23020","23640"
"New entrant CS","2023","Operational Delivery","Unknown","Unknown","Male","1030","[c]","23540","23640"
"New entrant CS","2023","Operational Research","AA/AO","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Research","AA/AO","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Research","AA/AO","AO","Female","45","[c]","22540","22520"
"New entrant CS","2023","Operational Research","AA/AO","AO","Male","45","[c]","22490","22520"
"New entrant CS","2023","Operational Research","EO","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Research","EO","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Operational Research","G6/G7","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Research","G6/G7","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Research","G6/G7","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Research","G6/G7","G7","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Operational Research","SEO/HEO","HEO","Female","35","[c]","32300","31310"
"New entrant CS","2023","Operational Research","SEO/HEO","HEO","Male","40","[c]","32730","33730"
"New entrant CS","2023","Operational Research","SEO/HEO","SEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Operational Research","SEO/HEO","SEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Other","AA/AO","AA","Female","85","[c]","20420","19770"
"New entrant CS","2023","Other","AA/AO","AA","Male","120","[c]","20190","19770"
"New entrant CS","2023","Other","AA/AO","AO","Female","420","[c]","21880","21690"
"New entrant CS","2023","Other","AA/AO","AO","Male","300","[c]","22080","21690"
"New entrant CS","2023","Other","EO","EO","Female","145","[c]","28110","28440"
"New entrant CS","2023","Other","EO","EO","Male","85","[c]","28040","28650"
"New entrant CS","2023","Other","G6/G7","G6","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Other","G6/G7","G6","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Other","G6/G7","G7","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","Other","G6/G7","G7","Male","35","[c]","53900","52500"
"New entrant CS","2023","Other","SCS level","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other","SCS level","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other","SEO/HEO","HEO","Female","110","[c]","31760","31880"
"New entrant CS","2023","Other","SEO/HEO","HEO","Male","100","[c]","32550","32500"
"New entrant CS","2023","Other","SEO/HEO","SEO","Female","55","[c]","39970","39500"
"New entrant CS","2023","Other","SEO/HEO","SEO","Male","60","[c]","40880","39500"
"New entrant CS","2023","Other","Unknown","Unknown","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Other","Unknown","Unknown","Male","130","[c]","22480","17160"
"New entrant CS","2023","Planning","AA/AO","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning","AA/AO","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning","AA/AO","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning","AA/AO","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning","EO","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning","EO","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning","SCS level","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning","SCS level","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning","SEO/HEO","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning","SEO/HEO","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning","SEO/HEO","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning","SEO/HEO","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectors","AA/AO","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectors","AA/AO","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectors","G6/G7","G6","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectors","G6/G7","G6","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectors","G6/G7","G7","Female","35","[c]","42700","41840"
"New entrant CS","2023","Planning Inspectors","G6/G7","G7","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectors","SEO/HEO","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectors","SEO/HEO","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","AA/AO","AA","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Policy","AA/AO","AA","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Policy","AA/AO","AO","Female","60","[c]","22800","22220"
"New entrant CS","2023","Policy","AA/AO","AO","Male","60","[c]","22900","22220"
"New entrant CS","2023","Policy","EO","EO","Female","295","[c]","27420","28120"
"New entrant CS","2023","Policy","EO","EO","Male","145","[c]","27160","27820"
"New entrant CS","2023","Policy","G6/G7","G6","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","Policy","G6/G7","G6","Male","30","[c]","65460","64230"
"New entrant CS","2023","Policy","G6/G7","G7","Female","135","[c]","54460","54330"
"New entrant CS","2023","Policy","G6/G7","G7","Male","125","[c]","53680","54330"
"New entrant CS","2023","Policy","SCS level","SCS level","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Policy","SCS level","SCS level","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Policy","SEO/HEO","HEO","Female","480","[c]","33340","33830"
"New entrant CS","2023","Policy","SEO/HEO","HEO","Male","335","[c]","33100","32980"
"New entrant CS","2023","Policy","SEO/HEO","SEO","Female","205","[c]","40930","40680"
"New entrant CS","2023","Policy","SEO/HEO","SEO","Male","170","[c]","40790","40260"
"New entrant CS","2023","Policy","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","AA/AO","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","AA/AO","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","AA/AO","AO","Female","55","[c]","22360","23200"
"New entrant CS","2023","Project Delivery","AA/AO","AO","Male","50","[c]","22830","23210"
"New entrant CS","2023","Project Delivery","EO","EO","Female","155","[c]","26810","26420"
"New entrant CS","2023","Project Delivery","EO","EO","Male","75","[c]","26930","27080"
"New entrant CS","2023","Project Delivery","G6/G7","G6","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","G6/G7","G6","Male","35","[c]","69860","68650"
"New entrant CS","2023","Project Delivery","G6/G7","G7","Female","90","[c]","52490","52410"
"New entrant CS","2023","Project Delivery","G6/G7","G7","Male","105","[c]","52930","52600"
"New entrant CS","2023","Project Delivery","SCS level","SCS level","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","SCS level","SCS level","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","SEO/HEO","HEO","Female","270","[c]","32770","33010"
"New entrant CS","2023","Project Delivery","SEO/HEO","HEO","Male","210","[c]","33280","33830"
"New entrant CS","2023","Project Delivery","SEO/HEO","SEO","Female","120","[c]","40820","41000"
"New entrant CS","2023","Project Delivery","SEO/HEO","SEO","Male","145","[c]","41380","41000"
"New entrant CS","2023","Project Delivery","Unknown","Unknown","Female","45","[c]","30870","27200"
"New entrant CS","2023","Project Delivery","Unknown","Unknown","Male","35","[c]","36610","32880"
"New entrant CS","2023","Property","AA/AO","AA","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Property","AA/AO","AA","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","Property","AA/AO","AO","Female","70","[c]","22570","22520"
"New entrant CS","2023","Property","AA/AO","AO","Male","95","[c]","22930","22520"
"New entrant CS","2023","Property","EO","EO","Female","60","[c]","27340","27080"
"New entrant CS","2023","Property","EO","EO","Male","65","[c]","26900","27080"
"New entrant CS","2023","Property","G6/G7","G6","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Property","G6/G7","G6","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Property","G6/G7","G7","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Property","G6/G7","G7","Male","30","[c]","54580","54440"
"New entrant CS","2023","Property","SCS level","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","SCS level","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","SEO/HEO","HEO","Female","65","[c]","33050","33830"
"New entrant CS","2023","Property","SEO/HEO","HEO","Male","95","[c]","33480","33830"
"New entrant CS","2023","Property","SEO/HEO","SEO","Female","40","[c]","41920","41460"
"New entrant CS","2023","Property","SEO/HEO","SEO","Male","75","[c]","41750","41000"
"New entrant CS","2023","Property","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Psychology","AA/AO","AO","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Psychology","AA/AO","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Psychology","EO","EO","Female","75","[c]","28760","28480"
"New entrant CS","2023","Psychology","EO","EO","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Psychology","G6/G7","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Psychology","G6/G7","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Psychology","G6/G7","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Psychology","G6/G7","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Psychology","SEO/HEO","HEO","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","Psychology","SEO/HEO","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Psychology","SEO/HEO","SEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Psychology","SEO/HEO","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Science and Engineering","AA/AO","AA","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Science and Engineering","AA/AO","AA","Male","35","[c]","19320","19280"
"New entrant CS","2023","Science and Engineering","AA/AO","AO","Female","100","[c]","22700","22150"
"New entrant CS","2023","Science and Engineering","AA/AO","AO","Male","160","[c]","22350","22150"
"New entrant CS","2023","Science and Engineering","EO","EO","Female","105","[c]","26790","27320"
"New entrant CS","2023","Science and Engineering","EO","EO","Male","110","[c]","26990","27080"
"New entrant CS","2023","Science and Engineering","G6/G7","G6","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Science and Engineering","G6/G7","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Science and Engineering","G6/G7","G7","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Science and Engineering","G6/G7","G7","Male","70","[c]","54710","54110"
"New entrant CS","2023","Science and Engineering","SCS level","SCS level","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Science and Engineering","SCS level","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Science and Engineering","SEO/HEO","HEO","Female","190","[c]","31410","30650"
"New entrant CS","2023","Science and Engineering","SEO/HEO","HEO","Male","350","[c]","31680","32500"
"New entrant CS","2023","Science and Engineering","SEO/HEO","SEO","Female","75","[c]","41820","41160"
"New entrant CS","2023","Science and Engineering","SEO/HEO","SEO","Male","195","[c]","43250","43400"
"New entrant CS","2023","Science and Engineering","Unknown","Unknown","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Science and Engineering","Unknown","Unknown","Male","85","[c]","38120","33000"
"New entrant CS","2023","Security","AA/AO","AA","Female","55","[c]","25890","27500"
"New entrant CS","2023","Security","AA/AO","AA","Male","245","[c]","26300","27500"
"New entrant CS","2023","Security","AA/AO","AO","Female","60","[c]","25770","25350"
"New entrant CS","2023","Security","AA/AO","AO","Male","245","[c]","29880","26560"
"New entrant CS","2023","Security","EO","EO","Female","30","[c]","[c]","[c]"
"New entrant CS","2023","Security","EO","EO","Male","50","[c]","28600","27140"
"New entrant CS","2023","Security","G6/G7","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","G6/G7","G6","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Security","G6/G7","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","G6/G7","G7","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Security","SCS level","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","SCS level","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","SEO/HEO","HEO","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","Security","SEO/HEO","HEO","Male","35","[c]","36670","34170"
"New entrant CS","2023","Security","SEO/HEO","SEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Security","SEO/HEO","SEO","Male","35","[c]","42860","41460"
"New entrant CS","2023","Security","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Social Research","AA/AO","AO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Social Research","AA/AO","AO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Social Research","EO","EO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Social Research","EO","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Social Research","G6/G7","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Social Research","G6/G7","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Social Research","SCS level","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Social Research","SCS level","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Social Research","SEO/HEO","HEO","Female","105","[c]","33220","32460"
"New entrant CS","2023","Social Research","SEO/HEO","HEO","Male","40","[c]","32590","32460"
"New entrant CS","2023","Social Research","SEO/HEO","SEO","Female","35","[c]","42200","43170"
"New entrant CS","2023","Social Research","SEO/HEO","SEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Statistics","AA/AO","AA","Female","30","[c]","[c]","[c]"
"New entrant CS","2023","Statistics","AA/AO","AA","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Statistics","AA/AO","AO","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Statistics","AA/AO","AO","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Statistics","EO","EO","Female","30","[c]","27910","28080"
"New entrant CS","2023","Statistics","EO","EO","Male","45","[c]","28100","27650"
"New entrant CS","2023","Statistics","G6/G7","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Statistics","G6/G7","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Statistics","G6/G7","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Statistics","G6/G7","G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Statistics","SCS level","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Statistics","SCS level","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Statistics","SEO/HEO","HEO","Female","80","[c]","33020","32800"
"New entrant CS","2023","Statistics","SEO/HEO","HEO","Male","90","[c]","32750","32800"
"New entrant CS","2023","Statistics","SEO/HEO","SEO","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Statistics","SEO/HEO","SEO","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Tax","AA/AO","AO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Tax","AA/AO","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Tax","EO","EO","Female","30","[c]","27820","27650"
"New entrant CS","2023","Tax","EO","EO","Male","35","[c]","28230","27650"
"New entrant CS","2023","Tax","G6/G7","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Tax","G6/G7","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Tax","G6/G7","G7","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Tax","G6/G7","G7","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Tax","SEO/HEO","HEO","Female","70","[c]","35490","34400"
"New entrant CS","2023","Tax","SEO/HEO","HEO","Male","65","[c]","35390","34400"
"New entrant CS","2023","Tax","SEO/HEO","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Tax","SEO/HEO","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","AA/AO","AA","Female","585","[c]","22240","22180"
"New entrant CS","2023","Unknown","AA/AO","AA","Male","390","[c]","22530","22180"
"New entrant CS","2023","Unknown","AA/AO","AO","Female","405","[c]","23370","22520"
"New entrant CS","2023","Unknown","AA/AO","AO","Male","400","[c]","23700","22520"
"New entrant CS","2023","Unknown","EO","EO","Female","790","[c]","28820","29100"
"New entrant CS","2023","Unknown","EO","EO","Male","540","[c]","28450","29100"
"New entrant CS","2023","Unknown","G6/G7","G6","Female","40","[c]","71430","70540"
"New entrant CS","2023","Unknown","G6/G7","G6","Male","50","[c]","75100","72920"
"New entrant CS","2023","Unknown","G6/G7","G7","Female","155","[c]","55050","52360"
"New entrant CS","2023","Unknown","G6/G7","G7","Male","180","[c]","56570","54870"
"New entrant CS","2023","Unknown","SCS level","SCS level","Female","30","[c]","99140","87990"
"New entrant CS","2023","Unknown","SCS level","SCS level","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","SEO/HEO","HEO","Female","640","[c]","33500","33520"
"New entrant CS","2023","Unknown","SEO/HEO","HEO","Male","415","[c]","33720","33520"
"New entrant CS","2023","Unknown","SEO/HEO","SEO","Female","250","[c]","42920","41640"
"New entrant CS","2023","Unknown","SEO/HEO","SEO","Male","195","[c]","43440","41780"
"New entrant CS","2023","Unknown","Unknown","Unknown","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Unknown","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Veterinarian","EO","EO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Veterinarian","EO","EO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Veterinarian","SEO/HEO","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Veterinarian","SEO/HEO","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Veterinarian","SEO/HEO","SEO","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Veterinarian","SEO/HEO","SEO","Male","10","[c]","[c]","[c]"
"Notes","Summary figures are suppressed when information relates to less than 5 civil servants for FTE or Headcount, and less than 10 civil servants for median and mean salary (shown as [c]). Zero responses and salaries for less than 30 civil servants have been suppressed for GPDR special category data. FTE figures are not shown for entrants or leavers due to data quality concerns for these groups. Figures are rounded to the nearest 5, or £10 as appropriate.","","","","","","","",""
"Data source","All figures are aggregated from the Cabinet Office Annual Civil Service Employment Survey collection. https://www.gov.uk/government/collections/civil-service-statistics","","","","","","","",""
"Version","Generated on 2023-07-29, with GIT d545f65.","","","","","","","",""
"Data column","Description","","","","","","","",""
"Status","Employment status of the civil servants.","","","","","","","",""
"","In post - includes staff that were in post on the reference date (31 March).","","","","","","","",""
"","New entrant CS - includes new entrants to the Civil Service over the year (1 April to 31 March).","","","","","","","",""
"","Leaver CS - includes leavers from the Civil Service over the year (1 April to 31 March). This includes employees who have an Unknown leaving cause.","","","","","","","",""
"","Leaver Dept. - includes leavers from the department over the year (1 April to 31 March), who did not leave the Civil Service.","","","","","","","",""
"","Four organisations do not report when their employees first entered the Civil Service and so entrants data for these organisations is not available . These are as follows: Foreign Commonwealth and Development Office (excl. agencies), Foreign Commonwealth and Development Office Services, Scottish Forestry and Forest and Land Scotland. A further three organisations also could not provide entrants data in 2021. These are as follows: Department for International Development, Foreign and Commonwealth Office (excl. agencies) and Royal Fleet Auxiliary.","","","","","","","",""
"Year","Year of data collection (as at 31 March).","","","","","","","",""
"Responsibility_level_grouped","With the exception of the centrally managed Senior Civil Service, government departments have delegated pay and grading. For statistical purposes departments are asked to map their grades to a common framework by responsibility level.","","","","","","","",""
"","This table shows staff in their substantive responsibility level unless on temporary promotion in which case staff are recorded at the higher responsibility level.","","","","","","","",""
"","Responsibility_level_grouped combines the mapped grades into five broad responsibility levels. This is the headline measure for responsibility level for the Civil Service and is consistent with the published National Statistics.","","","","","","","",""
"Responsibility_level_ungrouped","With the exception of the centrally managed Senior Civil Service, government departments have delegated pay and grading. For statistical purposes departments are asked to map their grades to a common framework by responsibility level.","","","","","","","",""
"","This table shows staff in their substantive responsibility level unless on temporary promotion in which case staff are recorded at the higher responsibility level.","","","","","","","",""
"","Responsibility_level_ungrouped shows the mapped grades at a higher level of detail, however not all Government Departments / bodies have distinct grades that map exactly to these levels so figures should be considered as approximations and treated with caution.","","","","","","","",""
"Profession_of_post","Professions relate to the post occupied by the person and are not dependent on qualifications the individual may have.","","","","","","","",""
"","Of the 20 bodies under the Scottish Government, 16 did not report any professions information for their employees.","","","","","","","",""
"Sex","Self reported sex.","","","","","","","",""
"","""Unknown"" accounts for employees who were recorded with an unknown sex.","","","","","","","",""
"Headcount","Total number of civil servants (rounded to nearest 5).","","","","","","","",""
"FTE","Total full-time equivalent (FTE) employment numbers (rounded to nearest 5).","","","","","","","",""
"","FTE figures are not shown for entrants or leavers due to data quality concerns for these groups.","","","","","","","",""
"Mean_salary","Average salary (mean, rounded to nearest £10). For part-time employees, salaries represent the full-time equivalent earnings, while for full-time employees they are the actual annual gross salaries.","","","","","","","",""
"","These figures should be interpreted with caution when the total number of employees in a group is small, as they will tend to show more variability than larger groups (i.e. may be much higher or lower than can be explained by the data shown).","","","","","","","",""
"Median_salary","Median salary (rounded to nearest £10). For part-time employees, salaries represent the full-time equivalent earnings, while for full-time employees they are the actual annual gross salaries.","","","","","","","",""
"","These figures should be interpreted with caution when the total number of employees in a group is small, as they will tend to show more variability than larger groups (i.e. may be much higher or lower than can be explained by the data shown).","","","","","","","",""
