"Status","Year","Function_of_post","Organisation","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Analysis","HM Courts and Tribunals Service","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","HM Land Registry","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","HM Land Registry","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","HM Land Registry","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","HM Land Registry","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","HM Land Registry","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","HM Prison and Probation Service","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","HM Revenue and Customs (excl. agencies)","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","HM Revenue and Customs (excl. agencies)","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","HM Revenue and Customs (excl. agencies)","London","SEO/HEO","15","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","HM Revenue and Customs (excl. agencies)","Outside London","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","HM Revenue and Customs (excl. agencies)","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","HM Revenue and Customs (excl. agencies)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","HM Revenue and Customs (excl. agencies)","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","HM Treasury (excl. agencies)","London","AA/AO","25","[c]","22840","22750"
"Leaver CS","2023","Analysis","HM Treasury (excl. agencies)","London","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","HM Treasury (excl. agencies)","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","HM Treasury (excl. agencies)","London","SEO/HEO","15","[c]","35200","33630"
"Leaver CS","2023","Analysis","HM Treasury (excl. agencies)","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","HM Treasury (excl. agencies)","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","HM Treasury (excl. agencies)","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Health and Safety Executive","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Health and Safety Executive","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Health and Safety Executive","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Home Office","London","AA/AO","20","[c]","23540","23500"
"Leaver CS","2023","Analysis","Home Office","London","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Home Office","London","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Home Office","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Home Office","London","SEO/HEO","15","[c]","39060","38340"
"Leaver CS","2023","Analysis","Home Office","Outside London","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Home Office","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Home Office","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Home Office","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Intellectual Property Office","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Intellectual Property Office","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Ministry of Defence (excl. agencies)","London","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Ministry of Defence (excl. agencies)","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Ministry of Defence (excl. agencies)","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Ministry of Defence (excl. agencies)","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Ministry of Defence (excl. agencies)","Outside London","AA/AO","10","[c]","21330","21380"
"Leaver CS","2023","Analysis","Ministry of Defence (excl. agencies)","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Ministry of Defence (excl. agencies)","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Ministry of Justice (excl. agencies)","London","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Ministry of Justice (excl. agencies)","London","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Ministry of Justice (excl. agencies)","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Ministry of Justice (excl. agencies)","London","SEO/HEO","15","[c]","40360","40540"
"Leaver CS","2023","Analysis","Ministry of Justice (excl. agencies)","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Ministry of Justice (excl. agencies)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Ministry of Justice (excl. agencies)","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Ministry of Justice (excl. agencies)","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","National Savings and Investments","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","National Savings and Investments","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Office for Budget Responsibility","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Office for Budget Responsibility","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Office for Budget Responsibility","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Office for Standards in Education, Children's Services and Skills","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Office for Standards in Education, Children's Services and Skills","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Office for Standards in Education, Children's Services and Skills","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Office for Standards in Education, Children's Services and Skills","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Office for Standards in Education, Children's Services and Skills","Outside London","SEO/HEO","10","[c]","36960","36890"
"Leaver CS","2023","Analysis","Office of Gas and Electricity Markets","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Office of Gas and Electricity Markets","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Office of Gas and Electricity Markets","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Office of Gas and Electricity Markets","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Office of Rail and Road","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Office of Rail and Road","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Office of Rail and Road","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Planning Inspectorate","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Registers of Scotland","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Rural Payments Agency","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Rural Payments Agency","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Rural Payments Agency","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","UK Export Finance","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","UK Export Finance","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","UK Statistics Authority","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","UK Statistics Authority","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","UK Statistics Authority","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","UK Statistics Authority","London","SEO/HEO","15","[c]","37200","34560"
"Leaver CS","2023","Analysis","UK Statistics Authority","Outside London","AA/AO","50","[c]","19920","19860"
"Leaver CS","2023","Analysis","UK Statistics Authority","Outside London","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","UK Statistics Authority","Outside London","G6/G7","15","[c]","55470","51460"
"Leaver CS","2023","Analysis","UK Statistics Authority","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","UK Statistics Authority","Outside London","SEO/HEO","45","[c]","34030","31560"
"Leaver CS","2023","Analysis","Valuation Office Agency","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Valuation Office Agency","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Water Services Regulation Authority","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Water Services Regulation Authority","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Water Services Regulation Authority","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Wilton Park","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Advisory, Conciliation and Arbitration Service","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Animal and Plant Health Agency","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Animal and Plant Health Agency","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Building Digital UK","London","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Building Digital UK","London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Cabinet Office (excl. agencies)","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Cabinet Office (excl. agencies)","London","G6/G7","10","[c]","61500","64500"
"Leaver CS","2023","Commercial","Cabinet Office (excl. agencies)","London","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Cabinet Office (excl. agencies)","London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Cabinet Office (excl. agencies)","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Cabinet Office (excl. agencies)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Cabinet Office (excl. agencies)","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Cabinet Office (excl. agencies)","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Cabinet Office (excl. agencies)","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Cabinet Office (excl. agencies)","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Central Civil Service Fast Stream","London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Central Civil Service Fast Stream","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Centre for Environment, Fisheries and Aquaculture Science","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Competition and Markets Authority","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Competition and Markets Authority","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Crown Commercial Service","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Crown Commercial Service","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Crown Commercial Service","Outside London","SEO/HEO","20","[c]","37140","38840"
"Leaver CS","2023","Commercial","Crown Prosecution Service","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Crown Prosecution Service","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Defence Electronics and Components Agency","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Defence Equipment and Support","Outside London","AA/AO","10","[c]","25200","26510"
"Leaver CS","2023","Commercial","Defence Equipment and Support","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Defence Equipment and Support","Outside London","G6/G7","10","[c]","60330","59340"
"Leaver CS","2023","Commercial","Defence Equipment and Support","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Defence Equipment and Support","Outside London","SEO/HEO","40","[c]","39180","42620"
"Leaver CS","2023","Commercial","Defence Equipment and Support","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Defence Science and Technology Laboratory","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Defence Science and Technology Laboratory","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Defence Science and Technology Laboratory","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Department for Digital, Culture, Media and Sport (excl. agencies)","London","G6/G7","[c]","[c]","[c]","[c]"
