"Status","Year","Parent_department","Region_ITL1","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Department of Health and Social Care","South East (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","South East (England)","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","South East (England)","EO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","South East (England)","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","South East (England)","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","South East (England)","G6","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","South East (England)","G7","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","South East (England)","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","South East (England)","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","South East (England)","G7","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","South East (England)","HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","South East (England)","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","South East (England)","HEO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","South East (England)","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","South East (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","South East (England)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","South East (England)","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","South East (England)","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","South East (England)","SEO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","South West (England)","AA","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","South West (England)","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","South West (England)","AA","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","South West (England)","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","South West (England)","AO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","South West (England)","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","South West (England)","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","South West (England)","AO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","South West (England)","EO","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","South West (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","South West (England)","EO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","South West (England)","EO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","South West (England)","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","South West (England)","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","South West (England)","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","South West (England)","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","South West (England)","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","South West (England)","G7","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","South West (England)","HEO","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","South West (England)","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","South West (England)","HEO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","South West (England)","HEO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","South West (England)","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","South West (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","South West (England)","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","South West (England)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","South West (England)","SEO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","South West (England)","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","South West (England)","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","South West (England)","SEO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Wales","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Wales","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Wales","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Wales","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Wales","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Wales","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Wales","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Wales","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Wales","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Wales","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Wales","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Wales","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","West Midlands (England)","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","West Midlands (England)","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","West Midlands (England)","AO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","West Midlands (England)","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","West Midlands (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","West Midlands (England)","EO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","West Midlands (England)","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","West Midlands (England)","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","West Midlands (England)","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","West Midlands (England)","G6","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","West Midlands (England)","G7","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","West Midlands (England)","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","West Midlands (England)","G7","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","West Midlands (England)","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","West Midlands (England)","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","West Midlands (England)","HEO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","West Midlands (England)","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","West Midlands (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","West Midlands (England)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","West Midlands (England)","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","West Midlands (England)","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","West Midlands (England)","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","West Midlands (England)","SEO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Yorkshire and The Humber","AO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Yorkshire and The Humber","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Yorkshire and The Humber","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Yorkshire and The Humber","AO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Yorkshire and The Humber","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Yorkshire and The Humber","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Yorkshire and The Humber","EO","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Yorkshire and The Humber","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Yorkshire and The Humber","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Yorkshire and The Humber","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Yorkshire and The Humber","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Yorkshire and The Humber","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Yorkshire and The Humber","G7","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Yorkshire and The Humber","G7","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Yorkshire and The Humber","HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Yorkshire and The Humber","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Yorkshire and The Humber","HEO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Yorkshire and The Humber","HEO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Yorkshire and The Humber","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Yorkshire and The Humber","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Yorkshire and The Humber","SEO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Yorkshire and The Humber","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Yorkshire and The Humber","SEO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Yorkshire and The Humber","SEO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Estyn","Wales","AO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Estyn","Wales","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Estyn","Wales","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Estyn","Wales","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Estyn","Wales","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Estyn","Wales","G6","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Estyn","Wales","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Estyn","Wales","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Estyn","Wales","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Estyn","Wales","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Estyn","Wales","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Estyn","Wales","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","East Midlands (England)","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","East Midlands (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","East Midlands (England)","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","East Midlands (England)","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","East Midlands (England)","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","East Midlands (England)","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","East Midlands (England)","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","East Midlands (England)","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","East Midlands (England)","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","East Midlands (England)","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","East Midlands (England)","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","East Midlands (England)","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","East of England","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","East of England","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","East of England","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","East of England","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","East of England","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","East of England","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","East of England","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","East of England","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","East of England","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","East of England","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","East of England","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","London","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","London","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","London","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","London","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","London","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","London","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","London","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","London","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","London","HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","London","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","London","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","London","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","London","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","London","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","North East (England)","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","North East (England)","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","North East (England)","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","North West (England)","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","North West (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","North West (England)","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","North West (England)","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","North West (England)","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","North West (England)","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","North West (England)","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","North West (England)","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","North West (England)","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","North West (England)","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","North West (England)","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Northern Ireland","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Northern Ireland","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Northern Ireland","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Northern Ireland","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Northern Ireland","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Northern Ireland","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Northern Ireland","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Northern Ireland","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Northern Ireland","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Northern Ireland","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Northern Ireland","HEO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Northern Ireland","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Northern Ireland","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Scotland","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Scotland","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Scotland","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Scotland","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Scotland","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Scotland","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Scotland","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Scotland","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Scotland","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Scotland","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","South East (England)","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","South East (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","South East (England)","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","South East (England)","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","South East (England)","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","South East (England)","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","South East (England)","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","South East (England)","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","South East (England)","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","South East (England)","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","South East (England)","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","South East (England)","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","South West (England)","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","South West (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","South West (England)","EO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","South West (England)","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","South West (England)","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","South West (England)","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","South West (England)","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","South West (England)","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","South West (England)","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","South West (England)","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Wales","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Wales","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Wales","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Wales","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Wales","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Wales","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Wales","HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Wales","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Wales","HEO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Wales","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Wales","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Wales","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","West Midlands (England)","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","West Midlands (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","West Midlands (England)","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","West Midlands (England)","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","West Midlands (England)","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","West Midlands (England)","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","West Midlands (England)","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","West Midlands (England)","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","West Midlands (England)","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Yorkshire and The Humber","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Yorkshire and The Humber","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Yorkshire and The Humber","EO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Yorkshire and The Humber","HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Yorkshire and The Humber","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Yorkshire and The Humber","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Yorkshire and The Humber","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Yorkshire and The Humber","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Yorkshire and The Humber","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Foreign, Commonwealth and Development Office","South East (England)","AO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Foreign, Commonwealth and Development Office","South East (England)","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Foreign, Commonwealth and Development Office","South East (England)","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Foreign, Commonwealth and Development Office","South East (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Foreign, Commonwealth and Development Office","South East (England)","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Foreign, Commonwealth and Development Office","South East (England)","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Foreign, Commonwealth and Development Office","South East (England)","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Land Registry","East Midlands (England)","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Land Registry","East Midlands (England)","AA","LGBO","[c]","[c]","[c]","[c]"
