"Status","Year","Region_ITL2","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Highlands and Islands","EO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","Highlands and Islands","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Highlands and Islands","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Highlands and Islands","SEO/HEO","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","Highlands and Islands","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Highlands and Islands","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Highlands and Islands","SEO/HEO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","Highlands and Islands","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Highlands and Islands","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inner London - East","AA/AO","Heterosexual / straight","250","[c]","28750","26920"
"New entrant CS","2023","Inner London - East","AA/AO","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2023","Inner London - East","AA/AO","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","Inner London - East","AA/AO","Unknown","210","[c]","27490","26400"
"New entrant CS","2023","Inner London - East","EO","Heterosexual / straight","255","[c]","30500","29660"
"New entrant CS","2023","Inner London - East","EO","LGBO","30","[c]","[c]","[c]"
"New entrant CS","2023","Inner London - East","EO","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2023","Inner London - East","EO","Unknown","80","[c]","30550","29750"
"New entrant CS","2023","Inner London - East","G6/G7","Heterosexual / straight","215","[c]","61720","59180"
"New entrant CS","2023","Inner London - East","G6/G7","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2023","Inner London - East","G6/G7","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2023","Inner London - East","G6/G7","Unknown","35","[c]","60600","58560"
"New entrant CS","2023","Inner London - East","SCS level","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","Inner London - East","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inner London - East","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inner London - East","SCS level","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Inner London - East","SEO/HEO","Heterosexual / straight","315","[c]","39310","39110"
"New entrant CS","2023","Inner London - East","SEO/HEO","LGBO","35","[c]","36890","35410"
"New entrant CS","2023","Inner London - East","SEO/HEO","Undeclared","35","[c]","41690","41480"
"New entrant CS","2023","Inner London - East","SEO/HEO","Unknown","120","[c]","36830","36030"
"New entrant CS","2023","Inner London - East","Unknown","Heterosexual / straight","105","[c]","26900","27640"
"New entrant CS","2023","Inner London - East","Unknown","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Inner London - East","Unknown","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Inner London - East","Unknown","Unknown","65","[c]","25680","27640"
"New entrant CS","2023","Inner London - West","AA/AO","Heterosexual / straight","360","[c]","25730","25480"
"New entrant CS","2023","Inner London - West","AA/AO","LGBO","40","[c]","25690","25380"
"New entrant CS","2023","Inner London - West","AA/AO","Undeclared","40","[c]","25190","24750"
"New entrant CS","2023","Inner London - West","AA/AO","Unknown","360","[c]","26860","26400"
"New entrant CS","2023","Inner London - West","EO","Heterosexual / straight","580","[c]","28640","28850"
"New entrant CS","2023","Inner London - West","EO","LGBO","90","[c]","28630","28770"
"New entrant CS","2023","Inner London - West","EO","Undeclared","115","[c]","28510","28770"
"New entrant CS","2023","Inner London - West","EO","Unknown","365","[c]","28270","29530"
"New entrant CS","2023","Inner London - West","G6/G7","Heterosexual / straight","400","[c]","59580","55720"
"New entrant CS","2023","Inner London - West","G6/G7","LGBO","45","[c]","59520","55200"
"New entrant CS","2023","Inner London - West","G6/G7","Undeclared","55","[c]","58450","54690"
"New entrant CS","2023","Inner London - West","G6/G7","Unknown","170","[c]","61150","57700"
"New entrant CS","2023","Inner London - West","SCS level","Heterosexual / straight","50","[c]","100100","90000"
"New entrant CS","2023","Inner London - West","SCS level","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Inner London - West","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inner London - West","SCS level","Unknown","40","[c]","114780","99550"
"New entrant CS","2023","Inner London - West","SEO/HEO","Heterosexual / straight","1110","[c]","37590","36000"
"New entrant CS","2023","Inner London - West","SEO/HEO","LGBO","210","[c]","37170","35400"
"New entrant CS","2023","Inner London - West","SEO/HEO","Undeclared","175","[c]","36980","35040"
"New entrant CS","2023","Inner London - West","SEO/HEO","Unknown","955","[c]","34970","35060"
"New entrant CS","2023","Inner London - West","Unknown","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Inner London - West","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inner London - West","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inner London - West","Unknown","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","Kent","AA/AO","Heterosexual / straight","330","[c]","26280","25610"
"New entrant CS","2023","Kent","AA/AO","LGBO","45","[c]","26950","25610"
"New entrant CS","2023","Kent","AA/AO","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","Kent","AA/AO","Unknown","320","[c]","23980","22400"
"New entrant CS","2023","Kent","EO","Heterosexual / straight","105","[c]","27690","25880"
"New entrant CS","2023","Kent","EO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Kent","EO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Kent","EO","Unknown","245","[c]","26660","25750"
"New entrant CS","2023","Kent","G6/G7","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Kent","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Kent","G6/G7","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Kent","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Kent","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Kent","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Kent","SEO/HEO","Heterosexual / straight","30","[c]","38680","37130"
"New entrant CS","2023","Kent","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Kent","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Kent","SEO/HEO","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","Kent","Unknown","Heterosexual / straight","75","[c]","23130","23640"
"New entrant CS","2023","Kent","Unknown","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","Kent","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Kent","Unknown","Unknown","40","[c]","22790","23640"
"New entrant CS","2023","Lancashire","AA/AO","Heterosexual / straight","435","[c]","24050","22220"
"New entrant CS","2023","Lancashire","AA/AO","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2023","Lancashire","AA/AO","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","Lancashire","AA/AO","Unknown","245","[c]","24380","22520"
"New entrant CS","2023","Lancashire","EO","Heterosexual / straight","105","[c]","27980","28120"
"New entrant CS","2023","Lancashire","EO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Lancashire","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Lancashire","EO","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","Lancashire","G6/G7","Heterosexual / straight","35","[c]","56230","54150"
"New entrant CS","2023","Lancashire","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Lancashire","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Lancashire","G6/G7","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Lancashire","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Lancashire","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Lancashire","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Lancashire","SEO/HEO","Heterosexual / straight","70","[c]","36670","34170"
"New entrant CS","2023","Lancashire","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Lancashire","SEO/HEO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Lancashire","SEO/HEO","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2023","Lancashire","Unknown","Heterosexual / straight","110","[c]","22730","23640"
"New entrant CS","2023","Lancashire","Unknown","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Lancashire","Unknown","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Lancashire","Unknown","Unknown","40","[c]","22850","23640"
"New entrant CS","2023","Leicestershire, Rutland and Northamptonshire","AA/AO","Heterosexual / straight","300","[c]","23960","22400"
"New entrant CS","2023","Leicestershire, Rutland and Northamptonshire","AA/AO","LGBO","30","[c]","[c]","[c]"
"New entrant CS","2023","Leicestershire, Rutland and Northamptonshire","AA/AO","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2023","Leicestershire, Rutland and Northamptonshire","AA/AO","Unknown","195","[c]","23540","21780"
"New entrant CS","2023","Leicestershire, Rutland and Northamptonshire","EO","Heterosexual / straight","35","[c]","27990","26900"
"New entrant CS","2023","Leicestershire, Rutland and Northamptonshire","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Leicestershire, Rutland and Northamptonshire","EO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Leicestershire, Rutland and Northamptonshire","EO","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2023","Leicestershire, Rutland and Northamptonshire","G6/G7","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Leicestershire, Rutland and Northamptonshire","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Leicestershire, Rutland and Northamptonshire","G6/G7","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Leicestershire, Rutland and Northamptonshire","SEO/HEO","Heterosexual / straight","35","[c]","36360","35010"
"New entrant CS","2023","Leicestershire, Rutland and Northamptonshire","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Leicestershire, Rutland and Northamptonshire","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Leicestershire, Rutland and Northamptonshire","SEO/HEO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Leicestershire, Rutland and Northamptonshire","Unknown","Heterosexual / straight","80","[c]","22880","23640"
"New entrant CS","2023","Leicestershire, Rutland and Northamptonshire","Unknown","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","Leicestershire, Rutland and Northamptonshire","Unknown","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Leicestershire, Rutland and Northamptonshire","Unknown","Unknown","35","[c]","[c]","[c]"
"New entrant CS","2023","Lincolnshire","AA/AO","Heterosexual / straight","100","[c]","25390","23650"
"New entrant CS","2023","Lincolnshire","AA/AO","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2023","Lincolnshire","AA/AO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Lincolnshire","AA/AO","Unknown","90","[c]","24970","23230"
"New entrant CS","2023","Lincolnshire","EO","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2023","Lincolnshire","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Lincolnshire","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Lincolnshire","EO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Lincolnshire","G6/G7","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Lincolnshire","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Lincolnshire","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Lincolnshire","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Lincolnshire","SEO/HEO","Heterosexual / straight","40","[c]","36300","33830"
"New entrant CS","2023","Lincolnshire","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Lincolnshire","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Lincolnshire","SEO/HEO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","Lincolnshire","Unknown","Heterosexual / straight","40","[c]","23050","23640"
"New entrant CS","2023","Lincolnshire","Unknown","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Lincolnshire","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Lincolnshire","Unknown","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Merseyside","AA/AO","Heterosexual / straight","445","[c]","22370","22400"
"New entrant CS","2023","Merseyside","AA/AO","LGBO","45","[c]","22620","22400"
"New entrant CS","2023","Merseyside","AA/AO","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2023","Merseyside","AA/AO","Unknown","1230","[c]","22400","22400"
"New entrant CS","2023","Merseyside","EO","Heterosexual / straight","195","[c]","26310","25830"
"New entrant CS","2023","Merseyside","EO","LGBO","35","[c]","26040","25750"
"New entrant CS","2023","Merseyside","EO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Merseyside","EO","Unknown","480","[c]","25890","25750"
"New entrant CS","2023","Merseyside","G6/G7","Heterosexual / straight","35","[c]","57900","55250"
"New entrant CS","2023","Merseyside","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Merseyside","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Merseyside","G6/G7","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Merseyside","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Merseyside","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Merseyside","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Merseyside","SEO/HEO","Heterosexual / straight","145","[c]","36100","34400"
"New entrant CS","2023","Merseyside","SEO/HEO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","Merseyside","SEO/HEO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Merseyside","SEO/HEO","Unknown","70","[c]","34340","32800"
"New entrant CS","2023","Merseyside","Unknown","Heterosexual / straight","105","[c]","22370","23640"
"New entrant CS","2023","Merseyside","Unknown","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","Merseyside","Unknown","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Merseyside","Unknown","Unknown","45","[c]","22980","23640"
"New entrant CS","2023","North Eastern Scotland","AA/AO","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","North Eastern Scotland","AA/AO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","North Eastern Scotland","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","North Eastern Scotland","AA/AO","Unknown","35","[c]","26380","25210"
"New entrant CS","2023","North Eastern Scotland","EO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","North Eastern Scotland","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","North Eastern Scotland","EO","Unknown","35","[c]","28890","29100"
"New entrant CS","2023","North Eastern Scotland","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","North Eastern Scotland","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","North Eastern Scotland","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","North Eastern Scotland","SEO/HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","North Eastern Scotland","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","North Eastern Scotland","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","North Eastern Scotland","SEO/HEO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","North Yorkshire","AA/AO","Heterosexual / straight","105","[c]","22850","22150"
"New entrant CS","2023","North Yorkshire","AA/AO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","North Yorkshire","AA/AO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","North Yorkshire","AA/AO","Unknown","70","[c]","23580","22220"
"New entrant CS","2023","North Yorkshire","EO","Heterosexual / straight","45","[c]","26380","25920"
"New entrant CS","2023","North Yorkshire","EO","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2023","North Yorkshire","EO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","North Yorkshire","EO","Unknown","30","[c]","27460","27080"
"New entrant CS","2023","North Yorkshire","G6/G7","Heterosexual / straight","45","[c]","54990","50990"
"New entrant CS","2023","North Yorkshire","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","North Yorkshire","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","North Yorkshire","G6/G7","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","North Yorkshire","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","North Yorkshire","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","North Yorkshire","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","North Yorkshire","SEO/HEO","Heterosexual / straight","90","[c]","35190","33830"
"New entrant CS","2023","North Yorkshire","SEO/HEO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","North Yorkshire","SEO/HEO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","North Yorkshire","SEO/HEO","Unknown","45","[c]","33440","31630"
"New entrant CS","2023","North Yorkshire","Unknown","Heterosexual / straight","40","[c]","22530","23640"
"New entrant CS","2023","North Yorkshire","Unknown","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","North Yorkshire","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","North Yorkshire","Unknown","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Northern Ireland","AA/AO","Heterosexual / straight","115","[c]","22490","22520"
"New entrant CS","2023","Northern Ireland","AA/AO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Northern Ireland","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Northern Ireland","AA/AO","Unknown","175","[c]","22430","22400"
"New entrant CS","2023","Northern Ireland","EO","Heterosexual / straight","55","[c]","28180","27080"
"New entrant CS","2023","Northern Ireland","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Northern Ireland","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Northern Ireland","EO","Unknown","80","[c]","26430","25750"
"New entrant CS","2023","Northern Ireland","G6/G7","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Northern Ireland","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Northern Ireland","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Northern Ireland","G6/G7","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Northern Ireland","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Northern Ireland","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Northern Ireland","SEO/HEO","Heterosexual / straight","45","[c]","36230","34700"
"New entrant CS","2023","Northern Ireland","SEO/HEO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Northern Ireland","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Northern Ireland","SEO/HEO","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2023","Northumberland, and Tyne and Wear","AA/AO","Heterosexual / straight","475","[c]","22170","22520"
"New entrant CS","2023","Northumberland, and Tyne and Wear","AA/AO","LGBO","55","[c]","22370","22520"
"New entrant CS","2023","Northumberland, and Tyne and Wear","AA/AO","Undeclared","30","[c]","22230","22520"
"New entrant CS","2023","Northumberland, and Tyne and Wear","AA/AO","Unknown","320","[c]","22400","22520"
"New entrant CS","2023","Northumberland, and Tyne and Wear","EO","Heterosexual / straight","200","[c]","27440","27890"
"New entrant CS","2023","Northumberland, and Tyne and Wear","EO","LGBO","30","[c]","27220","27650"
"New entrant CS","2023","Northumberland, and Tyne and Wear","EO","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","Northumberland, and Tyne and Wear","EO","Unknown","130","[c]","26690","25880"
"New entrant CS","2023","Northumberland, and Tyne and Wear","G6/G7","Heterosexual / straight","90","[c]","56290","52820"
"New entrant CS","2023","Northumberland, and Tyne and Wear","G6/G7","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Northumberland, and Tyne and Wear","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Northumberland, and Tyne and Wear","G6/G7","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2023","Northumberland, and Tyne and Wear","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Northumberland, and Tyne and Wear","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Northumberland, and Tyne and Wear","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Northumberland, and Tyne and Wear","SEO/HEO","Heterosexual / straight","210","[c]","37170","37300"
"New entrant CS","2023","Northumberland, and Tyne and Wear","SEO/HEO","LGBO","30","[c]","36380","34700"
"New entrant CS","2023","Northumberland, and Tyne and Wear","SEO/HEO","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","Northumberland, and Tyne and Wear","SEO/HEO","Unknown","70","[c]","35460","34400"
"New entrant CS","2023","Northumberland, and Tyne and Wear","Unknown","Heterosexual / straight","70","[c]","22470","23640"
"New entrant CS","2023","Northumberland, and Tyne and Wear","Unknown","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Northumberland, and Tyne and Wear","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Northumberland, and Tyne and Wear","Unknown","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","Outer London - East and North East","AA/AO","Heterosexual / straight","55","[c]","29070","28880"
"New entrant CS","2023","Outer London - East and North East","AA/AO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Outer London - East and North East","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Outer London - East and North East","AA/AO","Unknown","110","[c]","28940","30830"
"New entrant CS","2023","Outer London - East and North East","EO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Outer London - East and North East","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Outer London - East and North East","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Outer London - East and North East","EO","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","Outer London - East and North East","G6/G7","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Outer London - East and North East","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Outer London - East and North East","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Outer London - East and North East","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Outer London - East and North East","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Outer London - East and North East","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Outer London - East and North East","SEO/HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Outer London - East and North East","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Outer London - East and North East","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Outer London - East and North East","SEO/HEO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","Outer London - East and North East","Unknown","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2023","Outer London - East and North East","Unknown","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Outer London - East and North East","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Outer London - East and North East","Unknown","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","Outer London - South","AA/AO","Heterosexual / straight","140","[c]","26400","26400"
"New entrant CS","2023","Outer London - South","AA/AO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","Outer London - South","AA/AO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Outer London - South","AA/AO","Unknown","365","[c]","26390","26400"
"New entrant CS","2023","Outer London - South","EO","Heterosexual / straight","75","[c]","30940","29750"
"New entrant CS","2023","Outer London - South","EO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","Outer London - South","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Outer London - South","EO","Unknown","275","[c]","29970","29750"
"New entrant CS","2023","Outer London - South","G6/G7","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Outer London - South","G6/G7","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Outer London - South","G6/G7","Unknown","45","[c]","62940","60000"
"New entrant CS","2023","Outer London - South","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Outer London - South","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Outer London - South","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Outer London - South","SEO/HEO","Heterosexual / straight","50","[c]","39180","39110"
"New entrant CS","2023","Outer London - South","SEO/HEO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Outer London - South","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Outer London - South","SEO/HEO","Unknown","115","[c]","38010","36400"
"New entrant CS","2023","Outer London - South","Unknown","Heterosexual / straight","35","[c]","27300","27640"
"New entrant CS","2023","Outer London - South","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Outer London - South","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Outer London - South","Unknown","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","Outer London - West and North West","AA/AO","Heterosexual / straight","135","[c]","28510","26630"
"New entrant CS","2023","Outer London - West and North West","AA/AO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Outer London - West and North West","AA/AO","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","Outer London - West and North West","AA/AO","Unknown","270","[c]","27630","26400"
"New entrant CS","2023","Outer London - West and North West","EO","Heterosexual / straight","95","[c]","29500","29750"
"New entrant CS","2023","Outer London - West and North West","EO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","Outer London - West and North West","EO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Outer London - West and North West","EO","Unknown","340","[c]","29950","29750"
"New entrant CS","2023","Outer London - West and North West","G6/G7","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Outer London - West and North West","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Outer London - West and North West","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
