"Status","Year","Function_of_post","Organisation","Region_ITL1","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Digital, Data & Technology","Cabinet Office (excl. agencies)","North West (England)","SCS level","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Cabinet Office (excl. agencies)","North West (England)","SEO/HEO","50","50","35300","33500"
"In post","2023","Digital, Data & Technology","Cabinet Office (excl. agencies)","Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Cabinet Office (excl. agencies)","Scotland","G6/G7","10","10","55480","51290"
"In post","2023","Digital, Data & Technology","Cabinet Office (excl. agencies)","Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Cabinet Office (excl. agencies)","Scotland","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Cabinet Office (excl. agencies)","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Cabinet Office (excl. agencies)","South West (England)","EO","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Cabinet Office (excl. agencies)","South West (England)","G6/G7","50","50","54530","51290"
"In post","2023","Digital, Data & Technology","Cabinet Office (excl. agencies)","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Cabinet Office (excl. agencies)","South West (England)","SEO/HEO","35","35","36370","38050"
"In post","2023","Digital, Data & Technology","Cabinet Office (excl. agencies)","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Cabinet Office (excl. agencies)","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Cabinet Office (excl. agencies)","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Cabinet Office (excl. agencies)","Wales","G6/G7","15","15","53170","51290"
"In post","2023","Digital, Data & Technology","Cabinet Office (excl. agencies)","Wales","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Cabinet Office (excl. agencies)","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Cabinet Office (excl. agencies)","Yorkshire and The Humber","G6/G7","20","20","54850","51290"
"In post","2023","Digital, Data & Technology","Cabinet Office (excl. agencies)","Yorkshire and The Humber","SEO/HEO","10","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Central Civil Service Fast Stream","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Central Civil Service Fast Stream","London","SEO/HEO","90","90","31130","30130"
"In post","2023","Digital, Data & Technology","Central Civil Service Fast Stream","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Central Civil Service Fast Stream","North West (England)","SEO/HEO","15","15","29940","30130"
"In post","2023","Digital, Data & Technology","Central Civil Service Fast Stream","Scotland","SEO/HEO","10","10","[c]","[c]"
"In post","2023","Digital, Data & Technology","Central Civil Service Fast Stream","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Central Civil Service Fast Stream","South West (England)","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Central Civil Service Fast Stream","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Central Civil Service Fast Stream","Wales","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Central Civil Service Fast Stream","West Midlands (England)","SEO/HEO","10","10","[c]","[c]"
"In post","2023","Digital, Data & Technology","Central Civil Service Fast Stream","Yorkshire and The Humber","SEO/HEO","15","15","30830","30130"
"In post","2023","Digital, Data & Technology","Centre for Environment, Fisheries and Aquaculture Science","East of England","EO","15","15","25940","25940"
"In post","2023","Digital, Data & Technology","Centre for Environment, Fisheries and Aquaculture Science","East of England","G6/G7","10","10","[c]","[c]"
"In post","2023","Digital, Data & Technology","Centre for Environment, Fisheries and Aquaculture Science","East of England","SEO/HEO","25","25","34180","30820"
"In post","2023","Digital, Data & Technology","Centre for Environment, Fisheries and Aquaculture Science","South West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Centre for Environment, Fisheries and Aquaculture Science","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Centre for Environment, Fisheries and Aquaculture Science","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Charity Commission","London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Charity Commission","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Charity Commission","North West (England)","EO","10","10","[c]","[c]"
"In post","2023","Digital, Data & Technology","Charity Commission","North West (England)","G6/G7","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Charity Commission","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Charity Commission","North West (England)","SEO/HEO","35","35","34740","32170"
"In post","2023","Digital, Data & Technology","Charity Commission","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Companies House","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Companies House","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Companies House","East of England","EO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Companies House","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Companies House","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Companies House","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Companies House","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Companies House","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Companies House","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Companies House","Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Companies House","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Companies House","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Companies House","South East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Companies House","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Companies House","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Companies House","South West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Companies House","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Companies House","Wales","AA/AO","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Companies House","Wales","EO","40","40","33820","33440"
"In post","2023","Digital, Data & Technology","Companies House","Wales","G6/G7","15","15","60190","60650"
"In post","2023","Digital, Data & Technology","Companies House","Wales","SEO/HEO","160","155","41210","40500"
"In post","2023","Digital, Data & Technology","Companies House","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Companies House","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Companies House","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Competition and Markets Authority","London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Competition and Markets Authority","London","G6/G7","35","30","67190","61880"
"In post","2023","Digital, Data & Technology","Competition and Markets Authority","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Competition and Markets Authority","London","SEO/HEO","25","25","40290","42920"
"In post","2023","Digital, Data & Technology","Competition and Markets Authority","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Competition and Markets Authority","Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Competition and Markets Authority","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Competition and Markets Authority","Wales","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Crown Commercial Service","East of England","EO","10","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Crown Commercial Service","East of England","G6/G7","10","10","56350","52990"
"In post","2023","Digital, Data & Technology","Crown Commercial Service","East of England","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Crown Commercial Service","East of England","SEO/HEO","20","20","35970","33140"
"In post","2023","Digital, Data & Technology","Crown Commercial Service","London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Crown Commercial Service","London","G6/G7","15","15","61060","59430"
"In post","2023","Digital, Data & Technology","Crown Commercial Service","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Crown Commercial Service","London","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Crown Commercial Service","North West (England)","EO","10","10","[c]","[c]"
"In post","2023","Digital, Data & Technology","Crown Commercial Service","North West (England)","G6/G7","15","15","56350","53160"
"In post","2023","Digital, Data & Technology","Crown Commercial Service","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Crown Commercial Service","North West (England)","SEO/HEO","20","20","37380","40330"
"In post","2023","Digital, Data & Technology","Crown Commercial Service","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Crown Commercial Service","Wales","G6/G7","10","10","[c]","[c]"
"In post","2023","Digital, Data & Technology","Crown Commercial Service","Wales","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Crown Commercial Service","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Crown Commercial Service","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Crown Commercial Service","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Crown Office and Procurator Fiscal Service","Scotland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Crown Office and Procurator Fiscal Service","Scotland","EO","15","15","34810","35490"
"In post","2023","Digital, Data & Technology","Crown Office and Procurator Fiscal Service","Scotland","G6/G7","10","10","70540","70280"
"In post","2023","Digital, Data & Technology","Crown Office and Procurator Fiscal Service","Scotland","SEO/HEO","35","35","43870","42940"
"In post","2023","Digital, Data & Technology","Crown Prosecution Service","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Crown Prosecution Service","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Crown Prosecution Service","East of England","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Crown Prosecution Service","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Crown Prosecution Service","London","EO","10","10","28610","28540"
"In post","2023","Digital, Data & Technology","Crown Prosecution Service","London","G6/G7","10","10","63110","65530"
"In post","2023","Digital, Data & Technology","Crown Prosecution Service","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Crown Prosecution Service","London","SEO/HEO","35","35","38100","40540"
"In post","2023","Digital, Data & Technology","Crown Prosecution Service","North East (England)","G6/G7","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Crown Prosecution Service","North East (England)","SEO/HEO","10","10","[c]","[c]"
"In post","2023","Digital, Data & Technology","Crown Prosecution Service","North West (England)","EO","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Crown Prosecution Service","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Crown Prosecution Service","North West (England)","SEO/HEO","10","10","34800","33170"
"In post","2023","Digital, Data & Technology","Crown Prosecution Service","South East (England)","SEO/HEO","10","10","37380","35000"
"In post","2023","Digital, Data & Technology","Crown Prosecution Service","South West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Crown Prosecution Service","South West (England)","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Crown Prosecution Service","Wales","EO","[c]","[c]","[c]","[c]"
