"Status","Year","Organisation","Region_ITL2","Region_ITL3","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Building Digital UK","Greater Manchester","Manchester","Female","25","25","[c]","[c]"
"In post","2023","Building Digital UK","Greater Manchester","Manchester","Male","35","35","44140","45500"
"In post","2023","Building Digital UK","Inner London - West","Westminster","Female","75","75","46830","52760"
"In post","2023","Building Digital UK","Inner London - West","Westminster","Male","65","65","50980","53030"
"In post","2023","Building Digital UK","Northern Ireland","Belfast","Female","[c]","[c]","[c]","[c]"
"In post","2023","Building Digital UK","Northern Ireland","Belfast","Male","[c]","[c]","[c]","[c]"
"In post","2023","Building Digital UK","Northumberland, and Tyne and Wear","Tyneside","Female","[c]","[c]","[c]","[c]"
"In post","2023","Building Digital UK","Northumberland, and Tyne and Wear","Tyneside","Male","[c]","[c]","[c]","[c]"
"In post","2023","Building Digital UK","Tees Valley and Durham","Darlington","Female","[c]","[c]","[c]","[c]"
"In post","2023","Building Digital UK","Tees Valley and Durham","Darlington","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Bedfordshire and Hertfordshire","Bedford","Female","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Bedfordshire and Hertfordshire","Bedford","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Bedfordshire and Hertfordshire","Central Bedfordshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Bedfordshire and Hertfordshire","Central Bedfordshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","Female","40","35","31410","33520"
"In post","2023","Cabinet Office (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","Male","30","30","39780","34990"
"In post","2023","Cabinet Office (excl. agencies)","Cumbria","West Cumbria","Female","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Cumbria","West Cumbria","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Derbyshire and Nottinghamshire","Nottingham","Female","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Derbyshire and Nottinghamshire","Nottingham","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Devon","Devon CC","Female","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Devon","Devon CC","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Devon","Plymouth","Female","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Devon","Plymouth","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Dorset and Somerset","Dorset","Female","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Dorset and Somerset","Dorset","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","East Anglia","Cambridgeshire CC","Female","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","East Anglia","Cambridgeshire CC","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","East Anglia","Norwich and East Norfolk","Female","25","20","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","East Anglia","Norwich and East Norfolk","Male","20","20","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","East Wales","Cardiff and Vale of Glamorgan","Female","20","20","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","East Wales","Cardiff and Vale of Glamorgan","Male","25","25","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Eastern Scotland","City of Edinburgh","Female","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Eastern Scotland","City of Edinburgh","Male","10","10","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Eastern Scotland","Perth and Kinross, and Stirling","Female","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Eastern Scotland","Perth and Kinross, and Stirling","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Essex","Essex Haven Gateway","Female","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Essex","Essex Haven Gateway","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","Female","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","Female","65","65","46090","50690"
"In post","2023","Cabinet Office (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","Male","65","60","51070","51290"
"In post","2023","Cabinet Office (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","Female","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","Female","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Greater Manchester","Greater Manchester North West","Female","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Greater Manchester","Greater Manchester North West","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Greater Manchester","Greater Manchester South East","Female","5","5","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Greater Manchester","Greater Manchester South East","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Greater Manchester","Greater Manchester South West","Female","55","50","42570","40050"
"In post","2023","Cabinet Office (excl. agencies)","Greater Manchester","Greater Manchester South West","Male","35","35","43870","38460"
"In post","2023","Cabinet Office (excl. agencies)","Greater Manchester","Manchester","Female","80","75","45580","50200"
"In post","2023","Cabinet Office (excl. agencies)","Greater Manchester","Manchester","Male","80","80","48800","51290"
"In post","2023","Cabinet Office (excl. agencies)","Hampshire and Isle of Wight","Central Hampshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Hampshire and Isle of Wight","Central Hampshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Hampshire and Isle of Wight","North Hampshire","Female","15","15","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Hampshire and Isle of Wight","North Hampshire","Male","10","10","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Hampshire and Isle of Wight","Portsmouth","Female","5","5","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Hampshire and Isle of Wight","Portsmouth","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Hampshire and Isle of Wight","South Hampshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Hampshire and Isle of Wight","South Hampshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Inner London - East","Haringey and Islington","Female","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Inner London - East","Haringey and Islington","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Inner London - East","Tower Hamlets","Female","600","575","54120","56430"
"In post","2023","Cabinet Office (excl. agencies)","Inner London - East","Tower Hamlets","Male","590","580","58420","56430"
"In post","2023","Cabinet Office (excl. agencies)","Inner London - West","Camden and City of London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Inner London - West","Camden and City of London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Inner London - West","Westminster","Female","1265","1230","51440","55790"
"In post","2023","Cabinet Office (excl. agencies)","Inner London - West","Westminster","Male","1110","1105","53990","55790"
"In post","2023","Cabinet Office (excl. agencies)","Kent","Medway","Female","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Kent","Medway","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Lancashire","Blackpool","Female","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Lancashire","Blackpool","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Lancashire","Lancaster and Wyre","Female","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Lancashire","Lancaster and Wyre","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Lancashire","Mid Lancashire","Female","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Lancashire","Mid Lancashire","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Leicestershire, Rutland and Northamptonshire","Leicester","Female","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Leicestershire, Rutland and Northamptonshire","Leicester","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","Female","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Lincolnshire","Lincolnshire CC","Female","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Lincolnshire","Lincolnshire CC","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Merseyside","Liverpool","Female","10","10","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Merseyside","Liverpool","Male","20","20","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","North Yorkshire","North Yorkshire CC","Female","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","North Yorkshire","North Yorkshire CC","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","North Yorkshire","York","Female","320","300","34000","33020"
"In post","2023","Cabinet Office (excl. agencies)","North Yorkshire","York","Male","255","250","34700","33020"
"In post","2023","Cabinet Office (excl. agencies)","Northern Ireland","Ards and North Down","Female","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Northern Ireland","Ards and North Down","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Northern Ireland","Armagh City, Banbridge and Craigavon","Female","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Northern Ireland","Armagh City, Banbridge and Craigavon","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Northern Ireland","Belfast","Female","5","5","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Northern Ireland","Belfast","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Northumberland, and Tyne and Wear","Northumberland","Female","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Northumberland, and Tyne and Wear","Northumberland","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Northumberland, and Tyne and Wear","Tyneside","Female","215","195","28860","24860"
"In post","2023","Cabinet Office (excl. agencies)","Northumberland, and Tyne and Wear","Tyneside","Male","120","115","30620","24860"
"In post","2023","Cabinet Office (excl. agencies)","Outer London - East and North East","Redbridge and Waltham Forest","Female","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Outer London - East and North East","Redbridge and Waltham Forest","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Outer London - South","Croydon","Female","[c]","[c]","[c]","[c]"
