"Status","Year","Organisation","Profession_of_post","Region_ITL1","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","Tax","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","Tax","North West (England)","EO","10","[c]","27690","27650"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","Tax","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","Tax","North West (England)","SEO/HEO","25","[c]","34420","34400"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","Tax","Northern Ireland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","Tax","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","Tax","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","Tax","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","Tax","Scotland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","Tax","Scotland","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","Tax","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","Tax","Scotland","SEO/HEO","15","[c]","34450","34400"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","Tax","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","Tax","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","Tax","South West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","Tax","South West (England)","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","Tax","Wales","EO","10","[c]","27650","27650"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","Tax","Wales","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","Tax","Wales","SEO/HEO","15","[c]","34450","34400"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","Tax","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","Tax","West Midlands (England)","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","Tax","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","Tax","West Midlands (England)","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","Tax","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","Tax","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","Tax","Yorkshire and The Humber","SEO/HEO","10","[c]","34540","34400"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","Unknown","East Midlands (England)","AA/AO","50","[c]","22520","22520"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","Unknown","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","Unknown","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","Unknown","London","AA/AO","30","[c]","26920","26920"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","Unknown","London","EO","15","[c]","32070","31980"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","Unknown","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","Unknown","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","Unknown","London","SEO/HEO","10","[c]","41580","39450"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","Unknown","North East (England)","AA/AO","55","[c]","22520","22520"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","Unknown","North East (England)","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","Unknown","North East (England)","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","Unknown","North East (England)","SEO/HEO","10","[c]","37700","34550"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","Unknown","North West (England)","AA/AO","25","[c]","22520","22520"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","Unknown","North West (England)","EO","10","[c]","27770","27770"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","Unknown","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","Unknown","North West (England)","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","Unknown","Northern Ireland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","Unknown","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","Unknown","Northern Ireland","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","Unknown","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","Unknown","Scotland","AA/AO","55","[c]","22520","22520"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","Unknown","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","Unknown","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","Unknown","South East (England)","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","Unknown","South East (England)","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","Unknown","South East (England)","SEO/HEO","15","[c]","40350","40760"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","Unknown","South West (England)","AA/AO","15","[c]","22520","22520"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","Unknown","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","Unknown","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","Unknown","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","Unknown","Wales","AA/AO","30","[c]","22520","22520"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","Unknown","Wales","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","Unknown","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","Unknown","West Midlands (England)","AA/AO","20","[c]","22520","22520"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","Unknown","West Midlands (England)","EO","20","[c]","28000","27650"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","Unknown","West Midlands (England)","G6/G7","10","[c]","62040","59290"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","Unknown","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","Unknown","West Midlands (England)","SEO/HEO","40","[c]","39640","36990"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","Unknown","Yorkshire and The Humber","AA/AO","35","[c]","22520","22520"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","Unknown","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","Unknown","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","Unknown","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury (excl. agencies)","Communications","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury (excl. agencies)","Communications","London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury (excl. agencies)","Communications","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury (excl. agencies)","Digital, Data and Technology","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury (excl. agencies)","Digital, Data and Technology","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury (excl. agencies)","Economics","London","AA/AO","20","[c]","23080","23210"
"New entrant CS","2023","HM Treasury (excl. agencies)","Economics","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury (excl. agencies)","Economics","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury (excl. agencies)","Economics","London","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury (excl. agencies)","Economics","North East (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury (excl. agencies)","Economics","North East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury (excl. agencies)","Economics","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury (excl. agencies)","Finance","East of England","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury (excl. agencies)","Finance","East of England","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury (excl. agencies)","Finance","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury (excl. agencies)","Finance","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury (excl. agencies)","Finance","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury (excl. agencies)","Human Resources","East of England","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury (excl. agencies)","Human Resources","East of England","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury (excl. agencies)","Human Resources","East of England","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury (excl. agencies)","Human Resources","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury (excl. agencies)","Human Resources","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury (excl. agencies)","Human Resources","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury (excl. agencies)","Human Resources","North East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury (excl. agencies)","Knowledge and Information Management","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury (excl. agencies)","Knowledge and Information Management","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury (excl. agencies)","Operational Delivery","East of England","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury (excl. agencies)","Operational Delivery","East of England","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury (excl. agencies)","Operational Delivery","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury (excl. agencies)","Operational Delivery","London","EO","15","[c]","27360","27820"
"New entrant CS","2023","HM Treasury (excl. agencies)","Operational Delivery","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury (excl. agencies)","Operational Delivery","North East (England)","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury (excl. agencies)","Policy","East of England","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury (excl. agencies)","Policy","East of England","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury (excl. agencies)","Policy","London","AA/AO","15","[c]","21080","20750"
"New entrant CS","2023","HM Treasury (excl. agencies)","Policy","London","EO","20","[c]","27100","27820"
"New entrant CS","2023","HM Treasury (excl. agencies)","Policy","London","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury (excl. agencies)","Policy","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury (excl. agencies)","Policy","London","SEO/HEO","70","[c]","31240","32970"
"New entrant CS","2023","HM Treasury (excl. agencies)","Policy","North East (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury (excl. agencies)","Policy","North East (England)","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury (excl. agencies)","Policy","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury (excl. agencies)","Policy","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury (excl. agencies)","Policy","North East (England)","SEO/HEO","25","[c]","29580","28500"
"New entrant CS","2023","HM Treasury (excl. agencies)","Project Delivery","North East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury (excl. agencies)","Project Delivery","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury (excl. agencies)","Statistics","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury (excl. agencies)","Statistics","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Health and Safety Executive","Communications","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Health and Safety Executive","Communications","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Health and Safety Executive","Communications","North West (England)","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Health and Safety Executive","Communications","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Health and Safety Executive","Communications","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Health and Safety Executive","Communications","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Health and Safety Executive","Communications","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Health and Safety Executive","Digital, Data and Technology","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Health and Safety Executive","Digital, Data and Technology","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Health and Safety Executive","Digital, Data and Technology","North West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Health and Safety Executive","Digital, Data and Technology","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Health and Safety Executive","Digital, Data and Technology","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Health and Safety Executive","Digital, Data and Technology","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
