"Status","Year","Ethnicity","Parent_department","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Undeclared","HM Revenue and Customs","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","HM Revenue and Customs","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","HM Treasury","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","HM Treasury","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","HM Treasury","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","HM Treasury","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Home Office","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Home Office","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Home Office","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Home Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Ministry of Defence","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Ministry of Defence","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Ministry of Defence","Undeclared","35","[c]","37230","33830"
"New entrant CS","2023","Undeclared","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Ministry of Justice","Heterosexual / straight","50","[c]","26640","25830"
"New entrant CS","2023","Undeclared","Ministry of Justice","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Ministry of Justice","Undeclared","110","[c]","26900","24070"
"New entrant CS","2023","Undeclared","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","National Crime Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","National Crime Agency","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","National Crime Agency","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Northern Ireland Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Northern Ireland Office","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Northern Ireland Office","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Office for Standards in Education, Children's Services and Skills","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Office for Standards in Education, Children's Services and Skills","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Office for Standards in Education, Children's Services and Skills","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Office of Gas and Electricity Markets","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Office of Gas and Electricity Markets","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Office of Gas and Electricity Markets","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Office of Qualifications and Examinations Regulation","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Office of Qualifications and Examinations Regulation","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Office of Rail and Road","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Office of Rail and Road","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Office of the Secretary of State for Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Office of the Secretary of State for Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Office of the Secretary of State for Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Office of the Secretary of State for Wales","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Scottish Government","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Scottish Government","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Scottish Government","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","The National Archives","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","The National Archives","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","UK Export Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","UK Export Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","UK Export Finance","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","UK Statistics Authority","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","UK Statistics Authority","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","UK Statistics Authority","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","UK Statistics Authority","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","UK Supreme Court","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","UK Supreme Court","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","UK Supreme Court","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Water Services Regulation Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Water Services Regulation Authority","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Water Services Regulation Authority","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Welsh Government","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Welsh Government","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Welsh Government","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Attorney General's Departments","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Attorney General's Departments","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Attorney General's Departments","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Cabinet Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Cabinet Office","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Cabinet Office","Unknown","185","[c]","41150","28840"
"New entrant CS","2023","Unknown","Chancellor's other departments","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Chancellor's other departments","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Chancellor's other departments","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Charity Commission","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Charity Commission","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Charity Commission","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Competition and Markets Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Competition and Markets Authority","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Competition and Markets Authority","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Department for Business, Energy and Industrial Strategy","Heterosexual / straight","50","[c]","32170","30930"
"New entrant CS","2023","Unknown","Department for Business, Energy and Industrial Strategy","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Department for Business, Energy and Industrial Strategy","Undeclared","40","[c]","30280","26650"
"New entrant CS","2023","Unknown","Department for Business, Energy and Industrial Strategy","Unknown","265","[c]","34570","31120"
"New entrant CS","2023","Unknown","Department for Digital, Culture, Media and Sport","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Department for Digital, Culture, Media and Sport","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Department for Digital, Culture, Media and Sport","Unknown","50","[c]","34950","34530"
"New entrant CS","2023","Unknown","Department for Education","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Department for Education","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Department for Education","Unknown","85","[c]","32780","30330"
"New entrant CS","2023","Unknown","Department for Environment, Food and Rural Affairs","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Department for Environment, Food and Rural Affairs","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Department for Environment, Food and Rural Affairs","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Department for Environment, Food and Rural Affairs","Unknown","390","[c]","30380","25340"
"New entrant CS","2023","Unknown","Department for International Trade","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Department for International Trade","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Department for International Trade","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Department for International Trade","Unknown","210","[c]","38230","35010"
"New entrant CS","2023","Unknown","Department for Levelling Up, Housing and Communities","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Department for Levelling Up, Housing and Communities","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Department for Levelling Up, Housing and Communities","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Department for Levelling Up, Housing and Communities","Unknown","75","[c]","33800","29820"
"New entrant CS","2023","Unknown","Department for Transport","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Department for Transport","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Department for Transport","Unknown","620","[c]","27680","26780"
"New entrant CS","2023","Unknown","Department for Work and Pensions","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Department for Work and Pensions","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Department for Work and Pensions","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Department for Work and Pensions","Unknown","515","[c]","28630","21690"
"New entrant CS","2023","Unknown","Department of Health and Social Care","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Department of Health and Social Care","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Department of Health and Social Care","Undeclared","135","[c]","35960","34190"
"New entrant CS","2023","Unknown","Department of Health and Social Care","Unknown","525","[c]","41100","35000"
"New entrant CS","2023","Unknown","Estyn","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Estyn","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Estyn","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Food Standards Agency","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Food Standards Agency","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Food Standards Agency","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Food Standards Agency","Unknown","65","[c]","31430","30960"
"New entrant CS","2023","Unknown","Foreign, Commonwealth and Development Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Foreign, Commonwealth and Development Office","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","HM Land Registry","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","HM Land Registry","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","HM Land Registry","Unknown","230","[c]","28950","23390"
"New entrant CS","2023","Unknown","HM Revenue and Customs","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","HM Revenue and Customs","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","HM Revenue and Customs","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","HM Revenue and Customs","Unknown","1750","[c]","26050","22520"
"New entrant CS","2023","Unknown","HM Treasury","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","HM Treasury","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Home Office","Heterosexual / straight","50","[c]","27060","25750"
"New entrant CS","2023","Unknown","Home Office","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Home Office","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Home Office","Unknown","5940","[c]","26180","25750"
"New entrant CS","2023","Unknown","Ministry of Defence","Heterosexual / straight","125","[c]","32650","27500"
"New entrant CS","2023","Unknown","Ministry of Defence","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Ministry of Defence","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Ministry of Defence","Unknown","2180","[c]","30350","27080"
"New entrant CS","2023","Unknown","Ministry of Justice","Heterosexual / straight","90","[c]","26210","25480"
"New entrant CS","2023","Unknown","Ministry of Justice","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Ministry of Justice","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Ministry of Justice","Unknown","4740","[c]","26520","25300"
"New entrant CS","2023","Unknown","National Crime Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","National Crime Agency","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","National Crime Agency","Unknown","35","[c]","42100","36040"
"New entrant CS","2023","Unknown","Northern Ireland Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Northern Ireland Office","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Northern Ireland Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Office for Standards in Education, Children's Services and Skills","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Office for Standards in Education, Children's Services and Skills","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Office for Standards in Education, Children's Services and Skills","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Office for Standards in Education, Children's Services and Skills","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Office of Gas and Electricity Markets","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Office of Gas and Electricity Markets","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Office of Gas and Electricity Markets","Undeclared","[c]","[c]","[c]","[c]"
